gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	6_0	6_1	6_2	6_3
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC089C08005	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03AA4B30D	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC026E0AF6E	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0D7414489	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0F9339AD3	SLC6A6	0.89	0.818	0.249	0.88
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC00289947C	SLC6A6	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0946F123A	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC05D2522F1	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC089C08005	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03AA4B30D	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC026E0AF6E	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0D7414489	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0F9339AD3	GAD1	0.89	0.818	0.249	0.88
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC00289947C	GAD1	0.89	0.818	0.249	0.88
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0F3055E82	SLC32A1	0.413	1.201	0.0	1.112
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0AA35FDCE	SLC32A1	0.413	1.201	0.0	1.112
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC05D186539	SLC32A1	0.413	1.201	0.0	1.112
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC009DEE9FC	SLC32A1	0.413	1.201	0.0	1.112
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0B5A2E9A4	SLC32A1	0.413	1.201	0.0	1.112
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC08151EFC9	SLC32A1	0.413	1.201	0.0	1.112
