,q95cell_abundance_w_sf_0,q95cell_abundance_w_sf_1,q95cell_abundance_w_sf_2,q95cell_abundance_w_sf_3,q95cell_abundance_w_sf_4,q95cell_abundance_w_sf_5,q95cell_abundance_w_sf_6,q95cell_abundance_w_sf_7,q95cell_abundance_w_sf_8,q95cell_abundance_w_sf_9,q95cell_abundance_w_sf_10,q95cell_abundance_w_sf_11,q95cell_abundance_w_sf_12,q95cell_abundance_w_sf_13,q95cell_abundance_w_sf_14,q95cell_abundance_w_sf_15,q95cell_abundance_w_sf_16,q95cell_abundance_w_sf_17,q95cell_abundance_w_sf_18,q95cell_abundance_w_sf_19,q95cell_abundance_w_sf_20,q95cell_abundance_w_sf_21,q95cell_abundance_w_sf_22,q95cell_abundance_w_sf_23,q95cell_abundance_w_sf_24,q95cell_abundance_w_sf_25,q95cell_abundance_w_sf_26
cellid_000001596-1_1,0.47533628,0.45749784,2.0312922,0.8386401,0.93410105,0.69616145,0.46564198,0.8284196,0.6215131,0.7315644,0.81073606,0.6287859,0.8687259,0.81631166,0.5821494,0.647523,0.76624596,0.61727595,0.5844136,0.77924716,0.7097226,0.5952918,0.46224713,0.52059126,0.54714924,0.37477013,0.42276815
cellid_000001601-1_1,0.29894415,0.56515574,0.5349155,0.6898164,1.1616081,0.5749672,0.6403487,0.73867935,0.6701794,0.7496886,0.69540477,0.61137056,1.0095509,0.46162605,0.4585024,0.41777143,1.0158898,0.6193181,1.2005863,0.56195515,1.0138451,0.3762806,0.37814808,1.0628512,0.79676235,0.5191628,0.30136797
cellid_000001608-1_1,0.3226558,0.4613381,1.0361755,0.62588024,0.45411462,0.42950356,0.6349068,0.58285844,0.38562742,0.6648613,1.0255517,0.5034292,0.67675287,0.9630637,0.6420919,0.76292735,0.7872533,0.5127969,0.5085588,0.3837772,0.6604235,0.53912026,0.18951824,0.6421518,0.49415106,0.27766544,0.47536024
cellid_000001617-1_1,0.4850624,1.4369814,0.7063615,0.7057793,0.765963,0.4714846,1.0167457,0.68858856,0.6566315,0.8101169,0.74776745,0.6555619,0.8403698,0.66611195,0.639651,1.3108335,0.6656326,0.6717036,0.7089385,0.6277659,0.43882507,0.5084681,0.34935555,1.1695055,0.8102175,0.600421,0.69072944
cellid_000001626-1_1,0.3982195,0.31341204,0.28499722,0.6513242,0.6931852,0.56956923,0.53534013,0.5319649,0.3561326,0.6074322,0.36913046,0.34929183,0.4935663,0.51719403,0.8357139,0.26112545,0.76165533,0.54334015,0.6952897,0.2826694,0.4311918,0.44472536,0.2994898,0.362158,0.37976038,0.42252675,0.21808074
cellid_000001644-1_1,0.45108053,0.5247492,0.5851286,0.40844476,8.727889,0.7627643,0.58469015,1.0174904,1.1952802,1.0792854,0.95561904,0.5583826,0.88204986,0.55717325,0.58562464,0.3191229,0.6952348,0.7328657,0.90865606,0.8103137,0.74075353,0.6092154,0.73386914,0.6311262,0.52232015,0.6235638,0.34539554
cellid_000001647-1_1,0.41379738,0.44907317,1.261906,0.90109235,0.95953816,0.7930639,0.83682996,0.8022979,0.6366366,1.1099838,0.69914705,0.68178284,0.85540056,0.68790144,0.4595188,0.5071044,0.682641,0.6257218,0.5635165,0.6035221,0.68308574,0.5379869,0.26774812,0.5682184,0.71375495,0.4553282,0.2736863
cellid_000001682-1_1,0.5417244,0.45097342,0.76457417,1.748781,1.605971,1.3668085,1.0094032,1.2766805,0.6850428,1.0198817,1.2298452,0.83348274,1.2354403,0.47256288,0.59019923,0.39306146,0.71677196,0.83625937,0.7735343,0.95766985,0.89560515,0.57473737,0.6490869,0.66679126,0.76119787,1.2463685,0.41771692
cellid_000001708-1_1,0.6496079,0.7081565,0.6887927,1.3214022,1.3812909,1.9364985,0.8308615,0.70529175,1.0212469,1.3650845,1.059466,0.6847463,1.224863,1.2835219,0.7026602,0.7625425,0.7839262,0.99424773,0.66101354,0.9660304,0.76301503,0.6437112,0.45705318,1.0287089,0.8567687,0.9898962,0.41368568
cellid_000001711-1_1,0.1708687,0.3871684,2.212612,0.19783267,0.34518337,0.21940976,0.76041067,0.43996185,0.22679195,0.5743265,0.5615048,0.6541698,0.69562507,0.41309655,0.37020656,0.41685632,0.33003095,0.17983526,0.3995882,0.32207012,0.36207414,0.38005936,0.32521757,0.62604195,0.25889617,0.3511012,0.37121832
cellid_000001713-1_1,1.0925546,1.5540204,0.9373206,0.82853734,2.052204,0.68227255,0.7292064,1.2065467,1.5155987,0.9704322,0.97070503,0.8644392,1.0845879,0.8689167,1.2765355,0.64355475,1.2262589,0.9913311,1.0074961,1.8439885,1.051547,0.98499024,1.524085,0.79268587,0.6909986,0.9936425,0.45608523
cellid_000001744-1_1,0.5511131,0.25833902,0.33643863,0.64672196,0.51966506,0.6696161,1.1590265,0.4753259,0.4771657,0.91953176,0.6485019,0.73086566,0.64997256,0.803543,0.4747952,0.40884283,0.5428091,0.430535,0.48085395,0.3226391,0.66010755,0.5112842,0.22555542,0.51504606,0.3815237,0.3946498,0.4515861
cellid_000001753-1_1,0.5032544,0.4634855,0.85987294,0.45303363,4.231544,0.65944076,0.69790375,1.1852281,1.0075027,0.72301453,1.2534186,0.48176414,0.815986,0.78371316,0.8135539,0.7018196,0.7601128,1.1221256,1.1291838,0.7739681,0.7029291,0.56289446,0.6906097,0.6333484,0.5109724,0.7922762,0.6648606
cellid_000001806-1_1,0.86352223,0.2581992,0.4841417,0.9143009,1.5310487,0.9676215,0.9293848,1.0532562,1.1248356,0.8595209,1.0088485,0.63089347,1.2162374,0.7271454,1.012257,0.40274733,1.0898464,0.9169093,0.86651874,1.4262391,0.7914837,0.8630188,1.5485699,0.6249627,0.8690739,0.8205437,0.41257134
cellid_000001814-1_1,0.3658039,0.35344315,1.5466384,1.4883949,0.9594081,0.67616737,0.6959565,0.52186704,0.8795179,0.68162346,0.9320394,0.84656894,1.2566775,0.5877909,0.44522136,0.41414705,0.5017421,0.37995237,0.39293584,0.66899693,0.86556256,0.5343983,0.50318485,0.42208022,0.4490188,0.5551548,0.54771024
cellid_000001831-1_1,0.4052031,0.40198693,0.700902,0.8196482,0.8283793,0.87108904,0.42863572,0.6098,0.4272531,0.7267332,0.6623468,0.65830004,0.36208782,0.681301,0.53524417,0.39671993,0.4683868,0.47611603,0.2847927,0.4765826,0.60041374,0.80031997,0.38666996,0.35284576,0.36214653,0.3987174,0.7407577
cellid_000001837-1_1,0.43908936,0.5225592,1.1421518,1.3943131,0.8715095,1.0038862,0.57462496,0.5583934,0.43514618,0.7344636,0.87145346,0.7175457,1.0041907,0.7969444,0.47562346,0.46398774,0.67622626,1.0071064,0.4473006,0.45708278,0.80958104,0.44517684,0.25658563,0.7608314,0.573218,0.6084229,0.5107589
cellid_000001848-1_1,0.4429511,0.13496552,0.5013947,0.5309015,0.99115956,0.5935406,0.43547073,0.68897164,0.38368002,0.56163204,0.6815236,0.5095387,0.54412186,0.53683245,0.4077984,0.21084142,0.43780264,0.33176744,0.83750737,0.52862984,0.5299008,0.35857219,0.29517874,0.91588,0.50410074,0.40543234,0.22880019
cellid_000001857-1_1,0.49757063,0.3411004,1.3033658,1.5540711,0.8419798,0.94540924,0.5796728,0.8763428,0.81040454,0.70642984,0.74087065,0.7778082,1.232491,0.7966663,0.5357557,0.591986,0.59364957,0.58521664,0.859512,0.6245962,0.91379607,0.6727246,0.38308418,0.6121222,1.3782127,0.52305675,0.6992263
cellid_000001866-1_1,0.8020996,0.39578095,0.65254694,1.9687735,1.2119282,1.3097836,1.0829129,0.55704826,1.0509099,0.71956193,1.0048178,0.7269084,0.9006695,0.6646238,0.9893961,0.5814027,1.0887074,0.6290598,0.76510495,0.4837479,0.7107185,0.70868,0.4088906,0.83193445,0.78364074,0.7198111,0.4658715
cellid_000001877-1_1,0.5292934,0.73455244,0.6452012,1.1511393,0.77717394,0.85346115,0.6354463,0.8128812,0.69627595,0.9604873,1.4194106,0.8854217,1.014915,1.2617303,0.6540389,1.1340808,0.74819565,0.85311484,0.5048398,0.6544065,0.72490674,0.29692477,0.6360015,0.56764746,0.6860088,0.6120382,0.6937995
cellid_000001894-1_1,0.83748853,0.37840965,0.75020325,1.2466149,1.5147848,1.5838257,0.9894968,0.93170595,0.80559903,1.2689027,1.0190027,0.67403376,0.8418191,0.5370841,0.6988784,0.5481359,0.69692504,1.3031558,0.63060445,0.8934556,0.62502724,0.8061726,0.6234346,1.0367978,0.86852145,1.011534,0.3710019
cellid_000001902-1_1,0.4717905,1.731545,0.57030016,0.9095812,0.93388826,1.413876,0.7990525,0.89485234,0.7379269,0.98718816,1.416092,0.74741626,0.5976803,2.1362813,0.58832264,0.684599,0.66712624,0.6418842,0.70033556,0.7665783,0.9993537,0.7600099,0.34915254,1.0638175,0.50059325,0.49919918,0.73417616
cellid_000001907-1_1,0.41348344,0.37627065,0.4804611,0.81205744,0.6741778,0.7898563,0.5003802,0.646471,0.5036033,0.7213535,0.7650809,0.521013,0.7098309,0.59224313,0.49153024,0.6780548,0.85643667,0.6307856,0.48214757,0.6881089,0.62174636,0.5187427,0.5082437,0.707698,1.0796216,0.43569255,0.5394972
cellid_000001923-1_1,0.7775636,0.55266196,1.5269159,1.273742,1.1463082,1.025754,1.1432462,0.97964233,0.7788322,1.3700352,1.2582192,1.0126635,1.4569659,0.96150607,0.9551233,0.60582525,1.1425817,0.8354378,0.54304546,0.7180361,0.8999946,0.9465983,0.8588307,0.98502624,0.7574443,0.6646363,0.6245011
cellid_000001925-1_1,0.35004768,0.28850046,0.52246976,0.44775724,2.2577066,0.2488011,0.5644647,0.6173107,0.4188506,0.7055834,0.44804442,0.53971446,0.55699766,0.31100166,0.8072751,0.33067998,0.62369114,0.48177147,0.6982211,0.42976505,0.42134422,0.50028396,0.33686605,0.4138485,0.37157616,0.2688851,0.19979298
cellid_000001944-1_1,0.66090214,0.50444305,1.0677568,1.160756,1.4358171,1.0637496,0.7229507,0.9060447,0.7759058,0.7453341,0.76497567,0.56289345,1.0630838,0.57020104,0.6818095,0.43916753,0.854818,0.6906719,0.9008442,0.80475944,0.9110311,0.9244963,0.592462,0.5586612,0.5966231,0.45578822,0.5793412
cellid_000001966-1_1,2.4446626,0.4390067,0.86164963,0.9751142,0.9532351,0.9481281,0.99879193,0.79617625,1.1778518,0.9697229,0.9181562,0.8904905,0.84865534,0.9994108,1.0439668,0.67453897,0.82008696,0.71824646,0.5991307,1.1955225,1.313934,0.8201282,0.9398209,0.85971415,0.67554367,0.85755885,0.4754487
cellid_000002026-1_1,0.7251812,0.77025163,0.97774917,0.51459587,7.584175,0.7059245,0.8660064,1.1608493,1.1677625,1.0366386,0.6954926,0.6718303,0.584901,0.8971877,0.42396718,0.5330173,0.6644985,0.8706435,0.9153848,0.6667174,0.6892,0.7951758,1.1305621,0.61449486,0.54417217,0.6702373,0.36435765
cellid_000002028-1_1,0.47153416,0.38213217,0.4178099,1.7306643,1.0511751,0.9610392,0.5476889,0.5846123,0.56044716,1.1313078,0.7272643,0.6611591,0.7921087,0.604801,0.6198842,0.7090647,0.45950967,0.4682715,0.50456804,0.5800936,1.0057241,0.59666836,0.5789529,0.61219805,0.46360415,0.56025606,0.4338103
cellid_000002032-1_1,0.67224765,0.34991032,0.615333,0.69209844,0.6270684,0.7827838,0.42470112,0.724938,0.5737937,0.54089063,0.6790186,0.5430818,0.5836382,0.590551,0.41080222,0.29302153,0.6384916,0.55024993,0.44820374,0.50100076,0.6827723,0.6408613,0.48645043,0.40306148,0.74772805,0.41064316,0.44099823
cellid_000002042-1_1,0.38333106,0.30069014,0.49169758,0.5050481,0.4622287,0.43440598,0.34200877,0.82114846,0.55821884,0.7747597,0.4247819,1.0507063,0.53649503,0.60579056,0.5972545,0.46374956,0.4054846,0.48569608,0.3192973,0.61137664,0.8582615,0.7409157,0.3014083,0.44270357,0.33456418,0.47867304,0.33737725
cellid_000002088-1_1,1.5342084,0.50770974,0.653078,1.5478407,1.2178239,2.4107242,1.2313305,0.98973984,1.2119313,1.5077645,1.2441291,1.0335902,1.2569636,1.4419343,1.1427727,0.53473103,1.4062172,1.1626487,0.88211423,1.1312536,0.7235776,1.0661529,0.8849015,1.1274203,0.8550195,0.66520756,0.42751977
cellid_000002093-1_1,0.35796562,0.24198386,0.42771038,0.42444253,0.53087693,0.90299654,0.7736391,0.36461285,0.44877476,0.67940557,0.37998995,0.5363622,0.5719203,0.6698576,0.36469886,0.27354,0.527755,0.25104246,0.47596675,0.4394273,0.6417534,0.4731657,0.17369623,0.5358232,0.32000437,0.39466116,0.35580364
cellid_000002099-1_1,0.9675078,0.38309667,1.1019932,0.9828598,0.9364945,0.9411892,1.0461068,0.7440742,1.0067074,1.0148702,0.9608745,0.7303127,0.9121856,0.86430854,1.158421,0.73678446,1.0267826,0.87530285,0.7578235,1.1305076,0.9447806,1.0824208,0.86283594,0.96474236,0.81282634,0.630211,0.7192435
cellid_000002112-1_1,0.7033265,0.55653155,1.089613,0.64590436,3.1225016,0.73296154,0.51831174,0.9128917,0.7976176,0.75018144,0.74606574,0.98362887,0.6458677,0.88530415,0.48371616,0.59194034,0.7905473,0.5351905,1.2625961,0.7989886,0.57986116,0.50589985,1.0351497,0.4811542,0.44882938,0.5086718,0.2526493
cellid_000002127-1_1,0.4754002,0.56110203,0.8990356,1.1350956,1.4711763,0.92304635,0.8184597,0.6578175,0.66268355,1.0284746,0.6821784,0.6368076,0.8135979,0.8357233,0.61371285,0.7576766,0.8341599,0.6771958,1.0720576,0.7427806,0.6853335,0.63715464,0.59766215,0.68133277,0.72366136,0.9961401,0.41517636
cellid_000002145-1_1,1.0436525,0.33613616,0.59605724,0.8897061,1.4593134,1.392152,0.67066234,0.75318706,1.0473806,1.2799816,1.1313777,0.54024166,0.9242601,0.7197857,0.64189166,0.4824126,1.1917418,1.0097204,0.75861305,0.91029984,0.51889664,1.0106593,0.5402318,0.79727435,0.6881869,0.6446965,0.28901613
cellid_000002148-1_1,0.46546927,0.2087741,2.134871,0.8850967,0.7936037,0.705974,0.5929913,0.57945216,0.6342063,0.9091199,0.76840204,0.36063814,0.5981734,0.6823877,0.4649426,0.329082,0.7855195,0.9616895,0.48829523,0.90955245,0.5102082,0.39777565,0.316463,0.39185196,0.5906577,0.4691527,0.38669735
cellid_000002172-1_1,0.38367605,0.17731363,0.41698173,0.6309396,0.429681,0.8069301,0.29749984,0.5144837,0.41578254,0.6774969,0.7337944,0.3543403,0.6932186,0.34687647,0.42984247,0.24146065,0.73974675,0.37801382,0.4286779,0.4823778,0.49323702,0.44541746,0.26854557,0.47093824,0.4869792,0.6350638,0.3469076
cellid_000002186-1_1,0.928503,0.43623838,0.58285344,1.129899,0.69525003,0.78959286,1.2572051,0.6430078,0.6242882,0.890223,1.2005427,1.0125351,1.1443734,0.5751295,1.1071315,0.31805527,0.85540086,0.7715553,0.6130715,1.1635919,0.69755614,0.8566473,0.5067424,0.7430454,0.61352646,0.7778466,0.44223925
cellid_000002190-1_1,0.31667826,0.24647315,1.3353608,1.2074836,1.2171284,0.6497825,0.6711496,0.7975093,0.42611602,0.5516147,0.6009488,0.6321126,0.52398235,0.89516735,0.54495794,0.4994129,0.6999062,0.5745822,0.48052227,0.33909914,0.50044644,0.38501352,0.3919095,0.7892477,0.43454143,0.34699357,0.35348663
cellid_000002210-1_1,0.8367639,0.42255163,1.3439567,0.5896482,7.1878467,0.6691713,1.105507,1.1211689,1.0177361,0.847239,1.0928757,0.65971565,0.8498831,0.9374673,0.6417902,0.42353994,0.58246803,0.9365296,1.3453609,1.0841016,0.67691994,0.5693827,1.0494335,0.674077,0.6720216,0.7443766,0.39762363
cellid_000002242-1_1,0.75131434,0.42795834,0.5653335,1.0413313,1.1609685,1.4396734,0.96774584,1.3270149,1.1277127,1.1563255,1.7505887,0.7131615,0.8807915,0.8166216,0.7706613,0.6073367,0.8733859,0.95550305,0.9164284,1.1139418,0.7743489,0.8633385,0.48554292,0.89469105,0.97801685,0.55684453,0.64840424
cellid_000002265-1_1,0.5082936,1.393633,0.742195,1.3094977,0.7870598,0.8675814,0.7282573,0.9326711,0.6211337,0.91628945,0.80263567,0.5948451,0.9056482,1.4567066,0.745748,0.5999423,0.7190764,0.6226038,0.6932652,0.6962656,0.7555057,0.7696336,0.7352414,0.6346992,0.51156104,0.6755453,0.48654753
cellid_000002299-1_1,0.5290003,0.4617023,0.776072,1.0495069,1.015924,0.87765443,0.5472526,1.5767477,0.51611435,1.1019168,0.93032336,0.7649651,1.0274746,0.49092466,0.7238025,0.6375814,0.6684154,0.7040881,0.7341858,0.57495695,0.68960553,0.49531925,0.49432868,0.6606852,0.43750972,0.660854,0.27101338
cellid_000002309-1_1,1.074745,0.691269,0.8910483,1.3418937,1.6434896,1.4976357,0.8897412,1.5282004,1.1110318,1.2586374,0.9409533,0.7371131,0.94039017,0.8389982,0.8611857,0.78238785,1.0202559,0.97621447,1.5386988,1.1083757,0.7136261,1.2718284,0.8039567,0.9090094,0.95086604,0.7283633,0.7287686
cellid_000002314-1_1,0.45009848,0.30789465,0.6515771,0.68226177,1.4528763,0.692438,0.5487419,1.4412091,0.6831632,0.81661385,0.68763715,0.7486795,0.68286234,0.437957,0.76450306,0.40755063,0.5755584,0.8558974,1.2970483,0.7934261,0.6339241,0.5980227,0.6560449,0.44183207,0.63313353,0.6032396,0.38609174
cellid_000002333-1_1,0.66990006,0.6056046,0.83555657,1.4950876,0.9626051,1.4988325,1.009222,0.68654704,1.0503854,0.86205393,0.90870327,0.50153357,1.2809087,0.8461206,0.9497678,0.4886548,0.70398456,0.89678925,0.76203007,0.8955703,0.67222357,1.0329481,0.6823781,0.72946566,0.70915085,0.6467923,0.7053911
cellid_000002336-1_1,0.82357097,2.1268682,0.9653315,0.6898858,2.7241604,0.6912183,0.45921385,1.261279,1.1493738,0.7202925,0.73680985,1.1921716,0.6197441,0.67396647,0.4888987,0.72156113,0.68689907,0.8621434,1.2026031,0.87633675,0.8005909,0.7562935,0.7706167,0.6910153,0.61960214,0.60587215,0.47794136
cellid_000002340-1_1,0.59250516,0.45845526,0.49312347,1.0246402,0.89087796,0.5234117,0.8120752,0.80436283,0.9660927,0.64293283,0.9789456,0.53231347,0.75480163,0.42397404,0.5035453,0.5853844,0.6277078,0.9870695,1.2060924,0.97082144,0.71877843,0.7600242,0.45362493,0.9951412,0.65816295,0.5277902,0.50724876
cellid_000002350-1_1,0.8502883,0.55700606,0.8734487,0.65117043,5.214081,0.95865947,0.81739986,1.1033235,0.69508934,0.95746946,1.0901984,1.0417681,0.7973733,0.8696662,0.63510054,0.7841764,0.7751238,0.91347563,1.2780592,0.817703,0.84816927,0.7419954,1.0052911,0.50707066,0.7516306,0.7554561,0.70338815
cellid_000002411-1_1,0.34602618,0.23280801,0.6915489,0.51257056,0.56228137,0.5636719,0.5273319,0.68831486,0.5605224,0.78924656,0.74567264,0.6507334,0.6323898,0.79273355,0.51416016,0.41994953,0.60406625,0.36421388,0.510245,0.7582129,0.95871705,0.6434002,0.2620916,0.66870093,0.46977288,0.462782,0.5794044
cellid_000002414-1_1,0.6216964,0.30225608,0.6272253,1.0710956,0.7312487,1.5424547,0.80620915,0.88557476,0.6734583,1.0347548,1.0757512,0.6191744,0.7843851,0.8109781,0.7069238,0.57844394,0.7880474,0.45744625,0.8020985,0.64356005,0.6595432,0.8359099,0.4797803,0.9202231,0.41994655,0.6101816,0.4024546
cellid_000002418-1_1,0.5361398,0.6005536,2.096757,0.9895354,0.76533824,0.70047057,0.85714567,0.8615953,0.6179098,0.9125077,1.1420212,0.59135634,1.2864147,0.8087276,0.82043695,0.7494684,0.84245515,0.42083606,0.6848043,0.48545763,0.79687697,0.555262,0.37012208,0.67906606,0.8345091,0.5350517,0.89670414
cellid_000002425-1_1,0.63950676,0.5347605,0.56463176,0.45158634,0.5120269,0.42997497,0.9994234,0.5868241,0.2589956,0.58109605,0.95581114,0.88967484,0.6782052,0.83014023,0.44264776,0.4899895,0.45015818,0.40976313,0.3585982,0.37482885,0.6702976,0.44496807,0.22255386,0.5979817,0.35476747,0.47259632,0.29958764
cellid_000002428-1_1,1.0497744,0.58227783,0.9437588,2.60816,1.1436943,1.8011525,1.2562065,0.98094076,1.249529,1.3961358,1.7908621,1.029966,1.2125801,1.1164043,0.9572251,0.5035207,1.4356468,1.0761381,1.204203,1.6492397,1.1985753,0.96558595,0.96351373,0.9403074,1.1110613,0.8573866,0.5375729
cellid_000002452-1_1,0.75946736,0.47489423,1.5159101,0.55422145,4.9653068,0.65743744,0.5498602,0.9945517,0.8955313,1.0077933,1.0174811,0.67855895,0.8217052,0.6857092,0.68251526,0.56491405,0.6654104,1.0282787,1.48407,1.2786918,0.78126186,0.7090177,1.0725725,0.8599217,1.0249499,0.5034831,0.57691133
cellid_000002471-1_1,1.0034107,0.5460609,0.6778576,1.0673487,1.40571,1.0493795,1.1603903,0.9599496,0.79120314,1.3744977,1.2268112,0.8160101,0.7818025,0.66048217,1.0034293,0.7902652,1.0389421,0.7255121,0.62983793,1.1333988,0.80154616,0.8817808,0.8923535,0.84112656,0.718483,0.7307793,0.4639013
cellid_000002481-1_1,0.34373143,0.2810008,3.824966,0.18240295,0.11485521,0.2416651,0.2708105,0.44393563,0.09579824,0.24201374,0.318695,0.38799843,0.6056272,0.38748133,0.26375332,0.21133435,0.28025314,0.18695374,0.18863292,0.23778933,0.35906863,0.25568014,0.10011764,0.20824274,0.19032286,0.116849944,0.124333635
cellid_000002486-1_1,0.4218184,0.2527343,0.5380927,0.91947246,1.1961162,0.92240274,0.5986103,0.7105945,0.4817381,0.77384067,0.6651475,0.5107678,0.7122294,0.3992127,0.7715783,0.50727123,0.90103394,0.358651,1.1173894,0.65898,0.6629511,0.60122526,0.49932808,0.8289258,0.63877785,0.52123404,0.38319966
cellid_000002531-1_1,0.3807078,0.21389887,1.8858539,0.36314988,0.42428023,0.35978457,0.30685723,0.37245473,0.1931475,0.59987694,0.49398246,0.59365296,0.45391288,0.7170809,0.3663678,0.6219578,0.35400864,0.31900215,0.24979405,0.4330996,0.60649335,0.47613677,0.14108141,0.36938086,0.35846215,0.16212563,0.38262773
cellid_000002537-1_1,0.43985033,0.2624558,0.4535774,0.5980514,5.4627657,0.61084783,0.7169534,0.9458149,0.69939005,0.71861565,0.69512814,0.59891784,0.81116086,0.44114256,0.77124476,0.32291818,0.51806,0.79507303,1.3341229,0.74149,0.5450525,0.6069999,0.8031733,0.6447445,0.86105746,0.7742256,0.5306479
cellid_000002553-1_1,0.25947735,0.26813513,2.9888866,0.3965635,0.32113272,0.32753232,0.5518929,0.54809666,0.2806657,0.7372725,0.74715054,0.8209932,0.7716271,0.8257305,0.33828533,0.3990919,0.6012792,0.68868417,0.45440358,0.37024763,0.6965013,0.415852,0.15471822,0.46496084,0.27195507,0.27649984,0.6562012
cellid_000002564-1_1,0.42227146,0.22925383,0.54658383,0.913734,0.83269477,1.0693617,0.6772096,0.5542058,0.7415939,0.896054,0.68262535,0.6299045,0.9685385,0.83333147,0.74238455,0.48739317,0.6429324,0.80799115,0.5976613,0.36633056,0.44835883,0.4633574,0.48238534,0.36718237,0.6870339,0.76609457,0.40451542
cellid_000002590-1_1,0.3126133,0.37640876,0.6085018,0.51469857,0.37275463,0.35503265,0.39903837,0.52731866,0.23959075,0.6800033,0.6195357,0.73669887,0.41222262,0.36468166,0.2713773,0.5564624,0.44178605,0.5112813,0.3038846,0.5988127,0.777748,0.33653554,0.3637704,0.4506501,0.34427568,0.29911768,0.2303908
cellid_000002612-1_1,0.85732,0.2779902,0.5919204,0.6913732,0.7380608,1.5236994,0.7604793,0.6509883,0.5953525,0.89153504,0.80999535,0.6377572,0.6727274,0.5806424,0.41891003,0.35781452,0.8073387,0.72108066,0.6004113,0.6957357,0.77253556,0.62441784,0.54421914,0.792883,0.8781064,0.41255665,0.4723959
cellid_000002627-1_1,0.48934835,0.3696229,0.7302915,0.5030149,6.9743886,0.47201124,0.5166077,1.2106836,0.84951204,0.7643629,0.6838896,0.5806868,0.76068825,0.7215758,0.44375914,0.6064399,0.5346154,0.89439595,0.76154697,0.66112846,0.74350476,0.43479034,0.62551194,0.47362208,0.37242678,0.6127711,0.781564
cellid_000002628-1_1,0.7758744,0.22937267,0.53292394,0.51274055,1.0176756,0.44342735,0.44894803,0.46823972,0.6772656,0.6884395,0.55728155,0.5633175,0.42028654,0.47379857,0.6837235,0.43143436,0.5616395,0.40578887,0.6451712,1.3720068,0.67298687,0.5129547,0.5541711,0.40626583,0.4761232,0.8577047,0.30449998
cellid_000002635-1_1,0.33753312,0.30290502,0.3907606,0.25317895,2.0442963,0.2955267,0.26396132,0.6781087,0.46361494,0.43719962,0.8526078,0.2862956,0.5239871,0.48773494,0.29707995,0.4815529,0.43565238,0.5190623,0.6970251,0.669846,0.40416583,0.21541275,0.4168625,0.29779273,0.5133087,0.3775328,0.26402646
