"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cd164.11",3.30659265486193e-10,0.547510520742001,0.251,0.177,3.66601927644542e-06,"19","Cd164"
"Celsr1.19",3.33533419305101e-10,-3.74163532580879,0.009,0.056,3.69788501983566e-06,"19","Celsr1"
"Antxr2.19",3.33879545889582e-10,-2.42057854193632,0.052,0.116,3.70172252527779e-06,"19","Antxr2"
"Pik3c2a.15",3.50954729697387e-10,-2.74033384332819,0.021,0.074,3.89103508815493e-06,"19","Pik3c2a"
"Dgke.13",3.74644987301842e-10,0.475706013431788,0.265,0.189,4.15368897421552e-06,"19","Dgke"
"Tcf7l1.18",3.7523033598031e-10,-2.44528716546104,0.017,0.068,4.16017873501369e-06,"19","Tcf7l1"
"Axdnd1.16",3.82744716527898e-10,1.41462888628151,0.035,0.012,4.2434906721448e-06,"19","Axdnd1"
"Mapk15.11",3.94259332936213e-10,1.26645963463788,0.04,0.015,4.37115322426379e-06,"19","Mapk15"
"Arid3b.15",4.05020223075132e-10,0.646375192661147,0.081,0.04,4.49045921323399e-06,"19","Arid3b"
"Hacd1.10",4.13328976132339e-10,1.1134305721597,0.041,0.015,4.58257835837924e-06,"19","Hacd1"
"Elapor2.12",4.13408943792821e-10,0.407793352890384,0.322,0.237,4.58346495983101e-06,"19","Elapor2"
"Rps6ka1.16",4.13781659938388e-10,0.529660762159323,0.295,0.215,4.5875972637369e-06,"19","Rps6ka1"
"Pus7.7",4.24389806757407e-10,1.17547514744669,0.066,0.031,4.70520978751937e-06,"19","Pus7"
"Etv1.18",4.56036194230366e-10,-2.98452994255012,0.02,0.071,5.05607328543207e-06,"19","Etv1"
"Mab21l1.18",4.60990248212463e-10,-3.33528451163818,0.007,0.052,5.11099888193157e-06,"19","Mab21l1"
"Unc5d.17",4.83299183089417e-10,0.302568209007214,0.433,0.334,5.35833804291237e-06,"19","Unc5d"
"Npy.17",4.88687535011258e-10,0.683837495961623,0.121,0.07,5.41807870066981e-06,"19","Npy"
"Lnpep.10",4.90157217214477e-10,0.492837673157035,0.139,0.083,5.43437306725691e-06,"19","Lnpep"
"Adk.15",4.93783935699354e-10,0.27565416962286,0.354,0.266,5.47458249509874e-06,"19","Adk"
"Nfatc3.17",5.18821428821796e-10,-2.79523637815486,0.02,0.071,5.75217318134726e-06,"19","Nfatc3"
"Adissp.16",5.5784568112323e-10,-1.6598698404133,0.029,0.086,6.18483506661325e-06,"19","Adissp"
"Disp2.12",5.78813627758644e-10,0.966459739119464,0.108,0.06,6.41730669096009e-06,"19","Disp2"
"Smarca4.14",5.82837050253509e-10,0.279878314463589,0.458,0.359,6.46191437616066e-06,"19","Smarca4"
"Vav2.16",5.8675443030745e-10,-0.994839611930911,0.244,0.323,6.5053463688187e-06,"19","Vav2"
"Tmem91.18",5.88920794449427e-10,0.791260576074982,0.16,0.101,6.5293648480608e-06,"19","Tmem91"
"Zxdc.17",6.13414634273782e-10,-1.95852466867599,0.051,0.114,6.80092805019342e-06,"19","Zxdc"
"Ergic1.11",6.18992212433805e-10,0.732468220392143,0.121,0.07,6.86276665925359e-06,"19","Ergic1"
"Tnrc18.8",6.31645554938713e-10,-0.805314383103975,0.342,0.421,7.00305426760551e-06,"19","Tnrc18"
"St8sia5.14",6.46617319525019e-10,0.148201510393961,0.813,0.668,7.16904622157389e-06,"19","St8sia5"
"Wdr93.13",6.49355422343838e-10,0.963890361698323,0.04,0.015,7.19940356752613e-06,"19","Wdr93"
"Map1b.16",6.67676160160531e-10,0.275445798348138,0.493,0.389,7.4025255876998e-06,"19","Map1b"
"Gab2.12",6.71813583248516e-10,0.871145207746978,0.091,0.048,7.4483971974763e-06,"19","Gab2"
"Ankdd1a.14",6.86544201399273e-10,0.675380403459367,0.218,0.15,7.61171556091374e-06,"19","Ankdd1a"
"Arhgap24.17",7.31191394856738e-10,-2.15170803577781,0.047,0.107,8.10671899477665e-06,"19","Arhgap24"
"Sv2c.17",7.55552804547959e-10,0.776875331991958,0.249,0.176,8.37681394402323e-06,"19","Sv2c"
"Fat3.13",8.07447391483701e-10,0.13352431813726,0.797,0.663,8.95216922937979e-06,"19","Fat3"
"Tshz1.16",8.56036474911114e-10,-1.39787471229251,0.159,0.235,9.49087639733952e-06,"19","Tshz1"
"Fam107b.16",8.68199235842032e-10,-2.20698948701714,0.018,0.068,9.6257249277806e-06,"19","Fam107b"
"Plcb1.17",8.78936506574574e-10,0.148775841949941,0.37,0.271,9.7447690483923e-06,"19","Plcb1"
"Mast1.16",8.9587152005504e-10,-0.888058538354747,0.339,0.411,9.93252754285022e-06,"19","Mast1"
"Fgfbp3.18",9.12164208175761e-10,-3.25332823705824,0.021,0.071,1.01131645760447e-05,"19","Fgfbp3"
"Fam135b.15",9.17810927048525e-10,0.643635441408439,0.276,0.203,1.0175769748187e-05,"19","Fam135b"
"Lrp8.14",9.20799027990364e-10,0.686456251598834,0.677,0.581,1.02088988233292e-05,"19","Lrp8"
"Hdac11.13",9.38524157572489e-10,0.360073572051054,0.332,0.247,1.04054173350062e-05,"19","Hdac11"
"Lrrc71.14",9.45840363066724e-10,1.13338994442898,0.032,0.011,1.04865321053208e-05,"19","Lrrc71"
"Tmem9b.14",9.64904423678287e-10,0.33558253513884,0.315,0.232,1.06978953453212e-05,"19","Tmem9b"
"Ect2l.17",1.00579189776561e-09,-3.13262716950616,0.051,0.111,1.11512147705274e-05,"19","Ect2l"
"Samd12.15",1.03898487236851e-09,0.16070083477942,0.484,0.374,1.15192252799497e-05,"19","Samd12"
"Nkx2-2.18",1.07352904586047e-09,-3.07867665318124,0.015,0.062,1.19022165314551e-05,"19","Nkx2-2"
"Alkbh2.1",1.12367309751817e-09,1.51042154686819,0.026,0.008,1.2458163632184e-05,"19","Alkbh2"
"Gm13889.12",1.1368042176175e-09,0.955502001979425,0.031,0.011,1.26037483607253e-05,"19","Gm13889"
"Gsg1l2.17",1.18117582580841e-09,0.962156982156251,0.116,0.067,1.30956963807379e-05,"19","Gsg1l2"
"Gldn.15",1.38380712119479e-09,0.28982475423535,0.055,0.024,1.53422695526866e-05,"19","Gldn"
"Gpc1.16",1.39433863532603e-09,-0.941791972717714,0.227,0.313,1.54590324498597e-05,"19","Gpc1"
"Ccdc120.9",1.4760371338198e-09,0.564177240637585,0.175,0.114,1.63648237026602e-05,"19","Ccdc120"
"Uspl1.10",1.53980336067594e-09,0.310893758881608,0.22,0.148,1.70717998598141e-05,"19","Uspl1"
"Sh3pxd2b.16",1.54687304004549e-09,-2.1924634528648,0.012,0.057,1.71501813949843e-05,"19","Sh3pxd2b"
"Clcn2.18",1.59134550477584e-09,-1.05800861164229,0.285,0.359,1.76432476114497e-05,"19","Clcn2"
"Otoa",1.63198279801163e-09,2.72272413562791,0.012,0.002,1.8093793281555e-05,"19","Otoa"
"Disp1.10",1.65841876823227e-09,0.347047237690233,0.22,0.151,1.83868888833912e-05,"19","Disp1"
"Palm.15",1.66102572874371e-09,0.365071906677071,0.382,0.292,1.84157922545816e-05,"19","Palm"
"Rgs17.15",1.69574421044942e-09,0.523042665524146,0.235,0.166,1.88007160612527e-05,"19","Rgs17"
"Mpz.19",1.73811534741524e-09,-4.27110852192766,0.063,0.124,1.92704848567928e-05,"19","Mpz"
"Ttc28.18",1.7441134875185e-09,-2.18547766632416,0.149,0.225,1.93369862361176e-05,"19","Ttc28"
"Sfxn5.13",1.84614827541532e-09,-1.65873503468651,0.093,0.163,2.04682459295297e-05,"19","Sfxn5"
"Sema5a.17",1.91489218638091e-09,-1.96790075265454,0.159,0.232,2.12304096704052e-05,"19","Sema5a"
"Hcn4.16",1.92242634882769e-09,0.663486553028673,0.223,0.156,2.13139409294525e-05,"19","Hcn4"
"Ptbp2.10",2.01088245738233e-09,0.292521602539406,0.334,0.251,2.22946538049979e-05,"19","Ptbp2"
"Col22a1.2",2.02974334257425e-09,1.52750133099227,0.024,0.007,2.25037644391207e-05,"19","Col22a1"
"Aff2.16",2.0686568609673e-09,0.106707253095176,0.594,0.466,2.29351986175444e-05,"19","Aff2"
"Pald1.15",2.1178210271194e-09,-1.26870995955887,0.158,0.234,2.34802817276728e-05,"19","Pald1"
"Stxbp6.19",2.13296126364304e-09,-3.95715467800739,0.012,0.056,2.36481415300104e-05,"19","Stxbp6"
"Trim13.15",2.32483446739398e-09,0.922552821734131,0.133,0.081,2.5775439739997e-05,"19","Trim13"
"Rnd2.16",2.33616921770678e-09,-1.26544570149587,0.097,0.17,2.59011081167151e-05,"19","Rnd2"
"Vkorc1l1.10",2.37948280229549e-09,0.613060482934947,0.207,0.143,2.63813258290501e-05,"19","Vkorc1l1"
"Neo1.17",2.40520815148813e-09,0.102730390832556,0.531,0.41,2.66665427755489e-05,"19","Neo1"
"Slc25a45.11",2.46925454975703e-09,1.36985937136735,0.06,0.028,2.73766251931562e-05,"19","Slc25a45"
"Prickle2.18",2.47985145493381e-09,0.292186364087111,0.361,0.269,2.74941130808511e-05,"19","Prickle2"
"Rtn1.15",2.48275827485978e-09,0.144303828913516,0.838,0.703,2.75263409933703e-05,"19","Rtn1"
"Mok.15",2.48300935447487e-09,0.986509207245339,0.072,0.036,2.75291247130628e-05,"19","Mok"
"Rd3.17",2.56522336394468e-09,1.47600720659009,0.041,0.016,2.84406314360547e-05,"19","Rd3"
"Slco3a1.13",2.60101359085385e-09,0.43584685155147,0.345,0.266,2.88374376817967e-05,"19","Slco3a1"
"Kcnh5.18",2.68605382995907e-09,0.100312607869125,0.378,0.275,2.97802788127562e-05,"19","Kcnh5"
"Cldn19.18",2.73623262113047e-09,-3.25182478756266,0.04,0.094,3.03366110704735e-05,"19","Cldn19"
"Cd9.10",2.75556569523678e-09,0.352021888478971,0.344,0.264,3.05509568630902e-05,"19","Cd9"
"Bicd1.14",2.81883344399202e-09,0.11895451892456,0.431,0.337,3.12524063935396e-05,"19","Bicd1"
"Tmem269.16",2.86274083175076e-09,0.130547765920579,0.446,0.344,3.17392076016207e-05,"19","Tmem269"
"Lgi2.18",2.96282135849863e-09,-2.62466535871822,0.081,0.147,3.28488004016743e-05,"19","Lgi2"
"Gal3st4.15",3.11771258445342e-09,0.477947690100118,0.303,0.228,3.4566079423835e-05,"19","Gal3st4"
"Rdh10.18",3.2292621031124e-09,0.991647422232047,0.087,0.046,3.58028289372072e-05,"19","Rdh10"
"Ptn.18",3.39952332411071e-09,-2.75463510013471,0.058,0.117,3.76905150944155e-05,"19","Ptn"
"Tead3.18",3.49615793074444e-09,-3.95587564728875,0.006,0.046,3.87619029781636e-05,"19","Tead3"
"Grik1.17",3.52952967242618e-09,-1.51502715522867,0.076,0.14,3.9131895478189e-05,"19","Grik1"
"Mark2.14",3.56965798185754e-09,0.130796655271569,0.402,0.309,3.95767980448545e-05,"19","Mark2"
"Ankrd10.6",3.72554204503458e-09,0.154740235522154,0.399,0.31,4.13050846532984e-05,"19","Ankrd10"
"Mppe1.13",3.74922542920156e-09,0.492830681118821,0.269,0.197,4.15676623335577e-05,"19","Mppe1"
"Mlc1.19",3.8518319815587e-09,-2.91675469953174,0.021,0.069,4.27052611795413e-05,"19","Mlc1"
"Htr2c.18",3.8693196431535e-09,0.437437733194901,0.444,0.36,4.28991468836429e-05,"19","Htr2c"
"Eva1c.9",3.87260790488718e-09,1.85033661249124,0.035,0.013,4.29356038414842e-05,"19","Eva1c"
"Usp43.18",3.92355205164614e-09,-1.51953681634313,0.278,0.348,4.35004215966007e-05,"19","Usp43"
"Kcng4.17",3.95058149534323e-09,-1.26761628627359,0.084,0.15,4.38000970388703e-05,"19","Kcng4"
"Sfpq.9",3.97211221488977e-09,0.129754609312973,0.758,0.643,4.40388081264828e-05,"19","Sfpq"
"Fbxl20.9",3.98436240078457e-09,0.378919538616379,0.346,0.268,4.41746259374986e-05,"19","Fbxl20"
"Dusp5.17",4.14539868225584e-09,0.865108858742241,0.085,0.045,4.59600351901705e-05,"19","Dusp5"
"Unc5c.15",4.15212721253964e-09,-0.750570148112797,0.468,0.523,4.6034634405427e-05,"19","Unc5c"
"Fhod3.14",4.35743372559664e-09,-1.37283529410391,0.05,0.11,4.83108677156899e-05,"19","Fhod3"
"Prkca.17",4.48518340125099e-09,-1.84085883275724,0.568,0.58,4.97272283696697e-05,"19","Prkca"
"Frrs1.17",4.53673335145058e-09,-2.66794526599019,0.014,0.058,5.02987626675325e-05,"19","Frrs1"
"Cbln2.19",4.69551751761003e-09,-1.64265997427439,0.136,0.203,5.20592027177424e-05,"19","Cbln2"
"Klhl29.16",4.80631829510955e-09,0.212960164882849,0.806,0.704,5.32876509378796e-05,"19","Klhl29"
"Gpr22.16",4.83077607699992e-09,-1.42224758374482,0.089,0.157,5.35588143656981e-05,"19","Gpr22"
"Plxdc1.18",4.97678075727067e-09,0.897023458383374,0.087,0.047,5.517756825586e-05,"19","Plxdc1"
"Plp1.19",4.99309122942132e-09,-5.25325809273981,0.061,0.119,5.53584024605941e-05,"19","Plp1"
"Mef2c.16",5.26441299155124e-09,-1.86091903489084,0.119,0.187,5.83665468373285e-05,"19","Mef2c"
"Syt14.16",5.51735348273093e-09,0.288479466240462,0.301,0.22,6.11708980630378e-05,"19","Syt14"
"Kif1b.9",5.56887973712511e-09,0.147232096126028,0.839,0.718,6.1742169645506e-05,"19","Kif1b"
"Eef1a1.15",5.62969008973551e-09,0.348885820423175,0.444,0.349,6.24163740248976e-05,"19","Eef1a1"
"Map3k11.17",6.2533524956411e-09,-2.87177478631869,0.026,0.075,6.93309191191729e-05,"19","Map3k11"
"Serp2.13",6.65711094213097e-09,1.16477400940364,0.05,0.022,7.3807389015406e-05,"19","Serp2"
"Usp6nl.14",6.70215298938726e-09,-1.19065128335002,0.157,0.23,7.43067701933365e-05,"19","Usp6nl"
"Pld1.16",6.71363608034783e-09,-1.82169895997958,0.067,0.128,7.44340832228163e-05,"19","Pld1"
"Vstm2b.16",6.72884904892204e-09,0.737738946884625,0.153,0.098,7.46027494053986e-05,"19","Vstm2b"
"Tgoln1.15",6.80096480363518e-09,0.506130838316516,0.187,0.127,7.54022967779032e-05,"19","Tgoln1"
"Pdzrn3.17",6.83446719565418e-09,0.728491929098593,0.098,0.055,7.57737377982179e-05,"19","Pdzrn3"
"Vps13d.10",7.03262252828446e-09,0.150602129477225,0.514,0.414,7.79706859710898e-05,"19","Vps13d"
"Gjd2.19",7.0620148642852e-09,0.589592424823483,0.194,0.131,7.829655880033e-05,"19","Gjd2"
"Specc1.13",7.08202421558231e-09,-1.07829286617709,0.134,0.208,7.8518402478161e-05,"19","Specc1"
"Zdhhc14.17",7.40946302971612e-09,0.582082541735497,0.329,0.249,8.21487166104626e-05,"19","Zdhhc14"
"Nr4a2.18",7.75699004340009e-09,-5.05595753407786,0.004,0.041,8.60017486111768e-05,"19","Nr4a2"
"Vsnl1.16",7.79958848780633e-09,-1.14587517872015,0.61,0.607,8.64740375643088e-05,"19","Vsnl1"
"Plod1.18",7.98816488250943e-09,-3.10376064142998,0.006,0.045,8.8564784052382e-05,"19","Plod1"
"Slc10a1.8",8.10742169432528e-09,0.272491628991017,0.312,0.234,8.98869843249844e-05,"19","Slc10a1"
"Syngr3.16",8.26116750191305e-09,0.199916299072271,0.599,0.479,9.159156409371e-05,"19","Syngr3"
"H13.14",8.38384948854711e-09,0.603079230729329,0.171,0.113,9.29517392795218e-05,"19","H13"
"Ano2.15",8.41878240724552e-09,-1.52586188342685,0.074,0.137,9.33390405491311e-05,"19","Ano2"
"Smarca2.16",8.76499872830874e-09,0.942140841892452,0.133,0.083,9.7177540900759e-05,"19","Smarca2"
"Kif13a.16",8.96395625173635e-09,-2.74189534404674,0.017,0.061,9.93833829630009e-05,"19","Kif13a"
"Pcsk5.17",9.04112717607203e-09,-2.08798960176674,0.039,0.091,0.000100238977001111,"19","Pcsk5"
"Gpatch8.13",9.08772279725903e-09,0.154736839429994,0.629,0.531,0.000100755582653211,"19","Gpatch8"
"Ebf4.18",9.10574529144756e-09,-4.48423340566579,0.015,0.058,0.000100955398046279,"19","Ebf4"
"Flna.16",9.38642194604569e-09,-2.35906771764205,0.03,0.08,0.000104067260115809,"19","Flna"
"Gapdhs.14",9.40905882097545e-09,0.23426710000799,0.555,0.451,0.000104318235148155,"19","Gapdhs"
"Fmnl1.17",9.6422424404933e-09,-1.68469652675712,0.046,0.102,0.000106903541937749,"19","Fmnl1"
"Map4k4.13",9.71611388898553e-09,0.107841146356536,0.715,0.582,0.000107722554687183,"19","Map4k4"
"Slc5a4b.16",9.72805342337368e-09,0.55078466388019,0.326,0.252,0.000107854928304944,"19","Slc5a4b"
"Zmynd8.13",1.00480839619578e-08,0.266868375904164,0.291,0.218,0.000111403106886226,"19","Zmynd8"
"Kcnj9.15",1.0125736287089e-08,0.617495047382312,0.229,0.163,0.000112264038214956,"19","Kcnj9"
"Pkd1l2.16",1.06025752935776e-08,-2.88959794388713,0.017,0.061,0.000117550752279895,"19","Pkd1l2"
"Epb41l5.14",1.08307332235777e-08,0.39570129942517,0.131,0.079,0.000120080339249806,"19","Epb41l5"
"Slc6a15.14",1.13706163983947e-08,0.266665049413059,0.342,0.26,0.000126066024009002,"19","Slc6a15"
"Dync1i1.15",1.1440921957455e-08,0.409994565787788,0.363,0.288,0.000126845501742303,"19","Dync1i1"
"Dyrk4.16",1.23292586459927e-08,-1.73514741696938,0.036,0.088,0.000136694490608122,"19","Dyrk4"
"Septin9.16",1.25312321376829e-08,-3.54867711059329,0.017,0.06,0.00013893377071049,"19","Septin9"
"Sh2b3.18",1.25538151680167e-08,-3.94001972762617,0.005,0.042,0.000139184148767801,"19","Sh2b3"
"Dock11.14",1.26665286881344e-08,0.742276635637236,0.129,0.08,0.000140433803565346,"19","Dock11"
"Ephb3.15",1.27906225607019e-08,-0.859396023444291,0.16,0.236,0.000141809632330502,"19","Ephb3"
"Snx19.12",1.33194763668827e-08,0.394679329888369,0.271,0.201,0.000147673034479628,"19","Snx19"
"Ncoa3.14",1.3347536666099e-08,0.289258673873976,0.336,0.257,0.000147984139017039,"19","Ncoa3"
"Cplx3.15",1.36937055806509e-08,-2.97172759838903,0.008,0.048,0.000151822113772677,"19","Cplx3"
"Zbtb46.16",1.37134571805572e-08,-1.24066339989437,0.159,0.23,0.000152041099760838,"19","Zbtb46"
"Bhlhe40.9",1.38025884200084e-08,-0.948565842365263,0.127,0.199,0.000153029297812633,"19","Bhlhe40"
"Ankrd6.16",1.4303789842586e-08,-3.08979029204246,0.015,0.057,0.000158586117984751,"19","Ankrd6"
"Dgka.3",1.44043125551833e-08,1.70974468194682,0.018,0.005,0.000159700613299317,"19","Dgka"
"Dtnbp1.17",1.45169913385474e-08,-0.988873979661367,0.189,0.264,0.000160949882970475,"19","Dtnbp1"
"Tns3.17",1.52214438921853e-08,-3.62674645870474,0.018,0.061,0.000168760148432658,"19","Tns3"
"Rnf220.17",1.57830374492784e-08,-2.80051827850354,0.091,0.151,0.00017498653620015,"19","Rnf220"
"Nos1ap.18",1.6245610275604e-08,0.290807879470616,0.26,0.186,0.000180115081125622,"19","Nos1ap"
"Slc25a13.12",1.6471427789821e-08,0.692740499614989,0.143,0.091,0.000182618719905746,"19","Slc25a13"
"Ptbp1.12",1.66301073001758e-08,-0.169079090429935,0.262,0.187,0.00018437799963705,"19","Ptbp1"
"Arhgap9.18",1.66314412774103e-08,-2.21473653794305,0.018,0.062,0.000184392789442648,"19","Arhgap9"
"Adss1.1",1.73495364172492e-08,2.07063499112458,0.012,0.002,0.000192354310258042,"19","Adss1"
"Slc13a2.13",1.73580583429348e-08,1.00404165547308,0.073,0.038,0.000192448792848119,"19","Slc13a2"
"Plppr1.13",1.74018635569723e-08,0.250882063830051,0.444,0.356,0.000192934461256152,"19","Plppr1"
"Fscn1.15",1.80120623087668e-08,0.526603393522234,0.318,0.244,0.000199699734817297,"19","Fscn1"
"Cd82.18",1.83702234461255e-08,-3.0190734049678,0.032,0.081,0.000203670667347193,"19","Cd82"
"Syde1.18",1.84621491403588e-08,-4.95909772289218,0.002,0.036,0.000204689847519158,"19","Syde1"
"Ssh2.16",1.90051769417696e-08,0.661260521971568,0.172,0.115,0.000210710396753399,"19","Ssh2"
"Gpr37l1.19",1.99996968906071e-08,-3.53357756042847,0.024,0.069,0.000221736639426161,"19","Gpr37l1"
"Ikzf1.17",2.01964077112998e-08,0.616219299750072,0.042,0.017,0.000223917572295181,"19","Ikzf1"
"Ski.12",2.07661680763569e-08,-1.1068814720909,0.21,0.28,0.000230234505462569,"19","Ski"
"Dkk3.18",2.08685087287101e-08,1.04001359336238,0.097,0.056,0.000231369156275209,"19","Dkk3"
"Gpc3.17",2.24759684221264e-08,-1.24633037939626,0.12,0.187,0.000249191061896116,"19","Gpc3"
"Gadd45b.17",2.25293769756422e-08,1.26186621393908,0.052,0.024,0.000249783202528945,"19","Gadd45b"
"Sncb.15",2.28221747111184e-08,-0.702672140047702,0.41,0.456,0.00025302945102217,"19","Sncb"
"Id2.16",2.3827276184249e-08,-1.38512825358342,0.074,0.135,0.000264173011054768,"19","Id2"
"Tcp11x2.2",2.3848432584766e-08,1.62007584742411,0.014,0.003,0.0002644075720673,"19","Tcp11x2"
"Smdt1.16",2.4214375854972e-08,0.344640948717722,0.305,0.232,0.000268464785104074,"19","Smdt1"
"Hip1r.12",2.42972501610086e-08,0.516185598598968,0.258,0.19,0.000269383612535102,"19","Hip1r"
"Sall3.19",2.44770075679023e-08,-3.30657272534147,0.019,0.062,0.000271376582905333,"19","Sall3"
"Tshz2.14",2.4932920724221e-08,0.570043825561082,0.121,0.073,0.000276431292069438,"19","Tshz2"
"Raver1.2",2.61157048490679e-08,1.98377408965096,0.018,0.005,0.000289544819661616,"19","Raver1"
"Npnt.17",2.65809168968694e-08,0.334723552343529,0.306,0.231,0.000294702625635591,"19","Npnt"
"Col14a1.17",2.68936818388505e-08,0.624059262910597,0.28,0.211,0.000298170250547336,"19","Col14a1"
"Chrna2.15",2.71183365496811e-08,1.41350357549616,0.042,0.018,0.000300660997326314,"19","Chrna2"
"Usp34.10",2.96245947075017e-08,0.307197134590832,0.316,0.24,0.000328447881522071,"19","Usp34"
"St6galnac3.13",3.03071670145707e-08,0.130283516248495,0.501,0.401,0.000336015560690546,"19","St6galnac3"
"Sstr3.17",3.07198585468606e-08,0.990456635096387,0.077,0.041,0.000340591071709044,"19","Sstr3"
"Morn4.16",3.08885521823426e-08,0.562237230490581,0.174,0.118,0.000342461378045632,"19","Morn4"
"Scn2b.13",3.10319987426105e-08,0.180938083918557,0.485,0.39,0.000344051770059323,"19","Scn2b"
"Flot2.13",3.23942165478334e-08,0.297961114810219,0.297,0.223,0.000359154678865829,"19","Flot2"
"Nptn.18",3.36995081773895e-08,-0.95325887669765,0.581,0.603,0.000373626447162717,"19","Nptn"
"P4hb.12",3.52737483387148e-08,0.333700039018767,0.227,0.162,0.000391080047831331,"19","P4hb"
"Tbl1x.13",3.55682559648452e-08,0.704586254385917,0.118,0.072,0.000394345253882239,"19","Tbl1x"
"Snd1.8",3.63275288532686e-08,0.158202523608178,0.472,0.384,0.000402763312396189,"19","Snd1"
"Adrb3.9",3.73811081202078e-08,1.11556370984806,0.027,0.009,0.000414444345728744,"19","Adrb3"
"Pgbd5.15",3.74451951143822e-08,0.500056544549493,0.289,0.221,0.000415154878233155,"19","Pgbd5"
"Scamp5.14",3.84593094517602e-08,0.202495297767651,0.531,0.428,0.000426398363891665,"19","Scamp5"
"Jmjd1c.8",3.97764935631655e-08,0.170664550215434,0.61,0.514,0.000441001984134816,"19","Jmjd1c"
"Sox10.19",4.25490555453391e-08,-4.45572158602273,0.007,0.043,0.000471741378831175,"19","Sox10"
"Rbfox2.17",4.29976960828936e-08,0.30804708968483,0.65,0.547,0.000476715456471042,"19","Rbfox2"
"Dab2ip.16",4.33222163525335e-08,0.179582825205309,0.418,0.325,0.000480313412700539,"19","Dab2ip"
"Itprid2.18",4.41423767680621e-08,-5.03931411305568,0.004,0.038,0.000489406531227505,"19","Itprid2"
"Rbm12b2.7",4.49419139306869e-08,0.369236975955237,0.206,0.145,0.000498270999749525,"19","Rbm12b2"
"Coro2b.18",4.70553175288422e-08,-0.949744616302448,0.159,0.23,0.000521702305442274,"19","Coro2b"
"Cxcl14.18",4.80589079714127e-08,-1.73826824409427,0.042,0.092,0.000532829112679053,"19","Cxcl14"
"Hsd17b12.11",5.1182043740747e-08,0.240355745298028,0.305,0.231,0.000567455318953662,"19","Hsd17b12"
"Ccser1.12",5.17971575754356e-08,0.268771615277131,0.342,0.267,0.000574275086038855,"19","Ccser1"
"Shank1.16",5.2417107669935e-08,0.308811508568479,0.35,0.272,0.000581148472736569,"19","Shank1"
"Slc7a6.13",5.76108164931027e-08,1.47082357760155,0.054,0.026,0.00063873112245903,"19","Slc7a6"
"Neurod6.18",6.02127319555408e-08,-4.13954147547393,0.006,0.041,0.000667578559191081,"19","Neurod6"
"Ppm1f.9",6.11264226699598e-08,0.231714112553248,0.225,0.16,0.000677708648141844,"19","Ppm1f"
"Cep128.14",6.60203898916084e-08,0.460134430191866,0.095,0.055,0.000731968062728262,"19","Cep128"
"Trp53bp2.17",7.08331726918844e-08,0.593986479805617,0.161,0.107,0.000785327385634922,"19","Trp53bp2"
"Miip.6",7.11582655648172e-08,1.35834753710831,0.033,0.013,0.000788931690317128,"19","Miip"
"Dus4l.11",7.14688764457086e-08,0.548313241225579,0.151,0.099,0.000792375433153571,"19","Dus4l"
"B3gnt2.16",7.50935347290578e-08,-6.28297109796194,0.002,0.033,0.000832562019541064,"19","B3gnt2"
