"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"gng7",1.61183659501494e-14,-3.31897525402636,0.061,0.429,2.50817892550275e-10,"RGC","gng7"
"gria2a",1.63204440395685e-14,-4.32439322161243,0.027,0.378,2.53962429699725e-10,"RGC","gria2a"
"rtn4r",1.645593325699e-14,-4.55361710251658,0.014,0.357,2.56070777412022e-10,"RGC","rtn4r"
"camk2d2",1.68489710393121e-14,-8.29717623818303,0.014,0.352,2.62186838342736e-10,"RGC","camk2d2"
"pcdh1g33",1.76852141149334e-14,-4.51612604760108,0.014,0.357,2.75199616842479e-10,"RGC","pcdh1g33"
"slc38a2",1.94392632700911e-14,-2.2582093261281,0.209,0.602,3.02494375745888e-10,"RGC","slc38a2"
"hnrnpaba",1.99222968096835e-14,-1.10044048567506,0.358,0.76,3.10010860655485e-10,"RGC","hnrnpaba"
"sprn2",2.18234932953113e-14,-6.97736199568938,0,0.327,3.39595379168338e-10,"RGC","sprn2"
"ccni",2.19698447564404e-14,-1.47542998498591,0.358,0.755,3.41872754254969e-10,"RGC","ccni"
"syngr3a",2.3825973200297e-14,-8.31826119858925,0.014,0.347,3.70755968969822e-10,"RGC","syngr3a"
"si:ch1073-303k11.2",2.50228288423299e-14,9.13042617192124,0.297,0.015,3.89380239615495e-10,"RGC","si:ch1073-303k11.2"
"cracd",2.53901795549063e-14,-7.42893859481112,0.007,0.337,3.95096584053897e-10,"RGC","cracd"
"rab2a",2.60808720691988e-14,-1.68166148512519,0.264,0.663,4.05844450268803e-10,"RGC","rab2a"
"cacnb4b",2.86134571738072e-14,-3.78466074790582,0.061,0.423,4.45254007081615e-10,"RGC","cacnb4b"
"lrrc7",2.98854977348067e-14,-4.75651302458724,0.027,0.372,4.65048230251328e-10,"RGC","lrrc7"
"tuba1b",3.13324268106605e-14,-1.25788122460228,0.365,0.801,4.87563893600687e-10,"RGC","tuba1b"
"arl8a",3.19461930049227e-14,-1.65057801903582,0.115,0.531,4.97114709349603e-10,"RGC","arl8a"
"si:ch211-10a23.2",3.22301641876185e-14,-2.72466731491748,0.014,0.352,5.01533584923531e-10,"RGC","si:ch211-10a23.2"
"ctbp1",3.5092445604434e-14,-2.127301606716,0.142,0.546,5.46073546050598e-10,"RGC","ctbp1"
"capza1b",3.68684627048831e-14,-2.20460508908,0.162,0.556,5.73710148150686e-10,"RGC","capza1b"
"ptprsa",4.07560952470927e-14,-2.31678223188002,0.054,0.423,6.34205598140009e-10,"RGC","ptprsa"
"neurod1",4.19552675786849e-14,-8.57261554713623,0.02,0.352,6.52865918791915e-10,"RGC","neurod1"
"zfp36l1b",4.24323945690755e-14,4.41421178523034,0.378,0.061,6.60290491889384e-10,"RGC","zfp36l1b"
"bhlhe22",4.46565532959096e-14,-7.95869458449674,0.027,0.362,6.94900625837649e-10,"RGC","bhlhe22"
"si:dkey-91m11.5",5.10695928576208e-14,4.10441749581783,0.324,0.026,7.94693934457438e-10,"RGC","si:dkey-91m11.5"
"atp2b3b",5.70434749348679e-14,-6.75382743168086,0.014,0.342,8.87653513461479e-10,"RGC","atp2b3b"
"dpp6a",5.71576372736567e-14,-3.83234095926478,0.014,0.347,8.89429993615372e-10,"RGC","dpp6a"
"itm2bb",5.90119299083531e-14,7.11996699593807,0.311,0.026,9.18284641303882e-10,"RGC","itm2bb"
"si:ch211-66e2.5",5.99065878816271e-14,8.93003517529276,0.291,0.015,9.32206414025999e-10,"RGC","si:ch211-66e2.5"
"ptgdsb.2",6.30876225858639e-14,3.94414947079906,0.399,0.071,9.81706495058628e-10,"RGC","ptgdsb.2"
"napgb",6.58330756040696e-14,-7.7334773556834,0,0.316,1.02442848947493e-09,"RGC","napgb"
"stmn4l",6.58330756040696e-14,-8.77097127032625,0,0.316,1.02442848947493e-09,"RGC","stmn4l"
"rnasekb",6.79861923484128e-14,-1.10058150562396,0.297,0.704,1.05793313913365e-09,"RGC","rnasekb"
"s1pr1",6.84099526690824e-14,3.79065619639027,0.426,0.097,1.06452727348359e-09,"RGC","s1pr1"
"actb2",6.84469558498743e-14,-0.951937113540517,0.797,0.98,1.06510307997989e-09,"RGC","actb2"
"ppp2r1bb",7.11807289610289e-14,-3.09670549488623,0.081,0.444,1.10764332336257e-09,"RGC","ppp2r1bb"
"trim9",7.57698338614746e-14,-3.9734042501583,0.081,0.439,1.17905438471841e-09,"RGC","trim9"
"gnb1b",7.88405487447639e-14,-1.73038053027155,0.378,0.714,1.22683777901727e-09,"RGC","gnb1b"
"syn1",8.12522125093154e-14,-7.69883144957938,0.014,0.337,1.26436567885746e-09,"RGC","syn1"
"dnm1a",9.15680237103803e-14,-6.4948163401269,0.014,0.337,1.42489001695723e-09,"RGC","dnm1a"
"gfap",9.78979681817158e-14,10.1225364116226,0.277,0.01,1.52339028287568e-09,"RGC","gfap"
"ca10a",1.00665281789758e-13,-4.89516025289562,0.034,0.372,1.56645244993042e-09,"RGC","ca10a"
"vat1",1.08290193801012e-13,-1.21692878802743,0.324,0.704,1.68510370573755e-09,"RGC","vat1"
"dnaja2b",1.10439335130738e-13,-2.90468713428385,0.128,0.495,1.71854649396942e-09,"RGC","dnaja2b"
"dla",1.13610953063195e-13,5.31968686268643,0.351,0.051,1.76790004061638e-09,"RGC","dla"
"camk4",1.14295892081695e-13,-5.31020186996155,0.034,0.367,1.77855837668325e-09,"RGC","camk4"
"dnm1b",1.25227499313448e-13,-5.8606028282972,0.007,0.321,1.94866511681657e-09,"RGC","dnm1b"
"sgip1a",1.25268169928989e-13,-4.53369782256327,0.041,0.383,1.949297992265e-09,"RGC","sgip1a"
"stxbp1b",1.35609697063233e-13,-5.6199068735202,0.014,0.337,2.11022249600096e-09,"RGC","stxbp1b"
"atp5mc1",1.38964932232793e-13,-1.00744144675365,0.318,0.765,2.16243331047448e-09,"RGC","atp5mc1"
"vstm2b",1.41410324895629e-13,-7.69003946676689,0.007,0.321,2.20048606570089e-09,"RGC","vstm2b"
"serpini1",1.44952267063878e-13,-4.37520734112187,0.007,0.327,2.25560222778101e-09,"RGC","serpini1"
"necap1",1.47477882448021e-13,-3.42920955363185,0.061,0.413,2.29490332877365e-09,"RGC","necap1"
"ywhaqb",1.50122004560052e-13,-1.5268677535912,0.291,0.679,2.33604851295896e-09,"RGC","ywhaqb"
"srgap1b",1.52113238294195e-13,-2.60065138902437,0.007,0.327,2.36703410109597e-09,"RGC","srgap1b"
"perp",1.73676640127427e-13,6.98025593208232,0.284,0.015,2.70258219702289e-09,"RGC","perp"
"camk2b1",1.84381378594923e-13,-4.30171699675874,0.054,0.393,2.8691586323156e-09,"RGC","camk2b1"
"hnrnpabb",1.95939268258127e-13,-1.30621648620863,0.351,0.714,3.04901095336472e-09,"RGC","hnrnpabb"
"mt2",2.00125750676631e-13,5.42644356094972,0.331,0.041,3.11415680627906e-09,"RGC","mt2"
"cebpd",2.08894667143024e-13,9.08814760785785,0.291,0.02,3.2506099154126e-09,"RGC","cebpd"
"ubc",2.13356381629948e-13,-1.04598331369472,0.709,0.939,3.32003865454362e-09,"RGC","ubc"
"ppp3cb",2.25734331394323e-13,-4.71714268977787,0.047,0.383,3.51265193082706e-09,"RGC","ppp3cb"
"ap2s1",2.48488491114024e-13,-2.70696128385095,0.122,0.485,3.86672941022533e-09,"RGC","ap2s1"
"hspa8",2.57201467914354e-13,-1.02754282839602,0.615,0.913,4.00231204221527e-09,"RGC","hspa8"
"ucp1",2.70179672427882e-13,5.19091620786597,0.311,0.031,4.20426588265027e-09,"RGC","ucp1"
"cds2",2.75509702414355e-13,-3.9016106241545,0.074,0.418,4.28720647926978e-09,"RGC","cds2"
"ppme1",2.85280036191917e-13,-2.26227095549116,0.081,0.429,4.43924264318242e-09,"RGC","ppme1"
"rgs7a",2.9480890990634e-13,-4.96286520449316,0.014,0.332,4.58752144705255e-09,"RGC","rgs7a"
"rac3a",3.3000731494831e-13,-3.11845947984395,0.034,0.362,5.13524382791065e-09,"RGC","rac3a"
"cdc42",3.36003391273604e-13,-1.68096465444879,0.243,0.622,5.22854877160856e-09,"RGC","cdc42"
"vaspa",3.61567794936231e-13,-2.44603822667673,0.02,0.342,5.62635645700269e-09,"RGC","vaspa"
"hmgb1a",3.76058122351185e-13,-0.972502450203451,0.419,0.801,5.85184044190679e-09,"RGC","hmgb1a"
"phactr3a",3.97104575654806e-13,-7.81704919326554,0.007,0.311,6.17934430176443e-09,"RGC","phactr3a"
"phgdh",4.19226898103587e-13,4.50645004564502,0.304,0.026,6.52358976138992e-09,"RGC","phgdh"
"kcnj19a",4.1950885588416e-13,-5.35343729401792,0.027,0.347,6.52797730641342e-09,"RGC","kcnj19a"
"kif5aa",4.28678580041401e-13,-2.4455301867711,0.047,0.378,6.67066738402424e-09,"RGC","kif5aa"
"sb:cb81",5.10197718583119e-13,9.00158950527255,0.264,0.01,7.93918669887192e-09,"RGC","sb:cb81"
"pam",5.27895484635057e-13,-3.7702148585004,0.054,0.393,8.21458163640612e-09,"RGC","pam"
"slc17a6a",5.41024373795273e-13,-4.37511622964732,0.014,0.327,8.41888028062824e-09,"RGC","slc17a6a"
"atp5fa1",5.465065916857e-13,-0.932591842683166,0.439,0.816,8.50418907322117e-09,"RGC","atp5fa1"
"dpysl3",5.64041976448058e-13,-3.30707121479879,0.041,0.372,8.77705719550823e-09,"RGC","dpysl3"
"ptpn5",5.70561635687591e-13,-6.78761722234407,0.014,0.321,8.87850961293461e-09,"RGC","ptpn5"
"gabarapl2",6.17047545760488e-13,-1.57366240779868,0.142,0.515,9.60187685957895e-09,"RGC","gabarapl2"
"si:ch211-195b15.8",6.49782765489543e-13,-2.4906735167479,0.23,0.582,1.01112696137828e-08,"RGC","si:ch211-195b15.8"
"tulp4b",6.78796106945599e-13,-6.82882937033895,0.007,0.306,1.05627462201805e-08,"RGC","tulp4b"
"btg1",7.13609903605783e-13,-1.30915147374019,0.399,0.786,1.11044837100096e-08,"RGC","btg1"
"ythdf2",7.43832955643682e-13,3.67885428919396,0.939,0.821,1.15747846227713e-08,"RGC","ythdf2"
"cd63",7.91081221427172e-13,2.50019481118737,0.473,0.133,1.23100148866282e-08,"RGC","cd63"
"COX2",7.98377518075011e-13,2.96822161984206,0.993,0.995,1.24235525587653e-08,"RGC","COX2"
"actr1b",8.39484931210494e-13,-2.99401349824555,0.101,0.449,1.30632250145665e-08,"RGC","actr1b"
"cadpsb",8.51881147354647e-13,-4.98356525982897,0.02,0.332,1.32561225339857e-08,"RGC","cadpsb"
"atpv0e2",8.5948231297421e-13,-1.55592108567366,0.155,0.536,1.33744042721917e-08,"RGC","atpv0e2"
"her4.5",8.65451386829602e-13,4.53918726849273,0.466,0.163,1.34672890304554e-08,"RGC","her4.5"
"st8sia5",9.49845770192184e-13,-5.09849607921251,0.007,0.306,1.47805500299606e-08,"RGC","st8sia5"
"elavl4",9.85526207584104e-13,-4.3334734689593,0.142,0.474,1.53357733162162e-08,"RGC","elavl4"
"pcdh1g29",9.87411846612852e-13,-3.87493903904256,0,0.291,1.53651157451426e-08,"RGC","pcdh1g29"
"synj1",1.01656355373092e-12,-3.89764501358924,0.061,0.398,1.58187454596068e-08,"RGC","synj1"
"adcyap1b",1.02344278658471e-12,-3.69202818770179,0.088,0.429,1.59257932020447e-08,"RGC","adcyap1b"
"sfpq",1.09879731307373e-12,-1.1774488234679,0.223,0.622,1.70983849887402e-08,"RGC","sfpq"
"ilf2",1.16171884918857e-12,-1.87081957315683,0.216,0.587,1.80775070122234e-08,"RGC","ilf2"
"her9",1.18029273181398e-12,4.97249758731995,0.365,0.071,1.83665351997573e-08,"RGC","her9"
"atl1",1.2137687026694e-12,-7.29516397934998,0.007,0.301,1.88874547822385e-08,"RGC","atl1"
"kif3cb",1.31546234727314e-12,-8.26552902793523,0.02,0.321,2.04699095859173e-08,"RGC","kif3cb"
"gmfb",1.32617860457208e-12,-1.54549435495866,0.169,0.541,2.06366652657461e-08,"RGC","gmfb"
"mpped1",1.33236631250761e-12,-4.42153898089177,0.014,0.316,2.07329521889309e-08,"RGC","mpped1"
"igsf3",1.68223303258289e-12,-6.26879124420075,0,0.286,2.61772282200224e-08,"RGC","igsf3"
"kirrel1b",1.68223303258289e-12,-7.56180930948947,0,0.286,2.61772282200224e-08,"RGC","kirrel1b"
"ptgdsb.1",2.01165936307978e-12,5.73604822685727,0.345,0.061,3.13034313488844e-08,"RGC","ptgdsb.1"
"sox19a",2.18846589586149e-12,4.80763971870518,0.277,0.02,3.40547178055007e-08,"RGC","sox19a"
"sox4a",2.19808550608857e-12,-1.48692949697667,0.236,0.622,3.42044085602442e-08,"RGC","sox4a"
"dcaf7",2.25305288220293e-12,-1.6340587010077,0.149,0.526,3.50597558999598e-08,"RGC","dcaf7"
"ppfia3",2.50847884931295e-12,-2.30998425458386,0.014,0.311,3.90344393741587e-08,"RGC","ppfia3"
"ndrg3b",2.52805547465384e-12,-2.02656218180706,0.122,0.454,3.93390712410884e-08,"RGC","ndrg3b"
"pcdh17",2.58679295428911e-12,-6.14972892932626,0.007,0.296,4.02530851616928e-08,"RGC","pcdh17"
"cd82a",2.6222957399022e-12,1.4287848101122,0.432,0.102,4.08055440086182e-08,"RGC","cd82a"
"nucks1a",2.85177527885137e-12,-1.72583804009571,0.27,0.622,4.43764751142062e-08,"RGC","nucks1a"
"gabra1",2.8577363024567e-12,-7.46502142228695,0,0.281,4.44692346025286e-08,"RGC","gabra1"
"pfn2a",2.91130455578869e-12,-1.15708807934318,0.338,0.73,4.53028101926278e-08,"RGC","pfn2a"
"si:dkey-7j14.6",3.01410002530133e-12,3.59369533292084,0.277,0.02,4.6902410493714e-08,"RGC","si:dkey-7j14.6"
"rapgef2b",3.09204508999266e-12,-3.18746874252733,0.081,0.423,4.81153136453758e-08,"RGC","rapgef2b"
"sox3",3.09798830259637e-12,3.37766758857253,0.297,0.031,4.8207795976702e-08,"RGC","sox3"
"rab41",3.16896228153372e-12,-3.02605910256808,0.041,0.362,4.93122220629462e-08,"RGC","rab41"
"atp2b2",3.18446629180184e-12,-2.01708382660731,0.034,0.352,4.95534799667285e-08,"RGC","atp2b2"
"septin5a",3.25069053549628e-12,-3.63745886613123,0.054,0.372,5.05839954228577e-08,"RGC","septin5a"
"zgc:153704",3.26166373094258e-12,7.55810503019169,0.27,0.02,5.07547493171975e-08,"RGC","zgc:153704"
"meaf6",3.34062349396707e-12,-2.07041829475255,0.162,0.531,5.19834421896216e-08,"RGC","meaf6"
"lnx2a",3.53609027719136e-12,-7.18032322750306,0.007,0.291,5.50251008033747e-08,"RGC","lnx2a"
"atp6v0ca",3.68973253649949e-12,-2.23384781367552,0.196,0.531,5.74159280004686e-08,"RGC","atp6v0ca"
"mfge8a",3.83053938965267e-12,5.55268664340923,0.345,0.066,5.96070234423851e-08,"RGC","mfge8a"
"pcdh1gc6",3.88921773204202e-12,-6.46928672850581,0.007,0.291,6.05201171283058e-08,"RGC","pcdh1gc6"
"actb1",3.97447988470709e-12,-0.999799238223274,0.588,0.913,6.1846881485927e-08,"RGC","actb1"
"cacng2a",4.24036774354704e-12,-1.66764214101814,0.014,0.306,6.59843624573355e-08,"RGC","cacng2a"
"zfpm2a",4.27481873733307e-12,-4.41057176122252,0.088,0.408,6.65204543716399e-08,"RGC","zfpm2a"
"COX3",4.37916074009864e-12,3.21372226984789,0.98,0.99,6.8144120276675e-08,"RGC","COX3"
"notch3",4.5796707839026e-12,3.66560378626667,0.318,0.046,7.12642570683083e-08,"RGC","notch3"
"kcnc1a",4.65481897875207e-12,-3.44802872934896,0.034,0.342,7.2433638128361e-08,"RGC","kcnc1a"
"neurod6b",4.84078841098503e-12,-8.18544417627163,0,0.276,7.5327508463338e-08,"RGC","neurod6b"
"nrxn2a",4.86111554052481e-12,-6.06133517388742,0.034,0.332,7.56438189261065e-08,"RGC","nrxn2a"
"nbeaa",5.33521017864803e-12,-1.63892848077756,0.041,0.352,8.3021205589942e-08,"RGC","nbeaa"
"l1camb",5.3562257521914e-12,-4.78878496368261,0.014,0.301,8.33482289298503e-08,"RGC","l1camb"
"pcdh1g26",5.54878990453827e-12,-4.50509295242764,0.007,0.291,8.63447197045201e-08,"RGC","pcdh1g26"
"tfg",5.61490524270288e-12,-2.43691833348446,0.095,0.444,8.73735404816996e-08,"RGC","tfg"
"rbfox2",5.61891256405311e-12,-2.70235404091,0.054,0.383,8.74358984092304e-08,"RGC","rbfox2"
"tubb4b",5.75612593534003e-12,-1.44227841806865,0.541,0.862,8.95710756798263e-08,"RGC","tubb4b"
"camk2g2",6.22784644541526e-12,-4.51146759741461,0.047,0.352,9.69115185371068e-08,"RGC","camk2g2"
"ldhba",6.8810648267553e-12,-0.561397814125645,0.52,0.878,1.07076249769139e-07,"RGC","ldhba"
"cplx2a",7.1930656988032e-12,-3.270220659,0.014,0.306,1.11931295339077e-07,"RGC","cplx2a"
"sh3bp2",7.32076182962162e-12,4.6603328184609,0.811,0.658,1.13918374830742e-07,"RGC","sh3bp2"
"cox6b1",7.6576348093264e-12,-4.27933558508553,0.014,0.301,1.19160455267928e-07,"RGC","cox6b1"
"ATP8",7.94667764153073e-12,2.92946906928383,0.926,0.918,1.2365825077986e-07,"RGC","ATP8"
"fam168b",8.22935509020565e-12,-1.57884990382605,0.176,0.536,1.2805699455869e-07,"RGC","fam168b"
"nrarpa",8.37995192294214e-12,6.92828213133204,0.264,0.02,1.30400431872903e-07,"RGC","nrarpa"
"neff2",8.61789219894112e-12,0.157997310780533,0.027,0.321,1.34103020507723e-07,"RGC","neff2"
"si:ch211-212k18.5",8.74512757066624e-12,3.39194838473099,0.365,0.071,1.36082930127137e-07,"RGC","si:ch211-212k18.5"
"ATP6",8.80326492026819e-12,2.7523112842452,0.959,0.974,1.36987605424293e-07,"RGC","ATP6"
"gmnn",8.81164557680331e-12,3.79101707730686,0.892,0.852,1.37118016820636e-07,"RGC","gmnn"
"zgc:165603",9.23499415405598e-12,-5.56891450253798,0.034,0.327,1.43705744031265e-07,"RGC","zgc:165603"
"mgarpa",9.26399674805058e-12,-1.84008126473232,0.061,0.378,1.44157053396415e-07,"RGC","mgarpa"
"carmil2",1.01854890252698e-11,-5.23140394015443,0.034,0.327,1.58496394722223e-07,"RGC","carmil2"
"pitpnbl",1.03034288294723e-11,-1.94015274112613,0.068,0.408,1.60331656015419e-07,"RGC","pitpnbl"
"nfkb2",1.09038134405479e-11,2.02338357450511,0.318,0.041,1.69674240948366e-07,"RGC","nfkb2"
"phyhipla",1.10762535982392e-11,-7.81724640719851,0.014,0.291,1.72357582242201e-07,"RGC","phyhipla"
"kif1b",1.10918180772983e-11,-1.14897292797247,0.162,0.515,1.72599781100838e-07,"RGC","kif1b"
"prdm8b",1.13256789790477e-11,-6.11989314415746,0.007,0.281,1.76238890592961e-07,"RGC","prdm8b"
"fam13b",1.14908239720997e-11,-2.52541643578166,0.108,0.449,1.78808711829843e-07,"RGC","fam13b"
"h3f3b.1",1.26205577131005e-11,-1.19447699316691,0.196,0.556,1.96388498573556e-07,"RGC","h3f3b.1"
"rundc3ab",1.30857388400465e-11,-3.26463340892252,0.027,0.321,2.03627182089964e-07,"RGC","rundc3ab"
"rimkla",1.32223233701511e-11,-2.6025448446277,0.128,0.464,2.05752573962922e-07,"RGC","rimkla"
"klf7a",1.37726463457049e-11,-7.88780076581547,0,0.265,2.14316149785514e-07,"RGC","klf7a"
"letm1",1.37726463457049e-11,-8.00057767723462,0,0.265,2.14316149785514e-07,"RGC","letm1"
"si:ch211-113g11.6",1.37726463457049e-11,-7.66544542737135,0,0.265,2.14316149785514e-07,"RGC","si:ch211-113g11.6"
"cox4i1",1.39945026307247e-11,-1.13309154260771,0.331,0.714,2.17768455436707e-07,"RGC","cox4i1"
"prkcbb",1.4227511808613e-11,-3.45833792801346,0.041,0.342,2.21394311253827e-07,"RGC","prkcbb"
"hnrnpdl",1.43563076464006e-11,-1.37638729660699,0.399,0.724,2.2339850328564e-07,"RGC","hnrnpdl"
"qki2",1.45800993758e-11,3.38719271543842,0.351,0.066,2.26880926386824e-07,"RGC","qki2"
"kidins220b",1.47158180336854e-11,-1.87855176186196,0.203,0.561,2.28992844422179e-07,"RGC","kidins220b"
"pdcd4b",1.51678411390514e-11,-1.57466246424171,0.405,0.755,2.36026775964778e-07,"RGC","pdcd4b"
"prkar2b",1.54645941018454e-11,-5.39624828153553,0.02,0.301,2.40644548818817e-07,"RGC","prkar2b"
"ywhaz",1.62201176932016e-11,-3.22769080243871,0.142,0.459,2.5240125142391e-07,"RGC","ywhaz"
"ptbp3",1.65537529317539e-11,-1.76515698764713,0.115,0.454,2.57592949371022e-07,"RGC","ptbp3"
"cadm4",1.69257762911517e-11,-2.17416281793183,0.081,0.413,2.63382004866612e-07,"RGC","cadm4"
"erc2",1.73389757703169e-11,-4.21277579702271,0.02,0.306,2.69811801961902e-07,"RGC","erc2"
"ldb1a",1.82231618963932e-11,-2.37250986565114,0.149,0.48,2.83570622269775e-07,"RGC","ldb1a"
"ip6k2a",1.82302218343932e-11,-1.73271559288981,0.176,0.541,2.83680481964992e-07,"RGC","ip6k2a"
"hsp70l",1.85181037923429e-11,-0.90088306769598,0.635,0.954,2.88160213112648e-07,"RGC","hsp70l"
"ebf3a",1.87802149291855e-11,-7.48596673244513,0.128,0.429,2.92238924513055e-07,"RGC","ebf3a"
"timp4.3",1.95391234092363e-11,7.64478136797704,0.223,0.005,3.04048299371125e-07,"RGC","timp4.3"
"pcbp2",1.96469779374795e-11,-1.58350348899987,0.223,0.592,3.05726623685119e-07,"RGC","pcbp2"
"dync1i1b",2.00555084368336e-11,-3.23143082641765,0.034,0.332,3.12083766785568e-07,"RGC","dync1i1b"
"mffa",2.02242161361696e-11,-4.41214713376923,0.054,0.352,3.14709027294934e-07,"RGC","mffa"
"cox7a2a",2.09268658543843e-11,-1.74689743280605,0.149,0.49,3.25642959560074e-07,"RGC","cox7a2a"
"pafah1b1a",2.14708633221396e-11,-1.83649866905632,0.182,0.526,3.34108104155814e-07,"RGC","pafah1b1a"
"si:ch211-288g17.3",2.29028246423249e-11,-1.55351391448438,0.291,0.653,3.56390854259218e-07,"RGC","si:ch211-288g17.3"
"gdi2",2.33516517211199e-11,-2.06640736389896,0.243,0.566,3.63375052432346e-07,"RGC","gdi2"
"pcloa",2.38400569700279e-11,-6.23753685015444,0.02,0.296,3.70975126510604e-07,"RGC","pcloa"
"rab11bb",2.63864352165835e-11,-3.6824223597627,0.027,0.311,4.10599318405255e-07,"RGC","rab11bb"
"zgc:171566",2.83167335475858e-11,-7.75622141557687,0.007,0.27,4.40636690733982e-07,"RGC","zgc:171566"
"slc6a17",2.90290524110166e-11,-4.77187894481399,0.047,0.337,4.51721084567829e-07,"RGC","slc6a17"
"chd5",2.96812947418391e-11,-2.57838507442131,0.061,0.372,4.61870627477758e-07,"RGC","chd5"
"si:ch211-286b5.5",3.20515212488784e-11,4.01431094640573,0.365,0.087,4.98753722153797e-07,"RGC","si:ch211-286b5.5"
"otub1b",3.32318209055727e-11,-3.44397414056078,0.088,0.393,5.17120365111617e-07,"RGC","otub1b"
"hsbp1a",3.47886527020007e-11,-2.90182136731354,0.074,0.383,5.41346224695833e-07,"RGC","hsbp1a"
"elocb",3.85911816558731e-11,-2.0757746271224,0.176,0.51,6.00517377747041e-07,"RGC","elocb"
"scn8aa",3.874985503898e-11,-6.85113935084534,0,0.255,6.02986494261568e-07,"RGC","scn8aa"
"msi2b",3.89982465005449e-11,-2.56928057140912,0.135,0.454,6.0685171379498e-07,"RGC","msi2b"
"sfrp1a",3.90382827378375e-11,4.30726746305742,0.257,0.02,6.07474717683489e-07,"RGC","sfrp1a"
"pcdh7b",3.99495048384284e-11,-3.05634228516887,0.027,0.316,6.21654244790784e-07,"RGC","pcdh7b"
"hist2h2l",4.01591688969775e-11,-0.658784242609443,0.291,0.658,6.24916827205867e-07,"RGC","hist2h2l"
"inpp4aa",4.18822961360207e-11,-4.56273245747629,0.027,0.306,6.51730410172618e-07,"RGC","inpp4aa"
"atf4b",4.27221328452317e-11,-0.922869220140956,0.446,0.837,6.64799109204651e-07,"RGC","atf4b"
"gpr37l1b",4.29934862817885e-11,4.4296357552091,0.243,0.015,6.69021640030911e-07,"RGC","gpr37l1b"
"brk1",4.73503705083952e-11,-1.18732400176735,0.169,0.531,7.36819115481138e-07,"RGC","brk1"
"xpr1a",4.89952218337279e-11,-6.83529178220832,0.007,0.265,7.6241464695464e-07,"RGC","xpr1a"
"COX1",5.0075849511728e-11,2.79249381683018,0.973,0.98,7.79230294252e-07,"RGC","COX1"
"trim13",5.23699446808468e-11,-4.92845915964735,0.014,0.281,8.14928709178656e-07,"RGC","trim13"
"neurod6a",5.36479900178568e-11,-5.79834968794777,0.034,0.311,8.3481637266787e-07,"RGC","neurod6a"
"dmtn",5.38511504956421e-11,-3.78870981833098,0.054,0.347,8.37977752862687e-07,"RGC","dmtn"
"glrbb",5.4772645161844e-11,-5.12470111151706,0.02,0.291,8.52317131363454e-07,"RGC","glrbb"
"mapre3b",5.5327776745524e-11,-3.05849589321464,0.088,0.403,8.609555339371e-07,"RGC","mapre3b"
"grin1b",5.78398793825679e-11,-7.05753663528143,0.014,0.276,9.00046363072138e-07,"RGC","grin1b"
"igf2b",5.98559763649346e-11,5.82939389280543,0.257,0.026,9.31418848214748e-07,"RGC","igf2b"
"hnrnpa0l",6.02233440390769e-11,-1.35735363952016,0.419,0.724,9.37135456592076e-07,"RGC","hnrnpa0l"
"ppp3r1a",6.05471600407178e-11,-4.5400694991341,0.041,0.321,9.4217435739361e-07,"RGC","ppp3r1a"
"edil3a",6.07790305448476e-11,-5.29865785592024,0.068,0.357,9.45782494308374e-07,"RGC","edil3a"
"appa",6.36926336921158e-11,-2.17759280681184,0.635,0.801,9.91121072883013e-07,"RGC","appa"
"gnao1b",6.47297135474639e-11,-8.21289325952845,0,0.25,1.00725907251209e-06,"RGC","gnao1b"
"smarce1",6.49845611812126e-11,-1.11335843948347,0.209,0.566,1.01122475654085e-06,"RGC","smarce1"
"jdp2b",6.67014932029576e-11,3.91701872544711,0.338,0.071,1.03794193573122e-06,"RGC","jdp2b"
"iqsec3a",6.78504392445185e-11,-3.28253627740691,0.034,0.316,1.05582068508395e-06,"RGC","iqsec3a"
