"Barcode","fullumapsketch_1","fullumapsketch_2"
"cellid_000000220-1",0.352215379476547,1.59036540985107
"cellid_000000221-1",-6.53837537765503,-4.08080673217773
"cellid_000000222-1",-1.10376513004303,-1.18767201900482
"cellid_000000223-1",0.574430465698242,5.8563060760498
"cellid_000000224-1",-3.65891623497009,1.50638151168823
"cellid_000000225-1",-6.37709140777588,-3.98783850669861
"cellid_000000226-1",-2.77330017089844,0.0440209098160267
"cellid_000000227-1",1.24936950206757,-2.98861575126648
"cellid_000000228-1",-5.10602378845215,3.44473004341125
"cellid_000000229-1",-1.12078368663788,2.66686105728149
"cellid_000000230-1",0.461149454116821,5.75337028503418
"cellid_000000231-1",-4.67467355728149,2.32928538322449
"cellid_000000232-1",-2.69094967842102,2.08317947387695
"cellid_000000233-1",-2.47540211677551,-0.717767119407654
"cellid_000000234-1",-6.7777738571167,-4.19044733047485
"cellid_000000235-1",-2.97213268280029,3.17616486549377
"cellid_000000236-1",-1.30847382545471,-3.90325975418091
"cellid_000000237-1",-3.80092477798462,1.58008885383606
"cellid_000000238-1",-2.91494655609131,2.6812686920166
"cellid_000000239-1",0.611657738685608,5.86922883987427
"cellid_000000240-1",0.252471953630447,-2.57285499572754
"cellid_000000241-1",-3.5116548538208,2.83756709098816
"cellid_000000242-1",-1.2334578037262,5.55659532546997
"cellid_000000243-1",-4.52739000320435,3.72569823265076
"cellid_000000244-1",-2.58373069763184,3.45555925369263
"cellid_000000245-1",-4.18252372741699,3.5832097530365
"cellid_000000246-1",-3.02800941467285,-2.99803590774536
"cellid_000000247-1",-3.95761275291443,-0.615331590175629
"cellid_000000248-1",-2.2079222202301,3.75495338439941
"cellid_000000249-1",-2.97805953025818,4.57013654708862
"cellid_000000250-1",-4.62007188796997,4.35415887832642
"cellid_000000251-1",-2.93462252616882,3.84329962730408
"cellid_000000252-1",-3.84867858886719,-1.0005134344101
"cellid_000000253-1",-2.93157458305359,2.85349559783936
"cellid_000000254-1",-1.19522047042847,4.09099245071411
"cellid_000000255-1",2.21195697784424,-3.79195928573608
"cellid_000000256-1",-2.20529365539551,-2.67450928688049
"cellid_000000257-1",-3.91845536231995,2.46355724334717
"cellid_000000258-1",-3.55591511726379,2.49822068214417
"cellid_000000259-1",-2.15886449813843,5.1965913772583
"cellid_000000260-1",-2.4299681186676,3.79588007926941
"cellid_000000261-1",1.52370417118073,6.09748077392578
"cellid_000000262-1",-1.87329947948456,3.79861783981323
"cellid_000000263-1",-2.80653858184814,2.66857957839966
"cellid_000000264-1",2.30362725257874,-0.678758919239044
"cellid_000000265-1",-2.32674288749695,-2.60020756721497
"cellid_000000266-1",-1.39875221252441,-0.365389436483383
"cellid_000000267-1",-3.51956701278687,-0.493965089321136
"cellid_000000268-1",-3.85049605369568,-1.68971741199493
"cellid_000000269-1",-2.34193873405457,3.65666174888611
