"","gene","av_p.value","warning","singular","av_q.value","cluster"
"10563","dgkh",0.759549527598377,NA,TRUE,"0.999999999964445",14
"10564","vwa8",0.519475048543023,NA,TRUE,"0.999999999964445",14
"10565","slc35a5",0.734370273772935,NA,FALSE,"0.999999999964445",14
"10566","ccdc80",0.300835061498958,NA,FALSE,"0.999999999964445",14
"10567","LOC129350064",0.639832669215085,NA,FALSE,"0.999999999964445",14
"10568","kdm6a",0.572662988732422,NA,TRUE,"0.999999999964445",14
"10569","fundc1",0.932006150855546,NA,FALSE,"0.999999999964445",14
"10570","efhc2",0.900697778482566,"unable to evaluate scaled gradient",FALSE,"NA",14
"10571","ndp",0.778423961040723,NA,FALSE,"0.999999999964445",14
"10572","mao",0.692862028397209,NA,TRUE,"0.999999999964445",14
"10573","caska",0.0140774244476106,NA,TRUE,"0.999999999964445",14
"10574","LOC111570834",0.444683516255772,NA,TRUE,"0.999999999964445",14
"10575","LOC111570831",0.674113999970028,NA,FALSE,"0.999999999964445",14
"10576","LOC111570832",0.931946505192543,NA,TRUE,"0.999999999964445",14
"10577","nyx",0.720227365332292,NA,TRUE,"0.999999999964445",14
"10578","ddx3xa",0.429351917637003,NA,TRUE,"0.999999999964445",14
"10579","nup35",0.923845206258549,NA,TRUE,"0.999999999964445",14
"10580","dnajc10",0.863207701938153,NA,TRUE,"0.999999999964445",14
"10581","frzb",0.477744631825059,NA,TRUE,"0.999999999964445",14
"10582","dusp19a",0.999999899991498,NA,TRUE,"0.999999999964445",14
"10583","pde1a",0.078398381605312,NA,TRUE,"0.999999999964445",14
"10584","LOC111579586",0.194543556588558,NA,TRUE,"0.999999999964445",14
"10585","LOC111574238",0.51053221739594,NA,TRUE,"0.999999999964445",14
"10586","LOC129350104",0.838526815530526,NA,TRUE,"0.999999999964445",14
"10587","LOC111570844",0.999999999896431,NA,TRUE,"0.999999999964445",14
"10588","LOC118470525",0.424354818813446,NA,FALSE,"0.999999999964445",14
"10589","LOC129350093",0.93548061350441,NA,TRUE,"0.999999999964445",14
"10590","lrch1",0.226324506786606,NA,TRUE,"0.999999999964445",14
"10591","esd",0.466996762271342,NA,TRUE,"0.999999999964445",14
"10592","LOC111583831",0.999999999952373,NA,TRUE,"0.999999999964445",14
"10593","htr2aa",0.0969781200561994,NA,FALSE,"0.999999999964445",14
"10594","LOC129350079",0.999999999943599,NA,TRUE,"0.999999999964445",14
"10595","sucla2",0.279548831795703,NA,TRUE,"0.999999999964445",14
"10596","med4",0.255083637332702,NA,FALSE,"0.999999999964445",14
"10597","itm2ba",0.0625283641061755,NA,FALSE,"0.999999999964445",14
"10598","LOC111570835",0.762877350764399,NA,FALSE,"0.999999999964445",14
"10599","LOC111570845",0.437339124946372,NA,TRUE,"0.999999999964445",14
"10600","lcp1",0.965082051079609,NA,TRUE,"0.999999999964445",14
"10601","cnot11",0.733847491926932,NA,TRUE,"0.999999999964445",14
"10602","LOC111588819",0.0381177926050714,NA,TRUE,"0.999999999964445",14
"10603","tmem237a",0.999999997506858,"unable to evaluate scaled gradient",FALSE,"NA",14
"10604","enox1",0.929640190158469,NA,TRUE,"0.999999999964445",14
"10605","lmln",0.585110906396716,NA,TRUE,"0.999999999964445",14
"10606","LOC129349952",0.999999983002888,NA,TRUE,"0.999999999964445",14
"10607","LOC129349953",0.99999999880485,NA,TRUE,"0.999999999964445",14
"10608","tgfbr2l",0.93300947889092,NA,TRUE,"0.999999999964445",14
"10609","itgav",0.498794745802626,NA,TRUE,"0.999999999964445",14
"10610","LOC111579874",0.99999996285641,NA,TRUE,"0.999999999964445",14
"10611","LOC111579880",0.980456150213473,NA,TRUE,"0.999999999964445",14
"10612","trim45",0.999999964942233,NA,TRUE,"0.999999999964445",14
"10613","LOC111587262",0.406370489007822,NA,TRUE,"0.999999999964445",14
"10614","man1a2",0.274830746898182,NA,TRUE,"0.999999999964445",14
"10615","LOC129350023",0.999999352543348,NA,TRUE,"0.999999999964445",14
"10616","LOC129350022",0.300475539391312,NA,TRUE,"0.999999999964445",14
"10617","tent5c",0.968589384009331,NA,FALSE,"0.999999999964445",14
"10618","gdap2",0.717887343429089,NA,TRUE,"0.999999999964445",14
"10619","wdr3",0.0594742098690213,NA,TRUE,"0.999999999964445",14
"10620","LOC129349989",0.999999980502539,NA,TRUE,"0.999999999964445",14
"10621","tbx15",0.93663055482517,NA,TRUE,"0.999999999964445",14
"10622","wars2",0.619585998403102,NA,TRUE,"0.999999999964445",14
"10623","si:rp71-68n21.9",0.999999999782764,NA,TRUE,"0.999999999964445",14
"10624","hsd3b1",0.999999999954474,"unable to evaluate scaled gradient",FALSE,"NA",14
"10625","pla1a",0.813501880983276,NA,FALSE,"0.999999999964445",14
"10626","popdc2",0.761202804362708,NA,TRUE,"0.999999999964445",14
"10627","LOC111570576",0.702038200565458,NA,TRUE,"0.999999999964445",14
"10628","hcn5",0.99999997556049,NA,TRUE,"0.999999999964445",14
"10629","gtdc1",0.194243388791642,NA,TRUE,"0.999999999964445",14
"10630","zeb2a",0.269609269618563,NA,FALSE,"0.999999999964445",14
"10631","acvr2aa",0.577736066868081,NA,TRUE,"0.999999999964445",14
"10632","epc2",0.166324254469044,NA,FALSE,"0.999999999964445",14
"10633","LOC111581850",0.422414199868094,NA,TRUE,"0.999999999964445",14
"10634","arhgap15",0.999999999408782,"unable to evaluate scaled gradient",FALSE,"NA",14
"10635","si:ch211-67e16.4",0.98025501219016,"unable to evaluate scaled gradient",FALSE,"NA",14
"10636","fer1l6",0.999999998355268,NA,TRUE,"0.999999999964445",14
"10637","prkag3b",0.999999642390797,"unable to evaluate scaled gradient",FALSE,"NA",14
"10638","ttll4",0.314311902377185,NA,TRUE,"0.999999999964445",14
"10639","si:ch211-67e16.11",0.983774287977819,NA,TRUE,"0.999999999964445",14
"10640","cgasa",0.562236963348961,NA,TRUE,"0.999999999964445",14
"10641","LOC111586937",0.26094771285141,NA,TRUE,"0.999999999964445",14
"10642","LOC111583866",0.945198258098136,NA,FALSE,"0.999999999964445",14
"10643","kalrna",0.780487998207046,NA,TRUE,"0.999999999964445",14
"10644","LOC111586133",0.999999999943555,NA,TRUE,"0.999999999964445",14
"10645","LOC118471551",0.999999939135847,NA,TRUE,"0.999999999964445",14
"10646","ndufa10",0.728851622092281,NA,TRUE,"0.999999999964445",14
"10647","LOC118471042",0.736446102166099,NA,TRUE,"0.999999999964445",14
"10648","LOC129349955",0.937147654310717,NA,TRUE,"0.999999999964445",14
"10649","cntnap5a",0.223728230314114,NA,TRUE,"0.999999999964445",14
"10650","LOC129350092",0,"Model failed to converge with max|grad| = 0.020114",FALSE,"NA",14
"10651","si:ch211-153b23.3",0.999999999896386,NA,TRUE,"0.999999999964445",14
"10652","si:ch211-153b23.4",0.706818528822017,NA,TRUE,"0.999999999964445",14
"10653","si:ch211-153b23.5",0.93384525007452,NA,TRUE,"0.999999999964445",14
"10654","parp4",0.76718448255405,NA,FALSE,"0.999999999964445",14
"10655","LOC111584947",0.690047491988088,NA,TRUE,"0.999999999964445",14
"10656","LOC129350085",0.170439900899128,NA,TRUE,"0.999999999964445",14
"10657","rif1",0.454163915445971,NA,TRUE,"0.999999999964445",14
"10658","tnfaip6",0.976207628258204,NA,FALSE,"0.999999999964445",14
"10659","itgb5",0.0334494645061285,NA,TRUE,"0.999999999964445",14
"10660","rbm44",0.765706085272338,NA,FALSE,"0.999999999964445",14
"10661","etv5a",0.094558929899201,NA,FALSE,"0.999999999964445",14
"10662","LOC111578199",0.34162021271054,NA,TRUE,"0.999999999964445",14
"10663","LOC129349956",0.999999999863528,NA,TRUE,"0.999999999964445",14
"10664","LOC111586604",0.999999999921998,NA,TRUE,"0.999999999964445",14
"10665","LOC111586597",0.999999849414185,NA,TRUE,"0.999999999964445",14
"10666","LOC111586594",0.999999962181895,NA,TRUE,"0.999999999964445",14
"10667","LOC111586595",0.99999996148803,NA,TRUE,"0.999999999964445",14
"10668","LOC111586606",0.934747829269054,NA,TRUE,"0.999999999964445",14
"10669","LOC111586587",0.999999997722708,NA,TRUE,"0.999999999964445",14
"10670","LOC111569081",0.999999963466559,NA,TRUE,"0.999999999964445",14
"10671","sgo2",0.729004384337211,NA,FALSE,"0.999999999964445",14
"10672","pikfyve",0.411440510169676,NA,TRUE,"0.999999999964445",14
"10673","LOC118471833",0.999999968851575,NA,TRUE,"0.999999999964445",14
"10674","LOC111583817",0,"Model failed to converge with max|grad| = 0.007910",FALSE,"NA",14
"10675","sf3b1",0.957758285026381,NA,TRUE,"0.999999999964445",14
"10676","coq10b",0.384975371222836,NA,TRUE,"0.999999999964445",14
"10677","hspd1",0.932958078630533,NA,TRUE,"0.999999999964445",14
"10678","LOC111583822",0.720664521078893,NA,TRUE,"0.999999999964445",14
"10679","rftn2",0.87830173880059,NA,TRUE,"0.999999999964445",14
"10680","LOC129350019",0.967559987351327,"unable to evaluate scaled gradient",FALSE,"NA",14
"10681","lats2",0.650910235015156,NA,TRUE,"0.999999999964445",14
"10682","LOC111567533",0.858111585421065,NA,TRUE,"0.999999999964445",14
"10683","ttn.1",0.999998687594321,NA,TRUE,"0.999999999964445",14
"10684","LOC111567532",0.376833283896839,NA,TRUE,"0.999999999964445",14
"10685","mylka",0.723949615167367,NA,FALSE,"0.999999999964445",14
"10686","LOC129350042",0.9801502013983,NA,TRUE,"0.999999999964445",14
"10687","ube2g2",0.677321515396815,NA,TRUE,"0.999999999964445",14
"10688","LOC129349991",0.932921352623653,NA,TRUE,"0.999999999964445",14
"10689","LOC111580797",0.414258722572307,NA,TRUE,"0.999999999964445",14
"10690","LOC118471519",0.998956764059861,"unable to evaluate scaled gradient",FALSE,"NA",14
"10691","si:dkey-230p4.1",0.262360322471128,NA,TRUE,"0.999999999964445",14
"10692","ccdc141",0.999999999941966,NA,TRUE,"0.999999999964445",14
"10693","ttn.2",0.000331354193102828,NA,FALSE,"0.060791867971453",14
"10694","LOC118471518",0.378364893101595,NA,TRUE,"0.999999999964445",14
"10695","LOC111583557",0.939006802012495,NA,TRUE,"0.999999999964445",14
"10696","LOC111586684",0.478414161811738,NA,FALSE,"0.999999999964445",14
"10697","serinc1",0.98466889383212,NA,TRUE,"0.999999999964445",14
"10698","slc35f1",0.673102533358323,NA,TRUE,"0.999999999964445",14
"10699","nus1",0.87192326338097,NA,TRUE,"0.999999999964445",14
"10700","hsf2",0.000590095604249781,NA,TRUE,"0.103713021536842",14
"10701","cep85l",0.810004816812555,NA,FALSE,"0.999999999964445",14
"10702","mcm9",0.382662141161428,NA,TRUE,"0.999999999964445",14
"10703","gja1b",0.089965008647129,NA,FALSE,"0.999999999964445",14
"10704","LOC118469213",0.427705280074044,NA,FALSE,"0.999999999964445",14
"10705","LOC129350233",0.00749727949672514,NA,FALSE,"0.832259578454892",14
"10706","LOC111588214",0.999999988080536,NA,TRUE,"0.999999999964445",14
"10707","sh3bgrl2",0.670399368167949,NA,TRUE,"0.999999999964445",14
"10708","lca5",0.969717181962717,NA,FALSE,"0.999999999964445",14
"10709","rps12",0.184170758593148,NA,TRUE,"0.999999999964445",14
"10710","LOC111588224",0.937018215222104,NA,TRUE,"0.999999999964445",14
"10711","zgc:153284",0.0401671703830376,NA,TRUE,"0.999999999964445",14
"10712","gopc",0.482791538557262,NA,TRUE,"0.999999999964445",14
"10713","blk",0.999999964037224,NA,TRUE,"0.999999999964445",14
"10714","rp1l1b",0.999999997524849,"unable to evaluate scaled gradient",FALSE,"NA",14
"10715","LOC129350122",0.70058863675358,NA,FALSE,"0.999999999964445",14
"10716","sox7",0.999999999906745,NA,TRUE,"0.999999999964445",14
"10717","pinx1",0.955367753259339,NA,TRUE,"0.999999999964445",14
"10718","tdh",0.775436010889825,NA,TRUE,"0.999999999964445",14
"10719","mtmr9",0.811197821840381,NA,FALSE,"0.999999999964445",14
"10720","xkr6b",0.324040656913923,NA,TRUE,"0.999999999964445",14
"10721","ccm2",0.768068663125471,NA,TRUE,"0.999999999964445",14
"10722","LOC129350199",0.973288247601357,NA,TRUE,"0.999999999964445",14
"10723","LOC111569151",0.680040054609828,NA,TRUE,"0.999999999964445",14
"10724","eya4",0.813708148619287,"unable to evaluate scaled gradient",FALSE,"NA",14
"10725","tbpl1",0.116236603238641,NA,TRUE,"0.999999999964445",14
"10726","slc2a12",0.99999999990522,NA,TRUE,"0.999999999964445",14
"10727","sgk1",0.365408707010664,NA,TRUE,"0.999999999964445",14
"10728","LOC129350209",0.999999999900478,NA,TRUE,"0.999999999964445",14
"10729","aldh8a1",0.469096092402957,NA,TRUE,"0.999999999964445",14
"10730","hbs1l",0.3207053021842,NA,TRUE,"0.999999999964445",14
"10731","LOC111586697",0.24303394459972,NA,FALSE,"0.999999999964445",14
"10732","LOC111586698",0.999999999948477,NA,TRUE,"0.999999999964445",14
"10733","armc1l",0.999999999563094,NA,TRUE,"0.999999999964445",14
"10734","map7b",0.0687984958083697,NA,TRUE,"0.999999999964445",14
"10735","ppp1r14c",0.701350021619047,NA,FALSE,"0.999999999964445",14
"10736","LOC118469454",0.549699337457536,NA,TRUE,"0.999999999964445",14
"10737","sec63",0.91533700900569,NA,TRUE,"0.999999999964445",14
"10738","LOC129350272",0.490547328851622,NA,TRUE,"0.999999999964445",14
"10739","LOC118470170",0.774865972173007,NA,FALSE,"0.999999999964445",14
"10740","LOC129350273",0.538396650256062,NA,FALSE,"0.999999999964445",14
"10741","lratd1",0.39147556006294,NA,TRUE,"0.999999999964445",14
"10742","nbas",0.812166291104149,NA,TRUE,"0.999999999964445",14
"10743","ddx1",0.904281708404176,NA,TRUE,"0.999999999964445",14
"10744","LOC111586805",0.14816589807484,NA,TRUE,"0.999999999964445",14
"10745","LOC111586804",0.933285382422409,NA,FALSE,"0.999999999964445",14
"10746","gnpat2",0.934885874291757,NA,FALSE,"0.999999999964445",14
"10747","lpin1b",0.648660445816524,NA,TRUE,"0.999999999964445",14
"10748","gpatch2",0.38538678351769,NA,TRUE,"0.999999999964445",14
"10749","LOC111578863",0.876892429262642,NA,TRUE,"0.999999999964445",14
"10750","LOC111578911",0.999999999937192,NA,TRUE,"0.999999999964445",14
"10751","LOC129350172",0.986094594968577,NA,TRUE,"0.999999999964445",14
"10752","fez2b",0.521406329786169,NA,FALSE,"0.999999999964445",14
"10753","wdr26b",0.278755161527882,NA,FALSE,"0.999999999964445",14
"10754","LOC111578872",0.453202200718421,"unable to evaluate scaled gradient",FALSE,"NA",14
"10755","LOC111578921",0,"Model failed to converge with max|grad| = 0.020607",FALSE,"NA",14
"10756","naga",0.9700015476988,NA,FALSE,"0.999999999964445",14
"10757","LOC118470953",0.99999999989838,NA,TRUE,"0.999999999964445",14
"10758","vegfab",0.414037631728404,NA,FALSE,"0.999999999964445",14
"10759","mrps18a",0.730350137046905,NA,TRUE,"0.999999999964445",14
"10760","rsph9",0.999999998965239,NA,TRUE,"0.999999999964445",14
"10761","tmem63a",0.999999999931276,NA,TRUE,"0.999999999964445",14
"10762","LOC118469386",0.999999996607054,"unable to evaluate scaled gradient",FALSE,"NA",14
"10763","pou3f2a",0.304894391752338,NA,TRUE,"0.999999999964445",14
"10764","faxca",0.810945758500551,NA,TRUE,"0.999999999964445",14
"10765","ccnc",0.550694920407993,NA,TRUE,"0.999999999964445",14
"10766","pgm3",0.745007050856599,NA,FALSE,"0.999999999964445",14
"10767","LOC111585940",0.891131429137481,NA,TRUE,"0.999999999964445",14
"10768","LOC129350221",0.233188809969335,NA,TRUE,"0.999999999964445",14
"10769","LOC111567695",0.757653369866368,NA,FALSE,"0.999999999964445",14
"10770","LOC118470180",0.921777182622277,NA,TRUE,"0.999999999964445",14
"10771","LOC111567654",0.259060552434546,NA,FALSE,"0.999999999964445",14
"10772","cenpw",0.884403087811976,NA,TRUE,"0.999999999964445",14
"10773","LOC111567719",0.932481811717221,NA,TRUE,"0.999999999964445",14
"10774","LOC111567711",0.377305332955165,NA,TRUE,"0.999999999964445",14
"10775","LOC111567674",0.258679212013475,NA,FALSE,"0.999999999964445",14
"10776","LOC129350174",0.368895554087293,NA,TRUE,"0.999999999964445",14
"10777","LOC111567664",0.450290857637445,NA,TRUE,"0.999999999964445",14
"10778","hddc2",0.981393222157586,NA,TRUE,"0.999999999964445",14
"10779","tpd52l1",0.996095480678934,"unable to evaluate scaled gradient",FALSE,"NA",14
"10780","rnf217",0.038718454845208,NA,FALSE,"0.999999999964445",14
"10781","nkain2",0.936203199193801,NA,TRUE,"0.999999999964445",14
"10782","slc22a16",0.97854883788915,NA,TRUE,"0.999999999964445",14
"10783","LOC118469173",0.999999352543348,NA,TRUE,"0.999999999964445",14
"10784","mettl24",0.976488693097474,"unable to evaluate scaled gradient",FALSE,"NA",14
"10785","cdc40",0.605969009574251,NA,TRUE,"0.999999999964445",14
"10786","wasf1",0.274333479502429,NA,FALSE,"0.999999999964445",14
"10787","kif25",0.999999960359824,NA,TRUE,"0.999999999964445",14
"10788","ccdc167",0.784458969721456,NA,TRUE,"0.999999999964445",14
"10789","LOC129350265",0.0443536966287453,NA,TRUE,"0.999999999964445",14
"10790","LOC111574217",0.999999998562701,"unable to evaluate scaled gradient",FALSE,"NA",14
"10791","fig4a",0.439321079318457,NA,TRUE,"0.999999999964445",14
"10792","ak9",0.99999996290361,NA,TRUE,"0.999999999964445",14
"10793","si:dkey-119f1.1",0.7836698618528,NA,TRUE,"0.999999999964445",14
"10794","LOC129350208",0.546466592425483,NA,TRUE,"0.999999999964445",14
"10795","tmem18",0.169251336524758,NA,TRUE,"0.999999999964445",14
"10796","LOC129350145",0.869682790472143,NA,TRUE,"0.999999999964445",14
"10797","LOC129350111",0.372218059520519,NA,FALSE,"0.999999999964445",14
"10798","LOC111587089",0.980520230175023,NA,TRUE,"0.999999999964445",14
"10799","acp1",0.549803787165699,NA,FALSE,"0.999999999964445",14
"10800","fbxo25",0.856102857516392,NA,FALSE,"0.999999999964445",14
"10801","cmtr1",0.814539245580105,NA,TRUE,"0.999999999964445",14
"10802","hebp2",0.321088841289287,NA,FALSE,"0.999999999964445",14
"10803","nhsl1b",0.320973600705621,NA,TRUE,"0.999999999964445",14
"10804","acbd3",0.801769527133501,NA,FALSE,"0.999999999964445",14
"10805","lin9",0.239816063497501,NA,TRUE,"0.999999999964445",14
"10806","parp1",0.20756672118395,NA,TRUE,"0.999999999964445",14
"10807","LOC129350238",0.932610907021485,NA,TRUE,"0.999999999964445",14
"10808","si:dkey-206f10.1",0.999999961190281,NA,TRUE,"0.999999999964445",14
"10809","LOC111584654",0.318639509146958,NA,FALSE,"0.999999999964445",14
"10810","LOC111584656",0.987664704454218,"unable to evaluate scaled gradient",FALSE,"NA",14
"10811","LOC111584659",0.781192057992101,NA,TRUE,"0.999999999964445",14
"10812","LOC129350164",0.734609659340205,NA,TRUE,"0.999999999964445",14
"10813","LOC129350165",0.715658437747143,NA,TRUE,"0.999999999964445",14
"10814","LOC111581385",0.999999962839751,NA,TRUE,"0.999999999964445",14
"10815","LOC111581384",0.0911647941822018,NA,TRUE,"0.999999999964445",14
"10816","rps6kc1",0.586384923903848,NA,TRUE,"0.999999999964445",14
"10817","snx9b",0.278088976270516,NA,FALSE,"0.999999999964445",14
"10818","LOC111568229",0.562198581398466,NA,FALSE,"0.999999999964445",14
"10819","prkg3",0.971009413431943,NA,FALSE,"0.999999999964445",14
"10820","LOC111568228",0.452064814399419,NA,FALSE,"0.999999999964445",14
"10821","fdft1",0.119566489993235,NA,TRUE,"0.999999999964445",14
"10822","LOC111569943",0.713338926940549,NA,TRUE,"0.999999999964445",14
"10823","LOC111569942",0.999999999402589,"unable to evaluate scaled gradient",FALSE,"NA",14
"10824","stxbp5a",0.210650316047977,NA,TRUE,"0.999999999964445",14
"10825","trnaa-agc-9",0.999999997463009,"unable to evaluate scaled gradient",FALSE,"NA",14
"10826","sash1a",0.695052077977429,NA,TRUE,"0.999999999964445",14
"10827","usta",0.363236619749013,NA,TRUE,"0.999999999964445",14
"10828","LOC111587173",0.912596733897905,NA,FALSE,"0.999999999964445",14
"10829","LOC111587166",0.999998561991752,"unable to evaluate scaled gradient",FALSE,"NA",14
"10830","si:ch211-22i13.2",0.813761727774765,NA,FALSE,"0.999999999964445",14
"10831","rd3",0.729074829348151,NA,TRUE,"0.999999999964445",14
"10832","LOC129350243",0.999999999938276,NA,TRUE,"0.999999999964445",14
"10833","LOC129350134",0.483437069621688,NA,TRUE,"0.999999999964445",14
"10834","slc30a1a",0.254236614170712,NA,TRUE,"0.999999999964445",14
"10835","nek2",0.999999999897428,NA,TRUE,"0.999999999964445",14
"10836","LOC129350222",0.978950320624927,NA,TRUE,"0.999999999964445",14
"10837","lpgat1",0.444465912434934,NA,TRUE,"0.999999999964445",14
"10838","ints7",0.379337904478907,NA,TRUE,"0.999999999964445",14
"10839","dtl",0.999999997463009,"unable to evaluate scaled gradient",FALSE,"NA",14
"10840","LOC111587152",0.148043804834719,NA,FALSE,"0.999999999964445",14
"10841","znf513a",0.642232716958843,NA,TRUE,"0.999999999964445",14
"10842","snx17",0.578603236863169,NA,TRUE,"0.999999999964445",14
"10843","atraid",0.587518086517365,NA,TRUE,"0.999999999964445",14
"10844","eif2b4",0.837825179574087,NA,TRUE,"0.999999999964445",14
"10845","nme6",0.452079524164725,NA,TRUE,"0.999999999964445",14
"10846","baalcb",0.59369623783077,NA,FALSE,"0.999999999964445",14
"10847","LOC129350245",0.547522408087858,NA,TRUE,"0.999999999964445",14
"10848","si:ch211-142k18.1",0.986876185566653,NA,TRUE,"0.999999999964445",14
"10849","chrna2b",0.786886003947426,NA,TRUE,"0.999999999964445",14
"10850","ptk2bb",0.999999997036377,"unable to evaluate scaled gradient",FALSE,"NA",14
"10851","bmf2",0.624122416839968,NA,TRUE,"0.999999999964445",14
"10852","zc3h14",0.0692406970599534,NA,TRUE,"0.999999999964445",14
"10853","batf",0.789491613455222,NA,TRUE,"0.999999999964445",14
"10854","flvcr2b",0.712205536490868,NA,FALSE,"0.999999999964445",14
"10855","LOC111568924",0.999999999933596,NA,TRUE,"0.999999999964445",14
"10856","ylpm1",0.401905228720005,NA,TRUE,"0.999999999964445",14
"10857","LOC118471795",0.371697149117537,NA,FALSE,"0.999999999964445",14
"10858","LOC111583364",0.880209668322904,NA,FALSE,"0.999999999964445",14
"10859","LOC129350195",0.743046803571866,NA,TRUE,"0.999999999964445",14
"10860","LOC111583365",0.450553843553889,NA,FALSE,"0.999999999964445",14
"10861","LOC129350196",0.853981336851681,NA,FALSE,"0.999999999964445",14
"10862","LOC111583367",0.501011660289094,NA,TRUE,"0.999999999964445",14
"10863","LOC111583368",0.858268791107698,NA,FALSE,"0.999999999964445",14
"10864","tmed10",0.978096354382831,NA,TRUE,"0.999999999964445",14
"10865","eif2b2",0.117854085345084,NA,TRUE,"0.999999999964445",14
"10866","LOC111566665",0.999998956211551,NA,TRUE,"0.999999999964445",14
"10867","LOC111566658",0.436623335938807,NA,TRUE,"0.999999999964445",14
"10868","abcd4",0.458985293469668,NA,TRUE,"0.999999999964445",14
"10869","LOC111566662",0.30475815251011,NA,TRUE,"0.999999999964445",14
"10870","kcnh5a",0.999999983025875,NA,TRUE,"0.999999999964445",14
"10871","LOC111566661",0.216695201483039,NA,TRUE,"0.999999999964445",14
"10872","LOC129350184",0.992547735134191,NA,TRUE,"0.999999999964445",14
"10873","ppp1r13bb",0.808959992604294,NA,FALSE,"0.999999999964445",14
"10874","LOC111566654",0.101553792614027,NA,TRUE,"0.999999999964445",14
"10875","LOC111566653",0.676433662814811,NA,TRUE,"0.999999999964445",14
"10876","senp6a",0.497381638388027,NA,TRUE,"0.999999999964445",14
"10877","myo6a",0.496692149625764,NA,TRUE,"0.999999999964445",14
"10878","LOC111574551",1.90143621560385e-13,"Model failed to converge with max|grad| = 0.004833",FALSE,"NA",14
"10879","LOC129350151",0.523216051623559,NA,TRUE,"0.999999999964445",14
"10880","mei4",0.930668261899592,NA,TRUE,"0.999999999964445",14
"10881","nt5e",0.936370938070996,NA,TRUE,"0.999999999964445",14
"10882","LOC129350183",0.985402105577728,NA,TRUE,"0.999999999964445",14
"10883","snx14",0.960972357418281,NA,TRUE,"0.999999999964445",14
"10884","syncrip",0.739616269659803,NA,TRUE,"0.999999999964445",14
"10885","hey2",0.999999998986998,"unable to evaluate scaled gradient",FALSE,"NA",14
"10886","LOC111572048",0.810245260309029,NA,TRUE,"0.999999999964445",14
"10887","LOC118470675",0.407231602156296,NA,TRUE,"0.999999999964445",14
"10888","LOC129350216",0.59165369648382,NA,TRUE,"0.999999999964445",14
"10889","LOC111572000",0.876067078349442,NA,TRUE,"0.999999999964445",14
"10890","LOC111572001",0.999999999904045,NA,TRUE,"0.999999999964445",14
"10891","LOC111572051",0.999999961107013,NA,TRUE,"0.999999999964445",14
"10892","LOC111572018",0.999999992820625,NA,TRUE,"0.999999999964445",14
"10893","pex7",0.813346008264785,NA,FALSE,"0.999999999964445",14
"10894","slc35d3",0.119338652201941,NA,FALSE,"0.999999999964445",14
"10895","nmbr",0.0482239472990762,NA,FALSE,"0.999999999964445",14
"10896","vta1",0.334173613329092,NA,TRUE,"0.999999999964445",14
"10897","adgrg6",0.997620435272656,"unable to evaluate scaled gradient",FALSE,"NA",14
"10898","LOC129350146",0.978238765264205,NA,TRUE,"0.999999999964445",14
"10899","si:ch211-202p1.5",0.875200070189307,NA,TRUE,"0.999999999964445",14
"10900","LOC111576617",0.999371526848574,"unable to evaluate scaled gradient",FALSE,"NA",14
"10901","arid1b",0.904833550099422,NA,TRUE,"0.999999999964445",14
"10902","tmem242",0.645238022320902,NA,TRUE,"0.999999999964445",14
"10903","zdhhc14",0.525686247409735,NA,TRUE,"0.999999999964445",14
"10904","LOC111581135",0.723084810895941,NA,TRUE,"0.999999999964445",14
"10905","lgals8a",0.55488700130148,NA,TRUE,"0.999999999964445",14
"10906","LOC111587230",0.937787894111229,NA,TRUE,"0.999999999964445",14
"10907","klf11a",0.814031594337608,NA,FALSE,"0.999999999964445",14
"10908","taf1b",0.927077314726262,NA,TRUE,"0.999999999964445",14
"10909","adam17b",0.999999999888926,NA,TRUE,"0.999999999964445",14
"10910","cpsf3",0.514265287835817,NA,TRUE,"0.999999999964445",14
"10911","asap2b",0.999999999918129,NA,TRUE,"0.999999999964445",14
"10912","LOC111587239",0.999999999817926,"unable to evaluate scaled gradient",FALSE,"NA",14
"10913","LOC111587233",0.99981194731718," Hessian is numerically singular: parameters are n",FALSE,"NA",14
"10914","sox11b",0.434808564909413,NA,TRUE,"0.999999999964445",14
"10915","id2b",0.874142108185458,NA,TRUE,"0.999999999964445",14
"10916","kidins220b",0.746815448982527,NA,TRUE,"0.999999999964445",14
"10917","mboat2b",0.460110493693737,NA,TRUE,"0.999999999964445",14
"10918","cep43",0.512599514063883,NA,FALSE,"0.999999999964445",14
"10919","ccr6a",0.563958408905727,NA,TRUE,"0.999999999964445",14
"10920","LOC111571000",0.202863998485848,NA,FALSE,"0.999999999964445",14
"10921","LOC129350123",0.932301900155855,NA,TRUE,"0.999999999964445",14
"10922","kif26aa",0.0795345192636797,NA,TRUE,"0.999999999964445",14
"10923","LOC111582612",0.999999999896658,NA,TRUE,"0.999999999964445",14
"10924","LOC111582610",0.999999999931862,NA,TRUE,"0.999999999964445",14
"10925","bub1ba",0.713099620368374,NA,TRUE,"0.999999999964445",14
"10926","pak6b",0.936630848211466,NA,TRUE,"0.999999999964445",14
"10927","LOC129350132",0.999999999908128,NA,TRUE,"0.999999999964445",14
"10928","zbtb1",0.483966490294712,NA,TRUE,"0.999999999964445",14
"10929","zbtb25",0.435137703614568,NA,TRUE,"0.999999999964445",14
"10930","si:dkey-1h6.8",0.246785017335975,NA,FALSE,"0.999999999964445",14
"10931","LOC111576881",0.989518828910814,NA,TRUE,"0.999999999964445",14
