Barcode,Anatomical
cellid_000100701-1,dorsolateral nucleus caudal part
cellid_000100702-1,Dd-v
cellid_000100703-1,Dd-v
cellid_000100705-1,dorsolateral nucleus caudal part
cellid_000100707-1,Dd-v
cellid_000100708-1,Dd-v
cellid_000100710-1,Dd-v
cellid_000100711-1,dorsolateral nucleus
cellid_000100714-1,dorsolateral nucleus
cellid_000100716-1,dorsolateral nucleus caudal part
cellid_000100717-1,dorsolateral nucleus caudal part
cellid_000100718-1,dorsolateral nucleus
cellid_000100720-1,dorsolateral nucleus caudal part
cellid_000100722-1,Dd-v
cellid_000100724-1,dorsolateral nucleus
cellid_000100725-1,Dd-d
cellid_000100726-1,Dd-v
cellid_000100727-1,dorsolateral nucleus caudal part
cellid_000100728-1,Dd-v
cellid_000100729-1,dorsolateral nucleus caudal part
cellid_000100731-1,dorsolateral nucleus caudal part
cellid_000100732-1,dorsolateral nucleus
cellid_000100733-1,dorsolateral nucleus
cellid_000100734-1,Dd-v
cellid_000100735-1,Dd-v
cellid_000100736-1,Dd-v
cellid_000100737-1,Dd-v
cellid_000100739-1,dorsolateral nucleus
cellid_000100740-1,dorsolateral nucleus
cellid_000100741-1,dorsolateral nucleus caudal part
cellid_000100742-1,dorsolateral nucleus
cellid_000100743-1,dorsolateral nucleus caudal part
cellid_000100744-1,dorsolateral nucleus
cellid_000100745-1,dorsolateral nucleus caudal part
cellid_000100746-1,dorsolateral nucleus caudal part
cellid_000100747-1,dorsolateral nucleus
cellid_000100748-1,dorsolateral nucleus caudal part
cellid_000100749-1,dorsolateral nucleus
cellid_000100750-1,dorsolateral nucleus
cellid_000100751-1,dorsolateral nucleus caudal part
cellid_000100752-1,dorsolateral nucleus
cellid_000100753-1,Dd-d
cellid_000100754-1,dorsolateral nucleus caudal part
cellid_000100755-1,dorsolateral nucleus caudal part
cellid_000100756-1,Dd-v
cellid_000100757-1,dorsolateral nucleus
cellid_000100759-1,dorsolateral nucleus caudal part
cellid_000100760-1,dorsolateral nucleus
cellid_000100761-1,dorsolateral nucleus caudal part
cellid_000100762-1,Dd-d
cellid_000100763-1,dorsolateral nucleus caudal part
cellid_000100764-1,dorsolateral nucleus
cellid_000100766-1,dorsolateral nucleus
cellid_000100767-1,dorsolateral nucleus caudal part
cellid_000100768-1,dorsolateral nucleus
cellid_000100769-1,dorsolateral nucleus
cellid_000100770-1,dorsolateral nucleus
cellid_000100771-1,dorsolateral nucleus
cellid_000100772-1,dorsolateral nucleus
cellid_000100773-1,dorsolateral nucleus
cellid_000100774-1,dorsolateral nucleus caudal part
cellid_000100775-1,dorsolateral nucleus caudal part
cellid_000100776-1,dorsolateral nucleus
cellid_000100778-1,dorsolateral nucleus caudal part
cellid_000100779-1,Dd-v
cellid_000100780-1,dorsolateral nucleus caudal part
cellid_000100781-1,dorsolateral nucleus caudal part
cellid_000100783-1,dorsolateral nucleus
cellid_000100784-1,dorsolateral nucleus caudal part
cellid_000100785-1,Dd-v
cellid_000100786-1,dorsolateral nucleus caudal part
cellid_000100787-1,dorsolateral nucleus caudal part
cellid_000100789-1,Dd-v
cellid_000100790-1,dorsolateral nucleus caudal part
cellid_000100791-1,dorsolateral nucleus caudal part
cellid_000100792-1,Dd-v
cellid_000100793-1,dorsolateral nucleus caudal part
cellid_000100794-1,dorsolateral nucleus caudal part
cellid_000100796-1,Dd-d
cellid_000100797-1,dorsolateral nucleus
cellid_000100798-1,dorsolateral nucleus
cellid_000100799-1,Dd-v
cellid_000100800-1,dorsolateral nucleus caudal part
cellid_000100801-1,dorsolateral nucleus
cellid_000100803-1,Dd-d
cellid_000100804-1,dorsolateral nucleus caudal part
cellid_000100805-1,dorsolateral nucleus caudal part
cellid_000100806-1,Dd-v
cellid_000100807-1,dorsolateral nucleus
cellid_000100808-1,dorsolateral nucleus
cellid_000100810-1,Dd-v
cellid_000100811-1,dorsolateral nucleus caudal part
cellid_000100812-1,Dd-v
cellid_000100813-1,dorsolateral nucleus caudal part
cellid_000100814-1,dorsolateral nucleus caudal part
cellid_000100815-1,dorsolateral nucleus caudal part
cellid_000100816-1,dorsolateral nucleus caudal part
cellid_000100817-1,dorsolateral nucleus
cellid_000100818-1,dorsolateral nucleus
cellid_000100819-1,dorsolateral nucleus caudal part
cellid_000100820-1,dorsolateral nucleus caudal part
cellid_000100821-1,dorsolateral nucleus caudal part
cellid_000100822-1,dorsolateral nucleus caudal part
cellid_000100823-1,dorsolateral nucleus caudal part
cellid_000100824-1,dorsolateral nucleus caudal part
cellid_000100825-1,dorsolateral nucleus
cellid_000100826-1,dorsolateral nucleus caudal part
cellid_000100827-1,dorsolateral nucleus caudal part
cellid_000100828-1,dorsolateral nucleus
cellid_000100829-1,dorsolateral nucleus
cellid_000100830-1,Dd-v
cellid_000100831-1,dorsolateral nucleus
cellid_000100833-1,dorsolateral nucleus
cellid_000100835-1,dorsolateral nucleus caudal part
cellid_000100836-1,dorsolateral nucleus
cellid_000100837-1,dorsolateral nucleus caudal part
cellid_000100838-1,dorsolateral nucleus caudal part
cellid_000100839-1,Dd-v
cellid_000100840-1,dorsolateral nucleus caudal part
cellid_000100841-1,dorsolateral nucleus caudal part
cellid_000100843-1,dorsolateral nucleus caudal part
cellid_000100844-1,dorsolateral nucleus
cellid_000100845-1,dorsolateral nucleus caudal part
cellid_000100846-1,dorsolateral nucleus caudal part
cellid_000100847-1,dorsolateral nucleus
cellid_000100849-1,Dd-d
cellid_000100850-1,Dd-v
cellid_000100851-1,dorsolateral nucleus
cellid_000100852-1,Dd-v
cellid_000100853-1,dorsolateral nucleus caudal part
cellid_000100854-1,dorsolateral nucleus
cellid_000100855-1,Dd-v
cellid_000100856-1,Dd-v
cellid_000100857-1,dorsolateral nucleus caudal part
cellid_000100858-1,dorsolateral nucleus caudal part
cellid_000100860-1,dorsolateral nucleus caudal part
cellid_000100861-1,dorsolateral nucleus caudal part
cellid_000100863-1,dorsolateral nucleus caudal part
cellid_000100864-1,dorsolateral nucleus caudal part
cellid_000100865-1,Dd-d
cellid_000100866-1,dorsolateral nucleus
cellid_000100867-1,Dd-v
cellid_000100868-1,dorsolateral nucleus
cellid_000100869-1,dorsolateral nucleus
cellid_000100870-1,Dd-v
cellid_000100871-1,dorsolateral nucleus caudal part
cellid_000100872-1,dorsolateral nucleus caudal part
cellid_000100873-1,dorsolateral nucleus caudal part
cellid_000100874-1,dorsolateral nucleus
cellid_000100875-1,dorsolateral nucleus
cellid_000100876-1,Dd-v
cellid_000100877-1,dorsolateral nucleus
cellid_000100878-1,Dd-v
cellid_000100879-1,dorsolateral nucleus
cellid_000100880-1,Dd-v
cellid_000100881-1,dorsolateral nucleus caudal part
cellid_000100882-1,dorsolateral nucleus
cellid_000100883-1,dorsolateral nucleus caudal part
cellid_000100884-1,dorsolateral nucleus caudal part
cellid_000100885-1,dorsolateral nucleus caudal part
cellid_000100886-1,Dd-v
cellid_000100887-1,dorsolateral nucleus caudal part
cellid_000100888-1,dorsolateral nucleus
cellid_000100889-1,Dd-v
cellid_000100890-1,dorsolateral nucleus caudal part
cellid_000100893-1,dorsolateral nucleus caudal part
cellid_000100894-1,dorsolateral nucleus
cellid_000100895-1,dorsolateral nucleus caudal part
cellid_000100896-1,dorsolateral nucleus caudal part
cellid_000100898-1,Dd-v
cellid_000100900-1,dorsolateral nucleus caudal part
cellid_000100902-1,dorsolateral nucleus caudal part
cellid_000100903-1,dorsolateral nucleus
cellid_000100904-1,dorsolateral nucleus caudal part
cellid_000100905-1,dorsolateral nucleus caudal part
cellid_000100906-1,dorsolateral nucleus
cellid_000100908-1,dorsolateral nucleus caudal part
cellid_000100909-1,dorsolateral nucleus caudal part
cellid_000100910-1,dorsolateral nucleus
cellid_000100911-1,Dd-d
cellid_000100913-1,dorsolateral nucleus caudal part
cellid_000100914-1,dorsolateral nucleus caudal part
cellid_000100915-1,Dd-v
cellid_000100916-1,dorsolateral nucleus caudal part
cellid_000100917-1,dorsolateral nucleus caudal part
cellid_000100919-1,Dd-v
cellid_000100920-1,Dd-v
cellid_000100921-1,dorsolateral nucleus
cellid_000100922-1,dorsolateral nucleus
cellid_000100923-1,Dd-v
cellid_000100924-1,dorsolateral nucleus
cellid_000100925-1,dorsolateral nucleus
cellid_000100926-1,dorsolateral nucleus caudal part
cellid_000100927-1,dorsolateral nucleus caudal part
cellid_000100928-1,dorsolateral nucleus
cellid_000100929-1,dorsolateral nucleus caudal part
cellid_000100930-1,dorsolateral nucleus caudal part
cellid_000100931-1,dorsolateral nucleus
cellid_000100932-1,dorsolateral nucleus caudal part
cellid_000100933-1,dorsolateral nucleus
cellid_000100934-1,Dd-v
cellid_000100935-1,dorsolateral nucleus
cellid_000100936-1,dorsolateral nucleus caudal part
cellid_000100937-1,dorsolateral nucleus
cellid_000100938-1,dorsolateral nucleus
cellid_000100939-1,Dd-v
cellid_000100940-1,dorsolateral nucleus caudal part
cellid_000100941-1,dorsolateral nucleus caudal part
cellid_000100942-1,dorsolateral nucleus caudal part
cellid_000100943-1,dorsolateral nucleus
cellid_000100944-1,dorsolateral nucleus caudal part
cellid_000100945-1,dorsolateral nucleus
cellid_000100946-1,dorsolateral nucleus
cellid_000100947-1,dorsolateral nucleus caudal part
cellid_000100949-1,Dd-v
cellid_000100950-1,dorsolateral nucleus
cellid_000100951-1,dorsolateral nucleus
cellid_000100953-1,dorsolateral nucleus caudal part
cellid_000100954-1,Dd-v
cellid_000100955-1,dorsolateral nucleus
cellid_000100956-1,dorsolateral nucleus
cellid_000100957-1,dorsolateral nucleus caudal part
cellid_000100958-1,dorsolateral nucleus
cellid_000100960-1,dorsolateral nucleus caudal part
cellid_000100962-1,dorsolateral nucleus
cellid_000100963-1,dorsolateral nucleus
cellid_000100964-1,Dd-v
cellid_000100965-1,dorsolateral nucleus caudal part
cellid_000100966-1,dorsolateral nucleus caudal part
cellid_000100967-1,Dd-v
cellid_000100968-1,Dd-v
cellid_000100969-1,dorsolateral nucleus
cellid_000100970-1,dorsolateral nucleus caudal part
cellid_000100971-1,dorsolateral nucleus
cellid_000100972-1,Dd-v
cellid_000100973-1,dorsolateral nucleus caudal part
cellid_000100974-1,dorsolateral nucleus
cellid_000100975-1,dorsolateral nucleus caudal part
cellid_000100976-1,dorsolateral nucleus caudal part
cellid_000100977-1,dorsolateral nucleus caudal part
cellid_000100978-1,dorsolateral nucleus caudal part
cellid_000100979-1,dorsolateral nucleus
cellid_000100980-1,Dd-v
cellid_000100981-1,Dd-d
cellid_000100982-1,dorsolateral nucleus caudal part
cellid_000100983-1,dorsolateral nucleus
cellid_000100985-1,Dd-v
cellid_000100986-1,dorsolateral nucleus caudal part
cellid_000100987-1,dorsolateral nucleus
cellid_000100989-1,dorsolateral nucleus caudal part
cellid_000100991-1,dorsolateral nucleus
cellid_000100992-1,dorsolateral nucleus
cellid_000100993-1,dorsolateral nucleus caudal part
cellid_000100994-1,Dd-v
cellid_000100995-1,dorsolateral nucleus caudal part
cellid_000100996-1,dorsolateral nucleus caudal part
cellid_000100997-1,dorsolateral nucleus caudal part
cellid_000100998-1,dorsolateral nucleus
cellid_000100999-1,Dd-v
cellid_000101000-1,dorsolateral nucleus caudal part
cellid_000101002-1,dorsolateral nucleus
cellid_000101004-1,dorsolateral nucleus
cellid_000101005-1,dorsolateral nucleus
cellid_000101006-1,Dd-v
cellid_000101007-1,dorsolateral nucleus
cellid_000101008-1,Dd-v
cellid_000101009-1,dorsolateral nucleus
cellid_000101010-1,Dd-v
cellid_000101012-1,Dd-v
cellid_000101014-1,Dd-d
cellid_000101015-1,Dd-v
cellid_000101016-1,dorsolateral nucleus
cellid_000101019-1,Dd-v
cellid_000101020-1,dorsolateral nucleus
cellid_000101021-1,Dd-v
cellid_000101023-1,dorsolateral nucleus
cellid_000101024-1,Dd-v
cellid_000101025-1,dorsolateral nucleus
cellid_000101026-1,dorsolateral nucleus caudal part
cellid_000101027-1,dorsolateral nucleus caudal part
cellid_000101028-1,dorsolateral nucleus caudal part
cellid_000101029-1,Dd-v
cellid_000101030-1,dorsolateral nucleus caudal part
cellid_000101031-1,dorsolateral nucleus
cellid_000101032-1,dorsolateral nucleus caudal part
cellid_000101033-1,dorsolateral nucleus
cellid_000101034-1,Dd-v
cellid_000101035-1,dorsolateral nucleus caudal part
cellid_000101036-1,dorsolateral nucleus
cellid_000101037-1,dorsolateral nucleus caudal part
cellid_000101039-1,dorsolateral nucleus caudal part
cellid_000101040-1,Dd-v
cellid_000101042-1,dorsolateral nucleus caudal part
cellid_000101043-1,dorsolateral nucleus caudal part
cellid_000101044-1,Dd-v
cellid_000101045-1,Dd-v
cellid_000101046-1,dorsolateral nucleus
cellid_000101047-1,dorsolateral nucleus
cellid_000101050-1,dorsolateral nucleus
cellid_000101051-1,dorsolateral nucleus caudal part
cellid_000101052-1,dorsolateral nucleus
cellid_000101053-1,dorsolateral nucleus caudal part
cellid_000101054-1,Dd-v
cellid_000101055-1,dorsolateral nucleus caudal part
cellid_000101056-1,dorsolateral nucleus
cellid_000101057-1,Dd-v
cellid_000101058-1,dorsolateral nucleus caudal part
cellid_000101059-1,dorsolateral nucleus caudal part
cellid_000101060-1,dorsolateral nucleus caudal part
cellid_000101061-1,dorsolateral nucleus
cellid_000101062-1,dorsolateral nucleus caudal part
cellid_000101063-1,Dd-v
cellid_000101064-1,dorsolateral nucleus
cellid_000101065-1,dorsolateral nucleus
cellid_000101066-1,dorsolateral nucleus caudal part
cellid_000101067-1,dorsolateral nucleus
cellid_000101068-1,dorsolateral nucleus caudal part
cellid_000101069-1,Dd-v
cellid_000101070-1,Dd-v
cellid_000101071-1,Dd-v
cellid_000101072-1,dorsolateral nucleus caudal part
cellid_000101073-1,dorsolateral nucleus caudal part
cellid_000101074-1,dorsolateral nucleus caudal part
cellid_000101076-1,dorsolateral nucleus caudal part
cellid_000101078-1,dorsolateral nucleus
cellid_000101079-1,dorsolateral nucleus caudal part
cellid_000101080-1,Dd-d
cellid_000101081-1,dorsolateral nucleus caudal part
cellid_000101082-1,dorsolateral nucleus
cellid_000101083-1,Dd-v
cellid_000101084-1,dorsolateral nucleus caudal part
cellid_000101085-1,dorsolateral nucleus caudal part
cellid_000101086-1,dorsolateral nucleus caudal part
cellid_000101087-1,Dd-v
cellid_000101088-1,Dd-v
cellid_000101089-1,dorsolateral nucleus caudal part
cellid_000101090-1,Dd-v
cellid_000101092-1,dorsolateral nucleus caudal part
cellid_000101093-1,dorsolateral nucleus caudal part
cellid_000101094-1,dorsolateral nucleus
cellid_000101095-1,dorsolateral nucleus caudal part
cellid_000101096-1,dorsolateral nucleus
cellid_000101097-1,dorsolateral nucleus
cellid_000101098-1,Dd-v
cellid_000101100-1,dorsolateral nucleus
cellid_000101101-1,Dd-v
cellid_000101102-1,dorsolateral nucleus caudal part
cellid_000101103-1,Dd-v
cellid_000101104-1,Dd-v
cellid_000101105-1,dorsolateral nucleus
cellid_000101106-1,Dd-v
cellid_000101107-1,Dd-v
cellid_000101108-1,dorsolateral nucleus caudal part
cellid_000101109-1,dorsolateral nucleus caudal part
cellid_000101110-1,dorsolateral nucleus
cellid_000101111-1,dorsolateral nucleus caudal part
cellid_000101112-1,dorsolateral nucleus caudal part
cellid_000101113-1,Dd-v
cellid_000101114-1,dorsolateral nucleus
cellid_000101115-1,dorsolateral nucleus caudal part
cellid_000101116-1,dorsolateral nucleus
cellid_000101117-1,Dd-v
cellid_000101118-1,dorsolateral nucleus caudal part
cellid_000101119-1,dorsolateral nucleus caudal part
cellid_000101120-1,dorsolateral nucleus caudal part
cellid_000101121-1,dorsolateral nucleus
cellid_000101122-1,dorsolateral nucleus
cellid_000101123-1,dorsolateral nucleus caudal part
cellid_000101125-1,dorsolateral nucleus caudal part
cellid_000101126-1,dorsolateral nucleus
cellid_000101127-1,Dd-v
cellid_000101128-1,dorsolateral nucleus caudal part
cellid_000101129-1,dorsolateral nucleus caudal part
cellid_000101130-1,Dd-v
cellid_000101131-1,dorsolateral nucleus
cellid_000101132-1,dorsolateral nucleus
cellid_000101133-1,dorsolateral nucleus
cellid_000101134-1,dorsolateral nucleus caudal part
cellid_000101135-1,dorsolateral nucleus
cellid_000101136-1,Dd-v
cellid_000101137-1,dorsolateral nucleus
cellid_000101138-1,dorsolateral nucleus caudal part
cellid_000101139-1,Dd-v
cellid_000101140-1,dorsolateral nucleus
cellid_000101141-1,dorsolateral nucleus caudal part
cellid_000101142-1,dorsolateral nucleus caudal part
cellid_000101143-1,Dd-v
cellid_000101144-1,Dd-v
cellid_000101146-1,Dd-v
cellid_000101148-1,dorsolateral nucleus caudal part
cellid_000101149-1,Dd-v
cellid_000101150-1,Dd-v
cellid_000101152-1,dorsolateral nucleus caudal part
cellid_000101153-1,dorsolateral nucleus
cellid_000101154-1,dorsolateral nucleus caudal part
cellid_000101155-1,dorsolateral nucleus caudal part
cellid_000101157-1,dorsolateral nucleus
cellid_000101158-1,dorsolateral nucleus caudal part
cellid_000101159-1,dorsolateral nucleus caudal part
cellid_000101160-1,dorsolateral nucleus
cellid_000101161-1,dorsolateral nucleus caudal part
cellid_000101163-1,dorsolateral nucleus
cellid_000101164-1,dorsolateral nucleus
cellid_000101165-1,Dd-v
cellid_000101166-1,dorsolateral nucleus caudal part
cellid_000101167-1,dorsolateral nucleus
cellid_000101168-1,Dd-d
cellid_000101169-1,Dd-v
cellid_000101170-1,Dd-v
cellid_000101171-1,dorsolateral nucleus caudal part
cellid_000101172-1,dorsolateral nucleus
cellid_000101173-1,dorsolateral nucleus
cellid_000101175-1,dorsolateral nucleus
cellid_000101176-1,dorsolateral nucleus caudal part
cellid_000101177-1,Dd-v
cellid_000101178-1,dorsolateral nucleus
cellid_000101179-1,dorsolateral nucleus caudal part
cellid_000101180-1,dorsolateral nucleus
cellid_000101181-1,dorsolateral nucleus
cellid_000101182-1,Dd-v
cellid_000101183-1,dorsolateral nucleus caudal part
cellid_000101184-1,dorsolateral nucleus caudal part
cellid_000101185-1,dorsolateral nucleus
cellid_000101186-1,dorsolateral nucleus caudal part
cellid_000101188-1,dorsolateral nucleus
cellid_000101189-1,dorsolateral nucleus caudal part
cellid_000101190-1,Dd-v
cellid_000101191-1,Dd-v
cellid_000101192-1,dorsolateral nucleus caudal part
cellid_000101193-1,dorsolateral nucleus caudal part
cellid_000101194-1,dorsolateral nucleus
cellid_000101195-1,Dd-v
cellid_000101196-1,dorsolateral nucleus caudal part
cellid_000101197-1,dorsolateral nucleus
cellid_000101198-1,dorsolateral nucleus caudal part
cellid_000101199-1,dorsolateral nucleus caudal part
cellid_000101201-1,dorsolateral nucleus
cellid_000101202-1,dorsolateral nucleus
cellid_000101203-1,dorsolateral nucleus caudal part
cellid_000101204-1,dorsolateral nucleus
cellid_000101205-1,dorsolateral nucleus caudal part
cellid_000101206-1,dorsolateral nucleus caudal part
cellid_000101207-1,dorsolateral nucleus caudal part
cellid_000101209-1,dorsolateral nucleus caudal part
cellid_000101210-1,dorsolateral nucleus
cellid_000101211-1,Dd-v
cellid_000101213-1,dorsolateral nucleus caudal part
cellid_000101214-1,dorsolateral nucleus caudal part
cellid_000101216-1,dorsolateral nucleus caudal part
cellid_000101217-1,Dd-v
cellid_000101218-1,dorsolateral nucleus caudal part
cellid_000101219-1,dorsolateral nucleus caudal part
cellid_000101220-1,dorsolateral nucleus
cellid_000101221-1,dorsolateral nucleus
cellid_000101222-1,dorsolateral nucleus caudal part
cellid_000101223-1,dorsolateral nucleus
cellid_000101224-1,dorsolateral nucleus caudal part
cellid_000101225-1,Dd-v
cellid_000101226-1,dorsolateral nucleus caudal part
cellid_000101227-1,Dd-v
cellid_000101228-1,dorsolateral nucleus caudal part
cellid_000101230-1,dorsolateral nucleus caudal part
cellid_000101232-1,dorsolateral nucleus caudal part
cellid_000101233-1,dorsolateral nucleus caudal part
cellid_000101234-1,dorsolateral nucleus caudal part
cellid_000101235-1,Dd-v
cellid_000101236-1,dorsolateral nucleus caudal part
cellid_000101239-1,Dd-v
cellid_000101240-1,dorsolateral nucleus caudal part
cellid_000101241-1,Dd-v
cellid_000101242-1,dorsolateral nucleus
cellid_000101243-1,Dd-v
cellid_000101244-1,dorsolateral nucleus caudal part
cellid_000101245-1,dorsolateral nucleus caudal part
cellid_000101246-1,dorsolateral nucleus
cellid_000101247-1,dorsolateral nucleus caudal part
cellid_000101248-1,dorsolateral nucleus caudal part
cellid_000101249-1,dorsolateral nucleus
cellid_000101250-1,dorsolateral nucleus
cellid_000101251-1,dorsolateral nucleus caudal part
cellid_000101252-1,dorsolateral nucleus caudal part
cellid_000101253-1,dorsolateral nucleus
cellid_000101254-1,dorsolateral nucleus
cellid_000101255-1,dorsolateral nucleus caudal part
cellid_000101257-1,dorsolateral nucleus caudal part
cellid_000101259-1,dorsolateral nucleus caudal part
cellid_000101261-1,dorsolateral nucleus caudal part
cellid_000101262-1,dorsolateral nucleus caudal part
cellid_000101263-1,dorsolateral nucleus caudal part
cellid_000101264-1,dorsolateral nucleus
cellid_000101265-1,dorsolateral nucleus caudal part
cellid_000101267-1,Dd-v
cellid_000101268-1,dorsolateral nucleus caudal part
cellid_000101269-1,dorsolateral nucleus
cellid_000101270-1,dorsolateral nucleus
cellid_000101271-1,dorsolateral nucleus
cellid_000101272-1,dorsolateral nucleus caudal part
cellid_000101273-1,Dd-v
cellid_000101274-1,dorsolateral nucleus
cellid_000101275-1,dorsolateral nucleus
cellid_000101276-1,dorsolateral nucleus
cellid_000101277-1,dorsolateral nucleus caudal part
cellid_000101278-1,Dd-v
cellid_000101279-1,dorsolateral nucleus caudal part
cellid_000101280-1,dorsolateral nucleus caudal part
cellid_000101281-1,dorsolateral nucleus caudal part
cellid_000101282-1,Dd-v
cellid_000101283-1,dorsolateral nucleus
cellid_000101284-1,dorsolateral nucleus caudal part
cellid_000101285-1,dorsolateral nucleus caudal part
cellid_000101286-1,dorsolateral nucleus
cellid_000101288-1,dorsolateral nucleus
cellid_000101289-1,dorsolateral nucleus caudal part
cellid_000101291-1,dorsolateral nucleus
cellid_000101292-1,dorsolateral nucleus caudal part
cellid_000101293-1,Dd-v
cellid_000101294-1,Dd-v
cellid_000101296-1,dorsolateral nucleus caudal part
cellid_000101297-1,dorsolateral nucleus
cellid_000101298-1,dorsolateral nucleus caudal part
cellid_000101299-1,dorsolateral nucleus caudal part
cellid_000101300-1,dorsolateral nucleus caudal part
cellid_000101301-1,dorsolateral nucleus
cellid_000101302-1,dorsolateral nucleus caudal part
cellid_000101303-1,Dd-v
cellid_000101304-1,Dd-v
cellid_000101305-1,Dd-v
cellid_000101306-1,dorsolateral nucleus caudal part
cellid_000101307-1,Dd-v
cellid_000101309-1,dorsolateral nucleus
cellid_000101310-1,Dd-v
cellid_000101311-1,dorsolateral nucleus caudal part
cellid_000101312-1,Dd-v
cellid_000101313-1,dorsolateral nucleus
cellid_000101314-1,Dd-v
cellid_000101315-1,Dd-v
cellid_000101316-1,dorsolateral nucleus
cellid_000101317-1,dorsolateral nucleus caudal part
cellid_000101318-1,dorsolateral nucleus
cellid_000101319-1,dorsolateral nucleus caudal part
cellid_000101320-1,dorsolateral nucleus
cellid_000101321-1,dorsolateral nucleus caudal part
cellid_000101324-1,Dd-v
cellid_000101325-1,Dd-v
cellid_000101327-1,dorsolateral nucleus caudal part
cellid_000101328-1,dorsolateral nucleus caudal part
cellid_000101329-1,dorsolateral nucleus
cellid_000101330-1,dorsolateral nucleus caudal part
cellid_000101331-1,dorsolateral nucleus
cellid_000101332-1,Dd-v
cellid_000101333-1,Dd-v
cellid_000101334-1,dorsolateral nucleus caudal part
cellid_000101336-1,Dd-v
cellid_000101337-1,dorsolateral nucleus
cellid_000101338-1,Dd-v
cellid_000101339-1,Dd-d
cellid_000101340-1,dorsolateral nucleus caudal part
cellid_000101341-1,dorsolateral nucleus caudal part
cellid_000101342-1,dorsolateral nucleus
cellid_000101343-1,dorsolateral nucleus
cellid_000101344-1,dorsolateral nucleus caudal part
cellid_000101345-1,dorsolateral nucleus
cellid_000101346-1,dorsolateral nucleus caudal part
cellid_000101347-1,dorsolateral nucleus
cellid_000101348-1,dorsolateral nucleus
cellid_000101349-1,dorsolateral nucleus caudal part
cellid_000101350-1,dorsolateral nucleus
cellid_000101352-1,dorsolateral nucleus caudal part
cellid_000101353-1,Dd-v
cellid_000101354-1,dorsolateral nucleus caudal part
cellid_000101356-1,dorsolateral nucleus caudal part
cellid_000101357-1,dorsolateral nucleus caudal part
cellid_000101358-1,Dd-v
cellid_000101359-1,dorsolateral nucleus
cellid_000101360-1,dorsolateral nucleus
cellid_000101361-1,Dd-v
cellid_000101362-1,dorsolateral nucleus caudal part
cellid_000101363-1,dorsolateral nucleus
cellid_000101364-1,dorsolateral nucleus
cellid_000101365-1,dorsolateral nucleus
cellid_000101366-1,dorsolateral nucleus caudal part
cellid_000101367-1,dorsolateral nucleus caudal part
cellid_000101368-1,Dd-v
cellid_000101369-1,dorsolateral nucleus
cellid_000101370-1,dorsolateral nucleus caudal part
cellid_000101371-1,dorsolateral nucleus caudal part
cellid_000101372-1,dorsolateral nucleus
cellid_000101373-1,dorsolateral nucleus
cellid_000101374-1,dorsolateral nucleus
cellid_000101375-1,dorsolateral nucleus
cellid_000101376-1,dorsolateral nucleus caudal part
cellid_000101377-1,dorsolateral nucleus caudal part
cellid_000101378-1,dorsolateral nucleus
cellid_000101379-1,Dd-v
cellid_000101380-1,dorsolateral nucleus
cellid_000101381-1,Dd-d
cellid_000101382-1,dorsolateral nucleus caudal part
cellid_000101384-1,Dd-v
cellid_000101385-1,dorsolateral nucleus caudal part
cellid_000101386-1,dorsolateral nucleus
cellid_000101387-1,dorsolateral nucleus
cellid_000101388-1,dorsolateral nucleus caudal part
cellid_000101389-1,dorsolateral nucleus
cellid_000101390-1,dorsolateral nucleus caudal part
cellid_000101391-1,dorsolateral nucleus
cellid_000101392-1,dorsolateral nucleus
cellid_000101393-1,dorsolateral nucleus
cellid_000101394-1,dorsolateral nucleus caudal part
cellid_000101395-1,dorsolateral nucleus
cellid_000101397-1,Dd-v
cellid_000101398-1,dorsolateral nucleus caudal part
cellid_000101399-1,dorsolateral nucleus caudal part
cellid_000101400-1,dorsolateral nucleus caudal part
cellid_000101402-1,dorsolateral nucleus
cellid_000101404-1,dorsolateral nucleus caudal part
cellid_000101405-1,dorsolateral nucleus
cellid_000101406-1,dorsolateral nucleus caudal part
cellid_000101407-1,Dd-v
cellid_000101408-1,Dd-v
cellid_000101409-1,dorsolateral nucleus caudal part
cellid_000101410-1,dorsolateral nucleus
cellid_000101411-1,dorsolateral nucleus caudal part
cellid_000101412-1,dorsolateral nucleus caudal part
cellid_000101413-1,dorsolateral nucleus caudal part
cellid_000101414-1,dorsolateral nucleus
cellid_000101415-1,dorsolateral nucleus caudal part
cellid_000101416-1,dorsolateral nucleus caudal part
cellid_000101417-1,dorsolateral nucleus
cellid_000101418-1,dorsolateral nucleus caudal part
cellid_000101419-1,dorsolateral nucleus
cellid_000101420-1,Dd-v
cellid_000101421-1,dorsolateral nucleus caudal part
cellid_000101422-1,dorsolateral nucleus
cellid_000101423-1,dorsolateral nucleus
cellid_000101424-1,dorsolateral nucleus caudal part
cellid_000101425-1,dorsolateral nucleus caudal part
cellid_000101426-1,Dd-v
cellid_000101427-1,dorsolateral nucleus
cellid_000101428-1,Dd-v
cellid_000101429-1,dorsolateral nucleus
cellid_000101430-1,dorsolateral nucleus caudal part
cellid_000101431-1,dorsolateral nucleus caudal part
cellid_000101432-1,dorsolateral nucleus
cellid_000101433-1,Dd-v
cellid_000101434-1,dorsolateral nucleus caudal part
cellid_000101435-1,dorsolateral nucleus
cellid_000101437-1,dorsolateral nucleus
cellid_000101438-1,dorsolateral nucleus
cellid_000101439-1,Dd-v
