Barcode,Anatomical
cellid_000119401-1,OT
cellid_000119402-1,OT
cellid_000119403-1,OT
cellid_000119404-1,OT
cellid_000119405-1,OT
cellid_000119406-1,OT
cellid_000119407-1,OT
cellid_000119409-1,OT
cellid_000119410-1,OT
cellid_000119411-1,OT
cellid_000119412-1,OT
cellid_000119413-1,OT
cellid_000119414-1,OT
cellid_000119415-1,OT
cellid_000119416-1,OT
cellid_000119418-1,OT
cellid_000119420-1,OT
cellid_000119421-1,OT
cellid_000119422-1,OT
cellid_000119423-1,OT
cellid_000119424-1,OT
cellid_000119425-1,OT
cellid_000119426-1,OT
cellid_000119427-1,OT
cellid_000119429-1,OT
cellid_000119431-1,OT
cellid_000119432-1,OT
cellid_000119433-1,OT
cellid_000119434-1,OT
cellid_000119435-1,OT
cellid_000119437-1,OT
cellid_000119438-1,OT
cellid_000119439-1,OT
cellid_000119441-1,OT
cellid_000119442-1,OT
cellid_000119443-1,OT
cellid_000119444-1,OT
cellid_000119445-1,OT
cellid_000119446-1,OT
cellid_000119447-1,OT
cellid_000119448-1,OT
cellid_000119450-1,OT
cellid_000119451-1,OT
cellid_000119452-1,OT
cellid_000119453-1,OT
cellid_000119454-1,OT
cellid_000119455-1,OT
cellid_000119456-1,OT
cellid_000119457-1,OT
cellid_000119458-1,OT
cellid_000119459-1,OT
cellid_000119460-1,OT
cellid_000119461-1,OT
cellid_000119462-1,OT
cellid_000119463-1,OT
cellid_000119464-1,OT
cellid_000119465-1,OT
cellid_000119466-1,OT
cellid_000119467-1,OT
cellid_000119468-1,OT
cellid_000119470-1,OT
cellid_000119471-1,OT
cellid_000119472-1,OT
cellid_000119473-1,OT
cellid_000119474-1,OT
cellid_000119475-1,OT
cellid_000119476-1,OT
cellid_000119477-1,OT
cellid_000119478-1,OT
cellid_000119479-1,OT
cellid_000119480-1,OT
cellid_000119481-1,OT
cellid_000119482-1,OT
cellid_000119483-1,OT
cellid_000119484-1,OT
cellid_000119485-1,OT
cellid_000119488-1,OT
cellid_000119489-1,OT
cellid_000119490-1,OT
cellid_000119491-1,OT
cellid_000119492-1,OT
cellid_000119493-1,OT
cellid_000119494-1,OT
cellid_000119496-1,OT
cellid_000119497-1,OT
cellid_000119498-1,OT
cellid_000119500-1,OT
cellid_000119501-1,OT
cellid_000119502-1,OT
cellid_000119503-1,OT
cellid_000119504-1,OT
cellid_000119505-1,OT
cellid_000119506-1,OT
cellid_000119508-1,OT
cellid_000119509-1,OT
cellid_000119510-1,OT
cellid_000119511-1,OT
cellid_000119512-1,OT
cellid_000119514-1,OT
cellid_000119515-1,OT
cellid_000119516-1,OT
cellid_000119517-1,OT
cellid_000119518-1,OT
cellid_000119519-1,OT
cellid_000119521-1,OT
cellid_000119522-1,OT
cellid_000119523-1,OT
cellid_000119524-1,OT
cellid_000119525-1,OT
cellid_000119526-1,OT
cellid_000119527-1,OT
cellid_000119528-1,OT
cellid_000119529-1,OT
cellid_000119530-1,OT
cellid_000119531-1,OT
cellid_000119532-1,OT
cellid_000119534-1,OT
cellid_000119535-1,OT
cellid_000119536-1,OT
cellid_000119537-1,OT
cellid_000119538-1,OT
cellid_000119539-1,OT
cellid_000119540-1,OT
cellid_000119542-1,OT
cellid_000119543-1,OT
cellid_000119544-1,OT
cellid_000119545-1,OT
cellid_000119546-1,OT
cellid_000119547-1,OT
cellid_000119548-1,OT
cellid_000119549-1,OT
cellid_000119552-1,OT
cellid_000119553-1,OT
cellid_000119554-1,OT
cellid_000119555-1,OT
cellid_000119556-1,OT
cellid_000119557-1,OT
cellid_000119558-1,OT
cellid_000119559-1,OT
cellid_000119560-1,OT
cellid_000119561-1,OT
cellid_000119562-1,OT
cellid_000119563-1,OT
cellid_000119564-1,OT
cellid_000119565-1,OT
cellid_000119566-1,OT
cellid_000119567-1,OT
cellid_000119570-1,OT
cellid_000119571-1,OT
cellid_000119572-1,OT
cellid_000119573-1,OT
cellid_000119574-1,OT
cellid_000119575-1,OT
cellid_000119576-1,OT
cellid_000119577-1,OT
cellid_000119578-1,OT
cellid_000119579-1,OT
cellid_000119580-1,OT
cellid_000119581-1,OT
cellid_000119582-1,OT
cellid_000119583-1,OT
cellid_000119584-1,OT
cellid_000119586-1,OT
cellid_000119587-1,OT
cellid_000119588-1,OT
cellid_000119589-1,OT
cellid_000119591-1,OT
cellid_000119592-1,OT
cellid_000119593-1,OT
cellid_000119594-1,OT
cellid_000119595-1,OT
cellid_000119596-1,OT
cellid_000119597-1,OT
cellid_000119598-1,OT
cellid_000119599-1,OT
cellid_000119600-1,OT
cellid_000119601-1,OT
cellid_000119602-1,OT
cellid_000119604-1,OT
cellid_000119605-1,OT
cellid_000119607-1,OT
cellid_000119608-1,OT
cellid_000119609-1,OT
cellid_000119610-1,OT
cellid_000119612-1,OT
cellid_000119613-1,OT
cellid_000119614-1,OT
cellid_000119615-1,OT
cellid_000119617-1,OT
cellid_000119618-1,OT
cellid_000119619-1,OT
cellid_000119620-1,OT
cellid_000119621-1,OT
cellid_000119622-1,OT
cellid_000119623-1,OT
cellid_000119624-1,OT
cellid_000119625-1,OT
cellid_000119626-1,OT
cellid_000119628-1,OT
cellid_000119629-1,OT
cellid_000119630-1,OT
cellid_000119632-1,OT
cellid_000119633-1,OT
cellid_000119634-1,OT
cellid_000119635-1,OT
cellid_000119636-1,OT
cellid_000119637-1,OT
cellid_000119638-1,OT
cellid_000119639-1,OT
cellid_000119641-1,OT
cellid_000119642-1,OT
cellid_000119643-1,OT
cellid_000119644-1,OT
cellid_000119646-1,OT
cellid_000119647-1,OT
cellid_000119648-1,OT
cellid_000119649-1,OT
cellid_000119650-1,OT
cellid_000119651-1,OT
cellid_000119652-1,OT
cellid_000119653-1,OT
cellid_000119654-1,OT
cellid_000119655-1,OT
cellid_000119656-1,OT
cellid_000119657-1,OT
cellid_000119658-1,OT
cellid_000119659-1,OT
cellid_000119660-1,OT
cellid_000119662-1,OT
cellid_000119663-1,OT
cellid_000119664-1,OT
cellid_000119665-1,OT
cellid_000119667-1,OT
cellid_000119668-1,OT
cellid_000119670-1,OT
cellid_000119671-1,OT
cellid_000119672-1,OT
cellid_000119673-1,OT
cellid_000119674-1,OT
cellid_000119675-1,OT
cellid_000119676-1,OT
cellid_000119677-1,OT
cellid_000119678-1,OT
cellid_000119679-1,OT
cellid_000119681-1,OT
cellid_000119682-1,OT
cellid_000119683-1,OT
cellid_000119684-1,OT
cellid_000119685-1,OT
cellid_000119686-1,OT
cellid_000119688-1,OT
cellid_000119689-1,OT
cellid_000119693-1,OT
cellid_000119694-1,OT
cellid_000119695-1,OT
cellid_000119696-1,OT
cellid_000119697-1,OT
cellid_000119698-1,OT
cellid_000119699-1,OT
cellid_000119700-1,OT
cellid_000119701-1,OT
cellid_000119702-1,OT
cellid_000119703-1,OT
cellid_000119704-1,OT
cellid_000119705-1,OT
cellid_000119707-1,OT
cellid_000119708-1,OT
cellid_000119709-1,OT
cellid_000119710-1,OT
cellid_000119711-1,OT
cellid_000119712-1,OT
cellid_000119713-1,OT
cellid_000119714-1,OT
cellid_000119715-1,OT
cellid_000119717-1,OT
cellid_000119719-1,OT
cellid_000119720-1,OT
cellid_000119723-1,OT
cellid_000119724-1,OT
cellid_000119725-1,OT
cellid_000119726-1,OT
cellid_000119727-1,OT
cellid_000119728-1,OT
cellid_000119729-1,OT
cellid_000119731-1,OT
cellid_000119732-1,OT
cellid_000119733-1,OT
cellid_000119734-1,OT
cellid_000119735-1,OT
cellid_000119736-1,OT
cellid_000119737-1,OT
cellid_000119739-1,OT
cellid_000119741-1,OT
cellid_000119742-1,OT
cellid_000119743-1,OT
cellid_000119744-1,OT
cellid_000119745-1,OT
cellid_000119746-1,OT
cellid_000119747-1,OT
cellid_000119749-1,OT
cellid_000119750-1,OT
cellid_000119751-1,OT
cellid_000119753-1,OT
cellid_000119754-1,OT
cellid_000119755-1,OT
cellid_000119756-1,OT
cellid_000119757-1,OT
cellid_000119758-1,OT
cellid_000119759-1,OT
cellid_000119760-1,OT
cellid_000119761-1,OT
cellid_000119763-1,OT
cellid_000119764-1,OT
cellid_000119765-1,OT
cellid_000119766-1,OT
cellid_000119767-1,OT
cellid_000119768-1,OT
cellid_000119769-1,OT
cellid_000119770-1,OT
cellid_000119771-1,OT
cellid_000119772-1,OT
cellid_000119773-1,OT
cellid_000119774-1,OT
cellid_000119775-1,OT
cellid_000119776-1,OT
cellid_000119777-1,OT
cellid_000119779-1,OT
cellid_000119780-1,OT
cellid_000119782-1,OT
cellid_000119783-1,OT
cellid_000119784-1,OT
cellid_000119785-1,OT
cellid_000119786-1,OT
cellid_000119788-1,OT
cellid_000119789-1,OT
cellid_000119790-1,OT
cellid_000119791-1,OT
cellid_000119793-1,OT
cellid_000119795-1,OT
cellid_000119796-1,OT
cellid_000119797-1,OT
cellid_000119799-1,OT
cellid_000119800-1,OT
cellid_000119801-1,OT
cellid_000119802-1,OT
cellid_000119804-1,OT
cellid_000119805-1,OT
cellid_000119806-1,OT
cellid_000119807-1,OT
cellid_000119809-1,OT
cellid_000119811-1,OT
cellid_000119813-1,OT
cellid_000119814-1,OT
cellid_000119815-1,OT
cellid_000119816-1,OT
cellid_000119817-1,OT
cellid_000119818-1,OT
cellid_000119820-1,OT
cellid_000119821-1,OT
cellid_000119822-1,OT
cellid_000119823-1,OT
cellid_000119827-1,OT
cellid_000119828-1,OT
cellid_000119830-1,OT
cellid_000119831-1,OT
cellid_000119832-1,OT
cellid_000119835-1,OT
cellid_000119836-1,OT
cellid_000119837-1,OT
cellid_000119840-1,OT
cellid_000119841-1,OT
cellid_000119843-1,OT
cellid_000119845-1,OT
cellid_000119846-1,OT
cellid_000119848-1,OT
cellid_000119849-1,OT
cellid_000119851-1,OT
cellid_000119854-1,OT
cellid_000119856-1,OT
cellid_000119857-1,OT
cellid_000119858-1,OT
cellid_000119859-1,OT
cellid_000119860-1,OT
cellid_000119861-1,OT
cellid_000119862-1,OT
cellid_000119863-1,OT
cellid_000119864-1,OT
cellid_000119865-1,OT
cellid_000119867-1,OT
cellid_000119868-1,OT
cellid_000119869-1,OT
cellid_000119871-1,OT
cellid_000119872-1,OT
cellid_000119873-1,OT
cellid_000119874-1,OT
cellid_000119875-1,OT
cellid_000119876-1,OT
cellid_000119877-1,OT
cellid_000119878-1,OT
cellid_000119879-1,OT
cellid_000119880-1,OT
cellid_000119881-1,OT
cellid_000119882-1,OT
cellid_000119883-1,OT
cellid_000119884-1,OT
cellid_000119885-1,OT
cellid_000119886-1,OT
cellid_000119887-1,OT
cellid_000119888-1,OT
cellid_000119889-1,OT
cellid_000119890-1,OT
cellid_000119891-1,OT
cellid_000119892-1,OT
cellid_000119894-1,OT
cellid_000119895-1,OT
cellid_000119897-1,OT
cellid_000119900-1,OT
cellid_000119902-1,OT
cellid_000119903-1,OT
cellid_000119904-1,OT
cellid_000119905-1,OT
cellid_000119906-1,OT
cellid_000119907-1,OT
cellid_000119909-1,OT
cellid_000119910-1,OT
cellid_000119911-1,OT
cellid_000119912-1,OT
cellid_000119914-1,OT
cellid_000119915-1,OT
cellid_000119916-1,OT
cellid_000119918-1,OT
cellid_000119919-1,OT
cellid_000119921-1,OT
cellid_000119923-1,OT
cellid_000119924-1,OT
cellid_000119925-1,OT
cellid_000119926-1,OT
cellid_000119927-1,OT
cellid_000119929-1,OT
cellid_000119931-1,OT
cellid_000119933-1,OT
cellid_000119934-1,OT
cellid_000119936-1,OT
cellid_000119937-1,OT
cellid_000119941-1,OT
cellid_000119942-1,OT
cellid_000119943-1,OT
cellid_000119944-1,OT
cellid_000119946-1,OT
cellid_000119947-1,OT
cellid_000119948-1,OT
cellid_000119949-1,OT
cellid_000119950-1,OT
cellid_000119951-1,OT
cellid_000119952-1,OT
cellid_000119953-1,OT
cellid_000119954-1,OT
cellid_000119955-1,OT
cellid_000119956-1,OT
cellid_000119957-1,OT
cellid_000119958-1,OT
cellid_000119959-1,OT
cellid_000119960-1,OT
cellid_000119961-1,OT
cellid_000119962-1,OT
cellid_000119963-1,OT
cellid_000119964-1,OT
cellid_000119965-1,OT
cellid_000119966-1,OT
cellid_000119969-1,OT
cellid_000119970-1,OT
cellid_000119971-1,OT
cellid_000119972-1,OT
cellid_000119973-1,OT
cellid_000119974-1,OT
cellid_000119975-1,OT
cellid_000119976-1,OT
cellid_000119978-1,OT
cellid_000119979-1,OT
cellid_000119980-1,OT
cellid_000119981-1,OT
cellid_000119982-1,OT
cellid_000119983-1,OT
cellid_000119984-1,OT
cellid_000119985-1,OT
cellid_000119987-1,OT
cellid_000119989-1,OT
cellid_000119990-1,OT
cellid_000119991-1,OT
cellid_000119992-1,OT
cellid_000119993-1,OT
cellid_000119994-1,OT
cellid_000119995-1,OT
cellid_000119996-1,OT
cellid_000119997-1,OT
cellid_000119998-1,OT
cellid_000119999-1,OT
cellid_000120002-1,OT
cellid_000120003-1,OT
cellid_000120004-1,OT
cellid_000120005-1,OT
cellid_000120006-1,OT
cellid_000120007-1,OT
cellid_000120008-1,OT
cellid_000120009-1,OT
cellid_000120010-1,OT
cellid_000120011-1,OT
cellid_000120012-1,OT
cellid_000120013-1,OT
cellid_000120014-1,OT
cellid_000120016-1,OT
cellid_000120017-1,OT
cellid_000120018-1,OT
cellid_000120019-1,OT
cellid_000120020-1,OT
cellid_000120021-1,OT
cellid_000120022-1,OT
cellid_000120023-1,OT
cellid_000120025-1,OT
cellid_000120027-1,OT
cellid_000120029-1,OT
cellid_000120030-1,OT
cellid_000120032-1,OT
cellid_000120033-1,OT
cellid_000120036-1,OT
cellid_000120037-1,OT
cellid_000120039-1,OT
cellid_000120040-1,OT
cellid_000120041-1,OT
cellid_000120042-1,OT
cellid_000120043-1,OT
cellid_000120044-1,OT
cellid_000120047-1,OT
cellid_000120048-1,OT
cellid_000120049-1,OT
cellid_000120050-1,OT
cellid_000120051-1,OT
cellid_000120052-1,OT
cellid_000120053-1,OT
cellid_000120054-1,OT
cellid_000120055-1,OT
cellid_000120056-1,OT
cellid_000120057-1,OT
cellid_000120058-1,OT
cellid_000120061-1,OT
cellid_000120064-1,OT
cellid_000120065-1,OT
cellid_000120066-1,OT
cellid_000120068-1,OT
cellid_000120070-1,OT
cellid_000120071-1,OT
cellid_000120072-1,OT
cellid_000120073-1,OT
cellid_000120074-1,OT
cellid_000120075-1,OT
cellid_000120077-1,OT
cellid_000120078-1,OT
cellid_000120079-1,OT
cellid_000120080-1,OT
cellid_000120082-1,OT
cellid_000120083-1,OT
cellid_000120084-1,OT
cellid_000120085-1,OT
cellid_000120086-1,OT
cellid_000120087-1,OT
cellid_000120088-1,OT
cellid_000120089-1,OT
cellid_000120090-1,OT
cellid_000120092-1,OT
cellid_000120093-1,OT
cellid_000120094-1,OT
cellid_000120095-1,OT
cellid_000120096-1,OT
cellid_000120097-1,OT
cellid_000120098-1,OT
cellid_000120099-1,OT
cellid_000120100-1,OT
cellid_000120101-1,OT
cellid_000120103-1,OT
cellid_000120104-1,OT
cellid_000120105-1,OT
cellid_000120106-1,OT
cellid_000120107-1,OT
cellid_000120109-1,OT
cellid_000120110-1,OT
cellid_000120111-1,OT
cellid_000120114-1,OT
cellid_000120115-1,OT
cellid_000120116-1,OT
cellid_000120118-1,OT
cellid_000120119-1,OT
cellid_000120120-1,OT
cellid_000120122-1,OT
cellid_000120123-1,OT
cellid_000120124-1,OT
cellid_000120126-1,OT
cellid_000120127-1,OT
cellid_000120130-1,OT
cellid_000120131-1,OT
cellid_000120132-1,OT
cellid_000120133-1,OT
cellid_000120134-1,OT
cellid_000120135-1,OT
cellid_000120136-1,OT
cellid_000120137-1,OT
cellid_000120138-1,OT
cellid_000120139-1,OT
cellid_000120140-1,OT
cellid_000120141-1,OT
cellid_000120143-1,OT
cellid_000120144-1,OT
cellid_000120145-1,OT
cellid_000120147-1,OT
cellid_000120148-1,OT
cellid_000120150-1,OT
cellid_000120151-1,OT
cellid_000120152-1,OT
cellid_000120153-1,OT
cellid_000120154-1,OT
cellid_000120155-1,OT
cellid_000120156-1,OT
cellid_000120157-1,OT
cellid_000120158-1,OT
cellid_000120159-1,OT
cellid_000120160-1,OT
cellid_000120161-1,OT
cellid_000120162-1,OT
cellid_000120163-1,OT
cellid_000120164-1,OT
cellid_000120165-1,OT
cellid_000120166-1,OT
cellid_000120167-1,OT
cellid_000120168-1,OT
cellid_000120169-1,OT
cellid_000120170-1,OT
cellid_000120171-1,OT
cellid_000120172-1,OT
cellid_000120173-1,OT
cellid_000120174-1,OT
cellid_000120175-1,OT
cellid_000120176-1,OT
cellid_000120177-1,OT
cellid_000120178-1,OT
cellid_000120179-1,OT
cellid_000120180-1,OT
cellid_000120181-1,OT
cellid_000120182-1,OT
cellid_000120183-1,OT
cellid_000120184-1,OT
cellid_000120185-1,OT
cellid_000120186-1,OT
cellid_000120188-1,OT
cellid_000120189-1,OT
cellid_000120190-1,OT
cellid_000120191-1,OT
cellid_000120192-1,OT
cellid_000120193-1,OT
cellid_000120194-1,OT
cellid_000120195-1,OT
cellid_000120196-1,OT
cellid_000120197-1,OT
cellid_000120198-1,OT
cellid_000120199-1,OT
cellid_000120201-1,OT
cellid_000120203-1,OT
cellid_000120205-1,OT
cellid_000120206-1,OT
cellid_000120207-1,OT
cellid_000120208-1,OT
cellid_000120209-1,OT
cellid_000120211-1,OT
cellid_000120212-1,OT
cellid_000120213-1,OT
cellid_000120214-1,OT
cellid_000120215-1,OT
cellid_000120216-1,OT
cellid_000120217-1,OT
cellid_000120218-1,OT
cellid_000120219-1,OT
cellid_000120221-1,OT
cellid_000120222-1,OT
cellid_000120223-1,OT
cellid_000120225-1,OT
cellid_000120226-1,OT
cellid_000120228-1,OT
cellid_000120229-1,OT
cellid_000120230-1,OT
cellid_000120231-1,OT
cellid_000120232-1,OT
cellid_000120233-1,OT
cellid_000120234-1,OT
cellid_000120235-1,OT
cellid_000120236-1,OT
cellid_000120237-1,OT
cellid_000120238-1,OT
cellid_000120239-1,OT
cellid_000120240-1,OT
cellid_000120241-1,OT
cellid_000120242-1,OT
cellid_000120243-1,OT
cellid_000120245-1,OT
cellid_000120246-1,OT
cellid_000120247-1,OT
cellid_000120248-1,OT
cellid_000120249-1,OT
cellid_000120251-1,OT
cellid_000120252-1,OT
cellid_000120253-1,OT
cellid_000120254-1,OT
cellid_000120255-1,OT
cellid_000120256-1,OT
cellid_000120257-1,OT
cellid_000120258-1,OT
cellid_000120259-1,OT
cellid_000120260-1,OT
cellid_000120261-1,OT
cellid_000120262-1,OT
cellid_000120263-1,OT
cellid_000120264-1,OT
cellid_000120266-1,OT
cellid_000120268-1,OT
cellid_000120269-1,OT
cellid_000120270-1,OT
cellid_000120271-1,OT
cellid_000120272-1,OT
cellid_000120273-1,OT
cellid_000120274-1,OT
cellid_000120275-1,OT
cellid_000120276-1,OT
cellid_000120277-1,OT
cellid_000120278-1,OT
cellid_000120279-1,OT
cellid_000120280-1,OT
cellid_000120281-1,OT
cellid_000120282-1,OT
cellid_000120283-1,OT
cellid_000120284-1,OT
cellid_000120285-1,OT
cellid_000120286-1,OT
cellid_000120287-1,OT
cellid_000120288-1,OT
cellid_000120289-1,OT
cellid_000120290-1,OT
cellid_000120291-1,OT
cellid_000120292-1,OT
cellid_000120293-1,OT
cellid_000120295-1,OT
cellid_000120296-1,OT
cellid_000120297-1,OT
cellid_000120298-1,OT
cellid_000120299-1,OT
cellid_000120300-1,OT
cellid_000120301-1,OT
cellid_000120303-1,OT
cellid_000120304-1,OT
cellid_000120306-1,OT
cellid_000120309-1,OT
cellid_000120311-1,OT
cellid_000120312-1,OT
cellid_000120313-1,OT
cellid_000120314-1,OT
cellid_000120315-1,OT
cellid_000120316-1,OT
cellid_000120317-1,OT
cellid_000120318-1,OT
cellid_000120319-1,OT
cellid_000120320-1,OT
cellid_000120321-1,OT
cellid_000120322-1,OT
cellid_000120323-1,OT
cellid_000120324-1,OT
cellid_000120325-1,OT
cellid_000120326-1,OT
cellid_000120328-1,OT
cellid_000120329-1,OT
cellid_000120330-1,OT
cellid_000120333-1,OT
cellid_000120334-1,OT
cellid_000120336-1,OT
cellid_000120337-1,OT
cellid_000120338-1,OT
cellid_000120340-1,OT
cellid_000120341-1,OT
cellid_000120342-1,OT
cellid_000120343-1,OT
cellid_000120344-1,OT
cellid_000120345-1,OT
cellid_000120346-1,OT
cellid_000120347-1,OT
cellid_000120349-1,OT
cellid_000120350-1,OT
cellid_000120351-1,OT
cellid_000120352-1,OT
cellid_000120353-1,OT
cellid_000120354-1,OT
cellid_000120355-1,OT
cellid_000120356-1,OT
cellid_000120357-1,OT
cellid_000120358-1,OT
cellid_000120362-1,OT
cellid_000120363-1,OT
cellid_000120364-1,OT
cellid_000120365-1,OT
cellid_000120366-1,OT
cellid_000120367-1,OT
cellid_000120368-1,OT
cellid_000120369-1,OT
cellid_000120370-1,OT
cellid_000120371-1,OT
cellid_000120372-1,OT
cellid_000120373-1,OT
cellid_000120374-1,OT
cellid_000120375-1,OT
cellid_000120376-1,OT
cellid_000120377-1,OT
cellid_000120378-1,OT
cellid_000120379-1,OT
cellid_000120380-1,OT
cellid_000120381-1,OT
cellid_000120385-1,OT
cellid_000120386-1,OT
cellid_000120387-1,OT
cellid_000120390-1,OT
cellid_000120392-1,OT
cellid_000120393-1,OT
cellid_000120395-1,OT
cellid_000120396-1,OT
cellid_000120397-1,OT
cellid_000120398-1,OT
cellid_000120399-1,OT
cellid_000120400-1,OT
cellid_000120401-1,OT
cellid_000120402-1,OT
cellid_000120403-1,OT
cellid_000120405-1,OT
cellid_000120407-1,OT
cellid_000120408-1,OT
cellid_000120409-1,OT
cellid_000120410-1,OT
cellid_000120411-1,OT
cellid_000120412-1,OT
cellid_000120413-1,OT
cellid_000120414-1,OT
cellid_000120416-1,OT
cellid_000120417-1,OT
cellid_000120418-1,OT
cellid_000120419-1,OT
cellid_000120420-1,OT
cellid_000120421-1,OT
cellid_000120422-1,OT
cellid_000120423-1,OT
cellid_000120424-1,OT
cellid_000120425-1,OT
cellid_000120427-1,OT
cellid_000120429-1,OT
cellid_000120430-1,OT
cellid_000120431-1,OT
cellid_000120432-1,OT
cellid_000120433-1,OT
cellid_000120434-1,OT
cellid_000120435-1,OT
cellid_000120436-1,OT
cellid_000120437-1,OT
cellid_000120438-1,OT
cellid_000120439-1,OT
cellid_000120440-1,OT
cellid_000120441-1,OT
cellid_000120442-1,OT
cellid_000120443-1,OT
cellid_000120444-1,OT
cellid_000120446-1,OT
cellid_000120447-1,OT
cellid_000120448-1,OT
cellid_000120449-1,OT
cellid_000120450-1,OT
cellid_000120451-1,OT
cellid_000120453-1,OT
cellid_000120454-1,OT
cellid_000120455-1,OT
cellid_000120457-1,OT
cellid_000120458-1,OT
cellid_000120459-1,OT
cellid_000120460-1,OT
cellid_000120462-1,OT
cellid_000120463-1,OT
cellid_000120464-1,OT
cellid_000120465-1,OT
cellid_000120467-1,OT
cellid_000120469-1,OT
cellid_000120470-1,OT
cellid_000120471-1,OT
cellid_000120472-1,OT
cellid_000120473-1,OT
cellid_000120474-1,OT
cellid_000120475-1,OT
cellid_000120476-1,OT
cellid_000120477-1,OT
cellid_000120478-1,OT
cellid_000120482-1,OT
cellid_000120485-1,OT
cellid_000120486-1,OT
cellid_000120487-1,OT
cellid_000120488-1,OT
cellid_000120489-1,OT
cellid_000120490-1,OT
cellid_000120491-1,OT
cellid_000120492-1,OT
cellid_000120493-1,OT
cellid_000120494-1,OT
cellid_000120495-1,OT
cellid_000120496-1,OT
cellid_000120497-1,OT
cellid_000120498-1,OT
cellid_000120499-1,OT
cellid_000120500-1,OT
cellid_000120502-1,OT
cellid_000120504-1,OT
cellid_000120505-1,OT
cellid_000120507-1,OT
cellid_000120508-1,OT
cellid_000120509-1,OT
cellid_000120511-1,OT
cellid_000120512-1,OT
cellid_000120513-1,OT
cellid_000120514-1,OT
cellid_000120515-1,OT
cellid_000120516-1,OT
cellid_000120517-1,OT
cellid_000120519-1,OT
cellid_000120520-1,OT
cellid_000120521-1,OT
cellid_000120522-1,OT
cellid_000120523-1,OT
cellid_000120524-1,OT
cellid_000120525-1,OT
cellid_000120527-1,OT
cellid_000120528-1,OT
cellid_000120529-1,OT
cellid_000120530-1,OT
cellid_000120531-1,OT
cellid_000120532-1,OT
cellid_000120533-1,OT
cellid_000120534-1,OT
cellid_000120535-1,OT
cellid_000120536-1,OT
cellid_000120537-1,OT
cellid_000120538-1,OT
cellid_000120539-1,OT
cellid_000120540-1,OT
cellid_000120541-1,OT
cellid_000120542-1,OT
cellid_000120543-1,OT
cellid_000120544-1,OT
cellid_000120545-1,OT
cellid_000120546-1,OT
cellid_000120547-1,OT
cellid_000120549-1,OT
cellid_000120550-1,OT
cellid_000120551-1,OT
cellid_000120552-1,OT
cellid_000120554-1,OT
cellid_000120555-1,OT
cellid_000120556-1,OT
cellid_000120559-1,OT
cellid_000120560-1,OT
cellid_000120561-1,OT
cellid_000120562-1,OT
cellid_000120563-1,OT
cellid_000120565-1,OT
cellid_000120567-1,OT
cellid_000120568-1,OT
cellid_000120569-1,OT
cellid_000120570-1,OT
cellid_000120571-1,OT
cellid_000120572-1,OT
cellid_000120573-1,OT
cellid_000120575-1,OT
cellid_000120576-1,OT
cellid_000120578-1,OT
cellid_000120579-1,OT
cellid_000120580-1,OT
cellid_000120581-1,OT
cellid_000120582-1,OT
cellid_000120583-1,OT
cellid_000120584-1,OT
cellid_000120585-1,OT
cellid_000120586-1,OT
cellid_000120587-1,OT
cellid_000120588-1,OT
cellid_000120589-1,OT
cellid_000120592-1,OT
cellid_000120594-1,OT
cellid_000120595-1,OT
cellid_000120596-1,OT
cellid_000120597-1,OT
cellid_000120598-1,OT
cellid_000120600-1,OT
cellid_000120602-1,OT
cellid_000120603-1,OT
cellid_000120604-1,OT
cellid_000120605-1,OT
cellid_000120606-1,OT
cellid_000120609-1,OT
cellid_000120610-1,OT
cellid_000120611-1,OT
cellid_000120612-1,OT
cellid_000120613-1,OT
cellid_000120614-1,OT
cellid_000120616-1,OT
cellid_000120617-1,OT
cellid_000120618-1,OT
cellid_000120620-1,OT
cellid_000120621-1,OT
cellid_000120622-1,OT
cellid_000120623-1,OT
cellid_000120624-1,OT
cellid_000120625-1,OT
cellid_000120626-1,OT
cellid_000120627-1,OT
cellid_000120628-1,OT
cellid_000120629-1,OT
cellid_000120630-1,OT
cellid_000120631-1,OT
cellid_000120632-1,OT
cellid_000120633-1,OT
cellid_000120634-1,OT
cellid_000120636-1,OT
cellid_000120637-1,OT
cellid_000120638-1,OT
cellid_000120639-1,OT
cellid_000120641-1,OT
cellid_000120642-1,OT
cellid_000120643-1,OT
cellid_000120645-1,OT
cellid_000120646-1,OT
cellid_000120647-1,OT
cellid_000120648-1,OT
cellid_000120649-1,OT
cellid_000120652-1,OT
cellid_000120653-1,OT
cellid_000120654-1,OT
cellid_000120655-1,OT
cellid_000120656-1,OT
cellid_000120657-1,OT
cellid_000120658-1,OT
cellid_000120659-1,OT
cellid_000120660-1,OT
cellid_000120661-1,OT
cellid_000120662-1,OT
cellid_000120663-1,OT
cellid_000120664-1,OT
cellid_000120665-1,OT
cellid_000120666-1,OT
cellid_000120667-1,OT
cellid_000120668-1,OT
cellid_000120669-1,OT
cellid_000120670-1,OT
cellid_000120671-1,OT
cellid_000120672-1,OT
cellid_000120674-1,OT
cellid_000120675-1,OT
cellid_000120676-1,OT
cellid_000120677-1,OT
cellid_000120678-1,OT
cellid_000120679-1,OT
cellid_000120680-1,OT
cellid_000120681-1,OT
cellid_000120682-1,OT
cellid_000120683-1,OT
cellid_000120684-1,OT
cellid_000120685-1,OT
cellid_000120686-1,OT
cellid_000120688-1,OT
cellid_000120689-1,OT
cellid_000120690-1,OT
cellid_000120691-1,OT
