Barcode,Anatomical
cellid_000041483-1,OT
cellid_000041484-1,OT
cellid_000041485-1,OT
cellid_000041486-1,OT
cellid_000041487-1,OT
cellid_000041488-1,OT
cellid_000041489-1,OT
cellid_000041490-1,OT
cellid_000041491-1,OT
cellid_000041492-1,OT
cellid_000041493-1,OT
cellid_000041495-1,OT
cellid_000041496-1,OT
cellid_000041497-1,OT
cellid_000041498-1,OT
cellid_000041499-1,OT
cellid_000041500-1,OT
cellid_000041501-1,OT
cellid_000041502-1,NC
cellid_000041503-1,OT
cellid_000041504-1,OT
cellid_000041506-1,OT
cellid_000041507-1,OT
cellid_000041508-1,NC
cellid_000041509-1,OT
cellid_000041510-1,OT
cellid_000041511-1,OT
cellid_000041512-1,OT
cellid_000041513-1,OT
cellid_000041514-1,OT
cellid_000041515-1,OT
cellid_000041516-1,OT
cellid_000041517-1,NC
cellid_000041518-1,OT
cellid_000041519-1,OT
cellid_000041520-1,OT
cellid_000041521-1,OT
cellid_000041522-1,OT
cellid_000041523-1,OT
cellid_000041524-1,OT
cellid_000041525-1,OT
cellid_000041526-1,OT
cellid_000041527-1,OT
cellid_000041528-1,OT
cellid_000041529-1,OT
cellid_000041530-1,OT
cellid_000041531-1,OT
cellid_000041532-1,OT
cellid_000041533-1,OT
cellid_000041534-1,OT
cellid_000041535-1,OT
cellid_000041536-1,OT
cellid_000041537-1,OT
cellid_000041538-1,OT
cellid_000041539-1,OT
cellid_000041540-1,OT
cellid_000041541-1,OT
cellid_000041542-1,OT
cellid_000041543-1,OT
cellid_000041544-1,OT
cellid_000041545-1,OT
cellid_000041546-1,OT
cellid_000041547-1,OT
cellid_000041548-1,OT
cellid_000041549-1,OT
cellid_000041550-1,OT
cellid_000041552-1,OT
cellid_000041553-1,NC
cellid_000041554-1,OT
cellid_000041555-1,OT
cellid_000041556-1,OT
cellid_000041557-1,OT
cellid_000041558-1,OT
cellid_000041559-1,OT
cellid_000041560-1,OT
cellid_000041562-1,OT
cellid_000041563-1,OT
cellid_000041564-1,OT
cellid_000041565-1,OT
cellid_000041566-1,OT
cellid_000041567-1,OT
cellid_000041568-1,OT
cellid_000041569-1,OT
cellid_000041570-1,OT
cellid_000041571-1,OT
cellid_000041573-1,OT
cellid_000041574-1,OT
cellid_000041575-1,OT
cellid_000041576-1,OT
cellid_000041577-1,OT
cellid_000041578-1,OT
cellid_000041579-1,OT
cellid_000041580-1,OT
cellid_000041581-1,OT
cellid_000041583-1,OT
cellid_000041584-1,OT
cellid_000041585-1,OT
cellid_000041586-1,OT
cellid_000041587-1,OT
cellid_000041588-1,OT
cellid_000041590-1,OT
cellid_000041591-1,OT
cellid_000041592-1,OT
cellid_000041593-1,OT
cellid_000041594-1,OT
cellid_000041595-1,OT
cellid_000041596-1,OT
cellid_000041597-1,OT
cellid_000041599-1,OT
cellid_000041600-1,OT
cellid_000041601-1,NC
cellid_000041602-1,OT
cellid_000041603-1,OT
cellid_000041604-1,OT
cellid_000041605-1,OT
cellid_000041606-1,OT
cellid_000041607-1,OT
cellid_000041608-1,OT
cellid_000041609-1,NC
cellid_000041610-1,OT
cellid_000041611-1,OT
cellid_000041612-1,OT
cellid_000041613-1,OT
cellid_000041614-1,OT
cellid_000041615-1,OT
cellid_000041616-1,OT
cellid_000041617-1,OT
cellid_000041618-1,OT
cellid_000041619-1,OT
cellid_000041621-1,OT
cellid_000041622-1,OT
cellid_000041623-1,OT
cellid_000041624-1,OT
cellid_000041625-1,OT
cellid_000041626-1,OT
cellid_000041627-1,OT
cellid_000041628-1,OT
cellid_000041629-1,OT
cellid_000041631-1,OT
cellid_000041632-1,OT
cellid_000041633-1,OT
cellid_000041634-1,OT
cellid_000041635-1,OT
cellid_000041636-1,OT
cellid_000041637-1,OT
cellid_000041638-1,OT
cellid_000041639-1,OT
cellid_000041640-1,OT
cellid_000041641-1,OT
cellid_000041643-1,NC
cellid_000041644-1,OT
cellid_000041645-1,OT
cellid_000041646-1,OT
cellid_000041647-1,OT
cellid_000041648-1,OT
cellid_000041649-1,OT
cellid_000041650-1,OT
cellid_000041651-1,OT
cellid_000041652-1,OT
cellid_000041653-1,OT
cellid_000041654-1,OT
cellid_000041655-1,OT
cellid_000041657-1,OT
cellid_000041658-1,OT
cellid_000041660-1,OT
cellid_000041661-1,OT
cellid_000041662-1,OT
cellid_000041663-1,OT
cellid_000041664-1,OT
cellid_000041665-1,OT
cellid_000041666-1,OT
cellid_000041667-1,OT
cellid_000041669-1,OT
cellid_000041670-1,OT
cellid_000041671-1,OT
cellid_000041672-1,OT
cellid_000041673-1,OT
cellid_000041674-1,OT
cellid_000041675-1,OT
cellid_000041676-1,OT
cellid_000041677-1,OT
cellid_000041678-1,OT
cellid_000041679-1,OT
cellid_000041680-1,OT
cellid_000041681-1,OT
cellid_000041682-1,OT
cellid_000041683-1,NC
cellid_000041684-1,OT
cellid_000041685-1,OT
cellid_000041686-1,OT
cellid_000041687-1,OT
cellid_000041688-1,OT
cellid_000041689-1,OT
cellid_000041690-1,OT
cellid_000041691-1,OT
cellid_000041692-1,OT
cellid_000041693-1,OT
cellid_000041694-1,OT
cellid_000041696-1,OT
cellid_000041697-1,OT
cellid_000041698-1,OT
cellid_000041699-1,OT
cellid_000041700-1,OT
cellid_000041701-1,OT
cellid_000041702-1,OT
cellid_000041703-1,OT
cellid_000041704-1,OT
cellid_000041705-1,OT
cellid_000041706-1,OT
cellid_000041707-1,OT
cellid_000041708-1,OT
cellid_000041709-1,OT
cellid_000041710-1,OT
cellid_000041711-1,OT
cellid_000041712-1,OT
cellid_000041713-1,OT
cellid_000041714-1,OT
cellid_000041715-1,OT
cellid_000041716-1,OT
cellid_000041717-1,OT
cellid_000041718-1,OT
cellid_000041720-1,OT
cellid_000041721-1,OT
cellid_000041722-1,OT
cellid_000041723-1,OT
cellid_000041724-1,OT
cellid_000041725-1,OT
cellid_000041726-1,OT
cellid_000041727-1,OT
cellid_000041728-1,OT
cellid_000041729-1,OT
cellid_000041731-1,OT
cellid_000041732-1,OT
cellid_000041733-1,OT
cellid_000041734-1,OT
cellid_000041735-1,OT
cellid_000041736-1,OT
cellid_000041737-1,OT
cellid_000041738-1,OT
cellid_000041739-1,OT
cellid_000041740-1,OT
cellid_000041741-1,OT
cellid_000041742-1,OT
cellid_000041743-1,OT
cellid_000041744-1,OT
cellid_000041745-1,OT
cellid_000041746-1,OT
cellid_000041747-1,OT
cellid_000041748-1,OT
cellid_000041749-1,OT
cellid_000041751-1,OT
cellid_000041752-1,OT
cellid_000041753-1,NC
cellid_000041754-1,OT
cellid_000041755-1,OT
cellid_000041756-1,OT
cellid_000041757-1,OT
cellid_000041758-1,OT
cellid_000041759-1,OT
cellid_000041760-1,OT
cellid_000041761-1,OT
cellid_000041762-1,OT
cellid_000041763-1,OT
cellid_000041764-1,OT
cellid_000041765-1,OT
cellid_000041766-1,OT
cellid_000041767-1,OT
cellid_000041768-1,OT
cellid_000041769-1,OT
cellid_000041770-1,OT
cellid_000041771-1,OT
cellid_000041772-1,OT
cellid_000041773-1,OT
cellid_000041774-1,OT
cellid_000041775-1,OT
cellid_000041776-1,OT
cellid_000041777-1,OT
cellid_000041778-1,OT
cellid_000041779-1,OT
cellid_000041780-1,OT
cellid_000041781-1,OT
cellid_000041782-1,OT
cellid_000041784-1,OT
cellid_000041785-1,OT
cellid_000041786-1,OT
cellid_000041787-1,OT
cellid_000041788-1,OT
cellid_000041789-1,OT
cellid_000041791-1,OT
cellid_000041792-1,OT
cellid_000041793-1,OT
cellid_000041794-1,OT
cellid_000041795-1,OT
cellid_000041796-1,OT
cellid_000041798-1,OT
cellid_000041799-1,OT
cellid_000041800-1,OT
cellid_000041801-1,OT
cellid_000041802-1,OT
cellid_000041803-1,OT
cellid_000041804-1,OT
cellid_000041805-1,OT
cellid_000041806-1,OT
cellid_000041807-1,OT
cellid_000041808-1,OT
cellid_000041809-1,OT
cellid_000041810-1,OT
cellid_000041811-1,OT
cellid_000041813-1,OT
cellid_000041814-1,OT
cellid_000041815-1,OT
cellid_000041816-1,OT
cellid_000041817-1,OT
cellid_000041818-1,OT
cellid_000041819-1,OT
cellid_000041820-1,OT
cellid_000041821-1,OT
cellid_000041822-1,OT
cellid_000041823-1,OT
cellid_000041824-1,OT
cellid_000041825-1,OT
cellid_000041826-1,OT
cellid_000041827-1,OT
cellid_000041828-1,OT
cellid_000041830-1,OT
cellid_000041832-1,OT
cellid_000041833-1,OT
cellid_000041835-1,OT
cellid_000041836-1,OT
cellid_000041837-1,NC
cellid_000041838-1,OT
cellid_000041839-1,OT
cellid_000041841-1,OT
cellid_000041842-1,OT
cellid_000041843-1,OT
cellid_000041844-1,OT
cellid_000041845-1,OT
cellid_000041846-1,OT
cellid_000041847-1,OT
cellid_000041848-1,OT
cellid_000041849-1,OT
cellid_000041850-1,OT
cellid_000041851-1,OT
cellid_000041852-1,OT
cellid_000041853-1,OT
cellid_000041854-1,OT
cellid_000041855-1,OT
cellid_000041856-1,OT
cellid_000041857-1,OT
cellid_000041858-1,OT
cellid_000041859-1,OT
cellid_000041860-1,OT
cellid_000041861-1,OT
cellid_000041862-1,OT
cellid_000041863-1,OT
cellid_000041864-1,OT
cellid_000041865-1,NC
cellid_000041866-1,OT
cellid_000041867-1,OT
cellid_000041868-1,OT
cellid_000041869-1,OT
cellid_000041870-1,OT
cellid_000041871-1,OT
cellid_000041872-1,OT
cellid_000041873-1,OT
cellid_000041874-1,OT
cellid_000041876-1,OT
cellid_000041877-1,OT
cellid_000041878-1,OT
cellid_000041879-1,OT
cellid_000041880-1,OT
cellid_000041881-1,OT
cellid_000041882-1,OT
cellid_000041883-1,OT
cellid_000041884-1,OT
cellid_000041885-1,OT
cellid_000041886-1,OT
cellid_000041887-1,OT
cellid_000041888-1,OT
cellid_000041889-1,OT
cellid_000041890-1,OT
cellid_000041891-1,OT
cellid_000041892-1,OT
cellid_000041893-1,OT
cellid_000041894-1,OT
cellid_000041895-1,OT
cellid_000041896-1,OT
cellid_000041897-1,OT
cellid_000041898-1,OT
cellid_000041899-1,OT
cellid_000041900-1,OT
cellid_000041901-1,OT
cellid_000041902-1,OT
cellid_000041903-1,OT
cellid_000041904-1,OT
cellid_000041905-1,OT
cellid_000041906-1,OT
cellid_000041907-1,OT
cellid_000041908-1,OT
cellid_000041909-1,OT
cellid_000041910-1,OT
cellid_000041911-1,OT
cellid_000041912-1,OT
cellid_000041913-1,OT
cellid_000041914-1,OT
cellid_000041915-1,OT
cellid_000041916-1,OT
cellid_000041917-1,OT
cellid_000041918-1,OT
cellid_000041919-1,OT
cellid_000041920-1,OT
cellid_000041921-1,OT
cellid_000041922-1,OT
cellid_000041923-1,NC
cellid_000041924-1,OT
cellid_000041925-1,OT
cellid_000041926-1,OT
cellid_000041927-1,OT
cellid_000041928-1,OT
cellid_000041929-1,OT
cellid_000041930-1,OT
cellid_000041931-1,OT
cellid_000041932-1,OT
cellid_000041933-1,OT
cellid_000041934-1,OT
cellid_000041935-1,OT
cellid_000041936-1,OT
cellid_000041937-1,OT
cellid_000041939-1,OT
cellid_000041940-1,OT
cellid_000041941-1,OT
cellid_000041942-1,OT
cellid_000041944-1,OT
cellid_000041945-1,OT
cellid_000041946-1,OT
cellid_000041947-1,OT
cellid_000041948-1,OT
cellid_000041949-1,OT
cellid_000041950-1,OT
cellid_000041951-1,OT
cellid_000041952-1,OT
cellid_000041954-1,OT
cellid_000041955-1,OT
cellid_000041956-1,OT
cellid_000041957-1,OT
cellid_000041958-1,OT
cellid_000041959-1,OT
cellid_000041960-1,OT
cellid_000041961-1,NC
cellid_000041962-1,OT
cellid_000041963-1,OT
cellid_000041964-1,OT
cellid_000041965-1,OT
cellid_000041966-1,OT
cellid_000041967-1,OT
cellid_000041968-1,OT
cellid_000041969-1,OT
cellid_000041970-1,OT
cellid_000041971-1,OT
cellid_000041972-1,NC
cellid_000041973-1,OT
cellid_000041974-1,OT
cellid_000041975-1,OT
cellid_000041976-1,OT
cellid_000041977-1,OT
cellid_000041978-1,OT
cellid_000041980-1,OT
cellid_000041981-1,OT
cellid_000041982-1,OT
cellid_000041983-1,OT
cellid_000041984-1,OT
cellid_000041985-1,OT
cellid_000041986-1,OT
cellid_000041987-1,OT
cellid_000041988-1,OT
cellid_000041989-1,OT
cellid_000041990-1,OT
cellid_000041991-1,OT
cellid_000041992-1,OT
cellid_000041993-1,OT
cellid_000041994-1,OT
cellid_000041995-1,OT
cellid_000041996-1,OT
cellid_000041997-1,OT
cellid_000041999-1,OT
cellid_000042000-1,OT
cellid_000042001-1,OT
cellid_000042002-1,OT
cellid_000042003-1,OT
cellid_000042004-1,OT
cellid_000042005-1,OT
cellid_000042006-1,OT
cellid_000042007-1,OT
cellid_000042008-1,OT
cellid_000042009-1,OT
cellid_000042010-1,OT
cellid_000042011-1,OT
cellid_000042012-1,OT
cellid_000042013-1,OT
cellid_000042015-1,OT
cellid_000042016-1,OT
cellid_000042017-1,OT
cellid_000042018-1,OT
cellid_000042019-1,OT
cellid_000042020-1,OT
cellid_000042021-1,OT
cellid_000042022-1,OT
cellid_000042023-1,OT
cellid_000042024-1,OT
cellid_000042025-1,OT
cellid_000042026-1,OT
cellid_000042027-1,OT
cellid_000042028-1,OT
cellid_000042029-1,OT
cellid_000042030-1,OT
cellid_000042031-1,OT
cellid_000042032-1,OT
cellid_000042033-1,OT
cellid_000042034-1,OT
cellid_000042035-1,OT
cellid_000042036-1,OT
cellid_000042037-1,OT
cellid_000042038-1,OT
cellid_000042039-1,OT
cellid_000042040-1,OT
cellid_000042042-1,OT
cellid_000042043-1,OT
cellid_000042044-1,OT
cellid_000042045-1,OT
cellid_000042046-1,OT
cellid_000042047-1,OT
cellid_000042048-1,OT
cellid_000042049-1,OT
cellid_000042050-1,NC
cellid_000042051-1,OT
cellid_000042052-1,NC
cellid_000042053-1,OT
cellid_000042054-1,OT
cellid_000042055-1,OT
cellid_000042058-1,OT
cellid_000042059-1,OT
cellid_000042060-1,OT
cellid_000042061-1,OT
cellid_000042062-1,OT
cellid_000042064-1,OT
cellid_000042065-1,OT
cellid_000042066-1,OT
cellid_000042067-1,OT
cellid_000042068-1,OT
cellid_000042069-1,OT
cellid_000042070-1,OT
cellid_000042072-1,OT
cellid_000042073-1,OT
cellid_000042074-1,OT
cellid_000042075-1,OT
cellid_000042076-1,OT
cellid_000042077-1,OT
cellid_000042078-1,OT
cellid_000042079-1,OT
cellid_000042080-1,OT
cellid_000042081-1,OT
cellid_000042082-1,OT
cellid_000042083-1,OT
cellid_000042084-1,OT
cellid_000042086-1,OT
cellid_000042087-1,OT
cellid_000042088-1,OT
cellid_000042089-1,OT
cellid_000042090-1,OT
cellid_000042091-1,OT
cellid_000042092-1,OT
cellid_000042093-1,OT
cellid_000042094-1,OT
cellid_000042095-1,OT
cellid_000042096-1,NC
cellid_000042097-1,OT
cellid_000042098-1,OT
cellid_000042099-1,OT
cellid_000042100-1,OT
cellid_000042101-1,NC
cellid_000042102-1,OT
cellid_000042103-1,OT
cellid_000042104-1,OT
cellid_000042105-1,OT
cellid_000042106-1,OT
cellid_000042107-1,OT
cellid_000042108-1,OT
cellid_000042109-1,OT
cellid_000042110-1,OT
cellid_000042112-1,OT
cellid_000042113-1,OT
cellid_000042114-1,OT
cellid_000042115-1,OT
cellid_000042116-1,OT
cellid_000042117-1,OT
cellid_000042118-1,OT
cellid_000042119-1,OT
cellid_000042120-1,OT
cellid_000042121-1,OT
cellid_000042122-1,OT
cellid_000042123-1,OT
cellid_000042124-1,OT
cellid_000042125-1,OT
cellid_000042126-1,OT
cellid_000042127-1,OT
cellid_000042128-1,OT
cellid_000042129-1,OT
cellid_000042130-1,OT
cellid_000042131-1,OT
cellid_000042132-1,OT
cellid_000042133-1,OT
cellid_000042134-1,OT
cellid_000042135-1,OT
cellid_000042136-1,OT
cellid_000042137-1,OT
cellid_000042139-1,OT
cellid_000042140-1,OT
cellid_000042141-1,OT
cellid_000042142-1,OT
cellid_000042143-1,OT
cellid_000042144-1,OT
cellid_000042145-1,OT
cellid_000042146-1,OT
cellid_000042147-1,OT
cellid_000042148-1,OT
cellid_000042149-1,OT
cellid_000042150-1,OT
cellid_000042151-1,OT
cellid_000042152-1,OT
cellid_000042153-1,OT
cellid_000042154-1,OT
cellid_000042155-1,OT
cellid_000042156-1,OT
cellid_000042157-1,OT
cellid_000042158-1,OT
cellid_000042159-1,OT
cellid_000042160-1,OT
cellid_000042161-1,OT
cellid_000042162-1,OT
cellid_000042163-1,OT
cellid_000042164-1,OT
cellid_000042165-1,OT
cellid_000042166-1,NC
cellid_000042167-1,OT
cellid_000042168-1,OT
cellid_000042169-1,OT
cellid_000042170-1,OT
cellid_000042171-1,OT
cellid_000042172-1,OT
cellid_000042173-1,OT
cellid_000042174-1,OT
cellid_000042175-1,OT
cellid_000042176-1,OT
cellid_000042177-1,OT
cellid_000042178-1,OT
cellid_000042179-1,OT
cellid_000042180-1,OT
cellid_000042181-1,OT
cellid_000042182-1,OT
cellid_000042183-1,OT
cellid_000042184-1,OT
cellid_000042185-1,OT
cellid_000042187-1,OT
cellid_000042188-1,OT
cellid_000042189-1,OT
cellid_000042190-1,OT
cellid_000042191-1,NC
cellid_000042193-1,OT
cellid_000042194-1,OT
cellid_000042195-1,OT
cellid_000042196-1,OT
cellid_000042197-1,OT
cellid_000042198-1,OT
cellid_000042199-1,OT
cellid_000042200-1,OT
cellid_000042201-1,OT
cellid_000042202-1,OT
cellid_000042203-1,OT
cellid_000042204-1,OT
cellid_000042205-1,OT
cellid_000042206-1,OT
cellid_000042209-1,OT
cellid_000042210-1,OT
cellid_000042211-1,OT
cellid_000042212-1,OT
cellid_000042214-1,OT
cellid_000042215-1,OT
cellid_000042216-1,OT
cellid_000042217-1,OT
cellid_000042218-1,OT
cellid_000042219-1,OT
cellid_000042220-1,OT
cellid_000042221-1,OT
cellid_000042222-1,OT
cellid_000042223-1,OT
cellid_000042224-1,OT
cellid_000042225-1,OT
cellid_000042226-1,OT
cellid_000042227-1,OT
cellid_000042228-1,OT
cellid_000042229-1,OT
cellid_000042230-1,OT
cellid_000042231-1,OT
cellid_000042232-1,OT
cellid_000042233-1,OT
cellid_000042234-1,OT
cellid_000042235-1,OT
cellid_000042236-1,OT
cellid_000042237-1,OT
cellid_000042238-1,OT
cellid_000042239-1,OT
cellid_000042240-1,OT
cellid_000042241-1,OT
cellid_000042242-1,OT
cellid_000042243-1,OT
cellid_000042244-1,OT
cellid_000042245-1,OT
cellid_000042246-1,NC
cellid_000042247-1,OT
cellid_000042248-1,OT
cellid_000042249-1,OT
cellid_000042250-1,OT
cellid_000042251-1,OT
cellid_000042252-1,OT
cellid_000042253-1,OT
cellid_000042254-1,OT
cellid_000042256-1,OT
cellid_000042257-1,OT
cellid_000042258-1,OT
cellid_000042259-1,NC
cellid_000042260-1,OT
cellid_000042261-1,OT
cellid_000042262-1,OT
cellid_000042263-1,OT
cellid_000042264-1,OT
cellid_000042265-1,OT
cellid_000042266-1,OT
cellid_000042267-1,OT
cellid_000042268-1,OT
cellid_000042269-1,OT
cellid_000042270-1,OT
cellid_000042271-1,OT
cellid_000042272-1,OT
cellid_000042273-1,OT
cellid_000042274-1,OT
cellid_000042275-1,OT
cellid_000042276-1,OT
cellid_000042277-1,OT
cellid_000042278-1,OT
cellid_000042279-1,OT
cellid_000042280-1,OT
cellid_000042281-1,OT
cellid_000042283-1,OT
cellid_000042285-1,OT
cellid_000042286-1,OT
cellid_000042287-1,OT
cellid_000042288-1,OT
cellid_000042290-1,OT
cellid_000042291-1,OT
cellid_000042292-1,OT
cellid_000042293-1,OT
cellid_000042294-1,OT
cellid_000042295-1,OT
cellid_000042296-1,OT
cellid_000042297-1,OT
cellid_000042298-1,OT
cellid_000042299-1,OT
cellid_000042301-1,OT
cellid_000042303-1,OT
cellid_000042304-1,OT
cellid_000042305-1,OT
cellid_000042306-1,OT
cellid_000042307-1,OT
cellid_000042308-1,NC
cellid_000042309-1,OT
cellid_000042310-1,OT
cellid_000042311-1,OT
cellid_000042312-1,OT
cellid_000042313-1,OT
cellid_000042314-1,OT
cellid_000042315-1,OT
cellid_000042316-1,OT
cellid_000042317-1,OT
cellid_000042318-1,OT
cellid_000042319-1,OT
cellid_000042320-1,OT
cellid_000042321-1,OT
cellid_000042322-1,OT
cellid_000042323-1,OT
cellid_000042324-1,OT
cellid_000042325-1,OT
cellid_000042326-1,OT
cellid_000042327-1,OT
cellid_000042328-1,OT
cellid_000042329-1,OT
cellid_000042330-1,OT
cellid_000042331-1,OT
cellid_000042332-1,OT
cellid_000042333-1,NC
cellid_000042334-1,OT
cellid_000042335-1,OT
cellid_000042338-1,OT
cellid_000042339-1,OT
cellid_000042340-1,OT
cellid_000042341-1,OT
cellid_000042342-1,OT
cellid_000042343-1,OT
cellid_000042344-1,OT
cellid_000042345-1,OT
cellid_000042347-1,OT
cellid_000042348-1,OT
cellid_000042349-1,OT
cellid_000042350-1,OT
cellid_000042351-1,OT
cellid_000042352-1,OT
cellid_000042353-1,OT
cellid_000042354-1,OT
cellid_000042356-1,OT
cellid_000042358-1,OT
cellid_000042359-1,OT
cellid_000042360-1,OT
cellid_000042361-1,OT
cellid_000042362-1,OT
cellid_000042363-1,OT
cellid_000042364-1,OT
cellid_000042365-1,OT
cellid_000042366-1,OT
cellid_000042367-1,OT
cellid_000042368-1,NC
cellid_000042369-1,OT
cellid_000042370-1,OT
cellid_000042371-1,OT
cellid_000042372-1,OT
cellid_000042373-1,OT
cellid_000042374-1,OT
cellid_000042375-1,OT
cellid_000042376-1,OT
cellid_000042377-1,OT
cellid_000042378-1,OT
cellid_000042379-1,OT
cellid_000042380-1,OT
cellid_000042381-1,OT
cellid_000042382-1,NC
cellid_000042383-1,OT
cellid_000042384-1,OT
cellid_000042385-1,OT
cellid_000042386-1,OT
cellid_000042387-1,OT
cellid_000042388-1,OT
cellid_000042389-1,OT
cellid_000042390-1,OT
cellid_000042391-1,OT
cellid_000042392-1,OT
cellid_000042393-1,OT
cellid_000042394-1,OT
cellid_000042395-1,OT
cellid_000042396-1,OT
cellid_000042397-1,OT
cellid_000042399-1,OT
cellid_000042400-1,OT
cellid_000042401-1,OT
cellid_000042402-1,OT
cellid_000042403-1,NC
cellid_000042404-1,OT
cellid_000042405-1,OT
cellid_000042406-1,OT
cellid_000042408-1,OT
cellid_000042409-1,OT
cellid_000042410-1,OT
cellid_000042411-1,OT
cellid_000042412-1,OT
cellid_000042413-1,OT
cellid_000042414-1,OT
cellid_000042415-1,OT
cellid_000042416-1,OT
cellid_000042417-1,OT
cellid_000042418-1,OT
cellid_000042419-1,OT
cellid_000042420-1,OT
cellid_000042421-1,OT
cellid_000042422-1,OT
cellid_000042423-1,OT
cellid_000042425-1,NC
cellid_000042426-1,OT
cellid_000042427-1,OT
cellid_000042428-1,OT
cellid_000042429-1,OT
cellid_000042430-1,OT
cellid_000042431-1,OT
cellid_000042433-1,OT
cellid_000042434-1,OT
cellid_000042436-1,OT
cellid_000042437-1,OT
cellid_000042438-1,OT
cellid_000042439-1,OT
cellid_000042440-1,OT
cellid_000042441-1,OT
cellid_000042442-1,OT
cellid_000042443-1,OT
cellid_000042444-1,OT
cellid_000042445-1,NC
cellid_000042446-1,OT
cellid_000042447-1,OT
cellid_000042448-1,OT
cellid_000042449-1,OT
cellid_000042450-1,OT
cellid_000042451-1,OT
cellid_000042452-1,OT
cellid_000042453-1,OT
cellid_000042454-1,OT
cellid_000042455-1,OT
cellid_000042457-1,OT
cellid_000042458-1,OT
cellid_000042459-1,OT
cellid_000042460-1,OT
cellid_000042462-1,OT
cellid_000042463-1,OT
cellid_000042464-1,OT
cellid_000042465-1,OT
cellid_000042466-1,OT
cellid_000042467-1,OT
cellid_000042468-1,OT
cellid_000042469-1,OT
cellid_000042471-1,OT
cellid_000042472-1,OT
cellid_000042473-1,OT
cellid_000042474-1,OT
cellid_000042476-1,NC
cellid_000042477-1,OT
cellid_000042478-1,NC
cellid_000042479-1,NC
cellid_000042480-1,OT
cellid_000042481-1,OT
cellid_000042482-1,OT
cellid_000042483-1,OT
cellid_000042484-1,OT
cellid_000042485-1,OT
cellid_000042486-1,OT
cellid_000042487-1,OT
cellid_000042488-1,OT
cellid_000042489-1,OT
cellid_000042491-1,OT
cellid_000042492-1,OT
cellid_000042494-1,OT
cellid_000042495-1,OT
cellid_000042496-1,OT
cellid_000042497-1,OT
cellid_000042498-1,OT
cellid_000042499-1,OT
cellid_000042500-1,OT
cellid_000042501-1,OT
cellid_000042502-1,OT
cellid_000042503-1,OT
cellid_000042504-1,OT
cellid_000042505-1,OT
cellid_000042506-1,OT
cellid_000042507-1,OT
cellid_000042508-1,OT
cellid_000042509-1,OT
cellid_000042510-1,OT
cellid_000042511-1,OT
cellid_000042512-1,OT
cellid_000042513-1,OT
cellid_000042514-1,OT
cellid_000042515-1,OT
cellid_000042516-1,OT
cellid_000042517-1,OT
cellid_000042519-1,OT
cellid_000042520-1,OT
cellid_000042521-1,OT
cellid_000042522-1,OT
cellid_000042523-1,OT
cellid_000042524-1,OT
cellid_000042525-1,OT
cellid_000042526-1,OT
cellid_000042527-1,OT
cellid_000042528-1,OT
cellid_000042530-1,OT
cellid_000042531-1,OT
cellid_000042533-1,OT
cellid_000042534-1,OT
cellid_000042535-1,OT
cellid_000042536-1,OT
cellid_000042537-1,OT
cellid_000042538-1,OT
cellid_000042539-1,OT
cellid_000042540-1,OT
cellid_000042541-1,OT
cellid_000042542-1,OT
cellid_000042543-1,NC
cellid_000042544-1,OT
cellid_000042545-1,OT
cellid_000042546-1,OT
cellid_000042547-1,OT
cellid_000042548-1,OT
cellid_000042549-1,OT
cellid_000042550-1,OT
cellid_000042551-1,OT
cellid_000042552-1,OT
cellid_000042553-1,OT
cellid_000042554-1,OT
cellid_000042555-1,OT
cellid_000042556-1,OT
cellid_000042557-1,OT
cellid_000042558-1,OT
cellid_000042559-1,OT
cellid_000042560-1,OT
cellid_000042561-1,OT
cellid_000042562-1,OT
cellid_000042563-1,OT
cellid_000042564-1,OT
cellid_000042565-1,OT
cellid_000042566-1,OT
cellid_000042567-1,OT
cellid_000042568-1,OT
cellid_000042569-1,OT
cellid_000042570-1,OT
cellid_000042571-1,OT
cellid_000042572-1,OT
cellid_000042573-1,OT
cellid_000042574-1,OT
cellid_000042575-1,OT
cellid_000042576-1,OT
cellid_000042577-1,OT
cellid_000042578-1,OT
cellid_000042579-1,OT
cellid_000042580-1,OT
cellid_000042581-1,OT
cellid_000042582-1,OT
cellid_000042583-1,OT
cellid_000042584-1,OT
cellid_000042585-1,NC
cellid_000042586-1,OT
cellid_000042587-1,OT
cellid_000042588-1,OT
cellid_000042589-1,OT
cellid_000042590-1,OT
cellid_000042591-1,OT
cellid_000042592-1,OT
cellid_000042593-1,OT
cellid_000042594-1,OT
cellid_000042595-1,OT
cellid_000042596-1,OT
cellid_000042597-1,OT
cellid_000042598-1,OT
cellid_000042599-1,OT
cellid_000042600-1,OT
cellid_000042601-1,NC
cellid_000042602-1,OT
cellid_000042603-1,OT
cellid_000042604-1,OT
cellid_000042605-1,OT
cellid_000042606-1,OT
cellid_000042607-1,OT
cellid_000042608-1,OT
cellid_000042609-1,OT
cellid_000042610-1,OT
cellid_000042611-1,OT
cellid_000042612-1,OT
cellid_000042613-1,OT
cellid_000042614-1,OT
cellid_000042615-1,OT
cellid_000042616-1,OT
cellid_000042617-1,OT
cellid_000042618-1,OT
cellid_000042619-1,OT
cellid_000042620-1,OT
cellid_000042621-1,OT
cellid_000042622-1,OT
cellid_000042623-1,OT
cellid_000042624-1,OT
cellid_000042625-1,OT
cellid_000042626-1,OT
cellid_000042627-1,OT
cellid_000042628-1,OT
cellid_000042629-1,OT
