Barcode,Coltan DIssection
cellid_000097264-1,included
cellid_000097266-1,included
cellid_000097267-1,included
cellid_000097268-1,included
cellid_000097270-1,included
cellid_000097274-1,included
cellid_000097275-1,included
cellid_000097279-1,included
cellid_000097280-1,included
cellid_000097281-1,included
cellid_000097283-1,included
cellid_000097292-1,included
cellid_000097295-1,included
cellid_000097297-1,included
cellid_000097299-1,included
cellid_000097303-1,included
cellid_000097304-1,included
cellid_000097305-1,included
cellid_000097306-1,included
cellid_000097311-1,included
cellid_000097316-1,included
cellid_000097317-1,included
cellid_000097318-1,included
cellid_000097329-1,included
cellid_000097333-1,included
cellid_000097336-1,included
cellid_000097340-1,included
cellid_000097354-1,included
cellid_000097366-1,included
cellid_000097367-1,included
cellid_000097371-1,included
cellid_000097372-1,included
cellid_000097373-1,included
cellid_000097379-1,included
cellid_000097380-1,included
cellid_000097382-1,included
cellid_000097383-1,included
cellid_000097386-1,included
cellid_000097388-1,included
cellid_000097389-1,included
cellid_000097390-1,included
cellid_000097391-1,included
cellid_000097392-1,included
cellid_000097397-1,included
cellid_000097410-1,included
cellid_000097411-1,included
cellid_000097412-1,included
cellid_000097414-1,included
cellid_000097415-1,included
cellid_000097418-1,included
cellid_000097420-1,included
cellid_000097422-1,included
cellid_000097428-1,included
cellid_000097430-1,included
cellid_000097431-1,included
cellid_000097433-1,included
cellid_000097435-1,included
cellid_000097436-1,included
cellid_000097446-1,included
cellid_000097447-1,included
cellid_000097453-1,included
cellid_000097454-1,included
cellid_000097459-1,included
cellid_000097461-1,included
cellid_000097464-1,included
cellid_000097465-1,included
cellid_000097468-1,included
cellid_000097485-1,included
cellid_000097492-1,included
cellid_000097494-1,included
cellid_000097496-1,included
cellid_000097497-1,included
cellid_000097499-1,included
cellid_000097508-1,included
cellid_000097512-1,included
cellid_000097518-1,included
cellid_000097519-1,included
cellid_000097520-1,included
cellid_000097524-1,included
cellid_000097531-1,included
cellid_000097534-1,included
cellid_000097537-1,included
cellid_000097538-1,included
cellid_000097545-1,included
cellid_000097546-1,included
cellid_000097551-1,included
cellid_000097553-1,included
cellid_000097554-1,included
cellid_000097555-1,included
cellid_000097560-1,included
cellid_000097564-1,included
cellid_000097568-1,included
cellid_000097569-1,included
cellid_000097570-1,included
cellid_000097571-1,included
cellid_000097573-1,included
cellid_000097583-1,included
cellid_000097588-1,included
cellid_000097591-1,included
cellid_000097601-1,included
cellid_000097609-1,included
cellid_000097620-1,included
cellid_000097621-1,included
cellid_000097625-1,included
cellid_000097632-1,included
cellid_000097634-1,included
cellid_000097637-1,included
cellid_000097638-1,included
cellid_000097640-1,included
cellid_000097641-1,included
cellid_000097645-1,included
cellid_000097650-1,included
cellid_000097657-1,included
cellid_000097663-1,included
cellid_000097665-1,included
cellid_000097668-1,included
cellid_000097669-1,included
cellid_000097670-1,included
cellid_000097673-1,included
cellid_000097680-1,included
cellid_000097681-1,included
cellid_000097683-1,included
cellid_000097689-1,included
cellid_000097700-1,included
cellid_000097705-1,included
cellid_000097712-1,included
cellid_000097716-1,included
cellid_000097719-1,included
cellid_000097720-1,included
cellid_000097732-1,included
cellid_000097738-1,included
cellid_000097748-1,included
cellid_000097755-1,included
cellid_000097757-1,included
cellid_000097762-1,included
cellid_000097765-1,included
cellid_000097775-1,included
cellid_000097777-1,included
cellid_000097781-1,included
cellid_000097784-1,included
cellid_000097790-1,included
cellid_000097791-1,included
cellid_000097793-1,included
cellid_000097804-1,included
cellid_000097817-1,included
cellid_000097818-1,included
cellid_000097826-1,included
cellid_000097829-1,included
cellid_000097837-1,included
cellid_000097838-1,included
cellid_000097842-1,included
cellid_000097844-1,included
cellid_000097851-1,included
cellid_000097852-1,included
cellid_000097856-1,included
cellid_000097859-1,included
cellid_000097861-1,included
cellid_000097866-1,included
cellid_000097868-1,included
cellid_000097870-1,included
cellid_000097876-1,included
cellid_000097880-1,included
cellid_000097891-1,included
cellid_000097896-1,included
cellid_000097897-1,included
cellid_000097899-1,included
cellid_000097900-1,included
cellid_000097903-1,included
cellid_000097909-1,included
cellid_000097910-1,included
cellid_000097912-1,included
cellid_000097914-1,included
cellid_000097915-1,included
cellid_000097921-1,included
cellid_000097923-1,included
cellid_000097927-1,included
cellid_000097931-1,included
cellid_000097934-1,included
cellid_000097936-1,included
cellid_000097937-1,included
cellid_000097945-1,included
cellid_000097946-1,included
cellid_000097954-1,included
cellid_000097956-1,included
cellid_000097957-1,included
cellid_000097959-1,included
cellid_000097978-1,included
cellid_000097983-1,included
cellid_000097984-1,included
cellid_000097987-1,included
cellid_000097997-1,included
cellid_000098000-1,included
cellid_000098002-1,included
cellid_000098005-1,included
cellid_000098006-1,included
cellid_000098011-1,included
cellid_000098015-1,included
cellid_000098024-1,included
cellid_000098040-1,included
cellid_000098042-1,included
cellid_000098043-1,included
cellid_000098045-1,included
cellid_000098052-1,included
cellid_000098066-1,included
cellid_000098075-1,included
cellid_000098076-1,included
cellid_000098079-1,included
cellid_000098098-1,included
cellid_000098103-1,included
cellid_000098105-1,included
cellid_000098107-1,included
cellid_000098113-1,included
cellid_000098129-1,included
cellid_000098136-1,included
cellid_000098142-1,included
cellid_000098148-1,included
cellid_000098152-1,included
cellid_000098158-1,included
cellid_000098160-1,included
cellid_000098163-1,included
cellid_000098172-1,included
cellid_000098173-1,included
cellid_000098182-1,included
cellid_000098186-1,included
cellid_000098196-1,included
cellid_000098203-1,included
cellid_000098210-1,included
cellid_000098213-1,included
cellid_000098215-1,included
cellid_000098217-1,included
cellid_000098222-1,included
cellid_000098225-1,included
cellid_000098227-1,included
cellid_000098231-1,included
cellid_000098232-1,included
cellid_000098241-1,included
cellid_000098242-1,included
cellid_000098247-1,included
cellid_000098249-1,included
cellid_000098252-1,included
cellid_000098254-1,included
cellid_000098255-1,included
cellid_000098263-1,included
cellid_000098264-1,included
cellid_000098266-1,included
cellid_000098267-1,included
cellid_000098285-1,included
cellid_000098288-1,included
cellid_000098289-1,included
cellid_000098305-1,included
cellid_000098307-1,included
cellid_000098310-1,included
cellid_000098311-1,included
cellid_000098312-1,included
cellid_000098313-1,included
cellid_000098316-1,included
cellid_000098317-1,included
cellid_000098322-1,included
cellid_000098324-1,included
cellid_000098351-1,included
cellid_000098354-1,included
cellid_000098363-1,included
cellid_000098365-1,included
cellid_000098371-1,included
cellid_000098384-1,included
cellid_000098393-1,included
cellid_000098398-1,included
cellid_000098401-1,included
cellid_000098407-1,included
cellid_000098417-1,included
cellid_000098420-1,included
cellid_000098424-1,included
cellid_000098429-1,included
cellid_000098430-1,included
cellid_000098442-1,included
cellid_000098457-1,included
cellid_000098460-1,included
cellid_000098462-1,included
cellid_000098482-1,included
cellid_000098483-1,included
cellid_000098486-1,included
cellid_000098500-1,included
cellid_000098507-1,included
cellid_000098510-1,included
cellid_000098519-1,included
cellid_000098521-1,included
cellid_000098522-1,included
cellid_000098530-1,included
cellid_000098532-1,included
cellid_000098544-1,included
cellid_000098550-1,included
cellid_000098551-1,included
cellid_000098566-1,included
cellid_000098573-1,included
cellid_000098577-1,included
cellid_000098595-1,included
cellid_000098605-1,included
cellid_000098626-1,included
cellid_000098635-1,included
cellid_000098643-1,included
cellid_000098646-1,included
cellid_000098647-1,included
cellid_000098659-1,included
cellid_000098660-1,included
cellid_000098662-1,included
cellid_000098665-1,included
cellid_000098668-1,included
cellid_000098670-1,included
cellid_000098672-1,included
cellid_000098673-1,included
cellid_000098681-1,included
cellid_000098688-1,included
cellid_000098693-1,included
cellid_000098697-1,included
cellid_000098698-1,included
cellid_000098707-1,included
cellid_000098719-1,included
cellid_000098722-1,included
cellid_000098725-1,included
cellid_000098726-1,included
cellid_000098731-1,included
cellid_000098732-1,included
cellid_000098733-1,included
cellid_000098736-1,included
cellid_000098756-1,included
cellid_000098772-1,included
cellid_000098781-1,included
cellid_000098783-1,included
cellid_000098784-1,included
cellid_000098787-1,included
cellid_000098801-1,included
cellid_000098807-1,included
cellid_000098809-1,included
cellid_000098825-1,included
cellid_000098830-1,included
cellid_000098835-1,included
cellid_000098845-1,included
cellid_000098849-1,included
cellid_000098850-1,included
cellid_000098851-1,included
cellid_000098856-1,included
cellid_000098860-1,included
cellid_000098862-1,included
cellid_000098874-1,included
cellid_000098877-1,included
cellid_000098880-1,included
cellid_000098884-1,included
cellid_000098889-1,included
cellid_000098890-1,included
cellid_000098897-1,included
cellid_000098898-1,included
cellid_000098904-1,included
cellid_000098905-1,included
cellid_000098912-1,included
cellid_000098919-1,included
cellid_000098920-1,included
cellid_000098921-1,included
cellid_000098922-1,included
cellid_000098923-1,included
cellid_000098924-1,included
cellid_000098925-1,included
cellid_000098926-1,included
cellid_000098927-1,included
cellid_000098928-1,included
cellid_000098929-1,included
cellid_000098930-1,included
cellid_000098931-1,included
cellid_000098932-1,included
cellid_000098933-1,included
cellid_000098934-1,included
cellid_000098935-1,included
cellid_000098936-1,included
cellid_000098937-1,included
cellid_000098938-1,included
cellid_000098939-1,included
cellid_000098940-1,included
cellid_000098941-1,included
cellid_000098942-1,included
cellid_000098943-1,included
cellid_000098944-1,included
cellid_000098945-1,included
cellid_000098946-1,included
cellid_000098947-1,included
cellid_000098948-1,included
cellid_000098949-1,included
cellid_000098950-1,included
cellid_000098951-1,included
cellid_000098952-1,included
cellid_000098953-1,included
cellid_000098954-1,included
cellid_000098955-1,included
cellid_000098957-1,included
cellid_000098958-1,included
cellid_000098959-1,included
cellid_000098960-1,included
cellid_000098961-1,included
cellid_000098962-1,included
cellid_000098963-1,included
cellid_000098964-1,included
cellid_000098965-1,included
cellid_000098966-1,included
cellid_000098967-1,included
cellid_000098968-1,included
cellid_000098969-1,included
cellid_000098970-1,included
cellid_000098971-1,included
cellid_000098972-1,included
cellid_000098973-1,included
cellid_000098974-1,included
cellid_000098975-1,included
cellid_000098977-1,included
cellid_000098978-1,included
cellid_000098979-1,included
cellid_000098980-1,included
cellid_000098981-1,included
cellid_000098982-1,included
cellid_000098983-1,included
cellid_000098984-1,included
cellid_000098985-1,included
cellid_000098986-1,included
cellid_000098987-1,included
cellid_000098988-1,included
cellid_000098989-1,included
cellid_000098990-1,included
cellid_000098991-1,included
cellid_000098992-1,included
cellid_000098993-1,included
cellid_000098994-1,included
cellid_000098995-1,included
cellid_000098996-1,included
cellid_000098997-1,included
cellid_000098998-1,included
cellid_000098999-1,included
cellid_000099000-1,included
cellid_000099001-1,included
cellid_000099002-1,included
cellid_000099003-1,included
cellid_000099004-1,included
cellid_000099005-1,included
cellid_000099006-1,included
cellid_000099007-1,included
cellid_000099008-1,included
cellid_000099009-1,included
cellid_000099010-1,included
cellid_000099011-1,included
cellid_000099012-1,included
cellid_000099013-1,included
cellid_000099014-1,included
cellid_000099015-1,included
cellid_000099016-1,included
cellid_000099017-1,included
cellid_000099018-1,included
cellid_000099019-1,included
cellid_000099020-1,included
cellid_000099021-1,included
cellid_000099022-1,included
cellid_000099023-1,included
cellid_000099024-1,included
cellid_000099025-1,included
cellid_000099026-1,included
cellid_000099027-1,included
cellid_000099028-1,included
cellid_000099029-1,included
cellid_000099030-1,included
cellid_000099031-1,included
cellid_000099032-1,included
cellid_000099033-1,included
cellid_000099034-1,included
cellid_000099035-1,included
cellid_000099036-1,included
cellid_000099037-1,included
cellid_000099038-1,included
cellid_000099039-1,included
cellid_000099040-1,included
cellid_000099041-1,included
cellid_000099042-1,included
cellid_000099043-1,included
cellid_000099044-1,included
cellid_000099045-1,included
cellid_000099046-1,included
cellid_000099047-1,included
cellid_000099048-1,included
cellid_000099049-1,included
cellid_000099050-1,included
cellid_000099051-1,included
cellid_000099052-1,included
cellid_000099053-1,included
cellid_000099054-1,included
cellid_000099055-1,included
cellid_000099056-1,included
cellid_000099057-1,included
cellid_000099058-1,included
cellid_000099059-1,included
cellid_000099060-1,included
cellid_000099061-1,included
cellid_000099062-1,included
cellid_000099063-1,included
cellid_000099064-1,included
cellid_000099065-1,included
cellid_000099066-1,included
cellid_000099067-1,included
cellid_000099068-1,included
cellid_000099069-1,included
cellid_000099070-1,included
cellid_000099071-1,included
cellid_000099072-1,included
cellid_000099073-1,included
cellid_000099074-1,included
cellid_000099075-1,included
cellid_000099076-1,included
cellid_000099077-1,included
cellid_000099078-1,included
cellid_000099079-1,included
cellid_000099080-1,included
cellid_000099081-1,included
cellid_000099082-1,included
cellid_000099083-1,included
cellid_000099084-1,included
cellid_000099085-1,included
cellid_000099086-1,included
cellid_000099087-1,included
cellid_000099088-1,included
cellid_000099089-1,included
cellid_000099090-1,included
cellid_000099092-1,included
cellid_000099093-1,included
cellid_000099094-1,included
cellid_000099095-1,included
cellid_000099096-1,included
cellid_000099097-1,included
cellid_000099098-1,included
cellid_000099099-1,included
cellid_000099100-1,included
cellid_000099101-1,included
cellid_000099102-1,included
cellid_000099103-1,included
cellid_000099104-1,included
cellid_000099105-1,included
cellid_000099106-1,included
cellid_000099107-1,included
cellid_000099108-1,included
cellid_000099109-1,included
cellid_000099110-1,included
cellid_000099111-1,included
cellid_000099112-1,included
cellid_000099113-1,included
cellid_000099114-1,included
cellid_000099115-1,included
cellid_000099116-1,included
cellid_000099117-1,included
cellid_000099118-1,included
cellid_000099119-1,included
cellid_000099120-1,included
cellid_000099121-1,included
cellid_000099122-1,included
cellid_000099123-1,included
cellid_000099124-1,included
cellid_000099125-1,included
cellid_000099126-1,included
cellid_000099127-1,included
cellid_000099128-1,included
cellid_000099129-1,included
cellid_000099130-1,included
cellid_000099131-1,included
cellid_000099132-1,included
cellid_000099133-1,included
cellid_000099134-1,included
cellid_000099135-1,included
cellid_000099136-1,included
cellid_000099137-1,included
cellid_000099138-1,included
cellid_000099139-1,included
cellid_000099140-1,included
cellid_000099141-1,included
cellid_000099142-1,included
cellid_000099143-1,included
cellid_000099144-1,included
cellid_000099145-1,included
cellid_000099146-1,included
cellid_000099147-1,included
cellid_000099148-1,included
cellid_000099149-1,included
cellid_000099150-1,included
cellid_000099151-1,included
cellid_000099152-1,included
cellid_000099153-1,included
cellid_000099154-1,included
cellid_000099155-1,included
cellid_000099156-1,included
cellid_000099157-1,included
cellid_000099158-1,included
cellid_000099160-1,included
cellid_000099161-1,included
cellid_000099162-1,included
cellid_000099163-1,included
cellid_000099164-1,included
cellid_000099165-1,included
cellid_000099166-1,included
cellid_000099167-1,included
cellid_000099168-1,included
cellid_000099169-1,included
cellid_000099170-1,included
cellid_000099171-1,included
cellid_000099172-1,included
cellid_000099173-1,included
cellid_000099174-1,included
cellid_000099175-1,included
cellid_000099176-1,included
cellid_000099177-1,included
cellid_000099178-1,included
cellid_000099179-1,included
cellid_000099180-1,included
cellid_000099181-1,included
cellid_000099182-1,included
cellid_000099183-1,included
cellid_000099184-1,included
cellid_000099185-1,included
cellid_000099186-1,included
cellid_000099187-1,included
cellid_000099188-1,included
cellid_000099189-1,included
cellid_000099190-1,included
cellid_000099191-1,included
cellid_000099192-1,included
cellid_000099193-1,included
cellid_000099194-1,included
cellid_000099195-1,included
cellid_000099196-1,included
cellid_000099197-1,included
cellid_000099198-1,included
cellid_000099199-1,included
cellid_000099200-1,included
cellid_000099201-1,included
cellid_000099202-1,included
cellid_000099203-1,included
cellid_000099204-1,included
cellid_000099205-1,included
cellid_000099206-1,included
cellid_000099207-1,included
cellid_000099208-1,included
cellid_000099209-1,included
cellid_000099210-1,included
cellid_000099211-1,included
cellid_000099212-1,included
cellid_000099213-1,included
cellid_000099215-1,included
cellid_000099216-1,included
cellid_000099217-1,included
cellid_000099218-1,included
cellid_000099219-1,included
cellid_000099220-1,included
cellid_000099221-1,included
cellid_000099222-1,included
cellid_000099223-1,included
cellid_000099224-1,included
cellid_000099225-1,included
cellid_000099226-1,included
cellid_000099227-1,included
cellid_000099228-1,included
cellid_000099229-1,included
cellid_000099230-1,included
cellid_000099231-1,included
cellid_000099232-1,included
cellid_000099233-1,included
cellid_000099234-1,included
cellid_000099235-1,included
cellid_000099236-1,included
cellid_000099237-1,included
cellid_000099238-1,included
cellid_000099239-1,included
cellid_000099240-1,included
cellid_000099241-1,included
cellid_000099242-1,included
cellid_000099243-1,included
cellid_000099244-1,included
cellid_000099245-1,included
cellid_000099246-1,included
cellid_000099247-1,included
cellid_000099248-1,included
cellid_000099249-1,included
cellid_000099250-1,included
cellid_000099251-1,included
cellid_000099252-1,included
cellid_000099253-1,included
cellid_000099254-1,included
cellid_000099255-1,included
cellid_000099256-1,included
cellid_000099257-1,included
cellid_000099258-1,included
cellid_000099259-1,included
cellid_000099260-1,included
cellid_000099261-1,included
cellid_000099262-1,included
cellid_000099263-1,included
cellid_000099264-1,included
cellid_000099266-1,included
cellid_000099268-1,included
cellid_000099269-1,included
cellid_000099270-1,included
cellid_000099271-1,included
cellid_000099272-1,included
cellid_000099273-1,included
cellid_000099274-1,included
cellid_000099275-1,included
cellid_000099276-1,included
cellid_000099277-1,included
cellid_000099278-1,included
cellid_000099279-1,included
cellid_000099280-1,included
cellid_000099281-1,included
cellid_000099282-1,included
cellid_000099283-1,included
cellid_000099284-1,included
cellid_000099285-1,included
cellid_000099286-1,included
cellid_000099287-1,included
cellid_000099288-1,included
cellid_000099289-1,included
cellid_000099290-1,included
cellid_000099291-1,included
cellid_000099292-1,included
cellid_000099293-1,included
cellid_000099294-1,included
cellid_000099295-1,included
cellid_000099296-1,included
cellid_000099297-1,included
cellid_000099298-1,included
cellid_000099299-1,included
cellid_000099300-1,included
cellid_000099301-1,included
cellid_000099302-1,included
cellid_000099303-1,included
cellid_000099304-1,included
cellid_000099305-1,included
cellid_000099306-1,included
cellid_000099307-1,included
cellid_000099308-1,included
cellid_000099309-1,included
cellid_000099310-1,included
cellid_000099311-1,included
cellid_000099312-1,included
cellid_000099313-1,included
cellid_000099314-1,included
cellid_000099315-1,included
cellid_000099316-1,included
cellid_000099317-1,included
cellid_000099318-1,included
cellid_000099319-1,included
cellid_000099320-1,included
cellid_000099321-1,included
cellid_000099322-1,included
cellid_000099323-1,included
cellid_000099324-1,included
cellid_000099325-1,included
cellid_000099326-1,included
cellid_000099327-1,included
cellid_000099328-1,included
cellid_000099329-1,included
cellid_000099330-1,included
cellid_000099331-1,included
cellid_000099332-1,included
cellid_000099333-1,included
cellid_000099334-1,included
cellid_000099335-1,included
cellid_000099336-1,included
cellid_000099337-1,included
cellid_000099338-1,included
cellid_000099339-1,included
cellid_000099340-1,included
cellid_000099341-1,included
cellid_000099342-1,included
cellid_000099343-1,included
cellid_000099344-1,included
cellid_000099346-1,included
cellid_000099347-1,included
cellid_000099348-1,included
cellid_000099349-1,included
cellid_000099350-1,included
cellid_000099351-1,included
cellid_000099352-1,included
cellid_000099353-1,included
cellid_000099354-1,included
cellid_000099355-1,included
cellid_000099356-1,included
cellid_000099357-1,included
cellid_000099358-1,included
cellid_000099359-1,included
cellid_000099360-1,included
cellid_000099361-1,included
cellid_000099362-1,included
cellid_000099363-1,included
cellid_000099365-1,included
cellid_000099366-1,included
cellid_000099367-1,included
cellid_000099368-1,included
cellid_000099369-1,included
cellid_000099370-1,included
cellid_000099371-1,included
cellid_000099372-1,included
cellid_000099373-1,included
cellid_000099374-1,included
cellid_000099375-1,included
cellid_000099376-1,included
cellid_000099377-1,included
cellid_000099378-1,included
cellid_000099379-1,included
cellid_000099380-1,included
cellid_000099381-1,included
cellid_000099382-1,included
cellid_000099383-1,included
cellid_000099384-1,included
cellid_000099385-1,included
cellid_000099386-1,included
cellid_000099387-1,included
cellid_000099388-1,included
cellid_000099389-1,included
cellid_000099390-1,included
cellid_000099391-1,included
cellid_000099392-1,included
cellid_000099393-1,included
cellid_000099394-1,included
cellid_000099396-1,included
cellid_000099397-1,included
cellid_000099398-1,included
cellid_000099399-1,included
cellid_000099400-1,included
cellid_000099401-1,included
cellid_000099402-1,included
cellid_000099403-1,included
cellid_000099404-1,included
cellid_000099405-1,included
cellid_000099406-1,included
cellid_000099407-1,included
cellid_000099408-1,included
cellid_000099409-1,included
cellid_000099410-1,included
cellid_000099411-1,included
cellid_000099412-1,included
cellid_000099413-1,included
cellid_000099414-1,included
cellid_000099415-1,included
cellid_000099416-1,included
cellid_000099417-1,included
cellid_000099418-1,included
cellid_000099419-1,included
cellid_000099420-1,included
cellid_000099421-1,included
cellid_000099422-1,included
cellid_000099423-1,included
cellid_000099424-1,included
cellid_000099425-1,included
cellid_000099426-1,included
cellid_000099427-1,included
cellid_000099428-1,included
cellid_000099429-1,included
cellid_000099430-1,included
cellid_000099431-1,included
cellid_000099432-1,included
cellid_000099433-1,included
cellid_000099434-1,included
cellid_000099435-1,included
cellid_000099436-1,included
cellid_000099437-1,included
cellid_000099438-1,included
cellid_000099439-1,included
cellid_000099440-1,included
cellid_000099441-1,included
cellid_000099442-1,included
cellid_000099443-1,included
cellid_000099444-1,included
cellid_000099445-1,included
cellid_000099446-1,included
cellid_000099447-1,included
cellid_000099448-1,included
cellid_000099449-1,included
cellid_000099450-1,included
cellid_000099451-1,included
cellid_000099452-1,included
cellid_000099453-1,included
cellid_000099454-1,included
cellid_000099455-1,included
cellid_000099456-1,included
cellid_000099457-1,included
cellid_000099458-1,included
cellid_000099459-1,included
cellid_000099462-1,included
cellid_000099463-1,included
cellid_000099464-1,included
cellid_000099465-1,included
cellid_000099466-1,included
cellid_000099467-1,included
cellid_000099468-1,included
cellid_000099469-1,included
cellid_000099470-1,included
cellid_000099471-1,included
cellid_000099472-1,included
cellid_000099473-1,included
cellid_000099474-1,included
cellid_000099475-1,included
cellid_000099476-1,included
cellid_000099477-1,included
cellid_000099478-1,included
cellid_000099479-1,included
cellid_000099480-1,included
cellid_000099481-1,included
cellid_000099482-1,included
cellid_000099483-1,included
cellid_000099484-1,included
cellid_000099485-1,included
cellid_000099486-1,included
cellid_000099487-1,included
cellid_000099488-1,included
cellid_000099489-1,included
cellid_000099490-1,included
cellid_000099491-1,included
cellid_000099492-1,included
cellid_000099493-1,included
cellid_000099494-1,included
cellid_000099496-1,included
cellid_000099497-1,included
cellid_000099498-1,included
cellid_000099499-1,included
cellid_000099501-1,included
cellid_000099502-1,included
cellid_000099503-1,included
cellid_000099504-1,included
cellid_000099505-1,included
cellid_000099506-1,included
cellid_000099507-1,included
cellid_000099508-1,included
cellid_000099509-1,included
cellid_000099510-1,included
cellid_000099511-1,included
cellid_000099512-1,included
cellid_000099513-1,included
cellid_000099514-1,included
cellid_000099515-1,included
cellid_000099516-1,included
cellid_000099517-1,included
cellid_000099519-1,included
cellid_000099520-1,included
cellid_000099521-1,included
cellid_000099522-1,included
cellid_000099523-1,included
cellid_000099524-1,included
cellid_000099525-1,included
cellid_000099526-1,included
cellid_000099527-1,included
cellid_000099528-1,included
cellid_000099529-1,included
cellid_000099530-1,included
cellid_000099531-1,included
cellid_000099532-1,included
cellid_000099533-1,included
cellid_000099534-1,included
cellid_000099535-1,included
cellid_000099536-1,included
cellid_000099537-1,included
cellid_000099538-1,included
cellid_000099539-1,included
cellid_000099541-1,included
cellid_000099542-1,included
cellid_000099543-1,included
cellid_000099544-1,included
cellid_000099545-1,included
cellid_000099546-1,included
cellid_000099547-1,included
cellid_000099548-1,included
cellid_000099549-1,included
cellid_000099550-1,included
cellid_000099551-1,included
cellid_000099552-1,included
cellid_000099553-1,included
cellid_000099554-1,included
cellid_000099555-1,included
cellid_000099556-1,included
cellid_000099557-1,included
cellid_000099558-1,included
cellid_000099559-1,included
cellid_000099560-1,included
cellid_000099561-1,included
cellid_000099562-1,included
cellid_000099563-1,included
cellid_000099564-1,included
cellid_000099565-1,included
cellid_000099566-1,included
cellid_000099567-1,included
cellid_000099568-1,included
cellid_000099569-1,included
cellid_000099570-1,included
cellid_000099571-1,included
cellid_000099572-1,included
cellid_000099573-1,included
cellid_000099574-1,included
cellid_000099575-1,included
cellid_000099576-1,included
cellid_000099577-1,included
cellid_000099578-1,included
cellid_000099579-1,included
cellid_000099580-1,included
cellid_000099581-1,included
cellid_000099582-1,included
cellid_000099583-1,included
cellid_000099584-1,included
cellid_000099585-1,included
cellid_000099586-1,included
cellid_000099587-1,included
cellid_000099588-1,included
cellid_000099589-1,included
cellid_000099590-1,included
cellid_000099591-1,included
cellid_000099592-1,included
cellid_000099594-1,included
cellid_000099595-1,included
cellid_000099596-1,included
cellid_000099597-1,included
cellid_000099598-1,included
cellid_000099599-1,included
cellid_000099600-1,included
cellid_000099601-1,included
cellid_000099602-1,included
cellid_000099603-1,included
cellid_000099604-1,included
cellid_000099605-1,included
cellid_000099606-1,included
cellid_000099607-1,included
cellid_000099608-1,included
cellid_000099609-1,included
cellid_000099610-1,included
cellid_000099611-1,included
cellid_000099612-1,included
cellid_000099613-1,included
cellid_000099614-1,included
cellid_000099615-1,included
cellid_000099616-1,included
cellid_000099617-1,included
cellid_000099618-1,included
cellid_000099619-1,included
cellid_000099620-1,included
cellid_000099621-1,included
cellid_000099622-1,included
cellid_000099623-1,included
cellid_000099624-1,included
cellid_000099625-1,included
cellid_000099626-1,included
cellid_000099627-1,included
cellid_000099628-1,included
cellid_000099629-1,included
cellid_000099630-1,included
cellid_000099631-1,included
cellid_000099632-1,included
cellid_000099633-1,included
cellid_000099634-1,included
cellid_000099635-1,included
cellid_000099636-1,included
cellid_000099637-1,included
cellid_000099638-1,included
cellid_000099639-1,included
cellid_000099640-1,included
cellid_000099641-1,included
cellid_000099642-1,included
cellid_000099643-1,included
cellid_000099644-1,included
cellid_000099645-1,included
cellid_000099646-1,included
cellid_000099647-1,included
cellid_000099648-1,included
cellid_000099649-1,included
cellid_000099650-1,included
cellid_000099651-1,included
cellid_000099652-1,included
cellid_000099653-1,included
cellid_000099654-1,included
cellid_000099655-1,included
cellid_000099656-1,included
cellid_000099657-1,included
cellid_000099658-1,included
cellid_000099659-1,included
cellid_000099661-1,included
cellid_000099662-1,included
cellid_000099663-1,included
cellid_000099664-1,included
cellid_000099665-1,included
cellid_000099666-1,included
cellid_000099667-1,included
cellid_000099668-1,included
cellid_000099669-1,included
cellid_000099670-1,included
cellid_000099671-1,included
cellid_000099672-1,included
cellid_000099673-1,included
cellid_000099674-1,included
cellid_000099675-1,included
cellid_000099676-1,included
cellid_000099677-1,included
cellid_000099678-1,included
cellid_000099679-1,included
cellid_000099680-1,included
cellid_000099681-1,included
cellid_000099682-1,included
cellid_000099683-1,included
cellid_000099684-1,included
cellid_000099685-1,included
cellid_000099686-1,included
cellid_000099687-1,included
cellid_000099688-1,included
cellid_000099689-1,included
cellid_000099690-1,included
cellid_000099691-1,included
cellid_000099692-1,included
cellid_000099693-1,included
cellid_000099694-1,included
cellid_000099695-1,included
cellid_000099696-1,included
cellid_000099697-1,included
cellid_000099698-1,included
cellid_000099699-1,included
cellid_000099700-1,included
cellid_000099701-1,included
cellid_000099702-1,included
cellid_000099703-1,included
cellid_000099704-1,included
cellid_000099705-1,included
cellid_000099706-1,included
cellid_000099707-1,included
cellid_000099708-1,included
cellid_000099709-1,included
cellid_000099710-1,included
cellid_000099711-1,included
cellid_000099712-1,included
cellid_000099713-1,included
cellid_000099714-1,included
cellid_000099715-1,included
cellid_000099716-1,included
cellid_000099717-1,included
cellid_000099718-1,included
cellid_000099719-1,included
cellid_000099720-1,included
cellid_000099721-1,included
cellid_000099722-1,included
cellid_000099723-1,included
cellid_000099724-1,included
cellid_000099725-1,included
cellid_000099726-1,included
cellid_000099727-1,included
cellid_000099728-1,included
cellid_000099729-1,included
cellid_000099730-1,included
cellid_000099731-1,included
cellid_000099732-1,included
cellid_000099733-1,included
cellid_000099734-1,included
cellid_000099735-1,included
cellid_000099736-1,included
cellid_000099737-1,included
cellid_000099738-1,included
cellid_000099739-1,included
cellid_000099740-1,included
cellid_000099741-1,included
cellid_000099742-1,included
cellid_000099743-1,included
cellid_000099744-1,included
cellid_000099745-1,included
cellid_000099746-1,included
cellid_000099747-1,included
