Barcode,Coltan Dissection
cellid_000060027-1,included
cellid_000060028-1,included
cellid_000060030-1,included
cellid_000060031-1,included
cellid_000060033-1,included
cellid_000060034-1,included
cellid_000060036-1,included
cellid_000060037-1,included
cellid_000060039-1,included
cellid_000060040-1,included
cellid_000060041-1,included
cellid_000060042-1,included
cellid_000060045-1,included
cellid_000060046-1,included
cellid_000060047-1,included
cellid_000060049-1,included
cellid_000060051-1,included
cellid_000060052-1,included
cellid_000060053-1,included
cellid_000060055-1,included
cellid_000060061-1,included
cellid_000060062-1,included
cellid_000060063-1,included
cellid_000060064-1,included
cellid_000060065-1,included
cellid_000060066-1,included
cellid_000060068-1,included
cellid_000060070-1,included
cellid_000060071-1,included
cellid_000060072-1,included
cellid_000060074-1,included
cellid_000060076-1,included
cellid_000060077-1,included
cellid_000060078-1,included
cellid_000060082-1,included
cellid_000060083-1,included
cellid_000060084-1,included
cellid_000060085-1,included
cellid_000060086-1,included
cellid_000060087-1,included
cellid_000060089-1,included
cellid_000060090-1,included
cellid_000060091-1,included
cellid_000060092-1,included
cellid_000060094-1,included
cellid_000060095-1,included
cellid_000060096-1,included
cellid_000060097-1,included
cellid_000060098-1,included
cellid_000060099-1,included
cellid_000060101-1,included
cellid_000060102-1,included
cellid_000060103-1,included
cellid_000060104-1,included
cellid_000060105-1,included
cellid_000060106-1,included
cellid_000060108-1,included
cellid_000060109-1,included
cellid_000060110-1,included
cellid_000060111-1,included
cellid_000060114-1,included
cellid_000060116-1,included
cellid_000060119-1,included
cellid_000060120-1,included
cellid_000060121-1,included
cellid_000060122-1,included
cellid_000060123-1,included
cellid_000060125-1,included
cellid_000060126-1,included
cellid_000060129-1,included
cellid_000060136-1,included
cellid_000060137-1,included
cellid_000060138-1,included
cellid_000060139-1,included
cellid_000060140-1,included
cellid_000060141-1,included
cellid_000060145-1,included
cellid_000060146-1,included
cellid_000060147-1,included
cellid_000060149-1,included
cellid_000060150-1,included
cellid_000060151-1,included
cellid_000060152-1,included
cellid_000060153-1,included
cellid_000060154-1,included
cellid_000060155-1,included
cellid_000060156-1,included
cellid_000060157-1,included
cellid_000060159-1,included
cellid_000060161-1,included
cellid_000060162-1,included
cellid_000060165-1,included
cellid_000060168-1,included
cellid_000060169-1,included
cellid_000060170-1,included
cellid_000060173-1,included
cellid_000060174-1,included
cellid_000060177-1,included
cellid_000060178-1,included
cellid_000060179-1,included
cellid_000060187-1,included
cellid_000060188-1,included
cellid_000060189-1,included
cellid_000060191-1,included
cellid_000060192-1,included
cellid_000060195-1,included
cellid_000060197-1,included
cellid_000060198-1,included
cellid_000060199-1,included
cellid_000060200-1,included
cellid_000060201-1,included
cellid_000060202-1,included
cellid_000060203-1,included
cellid_000060204-1,included
cellid_000060206-1,included
cellid_000060207-1,included
cellid_000060209-1,included
cellid_000060210-1,included
cellid_000060211-1,included
cellid_000060212-1,included
cellid_000060213-1,included
cellid_000060214-1,included
cellid_000060215-1,included
cellid_000060217-1,included
cellid_000060218-1,included
cellid_000060220-1,included
cellid_000060222-1,included
cellid_000060223-1,included
cellid_000060224-1,included
cellid_000060225-1,included
cellid_000060226-1,included
cellid_000060228-1,included
cellid_000060230-1,included
cellid_000060231-1,included
cellid_000060232-1,included
cellid_000060234-1,included
cellid_000060235-1,included
cellid_000060236-1,included
cellid_000060238-1,included
cellid_000060239-1,included
cellid_000060240-1,included
cellid_000060241-1,included
cellid_000060242-1,included
cellid_000060245-1,included
cellid_000060247-1,included
cellid_000060249-1,included
cellid_000060251-1,included
cellid_000060252-1,included
cellid_000060254-1,included
cellid_000060256-1,included
cellid_000060257-1,included
cellid_000060259-1,included
cellid_000060260-1,included
cellid_000060261-1,included
cellid_000060263-1,included
cellid_000060264-1,included
cellid_000060265-1,included
cellid_000060267-1,included
cellid_000060269-1,included
cellid_000060274-1,included
cellid_000060275-1,included
cellid_000060276-1,included
cellid_000060280-1,included
cellid_000060283-1,included
cellid_000060284-1,included
cellid_000060287-1,included
cellid_000060288-1,included
cellid_000060290-1,included
cellid_000060293-1,included
cellid_000060294-1,included
cellid_000060295-1,included
cellid_000060296-1,included
cellid_000060297-1,included
cellid_000060298-1,included
cellid_000060301-1,included
cellid_000060303-1,included
cellid_000060304-1,included
cellid_000060305-1,included
cellid_000060306-1,included
cellid_000060307-1,included
cellid_000060309-1,included
cellid_000060310-1,included
cellid_000060312-1,included
cellid_000060313-1,included
cellid_000060314-1,included
cellid_000060315-1,included
cellid_000060317-1,included
cellid_000060318-1,included
cellid_000060321-1,included
cellid_000060322-1,included
cellid_000060323-1,included
cellid_000060324-1,included
cellid_000060325-1,included
cellid_000060326-1,included
cellid_000060328-1,included
cellid_000060329-1,included
cellid_000060330-1,included
cellid_000060331-1,included
cellid_000060332-1,included
cellid_000060333-1,included
cellid_000060337-1,included
cellid_000060339-1,included
cellid_000060340-1,included
cellid_000060343-1,included
cellid_000060344-1,included
cellid_000060345-1,included
cellid_000060348-1,included
cellid_000060350-1,included
cellid_000060351-1,included
cellid_000060353-1,included
cellid_000060354-1,included
cellid_000060355-1,included
cellid_000060356-1,included
cellid_000060357-1,included
cellid_000060358-1,included
cellid_000060360-1,included
cellid_000060361-1,included
cellid_000060362-1,included
cellid_000060363-1,included
cellid_000060365-1,included
cellid_000060367-1,included
cellid_000060369-1,included
cellid_000060374-1,included
cellid_000060375-1,included
cellid_000060376-1,included
cellid_000060378-1,included
cellid_000060379-1,included
cellid_000060380-1,included
cellid_000060382-1,included
cellid_000060383-1,included
cellid_000060384-1,included
cellid_000060385-1,included
cellid_000060386-1,included
cellid_000060390-1,included
cellid_000060392-1,included
cellid_000060398-1,included
cellid_000060400-1,included
cellid_000060404-1,included
cellid_000060406-1,included
cellid_000060408-1,included
cellid_000060410-1,included
cellid_000060412-1,included
cellid_000060415-1,included
cellid_000060416-1,included
cellid_000060417-1,included
cellid_000060419-1,included
cellid_000060423-1,included
cellid_000060424-1,included
cellid_000060426-1,included
cellid_000060428-1,included
cellid_000060429-1,included
cellid_000060430-1,included
cellid_000060431-1,included
cellid_000060433-1,included
cellid_000060434-1,included
cellid_000060435-1,included
cellid_000060439-1,included
cellid_000060442-1,included
cellid_000060443-1,included
cellid_000060445-1,included
cellid_000060447-1,included
cellid_000060449-1,included
cellid_000060450-1,included
cellid_000060451-1,included
cellid_000060452-1,included
cellid_000060455-1,included
cellid_000060461-1,included
cellid_000060464-1,included
cellid_000060465-1,included
cellid_000060466-1,included
cellid_000060469-1,included
cellid_000060470-1,included
cellid_000060471-1,included
cellid_000060474-1,included
cellid_000060475-1,included
cellid_000060476-1,included
cellid_000060477-1,included
cellid_000060478-1,included
cellid_000060479-1,included
cellid_000060482-1,included
cellid_000060483-1,included
cellid_000060484-1,included
cellid_000060488-1,included
cellid_000060489-1,included
cellid_000060490-1,included
cellid_000060491-1,included
cellid_000060495-1,included
cellid_000060496-1,included
cellid_000060500-1,included
cellid_000060501-1,included
cellid_000060505-1,included
cellid_000060506-1,included
cellid_000060507-1,included
cellid_000060508-1,included
cellid_000060510-1,included
cellid_000060511-1,included
cellid_000060514-1,included
cellid_000060516-1,included
cellid_000060520-1,included
cellid_000060521-1,included
cellid_000060522-1,included
cellid_000060523-1,included
cellid_000060525-1,included
cellid_000060526-1,included
cellid_000060528-1,included
cellid_000060529-1,included
cellid_000060530-1,included
cellid_000060531-1,included
cellid_000060532-1,included
cellid_000060534-1,included
cellid_000060536-1,included
cellid_000060537-1,included
cellid_000060538-1,included
cellid_000060540-1,included
cellid_000060541-1,included
cellid_000060542-1,included
cellid_000060543-1,included
cellid_000060544-1,included
cellid_000060546-1,included
cellid_000060547-1,included
cellid_000060548-1,included
cellid_000060549-1,included
cellid_000060550-1,included
cellid_000060551-1,included
cellid_000060552-1,included
cellid_000060553-1,included
cellid_000060555-1,included
cellid_000060556-1,included
cellid_000060557-1,included
cellid_000060559-1,included
cellid_000060560-1,included
cellid_000060562-1,included
cellid_000060563-1,included
cellid_000060564-1,included
cellid_000060565-1,included
cellid_000060566-1,included
cellid_000060567-1,included
cellid_000060569-1,included
cellid_000060570-1,included
cellid_000060576-1,included
cellid_000060577-1,included
cellid_000060578-1,included
cellid_000060580-1,included
cellid_000060581-1,included
cellid_000060583-1,included
cellid_000060584-1,included
cellid_000060586-1,included
cellid_000060587-1,included
cellid_000060589-1,included
cellid_000060591-1,included
cellid_000060594-1,included
cellid_000060596-1,included
cellid_000060597-1,included
cellid_000060598-1,included
cellid_000060599-1,included
cellid_000060602-1,included
cellid_000060603-1,included
cellid_000060604-1,included
cellid_000060606-1,included
cellid_000060609-1,included
cellid_000060612-1,included
cellid_000060615-1,included
cellid_000060616-1,included
cellid_000060617-1,included
cellid_000060618-1,included
cellid_000060619-1,included
cellid_000060620-1,included
cellid_000060622-1,included
cellid_000060623-1,included
cellid_000060624-1,included
cellid_000060625-1,included
cellid_000060628-1,included
cellid_000060629-1,included
cellid_000060631-1,included
cellid_000060632-1,included
cellid_000060633-1,included
cellid_000060635-1,included
cellid_000060638-1,included
cellid_000060639-1,included
cellid_000060640-1,included
cellid_000060642-1,included
cellid_000060643-1,included
cellid_000060644-1,included
cellid_000060645-1,included
cellid_000060646-1,included
cellid_000060647-1,included
cellid_000060648-1,included
cellid_000060649-1,included
cellid_000060651-1,included
cellid_000060652-1,included
cellid_000060653-1,included
cellid_000060655-1,included
cellid_000060656-1,included
cellid_000060657-1,included
cellid_000060658-1,included
cellid_000060659-1,included
cellid_000060660-1,included
cellid_000060663-1,included
cellid_000060664-1,included
cellid_000060665-1,included
cellid_000060666-1,included
cellid_000060669-1,included
cellid_000060674-1,included
cellid_000060675-1,included
cellid_000060676-1,included
cellid_000060678-1,included
cellid_000060680-1,included
cellid_000060683-1,included
cellid_000060686-1,included
cellid_000060687-1,included
cellid_000060689-1,included
cellid_000060690-1,included
cellid_000060691-1,included
cellid_000060692-1,included
cellid_000060693-1,included
cellid_000060694-1,included
cellid_000060696-1,included
cellid_000060698-1,included
cellid_000060699-1,included
cellid_000060703-1,included
cellid_000060704-1,included
cellid_000060706-1,included
cellid_000060708-1,included
cellid_000060709-1,included
cellid_000060711-1,included
cellid_000060713-1,included
cellid_000060714-1,included
cellid_000060716-1,included
cellid_000060717-1,included
cellid_000060719-1,included
cellid_000060720-1,included
cellid_000060721-1,included
cellid_000060723-1,included
cellid_000060725-1,included
cellid_000060726-1,included
cellid_000060727-1,included
cellid_000060728-1,included
cellid_000060729-1,included
cellid_000060730-1,included
cellid_000060731-1,included
cellid_000060732-1,included
cellid_000060735-1,included
cellid_000060736-1,included
cellid_000060737-1,included
cellid_000060740-1,included
cellid_000060741-1,included
cellid_000060742-1,included
cellid_000060743-1,included
cellid_000060745-1,included
cellid_000060746-1,included
cellid_000060747-1,included
cellid_000060749-1,included
cellid_000060752-1,included
cellid_000060755-1,included
cellid_000060758-1,included
cellid_000060759-1,included
cellid_000060762-1,included
cellid_000060763-1,included
cellid_000060765-1,included
cellid_000060770-1,included
cellid_000060771-1,included
cellid_000060772-1,included
cellid_000060774-1,included
cellid_000060776-1,included
cellid_000060778-1,included
cellid_000060779-1,included
cellid_000060781-1,included
cellid_000060782-1,included
cellid_000060783-1,included
cellid_000060784-1,included
cellid_000060785-1,included
cellid_000060786-1,included
cellid_000060788-1,included
cellid_000060789-1,included
cellid_000060790-1,included
cellid_000060792-1,included
cellid_000060794-1,included
cellid_000060795-1,included
cellid_000060796-1,included
cellid_000060797-1,included
cellid_000060799-1,included
cellid_000060800-1,included
cellid_000060802-1,included
cellid_000060803-1,included
cellid_000060804-1,included
cellid_000060807-1,included
cellid_000060810-1,included
cellid_000060811-1,included
cellid_000060814-1,included
cellid_000060815-1,included
cellid_000060816-1,included
cellid_000060817-1,included
cellid_000060819-1,included
cellid_000060820-1,included
cellid_000060822-1,included
cellid_000060826-1,included
cellid_000060827-1,included
cellid_000060830-1,included
cellid_000060834-1,included
cellid_000060836-1,included
cellid_000060837-1,included
cellid_000060838-1,included
cellid_000060841-1,included
cellid_000060843-1,included
cellid_000060844-1,included
cellid_000060845-1,included
cellid_000060847-1,included
cellid_000060849-1,included
cellid_000060850-1,included
cellid_000060852-1,included
cellid_000060854-1,included
cellid_000060858-1,included
cellid_000060859-1,included
cellid_000060860-1,included
cellid_000060862-1,included
cellid_000060863-1,included
cellid_000060865-1,included
cellid_000060866-1,included
cellid_000060868-1,included
cellid_000060870-1,included
cellid_000060872-1,included
cellid_000060874-1,included
cellid_000060876-1,included
cellid_000060877-1,included
cellid_000060878-1,included
cellid_000060879-1,included
cellid_000060880-1,included
cellid_000060881-1,included
cellid_000060882-1,included
cellid_000060885-1,included
cellid_000060886-1,included
cellid_000060891-1,included
cellid_000060892-1,included
cellid_000065611-1,included
cellid_000065617-1,included
cellid_000065639-1,included
cellid_000065648-1,included
cellid_000065649-1,included
cellid_000065654-1,included
cellid_000065680-1,included
cellid_000065693-1,included
cellid_000065698-1,included
cellid_000065715-1,included
cellid_000065719-1,included
cellid_000065723-1,included
cellid_000065764-1,included
cellid_000065789-1,included
cellid_000065793-1,included
cellid_000065815-1,included
cellid_000065871-1,included
cellid_000065896-1,included
cellid_000065900-1,included
cellid_000065931-1,included
cellid_000065936-1,included
cellid_000069534-1,included
cellid_000069548-1,included
cellid_000069558-1,included
cellid_000069562-1,included
cellid_000069563-1,included
cellid_000069574-1,included
cellid_000069594-1,included
cellid_000069595-1,included
cellid_000069597-1,included
cellid_000069607-1,included
cellid_000069608-1,included
cellid_000069614-1,included
cellid_000069616-1,included
cellid_000069617-1,included
cellid_000069618-1,included
cellid_000069625-1,included
cellid_000069626-1,included
cellid_000069631-1,included
cellid_000069639-1,included
cellid_000069640-1,included
cellid_000069643-1,included
cellid_000069648-1,included
cellid_000069649-1,included
cellid_000069654-1,included
cellid_000069660-1,included
cellid_000069662-1,included
cellid_000069665-1,included
cellid_000069677-1,included
cellid_000069681-1,included
cellid_000069682-1,included
cellid_000069685-1,included
cellid_000069688-1,included
cellid_000069689-1,included
cellid_000069692-1,included
cellid_000069694-1,included
cellid_000069695-1,included
cellid_000069701-1,included
cellid_000069702-1,included
cellid_000069703-1,included
cellid_000069708-1,included
cellid_000069710-1,included
cellid_000069715-1,included
cellid_000069717-1,included
cellid_000069723-1,included
cellid_000069725-1,included
cellid_000069732-1,included
cellid_000069735-1,included
cellid_000069740-1,included
cellid_000069752-1,included
cellid_000069753-1,included
cellid_000069756-1,included
cellid_000069759-1,included
cellid_000069768-1,included
cellid_000069770-1,included
cellid_000069780-1,included
cellid_000069783-1,included
cellid_000069786-1,included
cellid_000069787-1,included
cellid_000069788-1,included
cellid_000069790-1,included
cellid_000069795-1,included
cellid_000069798-1,included
cellid_000069799-1,included
cellid_000069804-1,included
cellid_000069807-1,included
cellid_000069811-1,included
cellid_000069817-1,included
cellid_000069820-1,included
cellid_000069821-1,included
cellid_000069826-1,included
cellid_000069832-1,included
cellid_000069834-1,included
cellid_000069840-1,included
cellid_000069841-1,included
cellid_000069842-1,included
cellid_000069845-1,included
cellid_000069847-1,included
cellid_000069849-1,included
cellid_000069851-1,included
cellid_000069854-1,included
cellid_000069860-1,included
cellid_000069866-1,included
cellid_000069867-1,included
cellid_000069872-1,included
cellid_000069878-1,included
cellid_000069884-1,included
cellid_000069893-1,included
cellid_000069897-1,included
cellid_000069898-1,included
cellid_000069902-1,included
cellid_000069910-1,included
cellid_000069913-1,included
cellid_000069916-1,included
cellid_000069920-1,included
cellid_000069922-1,included
cellid_000069924-1,included
cellid_000069927-1,included
cellid_000069932-1,included
cellid_000069947-1,included
cellid_000069951-1,included
cellid_000069958-1,included
cellid_000069966-1,included
cellid_000069969-1,included
cellid_000069971-1,included
cellid_000069973-1,included
cellid_000069976-1,included
cellid_000069977-1,included
cellid_000069981-1,included
cellid_000069982-1,included
cellid_000069991-1,included
cellid_000070011-1,included
cellid_000070021-1,included
cellid_000070022-1,included
cellid_000070033-1,included
cellid_000070034-1,included
cellid_000070039-1,included
cellid_000070045-1,included
cellid_000070047-1,included
cellid_000070052-1,included
cellid_000070056-1,included
cellid_000070061-1,included
cellid_000070063-1,included
cellid_000070068-1,included
cellid_000070071-1,included
cellid_000070076-1,included
cellid_000070091-1,included
cellid_000070093-1,included
cellid_000070094-1,included
cellid_000070103-1,included
cellid_000070105-1,included
cellid_000070109-1,included
cellid_000070116-1,included
cellid_000070117-1,included
cellid_000070118-1,included
cellid_000070135-1,included
cellid_000070137-1,included
cellid_000070139-1,included
cellid_000070144-1,included
cellid_000070145-1,included
cellid_000070147-1,included
cellid_000070149-1,included
cellid_000070152-1,included
cellid_000070155-1,included
cellid_000070156-1,included
cellid_000070163-1,included
cellid_000070170-1,included
cellid_000070176-1,included
cellid_000070179-1,included
cellid_000070182-1,included
cellid_000070183-1,included
cellid_000070184-1,included
cellid_000070185-1,included
cellid_000070187-1,included
cellid_000070188-1,included
cellid_000070195-1,included
cellid_000070198-1,included
cellid_000070201-1,included
cellid_000070202-1,included
cellid_000070209-1,included
cellid_000070210-1,included
cellid_000070211-1,included
cellid_000070215-1,included
cellid_000070222-1,included
cellid_000070228-1,included
cellid_000070233-1,included
cellid_000070243-1,included
cellid_000070245-1,included
cellid_000070247-1,included
cellid_000070248-1,included
cellid_000070251-1,included
cellid_000070259-1,included
cellid_000070264-1,included
cellid_000070265-1,included
cellid_000070270-1,included
cellid_000070271-1,included
cellid_000070276-1,included
cellid_000070280-1,included
cellid_000070297-1,included
cellid_000070302-1,included
cellid_000070305-1,included
cellid_000070307-1,included
cellid_000070309-1,included
cellid_000070310-1,included
cellid_000070316-1,included
cellid_000070324-1,included
cellid_000070325-1,included
cellid_000070326-1,included
cellid_000070328-1,included
cellid_000070330-1,included
cellid_000070350-1,included
cellid_000070352-1,included
cellid_000070357-1,included
cellid_000070373-1,included
cellid_000070376-1,included
cellid_000070377-1,included
cellid_000070378-1,included
cellid_000070382-1,included
cellid_000070384-1,included
cellid_000070388-1,included
cellid_000070391-1,included
cellid_000070414-1,included
cellid_000070416-1,included
cellid_000070417-1,included
cellid_000070419-1,included
cellid_000070422-1,included
cellid_000070429-1,included
cellid_000070430-1,included
cellid_000070431-1,included
cellid_000070437-1,included
cellid_000070439-1,included
cellid_000070442-1,included
cellid_000070444-1,included
cellid_000070445-1,included
cellid_000070450-1,included
cellid_000070452-1,included
cellid_000070454-1,included
cellid_000070460-1,included
cellid_000070465-1,included
cellid_000070471-1,included
cellid_000070472-1,included
cellid_000070474-1,included
cellid_000070475-1,included
cellid_000070478-1,included
cellid_000070484-1,included
cellid_000070485-1,included
cellid_000070489-1,included
cellid_000070492-1,included
cellid_000070500-1,included
cellid_000070504-1,included
cellid_000070505-1,included
cellid_000070506-1,included
cellid_000070507-1,included
cellid_000070515-1,included
cellid_000070520-1,included
cellid_000070522-1,included
cellid_000070523-1,included
cellid_000070524-1,included
cellid_000070533-1,included
cellid_000070536-1,included
cellid_000070545-1,included
cellid_000070548-1,included
cellid_000070550-1,included
cellid_000070557-1,included
cellid_000070560-1,included
cellid_000070561-1,included
cellid_000070562-1,included
cellid_000070571-1,included
cellid_000070578-1,included
cellid_000070585-1,included
cellid_000070586-1,included
cellid_000070587-1,included
cellid_000070604-1,included
cellid_000070607-1,included
cellid_000070609-1,included
cellid_000070616-1,included
cellid_000070632-1,included
cellid_000070643-1,included
cellid_000070648-1,included
cellid_000070650-1,included
cellid_000070658-1,included
cellid_000070677-1,included
cellid_000070679-1,included
cellid_000070682-1,included
cellid_000070688-1,included
cellid_000070697-1,included
cellid_000070698-1,included
cellid_000070700-1,included
cellid_000070701-1,included
cellid_000070720-1,included
cellid_000070729-1,included
cellid_000070734-1,included
cellid_000070739-1,included
cellid_000070746-1,included
cellid_000070747-1,included
cellid_000070759-1,included
cellid_000070764-1,included
cellid_000070770-1,included
cellid_000070774-1,included
cellid_000070788-1,included
cellid_000070790-1,included
cellid_000070817-1,included
cellid_000070821-1,included
cellid_000070827-1,included
cellid_000070843-1,included
cellid_000070844-1,included
cellid_000070847-1,included
cellid_000070848-1,included
cellid_000070854-1,included
cellid_000070856-1,included
cellid_000070857-1,included
cellid_000070863-1,included
cellid_000070865-1,included
cellid_000070873-1,included
cellid_000070878-1,included
cellid_000070884-1,included
cellid_000070885-1,included
cellid_000070887-1,included
cellid_000070892-1,included
cellid_000070899-1,included
cellid_000070911-1,included
cellid_000070922-1,included
cellid_000070928-1,included
cellid_000070933-1,included
cellid_000070947-1,included
cellid_000070948-1,included
cellid_000070951-1,included
cellid_000070961-1,included
cellid_000070964-1,included
cellid_000070968-1,included
cellid_000070971-1,included
cellid_000070976-1,included
cellid_000070990-1,included
cellid_000070994-1,included
cellid_000071001-1,included
cellid_000071004-1,included
cellid_000071005-1,included
cellid_000071011-1,included
cellid_000071016-1,included
cellid_000071019-1,included
cellid_000071026-1,included
cellid_000071029-1,included
cellid_000071030-1,included
cellid_000071031-1,included
cellid_000071032-1,included
cellid_000071033-1,included
cellid_000071034-1,included
cellid_000071035-1,included
cellid_000071037-1,included
cellid_000071038-1,included
cellid_000071039-1,included
cellid_000071041-1,included
cellid_000071043-1,included
cellid_000071045-1,included
cellid_000071046-1,included
cellid_000071047-1,included
cellid_000071051-1,included
cellid_000071054-1,included
cellid_000071055-1,included
cellid_000071058-1,included
cellid_000071059-1,included
cellid_000071061-1,included
cellid_000071062-1,included
cellid_000071066-1,included
cellid_000071067-1,included
cellid_000071068-1,included
cellid_000071071-1,included
cellid_000071073-1,included
cellid_000071074-1,included
cellid_000071075-1,included
cellid_000071076-1,included
cellid_000071080-1,included
cellid_000071081-1,included
cellid_000071082-1,included
cellid_000071083-1,included
cellid_000071088-1,included
cellid_000071089-1,included
cellid_000071090-1,included
cellid_000071091-1,included
cellid_000071093-1,included
cellid_000071094-1,included
cellid_000071095-1,included
cellid_000071098-1,included
cellid_000071102-1,included
cellid_000071104-1,included
cellid_000071105-1,included
cellid_000071109-1,included
cellid_000071110-1,included
cellid_000071118-1,included
cellid_000071120-1,included
cellid_000071122-1,included
cellid_000071124-1,included
cellid_000071125-1,included
cellid_000071129-1,included
cellid_000071131-1,included
cellid_000071132-1,included
cellid_000071134-1,included
cellid_000071135-1,included
cellid_000071140-1,included
cellid_000071141-1,included
cellid_000071142-1,included
cellid_000071143-1,included
cellid_000071147-1,included
cellid_000071148-1,included
cellid_000071149-1,included
cellid_000071150-1,included
cellid_000071151-1,included
cellid_000071155-1,included
cellid_000071156-1,included
cellid_000071160-1,included
cellid_000071162-1,included
cellid_000071164-1,included
cellid_000071165-1,included
cellid_000071166-1,included
cellid_000071170-1,included
cellid_000071171-1,included
cellid_000071172-1,included
cellid_000071174-1,included
cellid_000071175-1,included
cellid_000071177-1,included
cellid_000071178-1,included
cellid_000071179-1,included
cellid_000071180-1,included
cellid_000071181-1,included
cellid_000071183-1,included
cellid_000071184-1,included
cellid_000071185-1,included
cellid_000071187-1,included
cellid_000071189-1,included
cellid_000071190-1,included
cellid_000071191-1,included
cellid_000071193-1,included
cellid_000071194-1,included
cellid_000071200-1,included
cellid_000071201-1,included
cellid_000071204-1,included
cellid_000071206-1,included
cellid_000071208-1,included
cellid_000071209-1,included
cellid_000071210-1,included
cellid_000071211-1,included
cellid_000071214-1,included
cellid_000071216-1,included
cellid_000071217-1,included
cellid_000071219-1,included
cellid_000071220-1,included
cellid_000071222-1,included
cellid_000071223-1,included
cellid_000071226-1,included
cellid_000071228-1,included
cellid_000071229-1,included
cellid_000071230-1,included
cellid_000071232-1,included
cellid_000071236-1,included
cellid_000071238-1,included
cellid_000071240-1,included
cellid_000071241-1,included
cellid_000071243-1,included
cellid_000071248-1,included
cellid_000071250-1,included
cellid_000071251-1,included
cellid_000071253-1,included
cellid_000071254-1,included
cellid_000071261-1,included
cellid_000071264-1,included
cellid_000071271-1,included
cellid_000071272-1,included
cellid_000071275-1,included
cellid_000071276-1,included
cellid_000071277-1,included
cellid_000071280-1,included
cellid_000071282-1,included
cellid_000071289-1,included
cellid_000071294-1,included
cellid_000071297-1,included
cellid_000071298-1,included
cellid_000071299-1,included
cellid_000071300-1,included
cellid_000071301-1,included
cellid_000071307-1,included
cellid_000071316-1,included
cellid_000071318-1,included
cellid_000071322-1,included
cellid_000071323-1,included
cellid_000071326-1,included
cellid_000071331-1,included
cellid_000071333-1,included
cellid_000071334-1,included
cellid_000071337-1,included
cellid_000071338-1,included
cellid_000071344-1,included
cellid_000071348-1,included
cellid_000071351-1,included
cellid_000071352-1,included
cellid_000071353-1,included
cellid_000071354-1,included
cellid_000071355-1,included
cellid_000071888-1,included
cellid_000071895-1,included
cellid_000071898-1,included
cellid_000071929-1,included
cellid_000071939-1,included
cellid_000071975-1,included
cellid_000072069-1,included
cellid_000072134-1,included
cellid_000072202-1,included
cellid_000072213-1,included
cellid_000072222-1,included
cellid_000072248-1,included
cellid_000072285-1,included
cellid_000072305-1,included
cellid_000072388-1,included
cellid_000072402-1,included
cellid_000072447-1,included
cellid_000072448-1,included
cellid_000072451-1,included
cellid_000072512-1,included
cellid_000072540-1,included
cellid_000072579-1,included
cellid_000072590-1,included
cellid_000072597-1,included
cellid_000072673-1,included
cellid_000072688-1,included
cellid_000072717-1,included
cellid_000072783-1,included
cellid_000072821-1,included
cellid_000072848-1,included
cellid_000072915-1,included
cellid_000072931-1,included
cellid_000072955-1,included
cellid_000072961-1,included
cellid_000072967-1,included
cellid_000072985-1,included
cellid_000072990-1,included
cellid_000073075-1,included
cellid_000073078-1,included
cellid_000073080-1,included
cellid_000073134-1,included
cellid_000073250-1,included
cellid_000073253-1,included
cellid_000073261-1,included
cellid_000073264-1,included
cellid_000073274-1,included
cellid_000073317-1,included
cellid_000073321-1,included
cellid_000073336-1,included
cellid_000073337-1,included
cellid_000073433-1,included
cellid_000073447-1,included
cellid_000073480-1,included
cellid_000073502-1,included
cellid_000073511-1,included
cellid_000073513-1,included
cellid_000073514-1,included
cellid_000073527-1,included
cellid_000073557-1,included
cellid_000073562-1,included
cellid_000073602-1,included
cellid_000073901-1,included
cellid_000074130-1,included
cellid_000074855-1,included
cellid_000074861-1,included
cellid_000074867-1,included
cellid_000074880-1,included
cellid_000074882-1,included
cellid_000074885-1,included
cellid_000074892-1,included
cellid_000074899-1,included
cellid_000074900-1,included
cellid_000074903-1,included
cellid_000074907-1,included
cellid_000074914-1,included
cellid_000074915-1,included
cellid_000074924-1,included
cellid_000074938-1,included
cellid_000074945-1,included
cellid_000074947-1,included
cellid_000074948-1,included
cellid_000074955-1,included
cellid_000074960-1,included
cellid_000074967-1,included
cellid_000074970-1,included
cellid_000074989-1,included
cellid_000074990-1,included
cellid_000074996-1,included
cellid_000075000-1,included
cellid_000075004-1,included
cellid_000075009-1,included
cellid_000075010-1,included
cellid_000075015-1,included
cellid_000075019-1,included
cellid_000075023-1,included
cellid_000075040-1,included
cellid_000075043-1,included
cellid_000075049-1,included
cellid_000075061-1,included
cellid_000075068-1,included
cellid_000075077-1,included
cellid_000075082-1,included
cellid_000075086-1,included
cellid_000075095-1,included
cellid_000075099-1,included
cellid_000075116-1,included
cellid_000075126-1,included
cellid_000075140-1,included
cellid_000075142-1,included
cellid_000075145-1,included
cellid_000075149-1,included
cellid_000075153-1,included
cellid_000075159-1,included
cellid_000075167-1,included
cellid_000075187-1,included
cellid_000075188-1,included
cellid_000075194-1,included
cellid_000075199-1,included
cellid_000075202-1,included
cellid_000075213-1,included
cellid_000075217-1,included
cellid_000075229-1,included
cellid_000075231-1,included
cellid_000075232-1,included
cellid_000075233-1,included
cellid_000075238-1,included
cellid_000075242-1,included
cellid_000075243-1,included
cellid_000075249-1,included
cellid_000075250-1,included
cellid_000075254-1,included
cellid_000075255-1,included
cellid_000075256-1,included
cellid_000075260-1,included
cellid_000075261-1,included
