Barcode,Coltan DIssection
cellid_000014332-1,included
cellid_000014338-1,included
cellid_000014365-1,included
cellid_000014368-1,included
cellid_000014370-1,included
cellid_000014371-1,included
cellid_000014379-1,included
cellid_000014393-1,included
cellid_000014417-1,included
cellid_000014427-1,included
cellid_000014435-1,included
cellid_000014443-1,included
cellid_000014454-1,included
cellid_000014464-1,included
cellid_000014469-1,included
cellid_000014479-1,included
cellid_000014481-1,included
cellid_000014488-1,included
cellid_000014494-1,included
cellid_000014506-1,included
cellid_000014511-1,included
cellid_000014513-1,included
cellid_000014520-1,included
cellid_000014521-1,included
cellid_000014537-1,included
cellid_000014539-1,included
cellid_000014552-1,included
cellid_000014553-1,included
cellid_000014559-1,included
cellid_000014564-1,included
cellid_000014567-1,included
cellid_000014568-1,included
cellid_000014574-1,included
cellid_000014578-1,included
cellid_000014611-1,included
cellid_000014612-1,included
cellid_000014615-1,included
cellid_000014616-1,included
cellid_000014617-1,included
cellid_000014618-1,included
cellid_000014619-1,included
cellid_000014620-1,included
cellid_000014621-1,included
cellid_000014622-1,included
cellid_000014623-1,included
cellid_000014624-1,included
cellid_000014625-1,included
cellid_000014626-1,included
cellid_000014627-1,included
cellid_000014628-1,included
cellid_000014630-1,included
cellid_000014631-1,included
cellid_000014632-1,included
cellid_000014633-1,included
cellid_000014634-1,included
cellid_000014635-1,included
cellid_000014636-1,included
cellid_000014637-1,included
cellid_000014638-1,included
cellid_000014639-1,included
cellid_000014640-1,included
cellid_000014641-1,included
cellid_000014642-1,included
cellid_000014643-1,included
cellid_000014644-1,included
cellid_000014645-1,included
cellid_000014646-1,included
cellid_000014647-1,included
cellid_000014648-1,included
cellid_000014649-1,included
cellid_000014650-1,included
cellid_000014651-1,included
cellid_000014652-1,included
cellid_000014653-1,included
cellid_000014654-1,included
cellid_000014655-1,included
cellid_000014656-1,included
cellid_000014657-1,included
cellid_000014659-1,included
cellid_000014660-1,included
cellid_000014661-1,included
cellid_000014662-1,included
cellid_000014663-1,included
cellid_000014664-1,included
cellid_000014665-1,included
cellid_000014666-1,included
cellid_000014667-1,included
cellid_000014668-1,included
cellid_000014669-1,included
cellid_000014670-1,included
cellid_000014671-1,included
cellid_000014672-1,included
cellid_000014673-1,included
cellid_000014674-1,included
cellid_000014675-1,included
cellid_000014676-1,included
cellid_000014677-1,included
cellid_000014678-1,included
cellid_000014679-1,included
cellid_000014680-1,included
cellid_000014681-1,included
cellid_000014682-1,included
cellid_000014683-1,included
cellid_000014684-1,included
cellid_000014685-1,included
cellid_000014686-1,included
cellid_000014687-1,included
cellid_000014688-1,included
cellid_000014689-1,included
cellid_000014690-1,included
cellid_000014691-1,included
cellid_000014692-1,included
cellid_000014693-1,included
cellid_000014694-1,included
cellid_000014695-1,included
cellid_000014696-1,included
cellid_000014698-1,included
cellid_000014699-1,included
cellid_000014700-1,included
cellid_000014701-1,included
cellid_000014702-1,included
cellid_000014703-1,included
cellid_000014704-1,included
cellid_000014705-1,included
cellid_000014706-1,included
cellid_000014707-1,included
cellid_000014708-1,included
cellid_000014709-1,included
cellid_000014710-1,included
cellid_000014711-1,included
cellid_000014712-1,included
cellid_000014713-1,included
cellid_000014714-1,included
cellid_000014715-1,included
cellid_000014716-1,included
cellid_000014717-1,included
cellid_000014718-1,included
cellid_000014719-1,included
cellid_000014720-1,included
cellid_000014721-1,included
cellid_000014722-1,included
cellid_000014723-1,included
cellid_000014724-1,included
cellid_000014725-1,included
cellid_000014726-1,included
cellid_000014727-1,included
cellid_000014728-1,included
cellid_000014729-1,included
cellid_000014730-1,included
cellid_000014731-1,included
cellid_000014732-1,included
cellid_000014733-1,included
cellid_000014734-1,included
cellid_000014735-1,included
cellid_000014736-1,included
cellid_000014737-1,included
cellid_000014738-1,included
cellid_000014739-1,included
cellid_000014741-1,included
cellid_000014742-1,included
cellid_000014743-1,included
cellid_000014744-1,included
cellid_000014745-1,included
cellid_000014746-1,included
cellid_000014747-1,included
cellid_000014748-1,included
cellid_000014749-1,included
cellid_000014750-1,included
cellid_000014751-1,included
cellid_000014752-1,included
cellid_000014753-1,included
cellid_000014754-1,included
cellid_000014755-1,included
cellid_000014756-1,included
cellid_000014757-1,included
cellid_000014758-1,included
cellid_000014759-1,included
cellid_000014760-1,included
cellid_000014761-1,included
cellid_000014762-1,included
cellid_000014763-1,included
cellid_000014764-1,included
cellid_000014765-1,included
cellid_000014766-1,included
cellid_000014767-1,included
cellid_000014769-1,included
cellid_000014770-1,included
cellid_000014772-1,included
cellid_000014773-1,included
cellid_000014774-1,included
cellid_000014775-1,included
cellid_000014776-1,included
cellid_000014777-1,included
cellid_000014778-1,included
cellid_000014779-1,included
cellid_000014780-1,included
cellid_000014781-1,included
cellid_000014782-1,included
cellid_000014783-1,included
cellid_000014784-1,included
cellid_000014785-1,included
cellid_000014786-1,included
cellid_000014787-1,included
cellid_000014788-1,included
cellid_000014789-1,included
cellid_000014790-1,included
cellid_000014791-1,included
cellid_000014792-1,included
cellid_000014794-1,included
cellid_000014795-1,included
cellid_000014796-1,included
cellid_000014797-1,included
cellid_000014798-1,included
cellid_000014799-1,included
cellid_000014800-1,included
cellid_000014801-1,included
cellid_000014802-1,included
cellid_000014803-1,included
cellid_000014804-1,included
cellid_000014805-1,included
cellid_000014806-1,included
cellid_000014807-1,included
cellid_000014808-1,included
cellid_000014809-1,included
cellid_000014810-1,included
cellid_000014811-1,included
cellid_000014812-1,included
cellid_000014813-1,included
cellid_000014814-1,included
cellid_000014815-1,included
cellid_000014816-1,included
cellid_000014817-1,included
cellid_000014818-1,included
cellid_000014819-1,included
cellid_000014820-1,included
cellid_000014821-1,included
cellid_000014822-1,included
cellid_000014824-1,included
cellid_000014825-1,included
cellid_000014826-1,included
cellid_000014827-1,included
cellid_000014828-1,included
cellid_000014829-1,included
cellid_000014830-1,included
cellid_000014831-1,included
cellid_000014832-1,included
cellid_000014834-1,included
cellid_000014835-1,included
cellid_000014836-1,included
cellid_000014837-1,included
cellid_000014838-1,included
cellid_000014839-1,included
cellid_000014840-1,included
cellid_000014841-1,included
cellid_000014842-1,included
cellid_000014843-1,included
cellid_000014844-1,included
cellid_000014845-1,included
cellid_000014846-1,included
cellid_000014847-1,included
cellid_000014848-1,included
cellid_000014849-1,included
cellid_000014850-1,included
cellid_000014851-1,included
cellid_000014852-1,included
cellid_000014853-1,included
cellid_000014854-1,included
cellid_000014855-1,included
cellid_000014856-1,included
cellid_000014857-1,included
cellid_000014858-1,included
cellid_000014859-1,included
cellid_000014860-1,included
cellid_000014861-1,included
cellid_000014862-1,included
cellid_000014863-1,included
cellid_000014864-1,included
cellid_000014865-1,included
cellid_000014866-1,included
cellid_000014867-1,included
cellid_000014868-1,included
cellid_000014869-1,included
cellid_000014870-1,included
cellid_000014871-1,included
cellid_000014872-1,included
cellid_000014873-1,included
cellid_000014874-1,included
cellid_000014875-1,included
cellid_000014876-1,included
cellid_000014877-1,included
cellid_000014878-1,included
cellid_000014879-1,included
cellid_000014880-1,included
cellid_000014881-1,included
cellid_000014882-1,included
cellid_000014883-1,included
cellid_000014884-1,included
cellid_000014885-1,included
cellid_000014886-1,included
cellid_000014887-1,included
cellid_000014889-1,included
cellid_000014890-1,included
cellid_000014891-1,included
cellid_000014892-1,included
cellid_000014893-1,included
cellid_000014894-1,included
cellid_000014895-1,included
cellid_000014896-1,included
cellid_000014897-1,included
cellid_000014898-1,included
cellid_000014899-1,included
cellid_000014900-1,included
cellid_000014901-1,included
cellid_000014903-1,included
cellid_000014904-1,included
cellid_000014905-1,included
cellid_000014906-1,included
cellid_000014907-1,included
cellid_000014908-1,included
cellid_000014910-1,included
cellid_000014911-1,included
cellid_000014912-1,included
cellid_000014913-1,included
cellid_000014914-1,included
cellid_000014915-1,included
cellid_000014916-1,included
cellid_000014917-1,included
cellid_000014918-1,included
cellid_000014919-1,included
cellid_000014921-1,included
cellid_000014922-1,included
cellid_000014923-1,included
cellid_000014924-1,included
cellid_000014925-1,included
cellid_000014926-1,included
cellid_000014927-1,included
cellid_000014928-1,included
cellid_000014929-1,included
cellid_000014930-1,included
cellid_000014931-1,included
cellid_000014932-1,included
cellid_000014933-1,included
cellid_000014934-1,included
cellid_000014935-1,included
cellid_000014936-1,included
cellid_000014937-1,included
cellid_000014938-1,included
cellid_000014939-1,included
cellid_000014940-1,included
cellid_000014941-1,included
cellid_000014942-1,included
cellid_000014943-1,included
cellid_000014944-1,included
cellid_000014945-1,included
cellid_000014946-1,included
cellid_000014947-1,included
cellid_000014948-1,included
cellid_000014949-1,included
cellid_000014950-1,included
cellid_000014951-1,included
cellid_000014952-1,included
cellid_000014953-1,included
cellid_000014954-1,included
cellid_000014955-1,included
cellid_000014956-1,included
cellid_000014957-1,included
cellid_000014959-1,included
cellid_000014960-1,included
cellid_000014961-1,included
cellid_000014962-1,included
cellid_000014963-1,included
cellid_000014964-1,included
cellid_000014965-1,included
cellid_000014967-1,included
cellid_000014968-1,included
cellid_000014969-1,included
cellid_000014970-1,included
cellid_000014971-1,included
cellid_000014972-1,included
cellid_000014973-1,included
cellid_000014974-1,included
cellid_000014975-1,included
cellid_000014976-1,included
cellid_000014977-1,included
cellid_000014978-1,included
cellid_000014979-1,included
cellid_000014980-1,included
cellid_000014981-1,included
cellid_000014982-1,included
cellid_000014983-1,included
cellid_000014984-1,included
cellid_000014985-1,included
cellid_000014986-1,included
cellid_000014987-1,included
cellid_000014988-1,included
cellid_000014989-1,included
cellid_000014991-1,included
cellid_000014992-1,included
cellid_000014993-1,included
cellid_000014994-1,included
cellid_000014995-1,included
cellid_000014996-1,included
cellid_000014997-1,included
cellid_000014998-1,included
cellid_000014999-1,included
cellid_000015000-1,included
cellid_000015001-1,included
cellid_000015002-1,included
cellid_000015003-1,included
cellid_000015004-1,included
cellid_000015006-1,included
cellid_000015007-1,included
cellid_000015008-1,included
cellid_000015009-1,included
cellid_000015010-1,included
cellid_000015011-1,included
cellid_000015012-1,included
cellid_000015013-1,included
cellid_000015014-1,included
cellid_000015015-1,included
cellid_000015016-1,included
cellid_000015017-1,included
cellid_000015018-1,included
cellid_000015019-1,included
cellid_000015020-1,included
cellid_000015021-1,included
cellid_000015022-1,included
cellid_000015023-1,included
cellid_000015024-1,included
cellid_000015026-1,included
cellid_000015027-1,included
cellid_000015028-1,included
cellid_000015029-1,included
cellid_000015030-1,included
cellid_000015031-1,included
cellid_000015032-1,included
cellid_000015033-1,included
cellid_000015034-1,included
cellid_000015035-1,included
cellid_000015036-1,included
cellid_000015037-1,included
cellid_000015038-1,included
cellid_000015039-1,included
cellid_000015040-1,included
cellid_000015041-1,included
cellid_000015042-1,included
cellid_000015043-1,included
cellid_000015044-1,included
cellid_000015045-1,included
cellid_000015046-1,included
cellid_000015047-1,included
cellid_000015048-1,included
cellid_000015049-1,included
cellid_000015050-1,included
cellid_000015051-1,included
cellid_000015052-1,included
cellid_000015053-1,included
cellid_000015054-1,included
cellid_000015055-1,included
cellid_000015056-1,included
cellid_000015057-1,included
cellid_000015059-1,included
cellid_000015060-1,included
cellid_000015061-1,included
cellid_000015062-1,included
cellid_000015063-1,included
cellid_000015064-1,included
cellid_000015065-1,included
cellid_000015066-1,included
cellid_000015067-1,included
cellid_000015068-1,included
cellid_000015069-1,included
cellid_000015070-1,included
cellid_000015071-1,included
cellid_000015072-1,included
cellid_000015073-1,included
cellid_000015074-1,included
cellid_000015075-1,included
cellid_000015076-1,included
cellid_000015077-1,included
cellid_000015078-1,included
cellid_000015079-1,included
cellid_000015080-1,included
cellid_000015081-1,included
cellid_000015082-1,included
cellid_000015083-1,included
cellid_000015084-1,included
cellid_000015085-1,included
cellid_000015086-1,included
cellid_000015087-1,included
cellid_000015088-1,included
cellid_000015089-1,included
cellid_000015090-1,included
cellid_000015091-1,included
cellid_000015092-1,included
cellid_000015093-1,included
cellid_000015094-1,included
cellid_000015095-1,included
cellid_000015096-1,included
cellid_000015097-1,included
cellid_000015098-1,included
cellid_000015099-1,included
cellid_000015100-1,included
cellid_000015101-1,included
cellid_000015102-1,included
cellid_000015103-1,included
cellid_000015104-1,included
cellid_000015105-1,included
cellid_000015106-1,included
cellid_000015107-1,included
cellid_000015109-1,included
cellid_000015110-1,included
cellid_000015111-1,included
cellid_000015112-1,included
cellid_000015113-1,included
cellid_000015114-1,included
cellid_000015115-1,included
cellid_000015116-1,included
cellid_000015117-1,included
cellid_000015118-1,included
cellid_000015119-1,included
cellid_000015120-1,included
cellid_000015121-1,included
cellid_000015122-1,included
cellid_000015123-1,included
cellid_000015124-1,included
cellid_000015125-1,included
cellid_000015126-1,included
cellid_000015127-1,included
cellid_000015128-1,included
cellid_000015129-1,included
cellid_000015130-1,included
cellid_000015131-1,included
cellid_000015132-1,included
cellid_000015133-1,included
cellid_000015134-1,included
cellid_000015135-1,included
cellid_000015136-1,included
cellid_000015137-1,included
cellid_000015138-1,included
cellid_000015140-1,included
cellid_000015141-1,included
cellid_000015142-1,included
cellid_000015143-1,included
cellid_000015144-1,included
cellid_000015145-1,included
cellid_000015147-1,included
cellid_000015148-1,included
cellid_000015149-1,included
cellid_000015150-1,included
cellid_000015151-1,included
cellid_000015152-1,included
cellid_000015153-1,included
cellid_000015154-1,included
cellid_000015155-1,included
cellid_000015156-1,included
cellid_000015157-1,included
cellid_000015158-1,included
cellid_000015159-1,included
cellid_000015160-1,included
cellid_000015161-1,included
cellid_000015162-1,included
cellid_000015163-1,included
cellid_000015164-1,included
cellid_000015165-1,included
cellid_000015166-1,included
cellid_000015167-1,included
cellid_000015168-1,included
cellid_000015169-1,included
cellid_000015170-1,included
cellid_000015171-1,included
cellid_000015172-1,included
cellid_000015173-1,included
cellid_000015174-1,included
cellid_000015175-1,included
cellid_000015176-1,included
cellid_000015177-1,included
cellid_000015178-1,included
cellid_000015180-1,included
cellid_000015181-1,included
cellid_000015182-1,included
cellid_000015183-1,included
cellid_000015184-1,included
cellid_000015185-1,included
cellid_000015186-1,included
cellid_000015187-1,included
cellid_000015189-1,included
cellid_000015190-1,included
cellid_000015191-1,included
cellid_000015192-1,included
cellid_000015193-1,included
cellid_000015194-1,included
cellid_000015196-1,included
cellid_000015197-1,included
cellid_000015198-1,included
cellid_000015199-1,included
cellid_000015200-1,included
cellid_000015201-1,included
cellid_000015202-1,included
cellid_000015203-1,included
cellid_000015204-1,included
cellid_000015205-1,included
cellid_000015206-1,included
cellid_000015207-1,included
cellid_000015208-1,included
cellid_000015209-1,included
cellid_000015210-1,included
cellid_000015211-1,included
cellid_000015212-1,included
cellid_000015213-1,included
cellid_000015214-1,included
cellid_000015216-1,included
cellid_000015217-1,included
cellid_000015218-1,included
cellid_000015220-1,included
cellid_000015221-1,included
cellid_000015222-1,included
cellid_000015223-1,included
cellid_000015224-1,included
cellid_000015225-1,included
cellid_000015226-1,included
cellid_000015227-1,included
cellid_000015228-1,included
cellid_000015230-1,included
cellid_000015231-1,included
cellid_000015232-1,included
cellid_000015233-1,included
cellid_000015234-1,included
cellid_000015235-1,included
cellid_000015236-1,included
cellid_000015237-1,included
cellid_000015238-1,included
cellid_000015239-1,included
cellid_000015240-1,included
cellid_000015241-1,included
cellid_000015242-1,included
cellid_000015243-1,included
cellid_000015244-1,included
cellid_000015245-1,included
cellid_000015247-1,included
cellid_000015249-1,included
cellid_000015250-1,included
cellid_000015251-1,included
cellid_000015252-1,included
cellid_000015253-1,included
cellid_000015254-1,included
cellid_000015255-1,included
cellid_000015256-1,included
cellid_000015257-1,included
cellid_000015258-1,included
cellid_000015259-1,included
cellid_000015260-1,included
cellid_000015261-1,included
cellid_000015262-1,included
cellid_000015263-1,included
cellid_000015264-1,included
cellid_000015265-1,included
cellid_000015266-1,included
cellid_000015267-1,included
cellid_000015268-1,included
cellid_000015269-1,included
cellid_000015270-1,included
cellid_000015271-1,included
cellid_000015272-1,included
cellid_000015273-1,included
cellid_000015274-1,included
cellid_000015275-1,included
cellid_000015276-1,included
cellid_000015277-1,included
cellid_000015279-1,included
cellid_000015280-1,included
cellid_000015281-1,included
cellid_000015282-1,included
cellid_000015283-1,included
cellid_000015284-1,included
cellid_000015285-1,included
cellid_000015286-1,included
cellid_000015287-1,included
cellid_000015288-1,included
cellid_000015289-1,included
cellid_000015291-1,included
cellid_000015293-1,included
cellid_000015294-1,included
cellid_000015295-1,included
cellid_000015296-1,included
cellid_000015297-1,included
cellid_000015298-1,included
cellid_000015299-1,included
cellid_000015300-1,included
cellid_000015301-1,included
cellid_000015302-1,included
cellid_000015303-1,included
cellid_000015304-1,included
cellid_000015305-1,included
cellid_000015306-1,included
cellid_000015307-1,included
cellid_000015308-1,included
cellid_000015309-1,included
cellid_000015310-1,included
cellid_000015311-1,included
cellid_000015312-1,included
cellid_000015313-1,included
cellid_000015314-1,included
cellid_000015315-1,included
cellid_000015316-1,included
cellid_000015317-1,included
cellid_000015318-1,included
cellid_000015319-1,included
cellid_000015320-1,included
cellid_000015321-1,included
cellid_000015322-1,included
cellid_000015323-1,included
cellid_000015324-1,included
cellid_000015326-1,included
cellid_000015327-1,included
cellid_000015328-1,included
cellid_000015329-1,included
cellid_000015330-1,included
cellid_000015331-1,included
cellid_000015332-1,included
cellid_000015333-1,included
cellid_000015334-1,included
cellid_000015335-1,included
cellid_000015336-1,included
cellid_000015337-1,included
cellid_000015338-1,included
cellid_000015339-1,included
cellid_000015341-1,included
cellid_000015342-1,included
cellid_000015343-1,included
cellid_000015344-1,included
cellid_000015345-1,included
cellid_000015346-1,included
cellid_000015347-1,included
cellid_000015349-1,included
cellid_000015350-1,included
cellid_000015351-1,included
cellid_000015352-1,included
cellid_000015353-1,included
cellid_000015354-1,included
cellid_000015355-1,included
cellid_000015356-1,included
cellid_000015357-1,included
cellid_000015358-1,included
cellid_000015359-1,included
cellid_000015360-1,included
cellid_000015361-1,included
cellid_000015362-1,included
cellid_000015363-1,included
cellid_000015364-1,included
cellid_000015365-1,included
cellid_000015366-1,included
cellid_000015367-1,included
cellid_000015368-1,included
cellid_000015369-1,included
cellid_000015370-1,included
cellid_000015371-1,included
cellid_000015372-1,included
cellid_000015373-1,included
cellid_000015374-1,included
cellid_000015375-1,included
cellid_000015376-1,included
cellid_000015377-1,included
cellid_000015378-1,included
cellid_000015379-1,included
cellid_000015380-1,included
cellid_000015382-1,included
cellid_000015383-1,included
cellid_000015385-1,included
cellid_000015386-1,included
cellid_000015387-1,included
cellid_000015388-1,included
cellid_000015389-1,included
cellid_000015390-1,included
cellid_000015391-1,included
cellid_000015392-1,included
cellid_000015393-1,included
cellid_000015394-1,included
cellid_000015395-1,included
cellid_000015396-1,included
cellid_000015397-1,included
cellid_000015398-1,included
cellid_000015399-1,included
cellid_000015400-1,included
cellid_000015401-1,included
cellid_000015402-1,included
cellid_000015403-1,included
cellid_000015404-1,included
cellid_000015405-1,included
cellid_000015406-1,included
cellid_000015407-1,included
cellid_000015408-1,included
cellid_000015409-1,included
cellid_000015410-1,included
cellid_000015411-1,included
cellid_000015412-1,included
cellid_000015413-1,included
cellid_000015414-1,included
cellid_000015415-1,included
cellid_000015416-1,included
cellid_000015417-1,included
cellid_000015418-1,included
cellid_000015419-1,included
cellid_000015420-1,included
cellid_000015422-1,included
cellid_000015423-1,included
cellid_000015424-1,included
cellid_000015425-1,included
cellid_000015426-1,included
cellid_000015427-1,included
cellid_000015428-1,included
cellid_000015429-1,included
cellid_000015430-1,included
cellid_000015431-1,included
cellid_000015432-1,included
cellid_000015433-1,included
cellid_000015434-1,included
cellid_000015435-1,included
cellid_000015436-1,included
cellid_000015437-1,included
cellid_000015438-1,included
cellid_000015439-1,included
cellid_000015440-1,included
cellid_000015441-1,included
cellid_000015442-1,included
cellid_000015443-1,included
cellid_000015444-1,included
cellid_000015445-1,included
cellid_000015446-1,included
cellid_000015447-1,included
cellid_000015448-1,included
cellid_000015449-1,included
cellid_000015450-1,included
cellid_000015451-1,included
cellid_000015452-1,included
cellid_000015453-1,included
cellid_000015455-1,included
cellid_000015456-1,included
cellid_000015457-1,included
cellid_000015458-1,included
cellid_000015459-1,included
cellid_000015460-1,included
cellid_000015461-1,included
cellid_000015462-1,included
cellid_000015463-1,included
cellid_000015464-1,included
cellid_000015465-1,included
cellid_000015466-1,included
cellid_000015467-1,included
cellid_000015468-1,included
cellid_000015469-1,included
cellid_000015470-1,included
cellid_000015471-1,included
cellid_000015472-1,included
cellid_000015473-1,included
cellid_000015474-1,included
cellid_000015475-1,included
cellid_000015476-1,included
cellid_000015477-1,included
cellid_000015478-1,included
cellid_000015479-1,included
cellid_000015480-1,included
cellid_000015481-1,included
cellid_000015482-1,included
cellid_000015483-1,included
cellid_000015484-1,included
cellid_000015485-1,included
cellid_000015486-1,included
cellid_000015487-1,included
cellid_000015488-1,included
cellid_000015489-1,included
cellid_000015490-1,included
cellid_000015491-1,included
cellid_000015492-1,included
cellid_000015493-1,included
cellid_000015494-1,included
cellid_000015495-1,included
cellid_000015496-1,included
cellid_000015497-1,included
cellid_000015498-1,included
cellid_000015499-1,included
cellid_000015500-1,included
cellid_000015501-1,included
cellid_000015502-1,included
cellid_000015503-1,included
cellid_000015505-1,included
cellid_000015506-1,included
cellid_000015507-1,included
cellid_000015508-1,included
cellid_000015509-1,included
cellid_000015510-1,included
cellid_000015511-1,included
cellid_000015512-1,included
cellid_000015514-1,included
cellid_000015515-1,included
cellid_000015516-1,included
cellid_000015517-1,included
cellid_000015518-1,included
cellid_000015519-1,included
cellid_000015520-1,included
cellid_000015521-1,included
cellid_000015522-1,included
cellid_000015523-1,included
cellid_000015524-1,included
cellid_000015525-1,included
cellid_000015526-1,included
cellid_000015527-1,included
cellid_000015528-1,included
cellid_000015529-1,included
cellid_000015530-1,included
cellid_000015531-1,included
cellid_000015532-1,included
cellid_000015533-1,included
cellid_000015534-1,included
cellid_000015535-1,included
cellid_000015536-1,included
cellid_000015538-1,included
cellid_000015539-1,included
cellid_000015540-1,included
cellid_000015541-1,included
cellid_000015543-1,included
cellid_000015544-1,included
cellid_000015545-1,included
cellid_000015546-1,included
cellid_000015547-1,included
cellid_000015548-1,included
cellid_000015549-1,included
cellid_000015550-1,included
cellid_000015551-1,included
cellid_000015552-1,included
cellid_000015553-1,included
cellid_000015554-1,included
cellid_000015555-1,included
cellid_000015557-1,included
cellid_000015558-1,included
cellid_000015559-1,included
cellid_000015560-1,included
cellid_000015561-1,included
cellid_000015562-1,included
cellid_000015563-1,included
cellid_000015564-1,included
cellid_000015565-1,included
cellid_000015566-1,included
cellid_000015567-1,included
cellid_000015568-1,included
cellid_000015569-1,included
cellid_000015570-1,included
cellid_000015571-1,included
cellid_000015572-1,included
cellid_000015573-1,included
cellid_000015574-1,included
cellid_000015575-1,included
cellid_000015576-1,included
cellid_000015577-1,included
cellid_000015579-1,included
cellid_000015580-1,included
cellid_000015581-1,included
cellid_000015582-1,included
cellid_000015583-1,included
cellid_000015584-1,included
cellid_000015585-1,included
cellid_000015586-1,included
cellid_000015587-1,included
cellid_000015588-1,included
cellid_000015589-1,included
cellid_000015590-1,included
cellid_000015591-1,included
cellid_000015592-1,included
cellid_000015593-1,included
cellid_000015594-1,included
cellid_000015595-1,included
cellid_000015596-1,included
cellid_000015597-1,included
cellid_000015598-1,included
cellid_000015599-1,included
cellid_000015600-1,included
cellid_000015601-1,included
cellid_000015602-1,included
cellid_000015603-1,included
cellid_000015604-1,included
cellid_000015605-1,included
cellid_000015606-1,included
cellid_000015607-1,included
cellid_000015608-1,included
cellid_000015609-1,included
cellid_000015610-1,included
cellid_000015611-1,included
cellid_000015612-1,included
cellid_000015613-1,included
cellid_000015614-1,included
cellid_000015615-1,included
cellid_000015616-1,included
cellid_000015617-1,included
cellid_000015618-1,included
cellid_000015619-1,included
cellid_000015620-1,included
cellid_000015621-1,included
cellid_000015622-1,included
cellid_000015623-1,included
cellid_000015624-1,included
cellid_000015625-1,included
cellid_000015626-1,included
cellid_000015627-1,included
cellid_000015628-1,included
cellid_000015629-1,included
cellid_000015630-1,included
cellid_000015631-1,included
cellid_000015632-1,included
cellid_000015633-1,included
cellid_000015635-1,included
cellid_000015636-1,included
cellid_000015637-1,included
cellid_000015638-1,included
cellid_000015639-1,included
cellid_000015640-1,included
cellid_000015641-1,included
cellid_000015642-1,included
cellid_000015643-1,included
cellid_000015644-1,included
cellid_000015645-1,included
cellid_000015646-1,included
cellid_000015647-1,included
cellid_000015648-1,included
cellid_000015649-1,included
cellid_000015650-1,included
cellid_000015651-1,included
cellid_000015652-1,included
cellid_000015653-1,included
cellid_000015654-1,included
cellid_000015655-1,included
cellid_000015656-1,included
cellid_000015657-1,included
cellid_000015658-1,included
cellid_000015659-1,included
cellid_000015660-1,included
cellid_000015661-1,included
cellid_000015662-1,included
cellid_000015663-1,included
cellid_000015664-1,included
cellid_000015665-1,included
cellid_000015666-1,included
cellid_000015667-1,included
cellid_000015668-1,included
cellid_000015669-1,included
cellid_000015670-1,included
cellid_000015671-1,included
cellid_000015672-1,included
cellid_000015673-1,included
cellid_000015674-1,included
cellid_000015675-1,included
cellid_000015676-1,included
cellid_000015678-1,included
cellid_000015679-1,included
cellid_000015680-1,included
cellid_000015681-1,included
cellid_000015683-1,included
cellid_000015684-1,included
cellid_000015685-1,included
cellid_000015686-1,included
cellid_000015687-1,included
cellid_000015688-1,included
cellid_000015689-1,included
cellid_000015690-1,included
cellid_000015691-1,included
cellid_000015692-1,included
cellid_000015693-1,included
cellid_000015694-1,included
cellid_000015695-1,included
cellid_000015696-1,included
cellid_000015697-1,included
cellid_000015698-1,included
cellid_000015699-1,included
cellid_000015700-1,included
cellid_000015701-1,included
cellid_000015702-1,included
cellid_000015703-1,included
cellid_000015704-1,included
cellid_000015705-1,included
cellid_000015706-1,included
cellid_000015707-1,included
cellid_000015708-1,included
cellid_000015709-1,included
cellid_000015710-1,included
cellid_000015711-1,included
cellid_000015712-1,included
cellid_000015713-1,included
cellid_000015714-1,included
cellid_000015715-1,included
cellid_000015716-1,included
cellid_000015717-1,included
cellid_000015718-1,included
cellid_000015719-1,included
cellid_000015720-1,included
cellid_000015721-1,included
cellid_000015722-1,included
cellid_000015723-1,included
cellid_000015724-1,included
cellid_000015725-1,included
cellid_000015726-1,included
cellid_000015727-1,included
cellid_000015728-1,included
cellid_000015729-1,included
cellid_000015730-1,included
cellid_000015731-1,included
cellid_000015732-1,included
cellid_000015733-1,included
cellid_000015734-1,included
cellid_000015735-1,included
cellid_000015736-1,included
cellid_000015738-1,included
cellid_000015739-1,included
cellid_000015740-1,included
cellid_000015741-1,included
cellid_000015742-1,included
cellid_000015743-1,included
cellid_000015744-1,included
cellid_000015745-1,included
cellid_000015746-1,included
cellid_000015747-1,included
cellid_000015748-1,included
cellid_000015749-1,included
cellid_000015750-1,included
cellid_000015751-1,included
cellid_000015752-1,included
cellid_000015753-1,included
cellid_000015754-1,included
cellid_000015755-1,included
cellid_000015756-1,included
cellid_000015757-1,included
cellid_000015758-1,included
cellid_000015759-1,included
cellid_000015760-1,included
cellid_000015763-1,included
cellid_000015764-1,included
cellid_000015765-1,included
cellid_000015766-1,included
cellid_000015767-1,included
cellid_000015768-1,included
cellid_000015769-1,included
cellid_000015771-1,included
cellid_000015772-1,included
cellid_000015773-1,included
cellid_000015774-1,included
cellid_000015775-1,included
cellid_000015776-1,included
cellid_000015777-1,included
cellid_000015778-1,included
cellid_000015779-1,included
cellid_000015780-1,included
cellid_000015781-1,included
cellid_000015782-1,included
cellid_000015783-1,included
cellid_000015784-1,included
cellid_000015785-1,included
cellid_000015786-1,included
cellid_000015787-1,included
cellid_000015788-1,included
cellid_000015789-1,included
cellid_000015790-1,included
cellid_000015791-1,included
cellid_000015793-1,included
cellid_000015794-1,included
cellid_000015795-1,included
cellid_000015796-1,included
cellid_000015797-1,included
