Barcode,Coltan Dissection
cellid_000062646-1,included
cellid_000062648-1,included
cellid_000062649-1,included
cellid_000062650-1,included
cellid_000062651-1,included
cellid_000062652-1,included
cellid_000062654-1,included
cellid_000062655-1,included
cellid_000062656-1,included
cellid_000062657-1,included
cellid_000062658-1,included
cellid_000062659-1,included
cellid_000062662-1,included
cellid_000062665-1,included
cellid_000062666-1,included
cellid_000062668-1,included
cellid_000062670-1,included
cellid_000062677-1,included
cellid_000062683-1,included
cellid_000062684-1,included
cellid_000062685-1,included
cellid_000062687-1,included
cellid_000062688-1,included
cellid_000062689-1,included
cellid_000062690-1,included
cellid_000062692-1,included
cellid_000062693-1,included
cellid_000062695-1,included
cellid_000062697-1,included
cellid_000062698-1,included
cellid_000062699-1,included
cellid_000062700-1,included
cellid_000062702-1,included
cellid_000062703-1,included
cellid_000062704-1,included
cellid_000062705-1,included
cellid_000062706-1,included
cellid_000062708-1,included
cellid_000062709-1,included
cellid_000062710-1,included
cellid_000062711-1,included
cellid_000062712-1,included
cellid_000062713-1,included
cellid_000062714-1,included
cellid_000062716-1,included
cellid_000062717-1,included
cellid_000062719-1,included
cellid_000062720-1,included
cellid_000062723-1,included
cellid_000062724-1,included
cellid_000062725-1,included
cellid_000062726-1,included
cellid_000062727-1,included
cellid_000062728-1,included
cellid_000062729-1,included
cellid_000062730-1,included
cellid_000062731-1,included
cellid_000062732-1,included
cellid_000062734-1,included
cellid_000062735-1,included
cellid_000062737-1,included
cellid_000062740-1,included
cellid_000062741-1,included
cellid_000062745-1,included
cellid_000062746-1,included
cellid_000062747-1,included
cellid_000062749-1,included
cellid_000062750-1,included
cellid_000062752-1,included
cellid_000062754-1,included
cellid_000062756-1,included
cellid_000062757-1,included
cellid_000062760-1,included
cellid_000062761-1,included
cellid_000062762-1,included
cellid_000062763-1,included
cellid_000062766-1,included
cellid_000062767-1,included
cellid_000062770-1,included
cellid_000062771-1,included
cellid_000062772-1,included
cellid_000062773-1,included
cellid_000062777-1,included
cellid_000062778-1,included
cellid_000062779-1,included
cellid_000062780-1,included
cellid_000062782-1,included
cellid_000062784-1,included
cellid_000062785-1,included
cellid_000062786-1,included
cellid_000062790-1,included
cellid_000062792-1,included
cellid_000062793-1,included
cellid_000062796-1,included
cellid_000062798-1,included
cellid_000062799-1,included
cellid_000062801-1,included
cellid_000062802-1,included
cellid_000062803-1,included
cellid_000062810-1,included
cellid_000062811-1,included
cellid_000062814-1,included
cellid_000062815-1,included
cellid_000062817-1,included
cellid_000062819-1,included
cellid_000062820-1,included
cellid_000062821-1,included
cellid_000062822-1,included
cellid_000062823-1,included
cellid_000062825-1,included
cellid_000062829-1,included
cellid_000062830-1,included
cellid_000062832-1,included
cellid_000062833-1,included
cellid_000062836-1,included
cellid_000062837-1,included
cellid_000062838-1,included
cellid_000062839-1,included
cellid_000062840-1,included
cellid_000062842-1,included
cellid_000062843-1,included
cellid_000062844-1,included
cellid_000062845-1,included
cellid_000062846-1,included
cellid_000062847-1,included
cellid_000062848-1,included
cellid_000062849-1,included
cellid_000062850-1,included
cellid_000062851-1,included
cellid_000062852-1,included
cellid_000062854-1,included
cellid_000062857-1,included
cellid_000062858-1,included
cellid_000062860-1,included
cellid_000062861-1,included
cellid_000062862-1,included
cellid_000062864-1,included
cellid_000062866-1,included
cellid_000062867-1,included
cellid_000062869-1,included
cellid_000062871-1,included
cellid_000062873-1,included
cellid_000062874-1,included
cellid_000062875-1,included
cellid_000062876-1,included
cellid_000062879-1,included
cellid_000062880-1,included
cellid_000062882-1,included
cellid_000062883-1,included
cellid_000062884-1,included
cellid_000062888-1,included
cellid_000062890-1,included
cellid_000062891-1,included
cellid_000062892-1,included
cellid_000062893-1,included
cellid_000062894-1,included
cellid_000062895-1,included
cellid_000062899-1,included
cellid_000062900-1,included
cellid_000062901-1,included
cellid_000062903-1,included
cellid_000062906-1,included
cellid_000062908-1,included
cellid_000062909-1,included
cellid_000062911-1,included
cellid_000062916-1,included
cellid_000062919-1,included
cellid_000062921-1,included
cellid_000062922-1,included
cellid_000062923-1,included
cellid_000062925-1,included
cellid_000062926-1,included
cellid_000062928-1,included
cellid_000062929-1,included
cellid_000062930-1,included
cellid_000062931-1,included
cellid_000062932-1,included
cellid_000062934-1,included
cellid_000062935-1,included
cellid_000062936-1,included
cellid_000062937-1,included
cellid_000062938-1,included
cellid_000062939-1,included
cellid_000062945-1,included
cellid_000062946-1,included
cellid_000062949-1,included
cellid_000062950-1,included
cellid_000062954-1,included
cellid_000062955-1,included
cellid_000062956-1,included
cellid_000062957-1,included
cellid_000062959-1,included
cellid_000062960-1,included
cellid_000062962-1,included
cellid_000062963-1,included
cellid_000062965-1,included
cellid_000062970-1,included
cellid_000062971-1,included
cellid_000062972-1,included
cellid_000062975-1,included
cellid_000062977-1,included
cellid_000062978-1,included
cellid_000062979-1,included
cellid_000062980-1,included
cellid_000062981-1,included
cellid_000062983-1,included
cellid_000062984-1,included
cellid_000062986-1,included
cellid_000062988-1,included
cellid_000062990-1,included
cellid_000062991-1,included
cellid_000062992-1,included
cellid_000062994-1,included
cellid_000062995-1,included
cellid_000062996-1,included
cellid_000062999-1,included
cellid_000063000-1,included
cellid_000063004-1,included
cellid_000063005-1,included
cellid_000063007-1,included
cellid_000063008-1,included
cellid_000063009-1,included
cellid_000063010-1,included
cellid_000063012-1,included
cellid_000063014-1,included
cellid_000063016-1,included
cellid_000063020-1,included
cellid_000063021-1,included
cellid_000063022-1,included
cellid_000063023-1,included
cellid_000063026-1,included
cellid_000063027-1,included
cellid_000063029-1,included
cellid_000063031-1,included
cellid_000063032-1,included
cellid_000063033-1,included
cellid_000063034-1,included
cellid_000063035-1,included
cellid_000063039-1,included
cellid_000063041-1,included
cellid_000063043-1,included
cellid_000063044-1,included
cellid_000063045-1,included
cellid_000063046-1,included
cellid_000063047-1,included
cellid_000063049-1,included
cellid_000063051-1,included
cellid_000063054-1,included
cellid_000063058-1,included
cellid_000063059-1,included
cellid_000063060-1,included
cellid_000063061-1,included
cellid_000063062-1,included
cellid_000063064-1,included
cellid_000063065-1,included
cellid_000063066-1,included
cellid_000063067-1,included
cellid_000063072-1,included
cellid_000063076-1,included
cellid_000063077-1,included
cellid_000063078-1,included
cellid_000063079-1,included
cellid_000063080-1,included
cellid_000063081-1,included
cellid_000063082-1,included
cellid_000063083-1,included
cellid_000063084-1,included
cellid_000063086-1,included
cellid_000063088-1,included
cellid_000063090-1,included
cellid_000063091-1,included
cellid_000063092-1,included
cellid_000063096-1,included
cellid_000063099-1,included
cellid_000063100-1,included
cellid_000063102-1,included
cellid_000063105-1,included
cellid_000063106-1,included
cellid_000063108-1,included
cellid_000063109-1,included
cellid_000063111-1,included
cellid_000063112-1,included
cellid_000063113-1,included
cellid_000063114-1,included
cellid_000063116-1,included
cellid_000063117-1,included
cellid_000063118-1,included
cellid_000063119-1,included
cellid_000063120-1,included
cellid_000063121-1,included
cellid_000063122-1,included
cellid_000063125-1,included
cellid_000063126-1,included
cellid_000063127-1,included
cellid_000063128-1,included
cellid_000063131-1,included
cellid_000063133-1,included
cellid_000063134-1,included
cellid_000063135-1,included
cellid_000063137-1,included
cellid_000063140-1,included
cellid_000063142-1,included
cellid_000063143-1,included
cellid_000063144-1,included
cellid_000063145-1,included
cellid_000063146-1,included
cellid_000063148-1,included
cellid_000063149-1,included
cellid_000063150-1,included
cellid_000063151-1,included
cellid_000063152-1,included
cellid_000063153-1,included
cellid_000063155-1,included
cellid_000063160-1,included
cellid_000063162-1,included
cellid_000063166-1,included
cellid_000063169-1,included
cellid_000063170-1,included
cellid_000063172-1,included
cellid_000063173-1,included
cellid_000063175-1,included
cellid_000063176-1,included
cellid_000063177-1,included
cellid_000063179-1,included
cellid_000063180-1,included
cellid_000063181-1,included
cellid_000063182-1,included
cellid_000063183-1,included
cellid_000063184-1,included
cellid_000063188-1,included
cellid_000063190-1,included
cellid_000063191-1,included
cellid_000063193-1,included
cellid_000063194-1,included
cellid_000063196-1,included
cellid_000063198-1,included
cellid_000063199-1,included
cellid_000063201-1,included
cellid_000063203-1,included
cellid_000063204-1,included
cellid_000063205-1,included
cellid_000063206-1,included
cellid_000063209-1,included
cellid_000063210-1,included
cellid_000063211-1,included
cellid_000063214-1,included
cellid_000063215-1,included
cellid_000063216-1,included
cellid_000063217-1,included
cellid_000063218-1,included
cellid_000063219-1,included
cellid_000063220-1,included
cellid_000063223-1,included
cellid_000063226-1,included
cellid_000063227-1,included
cellid_000063228-1,included
cellid_000063229-1,included
cellid_000063230-1,included
cellid_000063233-1,included
cellid_000063234-1,included
cellid_000063235-1,included
cellid_000063236-1,included
cellid_000063238-1,included
cellid_000063239-1,included
cellid_000063241-1,included
cellid_000063244-1,included
cellid_000063246-1,included
cellid_000063248-1,included
cellid_000063249-1,included
cellid_000063250-1,included
cellid_000063251-1,included
cellid_000063253-1,included
cellid_000063254-1,included
cellid_000063256-1,included
cellid_000063257-1,included
cellid_000063258-1,included
cellid_000063259-1,included
cellid_000063260-1,included
cellid_000063262-1,included
cellid_000063263-1,included
cellid_000063264-1,included
cellid_000063267-1,included
cellid_000063268-1,included
cellid_000063270-1,included
cellid_000063271-1,included
cellid_000063274-1,included
cellid_000063275-1,included
cellid_000063279-1,included
cellid_000063280-1,included
cellid_000063282-1,included
cellid_000063284-1,included
cellid_000063285-1,included
cellid_000063286-1,included
cellid_000063287-1,included
cellid_000063290-1,included
cellid_000063291-1,included
cellid_000063293-1,included
cellid_000063296-1,included
cellid_000063297-1,included
cellid_000063298-1,included
cellid_000063299-1,included
cellid_000063300-1,included
cellid_000063301-1,included
cellid_000063302-1,included
cellid_000063303-1,included
cellid_000063304-1,included
cellid_000063306-1,included
cellid_000063307-1,included
cellid_000063309-1,included
cellid_000063310-1,included
cellid_000063313-1,included
cellid_000063314-1,included
cellid_000063317-1,included
cellid_000063318-1,included
cellid_000063319-1,included
cellid_000063320-1,included
cellid_000063323-1,included
cellid_000063324-1,included
cellid_000063325-1,included
cellid_000063327-1,included
cellid_000063329-1,included
cellid_000063330-1,included
cellid_000063332-1,included
cellid_000063334-1,included
cellid_000063335-1,included
cellid_000063337-1,included
cellid_000063338-1,included
cellid_000063339-1,included
cellid_000063341-1,included
cellid_000063342-1,included
cellid_000063343-1,included
cellid_000063347-1,included
cellid_000063348-1,included
cellid_000063350-1,included
cellid_000063351-1,included
cellid_000063352-1,included
cellid_000063353-1,included
cellid_000063354-1,included
cellid_000063355-1,included
cellid_000063357-1,included
cellid_000063358-1,included
cellid_000063359-1,included
cellid_000063360-1,included
cellid_000063361-1,included
cellid_000063362-1,included
cellid_000063363-1,included
cellid_000063364-1,included
cellid_000063365-1,included
cellid_000063366-1,included
cellid_000063367-1,included
cellid_000063370-1,included
cellid_000063371-1,included
cellid_000063372-1,included
cellid_000063373-1,included
cellid_000063374-1,included
cellid_000063375-1,included
cellid_000063376-1,included
cellid_000063380-1,included
cellid_000063381-1,included
cellid_000063382-1,included
cellid_000063384-1,included
cellid_000063386-1,included
cellid_000063387-1,included
cellid_000063388-1,included
cellid_000063389-1,included
cellid_000063390-1,included
cellid_000063394-1,included
cellid_000063395-1,included
cellid_000063396-1,included
cellid_000063397-1,included
cellid_000063398-1,included
cellid_000063400-1,included
cellid_000063401-1,included
cellid_000063402-1,included
cellid_000063403-1,included
cellid_000063404-1,included
cellid_000063405-1,included
cellid_000063406-1,included
cellid_000063408-1,included
cellid_000063409-1,included
cellid_000063411-1,included
cellid_000063412-1,included
cellid_000063414-1,included
cellid_000063415-1,included
cellid_000063416-1,included
cellid_000063417-1,included
cellid_000063418-1,included
cellid_000063420-1,included
cellid_000063421-1,included
cellid_000063422-1,included
cellid_000063424-1,included
cellid_000063425-1,included
cellid_000063426-1,included
cellid_000063427-1,included
cellid_000063428-1,included
cellid_000063431-1,included
cellid_000063432-1,included
cellid_000063435-1,included
cellid_000063438-1,included
cellid_000063439-1,included
cellid_000063440-1,included
cellid_000063443-1,included
cellid_000063444-1,included
cellid_000063445-1,included
cellid_000063446-1,included
cellid_000063448-1,included
cellid_000063449-1,included
cellid_000063450-1,included
cellid_000063451-1,included
cellid_000063453-1,included
cellid_000063454-1,included
cellid_000063456-1,included
cellid_000063457-1,included
cellid_000063458-1,included
cellid_000063459-1,included
cellid_000063462-1,included
cellid_000063463-1,included
cellid_000063464-1,included
cellid_000063466-1,included
cellid_000063468-1,included
cellid_000063470-1,included
cellid_000063472-1,included
cellid_000063474-1,included
cellid_000063475-1,included
cellid_000063476-1,included
cellid_000063477-1,included
cellid_000063478-1,included
cellid_000063479-1,included
cellid_000063481-1,included
cellid_000063482-1,included
cellid_000063483-1,included
cellid_000063484-1,included
cellid_000063485-1,included
cellid_000063486-1,included
cellid_000063487-1,included
cellid_000063489-1,included
cellid_000063491-1,included
cellid_000063493-1,included
cellid_000063494-1,included
cellid_000063495-1,included
cellid_000063496-1,included
cellid_000063497-1,included
cellid_000063498-1,included
cellid_000063500-1,included
cellid_000063501-1,included
cellid_000063503-1,included
cellid_000063505-1,included
cellid_000063506-1,included
cellid_000063509-1,included
cellid_000063513-1,included
cellid_000063517-1,included
cellid_000063519-1,included
cellid_000063520-1,included
cellid_000063521-1,included
cellid_000063522-1,included
cellid_000063526-1,included
cellid_000063527-1,included
cellid_000063528-1,included
cellid_000063529-1,included
cellid_000063530-1,included
cellid_000063532-1,included
cellid_000063534-1,included
cellid_000063535-1,included
cellid_000063536-1,included
cellid_000063537-1,included
cellid_000063539-1,included
cellid_000063541-1,included
cellid_000063544-1,included
cellid_000063545-1,included
cellid_000063548-1,included
cellid_000063549-1,included
cellid_000063550-1,included
cellid_000063551-1,included
cellid_000063554-1,included
cellid_000063555-1,included
cellid_000063557-1,included
cellid_000063558-1,included
cellid_000063559-1,included
cellid_000063560-1,included
cellid_000063561-1,included
cellid_000063562-1,included
cellid_000063563-1,included
cellid_000063564-1,included
cellid_000063567-1,included
cellid_000063568-1,included
cellid_000063569-1,included
cellid_000063570-1,included
cellid_000063571-1,included
cellid_000063572-1,included
cellid_000063573-1,included
cellid_000063574-1,included
cellid_000063581-1,included
cellid_000063582-1,included
cellid_000063586-1,included
cellid_000063587-1,included
cellid_000063594-1,included
cellid_000063596-1,included
cellid_000063597-1,included
cellid_000063598-1,included
cellid_000063599-1,included
cellid_000063600-1,included
cellid_000063601-1,included
cellid_000063602-1,included
cellid_000063605-1,included
cellid_000063608-1,included
cellid_000063609-1,included
cellid_000063610-1,included
cellid_000063611-1,included
cellid_000063612-1,included
cellid_000063613-1,included
cellid_000063614-1,included
cellid_000063615-1,included
cellid_000063616-1,included
cellid_000063617-1,included
cellid_000063618-1,included
cellid_000063619-1,included
cellid_000063620-1,included
cellid_000063621-1,included
cellid_000063622-1,included
cellid_000063623-1,included
cellid_000063625-1,included
cellid_000063630-1,included
cellid_000063631-1,included
cellid_000063632-1,included
cellid_000063633-1,included
cellid_000063634-1,included
cellid_000063635-1,included
cellid_000063636-1,included
cellid_000063637-1,included
cellid_000063638-1,included
cellid_000063639-1,included
cellid_000063640-1,included
cellid_000063641-1,included
cellid_000063643-1,included
cellid_000063646-1,included
cellid_000063648-1,included
cellid_000063649-1,included
cellid_000063650-1,included
cellid_000063651-1,included
cellid_000063657-1,included
cellid_000063658-1,included
cellid_000063660-1,included
cellid_000063661-1,included
cellid_000063663-1,included
cellid_000063664-1,included
cellid_000063666-1,included
cellid_000063667-1,included
cellid_000063669-1,included
cellid_000063672-1,included
cellid_000063673-1,included
cellid_000063674-1,included
cellid_000063675-1,included
cellid_000063678-1,included
cellid_000063679-1,included
cellid_000063680-1,included
cellid_000063681-1,included
cellid_000063684-1,included
cellid_000063685-1,included
cellid_000063686-1,included
cellid_000063687-1,included
cellid_000063688-1,included
cellid_000063689-1,included
cellid_000063690-1,included
cellid_000063691-1,included
cellid_000063692-1,included
cellid_000063693-1,included
cellid_000063694-1,included
cellid_000063695-1,included
cellid_000063696-1,included
cellid_000063698-1,included
cellid_000063699-1,included
cellid_000063700-1,included
cellid_000063701-1,included
cellid_000063702-1,included
cellid_000063703-1,included
cellid_000063706-1,included
cellid_000063707-1,included
cellid_000063708-1,included
cellid_000063709-1,included
cellid_000063710-1,included
cellid_000063711-1,included
cellid_000063714-1,included
cellid_000063715-1,included
cellid_000063716-1,included
cellid_000063718-1,included
cellid_000063719-1,included
cellid_000063720-1,included
cellid_000063722-1,included
cellid_000063723-1,included
cellid_000063724-1,included
cellid_000063726-1,included
cellid_000063727-1,included
cellid_000063731-1,included
cellid_000063732-1,included
cellid_000063734-1,included
cellid_000063736-1,included
cellid_000063737-1,included
cellid_000063738-1,included
cellid_000063739-1,included
cellid_000063741-1,included
cellid_000063742-1,included
cellid_000063743-1,included
cellid_000063744-1,included
cellid_000063745-1,included
cellid_000063746-1,included
cellid_000063747-1,included
cellid_000063748-1,included
cellid_000063750-1,included
cellid_000063751-1,included
cellid_000063753-1,included
cellid_000063754-1,included
cellid_000063755-1,included
cellid_000063756-1,included
cellid_000063758-1,included
cellid_000063759-1,included
cellid_000063760-1,included
cellid_000063761-1,included
cellid_000063762-1,included
cellid_000063763-1,included
cellid_000063765-1,included
cellid_000063766-1,included
cellid_000063768-1,included
cellid_000063769-1,included
cellid_000063770-1,included
cellid_000063772-1,included
cellid_000063773-1,included
cellid_000063774-1,included
cellid_000063775-1,included
cellid_000063776-1,included
cellid_000063777-1,included
cellid_000063778-1,included
cellid_000063779-1,included
cellid_000063780-1,included
cellid_000063781-1,included
cellid_000063786-1,included
cellid_000063787-1,included
cellid_000063788-1,included
cellid_000063789-1,included
cellid_000063790-1,included
cellid_000063791-1,included
cellid_000063792-1,included
cellid_000063793-1,included
cellid_000063794-1,included
cellid_000063796-1,included
cellid_000063797-1,included
cellid_000063798-1,included
cellid_000063802-1,included
cellid_000063804-1,included
cellid_000063805-1,included
cellid_000063806-1,included
cellid_000063807-1,included
cellid_000063808-1,included
cellid_000063809-1,included
cellid_000063811-1,included
cellid_000063812-1,included
cellid_000063813-1,included
cellid_000063814-1,included
cellid_000063816-1,included
cellid_000063817-1,included
cellid_000063818-1,included
cellid_000063819-1,included
cellid_000063820-1,included
cellid_000063823-1,included
cellid_000063825-1,included
cellid_000063826-1,included
cellid_000063827-1,included
cellid_000063828-1,included
cellid_000063829-1,included
cellid_000063830-1,included
cellid_000063831-1,included
cellid_000063832-1,included
cellid_000063833-1,included
cellid_000063834-1,included
cellid_000063835-1,included
cellid_000063836-1,included
cellid_000063838-1,included
cellid_000063839-1,included
cellid_000063840-1,included
cellid_000063841-1,included
cellid_000063842-1,included
cellid_000063844-1,included
cellid_000063845-1,included
cellid_000063847-1,included
cellid_000063848-1,included
cellid_000063849-1,included
cellid_000063854-1,included
cellid_000063856-1,included
cellid_000063857-1,included
cellid_000063858-1,included
cellid_000063859-1,included
cellid_000063860-1,included
cellid_000063861-1,included
cellid_000063863-1,included
cellid_000063864-1,included
cellid_000063866-1,included
cellid_000063867-1,included
cellid_000063868-1,included
cellid_000063869-1,included
cellid_000063870-1,included
cellid_000063871-1,included
cellid_000063872-1,included
cellid_000063873-1,included
cellid_000063874-1,included
cellid_000063875-1,included
cellid_000063879-1,included
cellid_000063880-1,included
cellid_000063883-1,included
cellid_000063884-1,included
cellid_000063885-1,included
cellid_000063887-1,included
cellid_000063889-1,included
cellid_000063891-1,included
cellid_000063892-1,included
cellid_000063893-1,included
cellid_000063894-1,included
cellid_000063895-1,included
cellid_000063896-1,included
cellid_000063897-1,included
cellid_000063898-1,included
cellid_000063899-1,included
cellid_000063900-1,included
cellid_000063902-1,included
cellid_000063903-1,included
cellid_000063904-1,included
cellid_000063905-1,included
cellid_000063906-1,included
cellid_000063907-1,included
cellid_000063911-1,included
cellid_000063912-1,included
cellid_000063913-1,included
cellid_000063914-1,included
cellid_000063915-1,included
cellid_000063916-1,included
cellid_000063918-1,included
cellid_000063919-1,included
cellid_000063921-1,included
cellid_000063922-1,included
cellid_000063923-1,included
cellid_000063924-1,included
cellid_000063925-1,included
cellid_000063926-1,included
cellid_000063927-1,included
cellid_000063928-1,included
cellid_000063929-1,included
cellid_000063932-1,included
cellid_000063933-1,included
cellid_000063936-1,included
cellid_000063937-1,included
cellid_000063939-1,included
cellid_000063942-1,included
cellid_000063943-1,included
cellid_000063944-1,included
cellid_000063947-1,included
cellid_000063948-1,included
cellid_000063949-1,included
cellid_000063950-1,included
cellid_000063951-1,included
cellid_000063952-1,included
cellid_000063954-1,included
cellid_000063955-1,included
cellid_000063956-1,included
cellid_000063957-1,included
cellid_000063958-1,included
cellid_000063960-1,included
cellid_000063961-1,included
cellid_000063963-1,included
cellid_000063965-1,included
cellid_000063966-1,included
cellid_000063967-1,included
cellid_000063968-1,included
cellid_000063969-1,included
cellid_000063970-1,included
cellid_000063971-1,included
cellid_000063972-1,included
cellid_000063973-1,included
cellid_000063976-1,included
cellid_000063977-1,included
cellid_000063979-1,included
cellid_000063980-1,included
cellid_000063981-1,included
cellid_000063982-1,included
cellid_000063984-1,included
cellid_000063985-1,included
cellid_000063986-1,included
cellid_000063989-1,included
cellid_000063990-1,included
cellid_000063992-1,included
cellid_000063993-1,included
cellid_000063994-1,included
cellid_000063995-1,included
cellid_000063996-1,included
cellid_000063997-1,included
cellid_000063998-1,included
cellid_000063999-1,included
cellid_000064000-1,included
cellid_000064002-1,included
cellid_000064003-1,included
cellid_000064004-1,included
cellid_000064005-1,included
cellid_000064006-1,included
cellid_000064007-1,included
cellid_000064008-1,included
cellid_000064009-1,included
cellid_000064011-1,included
cellid_000064013-1,included
cellid_000064014-1,included
cellid_000064015-1,included
cellid_000064017-1,included
cellid_000064018-1,included
cellid_000064019-1,included
cellid_000064020-1,included
cellid_000064021-1,included
cellid_000064022-1,included
cellid_000064023-1,included
cellid_000064024-1,included
cellid_000064025-1,included
cellid_000064027-1,included
cellid_000064029-1,included
cellid_000064030-1,included
cellid_000064031-1,included
cellid_000064032-1,included
cellid_000064033-1,included
cellid_000064034-1,included
cellid_000064035-1,included
cellid_000064036-1,included
cellid_000064037-1,included
cellid_000064038-1,included
cellid_000064039-1,included
cellid_000064043-1,included
cellid_000064044-1,included
cellid_000064046-1,included
cellid_000064048-1,included
cellid_000064049-1,included
cellid_000064050-1,included
cellid_000064052-1,included
cellid_000064053-1,included
cellid_000064054-1,included
cellid_000064055-1,included
cellid_000064056-1,included
cellid_000064057-1,included
cellid_000064061-1,included
cellid_000064065-1,included
cellid_000064067-1,included
cellid_000064070-1,included
cellid_000064071-1,included
cellid_000064072-1,included
cellid_000064073-1,included
cellid_000064074-1,included
cellid_000064075-1,included
cellid_000064076-1,included
cellid_000064077-1,included
cellid_000064079-1,included
cellid_000064081-1,included
cellid_000064082-1,included
cellid_000064083-1,included
cellid_000064084-1,included
cellid_000064085-1,included
cellid_000064088-1,included
cellid_000064089-1,included
cellid_000064091-1,included
cellid_000064092-1,included
cellid_000064094-1,included
cellid_000064096-1,included
cellid_000064098-1,included
cellid_000064099-1,included
cellid_000064100-1,included
cellid_000064101-1,included
cellid_000064102-1,included
cellid_000064104-1,included
cellid_000064106-1,included
cellid_000064107-1,included
cellid_000064108-1,included
cellid_000064109-1,included
cellid_000064110-1,included
cellid_000064112-1,included
cellid_000064113-1,included
cellid_000064115-1,included
cellid_000064116-1,included
cellid_000064118-1,included
cellid_000064121-1,included
cellid_000064122-1,included
cellid_000064123-1,included
cellid_000064125-1,included
cellid_000064126-1,included
cellid_000064127-1,included
cellid_000064130-1,included
cellid_000064133-1,included
cellid_000064134-1,included
cellid_000064135-1,included
cellid_000064136-1,included
cellid_000064138-1,included
cellid_000064139-1,included
cellid_000064140-1,included
cellid_000064141-1,included
cellid_000064142-1,included
cellid_000064145-1,included
cellid_000064147-1,included
cellid_000064148-1,included
cellid_000064149-1,included
cellid_000064152-1,included
cellid_000064153-1,included
cellid_000064154-1,included
cellid_000064155-1,included
cellid_000064156-1,included
cellid_000064157-1,included
cellid_000064158-1,included
cellid_000064159-1,included
cellid_000064162-1,included
cellid_000064163-1,included
cellid_000064164-1,included
cellid_000064165-1,included
cellid_000064166-1,included
cellid_000064167-1,included
cellid_000064168-1,included
cellid_000064169-1,included
cellid_000064170-1,included
cellid_000064171-1,included
cellid_000064173-1,included
cellid_000064174-1,included
cellid_000064177-1,included
cellid_000064178-1,included
cellid_000064179-1,included
cellid_000064180-1,included
cellid_000064181-1,included
cellid_000064182-1,included
cellid_000064183-1,included
cellid_000064184-1,included
cellid_000064187-1,included
cellid_000064188-1,included
cellid_000064189-1,included
cellid_000064192-1,included
cellid_000064194-1,included
cellid_000064196-1,included
cellid_000064197-1,included
cellid_000064199-1,included
cellid_000064200-1,included
cellid_000064202-1,included
cellid_000064205-1,included
cellid_000064206-1,included
cellid_000064207-1,included
cellid_000064208-1,included
cellid_000064209-1,included
cellid_000064213-1,included
cellid_000064215-1,included
cellid_000064216-1,included
cellid_000064218-1,included
cellid_000064222-1,included
cellid_000064223-1,included
cellid_000064224-1,included
cellid_000064225-1,included
cellid_000064226-1,included
cellid_000064228-1,included
cellid_000064230-1,included
cellid_000064231-1,included
cellid_000064232-1,included
cellid_000064233-1,included
cellid_000064237-1,included
cellid_000064238-1,included
cellid_000064239-1,included
cellid_000064240-1,included
cellid_000064241-1,included
cellid_000064243-1,included
cellid_000064244-1,included
cellid_000064245-1,included
cellid_000064246-1,included
cellid_000064247-1,included
cellid_000064249-1,included
cellid_000064250-1,included
cellid_000064252-1,included
cellid_000064256-1,included
cellid_000064257-1,included
cellid_000064258-1,included
cellid_000064259-1,included
cellid_000064260-1,included
cellid_000064261-1,included
cellid_000064262-1,included
cellid_000064264-1,included
cellid_000064265-1,included
cellid_000064266-1,included
cellid_000064267-1,included
cellid_000064269-1,included
cellid_000064271-1,included
cellid_000064273-1,included
cellid_000064274-1,included
cellid_000064275-1,included
cellid_000064276-1,included
cellid_000064277-1,included
cellid_000064279-1,included
cellid_000064280-1,included
cellid_000064281-1,included
cellid_000064282-1,included
cellid_000064284-1,included
cellid_000064287-1,included
cellid_000064288-1,included
cellid_000064290-1,included
cellid_000064292-1,included
cellid_000064293-1,included
cellid_000064294-1,included
cellid_000064295-1,included
cellid_000064296-1,included
cellid_000064297-1,included
cellid_000064298-1,included
cellid_000064299-1,included
cellid_000064300-1,included
cellid_000064303-1,included
cellid_000064304-1,included
cellid_000064305-1,included
cellid_000064307-1,included
cellid_000064308-1,included
cellid_000064309-1,included
cellid_000064310-1,included
cellid_000064311-1,included
cellid_000064312-1,included
cellid_000064314-1,included
cellid_000064315-1,included
cellid_000064316-1,included
cellid_000064318-1,included
cellid_000064319-1,included
cellid_000064324-1,included
cellid_000064327-1,included
cellid_000064329-1,included
cellid_000064330-1,included
cellid_000064331-1,included
cellid_000064332-1,included
cellid_000064333-1,included
cellid_000064334-1,included
cellid_000064335-1,included
cellid_000064337-1,included
cellid_000064338-1,included
cellid_000064340-1,included
cellid_000064342-1,included
cellid_000064344-1,included
cellid_000064345-1,included
cellid_000064346-1,included
cellid_000064347-1,included
cellid_000064349-1,included
cellid_000064353-1,included
cellid_000064354-1,included
cellid_000064356-1,included
cellid_000064358-1,included
cellid_000064361-1,included
cellid_000064362-1,included
cellid_000064363-1,included
cellid_000064364-1,included
cellid_000064365-1,included
cellid_000064366-1,included
cellid_000064369-1,included
cellid_000064371-1,included
cellid_000064373-1,included
cellid_000064374-1,included
cellid_000064375-1,included
cellid_000064377-1,included
cellid_000064378-1,included
cellid_000064379-1,included
cellid_000064380-1,included
cellid_000064381-1,included
cellid_000064382-1,included
cellid_000064383-1,included
cellid_000064384-1,included
cellid_000064386-1,included
cellid_000064387-1,included
cellid_000064389-1,included
cellid_000064390-1,included
cellid_000064391-1,included
cellid_000064393-1,included
