"Barcode","multiome_predicted"
"cellid_000069189-1","24"
"cellid_000069190-1","24"
"cellid_000069191-1","24"
"cellid_000069192-1","24"
"cellid_000069194-1","24"
"cellid_000069195-1","3"
"cellid_000069199-1","24"
"cellid_000069200-1","25"
"cellid_000069201-1","24"
"cellid_000069202-1","24"
"cellid_000069203-1","3"
"cellid_000069204-1","24"
"cellid_000069207-1","10"
"cellid_000069213-1","0"
"cellid_000069214-1","0"
"cellid_000069216-1","6"
"cellid_000069220-1","3"
"cellid_000069222-1","24"
"cellid_000069223-1","24"
"cellid_000069225-1","0"
"cellid_000069226-1","24"
"cellid_000069230-1","22"
"cellid_000069231-1","10"
"cellid_000069232-1","0"
"cellid_000069235-1","0"
"cellid_000069236-1","6"
"cellid_000069241-1","10"
"cellid_000069242-1","3"
"cellid_000069243-1","10"
"cellid_000069245-1","24"
"cellid_000069246-1","24"
"cellid_000069247-1","22"
"cellid_000069249-1","24"
"cellid_000069250-1","0"
"cellid_000069251-1","10"
"cellid_000069261-1","24"
"cellid_000069263-1","22"
"cellid_000069264-1","24"
"cellid_000069267-1","24"
"cellid_000069268-1","24"
"cellid_000069269-1","3"
"cellid_000069272-1","24"
"cellid_000069274-1","24"
"cellid_000069279-1","24"
"cellid_000069281-1","10"
"cellid_000069282-1","10"
"cellid_000069283-1","24"
"cellid_000069285-1","0"
"cellid_000069286-1","10"
"cellid_000069287-1","24"
"cellid_000069288-1","10"
"cellid_000069291-1","24"
"cellid_000069292-1","24"
"cellid_000069294-1","24"
"cellid_000069295-1","24"
"cellid_000069296-1","3"
"cellid_000069297-1","10"
"cellid_000069298-1","24"
"cellid_000069299-1","0"
"cellid_000069301-1","24"
"cellid_000069303-1","24"
"cellid_000069304-1","0"
"cellid_000069305-1","24"
"cellid_000069307-1","16"
"cellid_000069308-1","10"
"cellid_000069310-1","24"
"cellid_000069313-1","0"
"cellid_000069314-1","10"
"cellid_000069317-1","22"
"cellid_000069319-1","24"
"cellid_000069322-1","0"
"cellid_000069323-1","22"
"cellid_000069326-1","6"
"cellid_000069327-1","24"
"cellid_000069329-1","3"
"cellid_000069330-1","24"
"cellid_000069331-1","24"
"cellid_000069332-1","0"
"cellid_000069335-1","0"
"cellid_000069337-1","10"
"cellid_000069338-1","10"
"cellid_000069339-1","0"
"cellid_000069340-1","10"
"cellid_000069341-1","3"
"cellid_000069344-1","6"
"cellid_000069346-1","3"
"cellid_000069347-1","24"
"cellid_000069349-1","3"
"cellid_000069351-1","0"
"cellid_000069354-1","22"
"cellid_000069355-1","0"
"cellid_000069356-1","24"
"cellid_000069358-1","7"
"cellid_000069359-1","24"
"cellid_000069360-1","24"
"cellid_000069362-1","24"
"cellid_000069363-1","24"
"cellid_000069366-1","5"
"cellid_000069368-1","0"
"cellid_000069369-1","24"
"cellid_000069370-1","24"
"cellid_000069371-1","0"
"cellid_000069372-1","24"
"cellid_000069373-1","24"
"cellid_000069378-1","10"
"cellid_000069382-1","24"
"cellid_000069383-1","3"
"cellid_000069384-1","24"
"cellid_000069385-1","3"
"cellid_000069387-1","22"
"cellid_000069388-1","0"
"cellid_000069390-1","3"
"cellid_000069391-1","0"
"cellid_000069392-1","3"
"cellid_000069393-1","24"
"cellid_000069394-1","16"
"cellid_000069398-1","6"
"cellid_000069402-1","24"
"cellid_000069403-1","3"
"cellid_000069404-1","3"
"cellid_000069407-1","6"
"cellid_000069408-1","10"
"cellid_000069410-1","24"
"cellid_000069411-1","22"
"cellid_000069418-1","24"
"cellid_000069419-1","25"
"cellid_000069422-1","24"
"cellid_000069424-1","10"
"cellid_000069426-1","22"
"cellid_000069429-1","24"
"cellid_000069430-1","0"
"cellid_000069432-1","24"
"cellid_000069433-1","24"
"cellid_000069435-1","24"
"cellid_000069436-1","5"
"cellid_000069439-1","24"
"cellid_000069440-1","24"
"cellid_000069442-1","24"
"cellid_000069448-1","24"
"cellid_000069449-1","24"
"cellid_000069450-1","0"
"cellid_000069452-1","24"
"cellid_000069455-1","24"
"cellid_000069457-1","0"
"cellid_000069458-1","0"
"cellid_000069459-1","10"
"cellid_000069461-1","24"
"cellid_000069463-1","24"
"cellid_000069466-1","0"
"cellid_000069467-1","24"
"cellid_000069469-1","0"
"cellid_000069471-1","24"
"cellid_000069472-1","24"
"cellid_000069473-1","5"
"cellid_000069474-1","24"
"cellid_000069475-1","24"
"cellid_000069477-1","10"
"cellid_000069480-1","0"
"cellid_000069481-1","24"
"cellid_000069482-1","10"
"cellid_000069488-1","24"
"cellid_000069491-1","24"
"cellid_000069492-1","24"
"cellid_000069498-1","24"
"cellid_000069502-1","10"
"cellid_000069504-1","24"
"cellid_000069505-1","3"
"cellid_000069506-1","24"
"cellid_000069507-1","5"
"cellid_000069509-1","5"
"cellid_000069512-1","5"
"cellid_000069514-1","24"
"cellid_000069515-1","0"
"cellid_000069516-1","3"
"cellid_000069518-1","0"
"cellid_000069520-1","24"
"cellid_000069522-1","24"
"cellid_000069523-1","24"
"cellid_000069526-1","24"
"cellid_000069527-1","0"
"cellid_000069530-1","24"
"cellid_000069531-1","24"
"cellid_000069533-1","24"
"cellid_000069535-1","25"
"cellid_000069537-1","24"
"cellid_000069538-1","5"
"cellid_000069540-1","24"
"cellid_000069542-1","22"
"cellid_000069545-1","24"
"cellid_000069546-1","0"
"cellid_000069548-1","24"
"cellid_000069550-1","3"
"cellid_000069551-1","24"
"cellid_000069552-1","10"
"cellid_000069553-1","0"
"cellid_000069555-1","0"
"cellid_000069557-1","24"
"cellid_000069558-1","0"
"cellid_000069559-1","24"
"cellid_000069560-1","24"
"cellid_000069561-1","24"
"cellid_000069564-1","24"
"cellid_000069567-1","0"
"cellid_000069568-1","24"
"cellid_000069571-1","0"
"cellid_000069575-1","24"
"cellid_000069578-1","3"
"cellid_000069586-1","24"
"cellid_000069588-1","0"
"cellid_000069591-1","24"
"cellid_000069592-1","0"
"cellid_000069593-1","22"
"cellid_000069594-1","3"
"cellid_000069598-1","24"
"cellid_000069599-1","24"
"cellid_000069600-1","0"
"cellid_000069601-1","24"
"cellid_000069602-1","0"
"cellid_000069605-1","24"
"cellid_000069606-1","5"
"cellid_000069607-1","24"
"cellid_000069613-1","24"
"cellid_000069616-1","22"
"cellid_000069617-1","24"
"cellid_000069620-1","24"
"cellid_000069623-1","6"
"cellid_000069625-1","6"
"cellid_000069626-1","5"
"cellid_000069628-1","0"
"cellid_000069631-1","0"
"cellid_000069632-1","10"
"cellid_000069633-1","3"
"cellid_000069635-1","3"
"cellid_000069636-1","10"
"cellid_000069637-1","24"
"cellid_000069638-1","16"
"cellid_000069639-1","24"
"cellid_000069640-1","10"
"cellid_000069645-1","24"
"cellid_000069648-1","24"
"cellid_000069649-1","24"
"cellid_000069651-1","24"
"cellid_000069652-1","3"
"cellid_000069653-1","3"
"cellid_000069654-1","22"
"cellid_000069655-1","6"
"cellid_000069658-1","0"
"cellid_000069662-1","16"
"cellid_000069665-1","10"
"cellid_000069666-1","22"
"cellid_000069667-1","10"
"cellid_000069669-1","0"
"cellid_000069671-1","0"
"cellid_000069672-1","18"
"cellid_000069673-1","0"
"cellid_000069674-1","25"
"cellid_000069676-1","24"
"cellid_000069678-1","10"
"cellid_000069679-1","6"
"cellid_000069680-1","5"
"cellid_000069681-1","24"
"cellid_000069684-1","10"
"cellid_000069685-1","0"
"cellid_000069686-1","3"
"cellid_000069687-1","24"
"cellid_000069690-1","24"
"cellid_000069693-1","24"
"cellid_000069695-1","22"
"cellid_000069696-1","0"
"cellid_000069698-1","0"
"cellid_000069700-1","24"
"cellid_000069702-1","0"
"cellid_000069705-1","24"
"cellid_000069706-1","16"
"cellid_000069707-1","24"
"cellid_000069708-1","24"
"cellid_000069711-1","24"
"cellid_000069712-1","0"
"cellid_000069713-1","24"
"cellid_000069715-1","24"
"cellid_000069716-1","5"
"cellid_000069719-1","0"
"cellid_000069720-1","24"
"cellid_000069721-1","0"
"cellid_000069722-1","10"
"cellid_000069723-1","24"
"cellid_000069724-1","24"
"cellid_000069727-1","24"
"cellid_000069728-1","6"
"cellid_000069731-1","24"
"cellid_000069732-1","16"
"cellid_000069735-1","24"
"cellid_000069737-1","22"
"cellid_000069738-1","22"
"cellid_000069739-1","6"
"cellid_000069740-1","24"
"cellid_000069743-1","24"
"cellid_000069744-1","7"
"cellid_000069745-1","24"
"cellid_000069746-1","18"
"cellid_000069747-1","24"
"cellid_000069749-1","24"
"cellid_000069752-1","0"
"cellid_000069754-1","3"
"cellid_000069755-1","6"
"cellid_000069757-1","24"
"cellid_000069758-1","24"
"cellid_000069759-1","24"
"cellid_000069763-1","22"
"cellid_000069764-1","24"
"cellid_000069767-1","24"
"cellid_000069768-1","0"
"cellid_000069772-1","10"
"cellid_000069776-1","24"
"cellid_000069777-1","24"
"cellid_000069778-1","16"
"cellid_000069782-1","10"
"cellid_000069783-1","24"
"cellid_000069784-1","24"
"cellid_000069785-1","16"
"cellid_000069787-1","14"
"cellid_000069788-1","10"
"cellid_000069789-1","24"
"cellid_000069790-1","10"
"cellid_000069791-1","0"
"cellid_000069792-1","3"
"cellid_000069799-1","24"
"cellid_000069800-1","24"
"cellid_000069801-1","3"
"cellid_000069802-1","24"
"cellid_000069803-1","24"
"cellid_000069808-1","24"
"cellid_000069811-1","24"
"cellid_000069814-1","24"
"cellid_000069817-1","24"
"cellid_000069820-1","0"
"cellid_000069823-1","24"
"cellid_000069824-1","24"
"cellid_000069828-1","3"
"cellid_000069829-1","24"
"cellid_000069830-1","24"
"cellid_000069831-1","24"
"cellid_000069836-1","7"
"cellid_000069837-1","24"
"cellid_000069839-1","10"
"cellid_000069840-1","24"
"cellid_000069844-1","24"
"cellid_000069845-1","16"
"cellid_000069850-1","0"
"cellid_000069851-1","24"
"cellid_000069855-1","3"
"cellid_000069857-1","24"
"cellid_000069859-1","16"
"cellid_000069860-1","24"
"cellid_000069862-1","24"
"cellid_000069863-1","24"
"cellid_000069867-1","0"
"cellid_000069868-1","24"
"cellid_000069870-1","6"
"cellid_000069871-1","24"
"cellid_000069872-1","22"
"cellid_000069875-1","10"
"cellid_000069879-1","0"
"cellid_000069880-1","16"
"cellid_000069881-1","16"
"cellid_000069884-1","24"
"cellid_000069885-1","25"
"cellid_000069886-1","24"
"cellid_000069891-1","0"
"cellid_000069892-1","7"
"cellid_000069894-1","22"
"cellid_000069895-1","0"
"cellid_000069896-1","0"
"cellid_000069897-1","24"
"cellid_000069900-1","24"
"cellid_000069902-1","24"
"cellid_000069903-1","0"
"cellid_000069904-1","0"
"cellid_000069906-1","10"
"cellid_000069909-1","24"
"cellid_000069913-1","24"
"cellid_000069915-1","10"
"cellid_000069923-1","3"
"cellid_000069925-1","0"
"cellid_000069926-1","22"
"cellid_000069927-1","3"
"cellid_000069928-1","0"
"cellid_000069931-1","24"
"cellid_000069932-1","24"
"cellid_000069933-1","24"
"cellid_000069934-1","24"
"cellid_000069936-1","3"
"cellid_000069938-1","3"
"cellid_000069939-1","3"
"cellid_000069942-1","24"
"cellid_000069943-1","24"
"cellid_000069944-1","24"
"cellid_000069945-1","24"
"cellid_000069946-1","6"
"cellid_000069949-1","3"
"cellid_000069950-1","24"
"cellid_000069951-1","24"
"cellid_000069954-1","24"
"cellid_000069955-1","0"
"cellid_000069956-1","24"
"cellid_000069957-1","22"
"cellid_000069958-1","5"
"cellid_000069961-1","24"
"cellid_000069965-1","0"
"cellid_000069967-1","0"
"cellid_000069968-1","24"
"cellid_000069970-1","24"
"cellid_000069972-1","24"
"cellid_000069974-1","22"
"cellid_000069975-1","0"
"cellid_000069976-1","0"
"cellid_000069977-1","0"
"cellid_000069978-1","24"
"cellid_000069980-1","0"
"cellid_000069982-1","0"
"cellid_000069984-1","3"
"cellid_000069987-1","0"
"cellid_000069988-1","0"
"cellid_000069989-1","24"
"cellid_000069990-1","24"
"cellid_000069991-1","22"
"cellid_000069992-1","0"
"cellid_000069993-1","24"
"cellid_000069994-1","25"
"cellid_000069995-1","24"
"cellid_000069997-1","10"
"cellid_000070000-1","25"
"cellid_000070002-1","10"
"cellid_000070003-1","24"
"cellid_000070006-1","24"
"cellid_000070007-1","6"
"cellid_000070010-1","24"
"cellid_000070011-1","24"
"cellid_000070012-1","22"
"cellid_000070013-1","24"
"cellid_000070014-1","24"
"cellid_000070015-1","0"
"cellid_000070018-1","5"
"cellid_000070020-1","24"
"cellid_000070021-1","5"
"cellid_000070022-1","0"
"cellid_000070025-1","24"
"cellid_000070026-1","24"
"cellid_000070028-1","6"
"cellid_000070029-1","24"
"cellid_000070036-1","24"
"cellid_000070038-1","24"
"cellid_000070040-1","24"
"cellid_000070044-1","24"
"cellid_000070046-1","24"
"cellid_000070047-1","24"
"cellid_000070048-1","24"
"cellid_000070049-1","22"
"cellid_000070050-1","24"
"cellid_000070051-1","24"
"cellid_000070052-1","0"
"cellid_000070056-1","24"
"cellid_000070057-1","6"
"cellid_000070064-1","3"
"cellid_000070065-1","24"
"cellid_000070067-1","24"
"cellid_000070068-1","16"
"cellid_000070074-1","3"
"cellid_000070076-1","24"
"cellid_000070077-1","10"
"cellid_000070078-1","24"
"cellid_000070080-1","22"
"cellid_000070081-1","16"
"cellid_000070083-1","24"
"cellid_000070084-1","0"
"cellid_000070085-1","0"
"cellid_000070086-1","24"
"cellid_000070087-1","24"
"cellid_000070088-1","24"
"cellid_000070089-1","3"
"cellid_000070091-1","24"
"cellid_000070092-1","3"
"cellid_000070093-1","3"
"cellid_000070094-1","24"
"cellid_000070095-1","24"
"cellid_000070096-1","0"
"cellid_000070097-1","24"
"cellid_000070102-1","7"
"cellid_000070103-1","3"
"cellid_000070106-1","6"
"cellid_000070107-1","24"
"cellid_000070111-1","24"
"cellid_000070113-1","5"
"cellid_000070114-1","0"
"cellid_000070117-1","16"
"cellid_000070118-1","24"
"cellid_000070119-1","24"
"cellid_000070120-1","10"
"cellid_000070121-1","5"
"cellid_000070123-1","24"
"cellid_000070125-1","6"
"cellid_000070126-1","24"
"cellid_000070127-1","24"
"cellid_000070128-1","0"
"cellid_000070129-1","0"
"cellid_000070131-1","24"
"cellid_000070136-1","6"
"cellid_000070139-1","24"
"cellid_000070140-1","24"
"cellid_000070141-1","24"
"cellid_000070143-1","24"
"cellid_000070145-1","16"
"cellid_000070146-1","22"
"cellid_000070147-1","24"
"cellid_000070148-1","24"
"cellid_000070150-1","22"
"cellid_000070152-1","6"
"cellid_000070153-1","0"
"cellid_000070154-1","24"
"cellid_000070155-1","24"
"cellid_000070156-1","25"
"cellid_000070158-1","3"
"cellid_000070162-1","10"
"cellid_000070165-1","24"
"cellid_000070166-1","0"
"cellid_000070167-1","0"
"cellid_000070168-1","0"
"cellid_000070169-1","10"
"cellid_000070171-1","5"
"cellid_000070172-1","24"
"cellid_000070173-1","24"
"cellid_000070174-1","16"
"cellid_000070177-1","24"
"cellid_000070179-1","3"
"cellid_000070180-1","24"
"cellid_000070184-1","24"
"cellid_000070185-1","10"
"cellid_000070188-1","24"
"cellid_000070190-1","0"
"cellid_000070191-1","23"
"cellid_000070192-1","12"
"cellid_000070199-1","0"
"cellid_000070203-1","24"
"cellid_000070204-1","3"
"cellid_000070205-1","6"
"cellid_000070207-1","3"
"cellid_000070212-1","24"
"cellid_000070216-1","24"
"cellid_000070217-1","22"
"cellid_000070218-1","0"
"cellid_000070221-1","6"
"cellid_000070222-1","24"
"cellid_000070223-1","22"
"cellid_000070224-1","24"
"cellid_000070225-1","0"
"cellid_000070226-1","5"
"cellid_000070227-1","0"
"cellid_000070228-1","24"
"cellid_000070229-1","0"
"cellid_000070233-1","5"
"cellid_000070235-1","24"
"cellid_000070236-1","24"
"cellid_000070237-1","24"
"cellid_000070238-1","3"
"cellid_000070239-1","10"
"cellid_000070240-1","24"
"cellid_000070241-1","24"
"cellid_000070242-1","0"
"cellid_000070243-1","24"
"cellid_000070244-1","24"
"cellid_000070247-1","0"
"cellid_000070248-1","22"
"cellid_000070249-1","10"
"cellid_000070250-1","10"
"cellid_000070251-1","24"
"cellid_000070252-1","0"
"cellid_000070253-1","24"
"cellid_000070255-1","25"
"cellid_000070264-1","24"
"cellid_000070266-1","24"
"cellid_000070269-1","10"
"cellid_000070270-1","0"
"cellid_000070271-1","16"
"cellid_000070272-1","0"
"cellid_000070273-1","6"
"cellid_000070274-1","24"
"cellid_000070276-1","24"
"cellid_000070277-1","3"
"cellid_000070278-1","24"
"cellid_000070279-1","24"
"cellid_000070282-1","24"
"cellid_000070285-1","10"
"cellid_000070286-1","10"
"cellid_000070287-1","24"
"cellid_000070290-1","0"
"cellid_000070293-1","0"
"cellid_000070295-1","0"
"cellid_000070296-1","24"
"cellid_000070300-1","24"
"cellid_000070302-1","24"
"cellid_000070303-1","0"
"cellid_000070306-1","24"
"cellid_000070310-1","24"
"cellid_000070311-1","24"
"cellid_000070313-1","22"
"cellid_000070314-1","24"
"cellid_000070317-1","0"
"cellid_000070319-1","3"
"cellid_000070323-1","22"
"cellid_000070325-1","24"
"cellid_000070328-1","24"
"cellid_000070329-1","24"
"cellid_000070330-1","24"
"cellid_000070331-1","0"
"cellid_000070334-1","24"
"cellid_000070336-1","24"
"cellid_000070337-1","6"
"cellid_000070338-1","24"
"cellid_000070341-1","5"
"cellid_000070343-1","22"
"cellid_000070344-1","24"
"cellid_000070346-1","24"
"cellid_000070351-1","10"
"cellid_000070352-1","24"
"cellid_000070353-1","3"
"cellid_000070355-1","24"
"cellid_000070356-1","24"
"cellid_000070357-1","24"
"cellid_000070359-1","24"
"cellid_000070363-1","24"
"cellid_000070364-1","24"
"cellid_000070366-1","24"
"cellid_000070368-1","24"
"cellid_000070369-1","24"
"cellid_000070370-1","3"
"cellid_000070371-1","24"
"cellid_000070372-1","24"
"cellid_000070373-1","24"
"cellid_000070374-1","6"
"cellid_000070376-1","22"
"cellid_000070377-1","16"
"cellid_000070378-1","24"
"cellid_000070379-1","24"
"cellid_000070381-1","24"
"cellid_000070382-1","24"
"cellid_000070384-1","0"
"cellid_000070385-1","24"
"cellid_000070387-1","22"
"cellid_000070388-1","0"
"cellid_000070390-1","3"
"cellid_000070393-1","0"
"cellid_000070396-1","24"
"cellid_000070398-1","24"
"cellid_000070399-1","24"
"cellid_000070400-1","24"
"cellid_000070401-1","16"
"cellid_000070402-1","24"
"cellid_000070405-1","24"
"cellid_000070406-1","3"
"cellid_000070407-1","24"
"cellid_000070409-1","3"
"cellid_000070411-1","0"
"cellid_000070415-1","24"
"cellid_000070416-1","3"
"cellid_000070417-1","24"
"cellid_000070418-1","24"
"cellid_000070419-1","22"
"cellid_000070420-1","6"
"cellid_000070422-1","0"
"cellid_000070423-1","24"
"cellid_000070425-1","24"
"cellid_000070426-1","24"
"cellid_000070428-1","3"
"cellid_000070432-1","24"
"cellid_000070434-1","10"
"cellid_000070436-1","24"
"cellid_000070439-1","3"
"cellid_000070440-1","24"
"cellid_000070441-1","22"
"cellid_000070442-1","10"
"cellid_000070443-1","0"
"cellid_000070444-1","24"
"cellid_000070446-1","24"
"cellid_000070447-1","0"
"cellid_000070449-1","3"
"cellid_000070450-1","5"
"cellid_000070452-1","10"
"cellid_000070454-1","24"
"cellid_000070455-1","24"
"cellid_000070456-1","24"
"cellid_000070457-1","24"
"cellid_000070458-1","16"
"cellid_000070459-1","6"
"cellid_000070460-1","25"
"cellid_000070461-1","5"
"cellid_000070462-1","0"
"cellid_000070463-1","24"
"cellid_000070467-1","10"
"cellid_000070468-1","3"
"cellid_000070469-1","0"
"cellid_000070470-1","24"
"cellid_000070472-1","22"
"cellid_000070473-1","24"
"cellid_000070475-1","0"
"cellid_000070478-1","10"
"cellid_000070479-1","24"
"cellid_000070482-1","0"
"cellid_000070483-1","24"
"cellid_000070484-1","10"
"cellid_000070485-1","24"
"cellid_000070486-1","0"
"cellid_000070487-1","0"
"cellid_000070488-1","5"
"cellid_000070489-1","0"
"cellid_000070490-1","0"
"cellid_000070491-1","24"
"cellid_000070494-1","0"
"cellid_000070498-1","10"
"cellid_000070499-1","24"
"cellid_000070500-1","10"
"cellid_000070501-1","10"
"cellid_000070502-1","24"
"cellid_000070506-1","22"
"cellid_000070514-1","10"
"cellid_000070516-1","24"
"cellid_000070518-1","0"
"cellid_000070519-1","0"
"cellid_000070520-1","7"
"cellid_000070521-1","3"
"cellid_000070522-1","0"
"cellid_000070524-1","24"
"cellid_000070525-1","6"
"cellid_000070527-1","25"
"cellid_000070528-1","3"
"cellid_000070529-1","24"
"cellid_000070532-1","10"
"cellid_000070533-1","0"
"cellid_000070536-1","0"
"cellid_000070540-1","24"
"cellid_000070541-1","6"
"cellid_000070542-1","24"
"cellid_000070543-1","24"
"cellid_000070545-1","0"
"cellid_000070546-1","24"
"cellid_000070548-1","5"
"cellid_000070552-1","24"
"cellid_000070554-1","5"
"cellid_000070558-1","0"
"cellid_000070559-1","24"
"cellid_000070561-1","6"
"cellid_000070564-1","24"
"cellid_000070565-1","24"
"cellid_000070566-1","16"
"cellid_000070569-1","24"
"cellid_000070571-1","24"
"cellid_000070572-1","0"
"cellid_000070573-1","24"
"cellid_000070575-1","3"
"cellid_000070580-1","22"
"cellid_000070584-1","10"
"cellid_000070586-1","24"
"cellid_000070589-1","3"
"cellid_000070591-1","3"
"cellid_000070594-1","10"
"cellid_000070598-1","25"
"cellid_000070602-1","0"
"cellid_000070605-1","24"
"cellid_000070606-1","24"
"cellid_000070608-1","24"
"cellid_000070609-1","6"
"cellid_000070610-1","24"
"cellid_000070611-1","10"
"cellid_000070612-1","3"
"cellid_000070613-1","24"
"cellid_000070614-1","24"
"cellid_000070615-1","0"
"cellid_000070616-1","24"
"cellid_000070619-1","0"
"cellid_000070620-1","24"
"cellid_000070621-1","24"
"cellid_000070624-1","3"
"cellid_000070625-1","24"
"cellid_000070626-1","3"
"cellid_000070627-1","22"
"cellid_000070629-1","10"
"cellid_000070630-1","24"
"cellid_000070633-1","24"
"cellid_000070636-1","10"
"cellid_000070637-1","10"
"cellid_000070643-1","24"
"cellid_000070644-1","22"
"cellid_000070645-1","3"
"cellid_000070649-1","0"
"cellid_000070650-1","0"
"cellid_000070653-1","5"
"cellid_000070657-1","24"
"cellid_000070661-1","24"
"cellid_000070662-1","10"
"cellid_000070664-1","22"
"cellid_000070666-1","3"
"cellid_000070669-1","0"
"cellid_000070672-1","10"
"cellid_000070673-1","0"
"cellid_000070674-1","3"
"cellid_000070675-1","24"
"cellid_000070678-1","24"
"cellid_000070679-1","0"
"cellid_000070683-1","24"
"cellid_000070685-1","7"
"cellid_000070687-1","24"
"cellid_000070688-1","5"
"cellid_000070689-1","24"
"cellid_000070690-1","24"
"cellid_000070692-1","0"
"cellid_000070694-1","3"
"cellid_000070698-1","24"
"cellid_000070699-1","25"
"cellid_000070702-1","3"
"cellid_000070705-1","25"
"cellid_000070706-1","3"
"cellid_000070709-1","24"
"cellid_000070713-1","24"
"cellid_000070714-1","3"
"cellid_000070717-1","0"
"cellid_000070726-1","24"
"cellid_000070728-1","10"
"cellid_000070729-1","24"
"cellid_000070730-1","24"
"cellid_000070735-1","0"
"cellid_000070736-1","0"
"cellid_000070737-1","3"
"cellid_000070739-1","24"
"cellid_000070740-1","0"
"cellid_000070743-1","24"
"cellid_000070747-1","7"
"cellid_000070748-1","0"
"cellid_000070752-1","24"
"cellid_000070756-1","24"
"cellid_000070759-1","24"
"cellid_000070760-1","3"
"cellid_000070764-1","3"
"cellid_000070765-1","3"
"cellid_000070767-1","25"
"cellid_000070768-1","0"
"cellid_000070769-1","24"
"cellid_000070772-1","10"
"cellid_000070773-1","24"
"cellid_000070774-1","24"
"cellid_000070779-1","3"
"cellid_000070781-1","0"
"cellid_000070784-1","22"
"cellid_000070785-1","0"
"cellid_000070788-1","22"
"cellid_000070790-1","24"
"cellid_000070791-1","3"
"cellid_000070792-1","24"
"cellid_000070794-1","3"
"cellid_000070796-1","22"
"cellid_000070797-1","24"
"cellid_000070798-1","24"
"cellid_000070801-1","0"
"cellid_000070805-1","24"
"cellid_000070806-1","24"
"cellid_000070808-1","24"
"cellid_000070809-1","0"
"cellid_000070810-1","24"
"cellid_000070812-1","24"
"cellid_000070813-1","0"
"cellid_000070814-1","24"
"cellid_000070815-1","24"
"cellid_000070817-1","24"
"cellid_000070818-1","24"
"cellid_000070820-1","24"
"cellid_000070824-1","24"
"cellid_000070825-1","3"
"cellid_000070827-1","3"
"cellid_000070828-1","6"
"cellid_000070829-1","6"
"cellid_000070830-1","10"
"cellid_000070831-1","24"
"cellid_000070832-1","3"
"cellid_000070834-1","24"
"cellid_000070835-1","24"
"cellid_000070837-1","3"
"cellid_000070839-1","0"
"cellid_000070843-1","24"
"cellid_000070844-1","5"
"cellid_000070845-1","24"
"cellid_000070848-1","0"
"cellid_000070849-1","24"
"cellid_000070851-1","10"
"cellid_000070853-1","0"
"cellid_000070856-1","3"
"cellid_000070857-1","3"
"cellid_000070859-1","3"
"cellid_000070861-1","0"
"cellid_000070863-1","24"
"cellid_000070864-1","0"
"cellid_000070867-1","0"
"cellid_000070869-1","10"
"cellid_000070870-1","24"
"cellid_000070871-1","0"
"cellid_000070872-1","24"
"cellid_000070873-1","24"
"cellid_000070874-1","3"
"cellid_000070875-1","22"
"cellid_000070879-1","24"
"cellid_000070883-1","24"
"cellid_000070884-1","24"
"cellid_000070885-1","0"
"cellid_000070888-1","0"
"cellid_000070889-1","24"
"cellid_000070890-1","0"
"cellid_000070893-1","24"
"cellid_000070895-1","24"
"cellid_000070897-1","22"
"cellid_000070898-1","7"
"cellid_000070901-1","24"
"cellid_000070903-1","24"
"cellid_000070907-1","16"
"cellid_000070908-1","24"
"cellid_000070912-1","3"
"cellid_000070913-1","4"
"cellid_000070915-1","0"
"cellid_000070918-1","24"
"cellid_000070919-1","24"
"cellid_000070920-1","24"
"cellid_000070921-1","24"
"cellid_000070922-1","24"
"cellid_000070925-1","24"
"cellid_000070926-1","16"
"cellid_000070929-1","22"
"cellid_000070932-1","24"
"cellid_000070933-1","3"
"cellid_000070934-1","24"
"cellid_000070936-1","24"
"cellid_000070937-1","24"
"cellid_000070939-1","24"
"cellid_000070940-1","10"
"cellid_000070941-1","24"
"cellid_000070943-1","24"
"cellid_000070945-1","10"
"cellid_000070947-1","0"
"cellid_000070949-1","24"
"cellid_000070950-1","24"
"cellid_000070951-1","0"
"cellid_000070958-1","24"
"cellid_000070960-1","3"
"cellid_000070961-1","22"
"cellid_000070963-1","16"
"cellid_000070965-1","10"
"cellid_000070967-1","24"
"cellid_000070971-1","0"
"cellid_000070972-1","24"
"cellid_000070973-1","0"
"cellid_000070974-1","10"
"cellid_000070977-1","5"
"cellid_000070978-1","24"
"cellid_000070979-1","0"
"cellid_000070980-1","24"
"cellid_000070981-1","0"
"cellid_000070982-1","10"
"cellid_000070983-1","24"
"cellid_000070984-1","24"
"cellid_000070985-1","16"
"cellid_000070986-1","5"
"cellid_000070987-1","0"
"cellid_000070988-1","24"
"cellid_000070989-1","24"
"cellid_000070991-1","3"
"cellid_000070992-1","16"
"cellid_000070993-1","12"
"cellid_000070998-1","22"
"cellid_000071001-1","24"
"cellid_000071005-1","24"
"cellid_000071006-1","0"
"cellid_000071007-1","0"
"cellid_000071008-1","24"
"cellid_000071010-1","6"
"cellid_000071019-1","24"
"cellid_000071021-1","24"
"cellid_000071023-1","23"
"cellid_000071024-1","24"
"cellid_000071025-1","24"
"cellid_000071026-1","24"
"cellid_000071029-1","0"
"cellid_000071030-1","24"
"cellid_000071031-1","24"
"cellid_000071032-1","24"
"cellid_000071034-1","5"
"cellid_000071035-1","24"
"cellid_000071037-1","24"
"cellid_000071038-1","24"
"cellid_000071040-1","24"
"cellid_000071042-1","7"
"cellid_000071043-1","24"
"cellid_000071044-1","10"
"cellid_000071046-1","24"
