"Barcode","multiome_predicted"
"cellid_000053425-1","0"
"cellid_000053426-1","6"
"cellid_000053428-1","24"
"cellid_000053429-1","0"
"cellid_000053430-1","24"
"cellid_000053431-1","0"
"cellid_000053432-1","24"
"cellid_000053433-1","0"
"cellid_000053434-1","0"
"cellid_000053435-1","0"
"cellid_000053436-1","0"
"cellid_000053437-1","0"
"cellid_000053438-1","19"
"cellid_000053439-1","0"
"cellid_000053440-1","24"
"cellid_000053441-1","3"
"cellid_000053442-1","0"
"cellid_000053443-1","0"
"cellid_000053446-1","0"
"cellid_000053447-1","24"
"cellid_000053448-1","0"
"cellid_000053449-1","0"
"cellid_000053452-1","0"
"cellid_000053455-1","0"
"cellid_000053456-1","3"
"cellid_000053457-1","24"
"cellid_000053458-1","0"
"cellid_000053459-1","0"
"cellid_000053460-1","0"
"cellid_000053461-1","0"
"cellid_000053462-1","0"
"cellid_000053463-1","0"
"cellid_000053464-1","3"
"cellid_000053465-1","24"
"cellid_000053466-1","0"
"cellid_000053467-1","3"
"cellid_000053468-1","5"
"cellid_000053469-1","6"
"cellid_000053471-1","0"
"cellid_000053472-1","0"
"cellid_000053473-1","3"
"cellid_000053474-1","24"
"cellid_000053475-1","0"
"cellid_000053476-1","0"
"cellid_000053477-1","6"
"cellid_000053478-1","0"
"cellid_000053479-1","6"
"cellid_000053480-1","0"
"cellid_000053481-1","0"
"cellid_000053483-1","24"
"cellid_000053484-1","0"
"cellid_000053485-1","0"
"cellid_000053486-1","0"
"cellid_000053487-1","0"
"cellid_000053488-1","24"
"cellid_000053490-1","22"
"cellid_000053491-1","0"
"cellid_000053492-1","24"
"cellid_000053493-1","0"
"cellid_000053494-1","3"
"cellid_000053495-1","0"
"cellid_000053496-1","0"
"cellid_000053497-1","0"
"cellid_000053498-1","0"
"cellid_000053499-1","0"
"cellid_000053500-1","0"
"cellid_000053501-1","0"
"cellid_000053502-1","0"
"cellid_000053503-1","0"
"cellid_000053504-1","3"
"cellid_000053505-1","0"
"cellid_000053506-1","24"
"cellid_000053507-1","0"
"cellid_000053508-1","0"
"cellid_000053509-1","0"
"cellid_000053510-1","0"
"cellid_000053512-1","3"
"cellid_000053513-1","24"
"cellid_000053514-1","0"
"cellid_000053515-1","3"
"cellid_000053516-1","0"
"cellid_000053517-1","24"
"cellid_000053518-1","24"
"cellid_000053519-1","6"
"cellid_000053520-1","0"
"cellid_000053521-1","0"
"cellid_000053522-1","0"
"cellid_000053523-1","0"
"cellid_000053524-1","24"
"cellid_000053525-1","0"
"cellid_000053526-1","0"
"cellid_000053527-1","0"
"cellid_000053528-1","6"
"cellid_000053529-1","22"
"cellid_000053530-1","3"
"cellid_000053531-1","0"
"cellid_000053532-1","24"
"cellid_000053533-1","24"
"cellid_000053534-1","0"
"cellid_000053535-1","3"
"cellid_000053536-1","0"
"cellid_000053537-1","0"
"cellid_000053539-1","0"
"cellid_000053540-1","0"
"cellid_000053541-1","0"
"cellid_000053542-1","24"
"cellid_000053543-1","24"
"cellid_000053544-1","6"
"cellid_000053545-1","0"
"cellid_000053546-1","24"
"cellid_000053548-1","0"
"cellid_000053549-1","5"
"cellid_000053550-1","3"
"cellid_000053551-1","0"
"cellid_000053552-1","3"
"cellid_000053553-1","3"
"cellid_000053554-1","0"
"cellid_000053555-1","0"
"cellid_000053556-1","0"
"cellid_000053557-1","24"
"cellid_000053559-1","0"
"cellid_000053560-1","0"
"cellid_000053561-1","0"
"cellid_000053562-1","3"
"cellid_000053563-1","0"
"cellid_000053564-1","3"
"cellid_000053565-1","3"
"cellid_000053566-1","3"
"cellid_000053567-1","3"
"cellid_000053568-1","24"
"cellid_000053569-1","0"
"cellid_000053570-1","0"
"cellid_000053573-1","0"
"cellid_000053575-1","3"
"cellid_000053576-1","24"
"cellid_000053577-1","24"
"cellid_000053578-1","0"
"cellid_000053579-1","6"
"cellid_000053581-1","0"
"cellid_000053582-1","0"
"cellid_000053583-1","0"
"cellid_000053585-1","24"
"cellid_000053586-1","0"
"cellid_000053587-1","24"
"cellid_000053588-1","0"
"cellid_000053589-1","3"
"cellid_000053590-1","24"
"cellid_000053591-1","0"
"cellid_000053592-1","0"
"cellid_000053593-1","0"
"cellid_000053594-1","0"
"cellid_000053595-1","0"
"cellid_000053596-1","0"
"cellid_000053597-1","0"
"cellid_000053599-1","24"
"cellid_000053600-1","24"
"cellid_000053601-1","0"
"cellid_000053602-1","3"
"cellid_000053603-1","0"
"cellid_000053604-1","24"
"cellid_000053605-1","0"
"cellid_000053606-1","24"
"cellid_000053608-1","24"
"cellid_000053609-1","24"
"cellid_000053610-1","0"
"cellid_000053611-1","3"
"cellid_000053612-1","0"
"cellid_000053613-1","6"
"cellid_000053614-1","0"
"cellid_000053615-1","0"
"cellid_000053616-1","24"
"cellid_000053617-1","0"
"cellid_000053618-1","0"
"cellid_000053619-1","0"
"cellid_000053620-1","0"
"cellid_000053622-1","0"
"cellid_000053623-1","0"
"cellid_000053624-1","0"
"cellid_000053625-1","24"
"cellid_000053626-1","3"
"cellid_000053627-1","3"
"cellid_000053628-1","0"
"cellid_000053629-1","0"
"cellid_000053630-1","0"
"cellid_000053631-1","24"
"cellid_000053632-1","0"
"cellid_000053633-1","0"
"cellid_000053636-1","0"
"cellid_000053637-1","24"
"cellid_000053638-1","0"
"cellid_000053639-1","24"
"cellid_000053641-1","0"
"cellid_000053643-1","0"
"cellid_000053644-1","3"
"cellid_000053645-1","0"
"cellid_000053647-1","3"
"cellid_000053648-1","0"
"cellid_000053649-1","0"
"cellid_000053650-1","0"
"cellid_000053651-1","0"
"cellid_000053652-1","24"
"cellid_000053653-1","0"
"cellid_000053654-1","6"
"cellid_000053655-1","0"
"cellid_000053656-1","0"
"cellid_000053658-1","0"
"cellid_000053659-1","3"
"cellid_000053661-1","24"
"cellid_000053662-1","0"
"cellid_000053663-1","0"
"cellid_000053664-1","6"
"cellid_000053665-1","0"
"cellid_000053666-1","24"
"cellid_000053667-1","0"
"cellid_000053668-1","3"
"cellid_000053669-1","0"
"cellid_000053671-1","3"
"cellid_000053672-1","0"
"cellid_000053673-1","0"
"cellid_000053674-1","0"
"cellid_000053676-1","0"
"cellid_000053678-1","24"
"cellid_000053679-1","0"
"cellid_000053680-1","0"
"cellid_000053681-1","24"
"cellid_000053682-1","0"
"cellid_000053683-1","0"
"cellid_000053684-1","0"
"cellid_000053685-1","0"
"cellid_000053686-1","3"
"cellid_000053688-1","0"
"cellid_000053690-1","0"
"cellid_000053691-1","0"
"cellid_000053693-1","0"
"cellid_000053694-1","0"
"cellid_000053695-1","3"
"cellid_000053696-1","0"
"cellid_000053697-1","3"
"cellid_000053698-1","0"
"cellid_000053699-1","0"
"cellid_000053700-1","24"
"cellid_000053701-1","0"
"cellid_000053702-1","0"
"cellid_000053703-1","0"
"cellid_000053704-1","0"
"cellid_000053705-1","0"
"cellid_000053706-1","0"
"cellid_000053707-1","0"
"cellid_000053708-1","0"
"cellid_000053709-1","0"
"cellid_000053711-1","24"
"cellid_000053713-1","0"
"cellid_000053714-1","0"
"cellid_000053715-1","0"
"cellid_000053716-1","0"
"cellid_000053717-1","0"
"cellid_000053719-1","0"
"cellid_000053720-1","0"
"cellid_000053721-1","3"
"cellid_000053722-1","0"
"cellid_000053724-1","0"
"cellid_000053725-1","0"
"cellid_000053726-1","3"
"cellid_000053727-1","0"
"cellid_000053729-1","0"
"cellid_000053730-1","0"
"cellid_000053731-1","0"
"cellid_000053732-1","0"
"cellid_000053734-1","0"
"cellid_000053735-1","0"
"cellid_000053736-1","0"
"cellid_000053737-1","0"
"cellid_000053738-1","0"
"cellid_000053739-1","0"
"cellid_000053740-1","0"
"cellid_000053743-1","0"
"cellid_000053744-1","0"
"cellid_000053745-1","3"
"cellid_000053746-1","24"
"cellid_000053748-1","0"
"cellid_000053749-1","24"
"cellid_000053750-1","0"
"cellid_000053751-1","3"
"cellid_000053752-1","0"
"cellid_000053753-1","0"
"cellid_000053754-1","0"
"cellid_000053755-1","24"
"cellid_000053757-1","3"
"cellid_000053758-1","0"
"cellid_000053759-1","0"
"cellid_000053760-1","0"
"cellid_000053761-1","3"
"cellid_000053762-1","6"
"cellid_000053763-1","0"
"cellid_000053764-1","0"
"cellid_000053765-1","0"
"cellid_000053767-1","0"
"cellid_000053768-1","0"
"cellid_000053769-1","5"
"cellid_000053770-1","0"
"cellid_000053771-1","0"
"cellid_000053772-1","3"
"cellid_000053774-1","24"
"cellid_000053775-1","0"
"cellid_000053776-1","0"
"cellid_000053777-1","24"
"cellid_000053779-1","3"
"cellid_000053780-1","6"
"cellid_000053781-1","0"
"cellid_000053782-1","3"
"cellid_000053783-1","0"
"cellid_000053784-1","0"
"cellid_000053785-1","3"
"cellid_000053786-1","0"
"cellid_000053789-1","0"
"cellid_000053791-1","0"
"cellid_000053792-1","0"
"cellid_000053793-1","3"
"cellid_000053794-1","0"
"cellid_000053795-1","0"
"cellid_000053796-1","3"
"cellid_000053797-1","3"
"cellid_000053798-1","0"
"cellid_000053799-1","0"
"cellid_000053800-1","0"
"cellid_000053801-1","0"
"cellid_000053803-1","0"
"cellid_000053804-1","22"
"cellid_000053805-1","3"
"cellid_000053806-1","0"
"cellid_000053807-1","6"
"cellid_000053808-1","0"
"cellid_000053809-1","0"
"cellid_000053811-1","0"
"cellid_000053813-1","24"
"cellid_000053814-1","0"
"cellid_000053815-1","3"
"cellid_000053816-1","0"
"cellid_000053817-1","0"
"cellid_000053818-1","0"
"cellid_000053819-1","0"
"cellid_000053820-1","0"
"cellid_000053821-1","0"
"cellid_000053824-1","24"
"cellid_000053825-1","0"
"cellid_000053826-1","3"
"cellid_000053827-1","3"
"cellid_000053829-1","0"
"cellid_000053830-1","0"
"cellid_000053831-1","0"
"cellid_000053832-1","3"
"cellid_000053833-1","0"
"cellid_000053835-1","0"
"cellid_000053836-1","3"
"cellid_000053837-1","0"
"cellid_000053839-1","0"
"cellid_000053840-1","0"
"cellid_000053842-1","0"
"cellid_000053844-1","0"
"cellid_000053845-1","0"
"cellid_000053846-1","0"
"cellid_000053851-1","3"
"cellid_000053854-1","6"
"cellid_000053855-1","24"
"cellid_000053856-1","0"
"cellid_000053857-1","0"
"cellid_000053858-1","5"
"cellid_000053860-1","0"
"cellid_000053862-1","24"
"cellid_000053863-1","3"
"cellid_000053864-1","6"
"cellid_000053865-1","0"
"cellid_000053867-1","3"
"cellid_000053869-1","0"
"cellid_000053870-1","0"
"cellid_000053871-1","0"
"cellid_000053872-1","6"
"cellid_000053873-1","0"
"cellid_000053874-1","0"
"cellid_000053875-1","0"
"cellid_000053876-1","5"
"cellid_000053877-1","5"
"cellid_000053879-1","0"
"cellid_000053880-1","24"
"cellid_000053881-1","0"
"cellid_000053882-1","0"
"cellid_000053883-1","0"
"cellid_000053885-1","0"
"cellid_000053886-1","0"
"cellid_000053887-1","24"
"cellid_000053888-1","24"
"cellid_000053889-1","24"
"cellid_000053890-1","0"
"cellid_000053891-1","0"
"cellid_000053893-1","3"
"cellid_000053894-1","0"
"cellid_000053895-1","3"
"cellid_000053896-1","3"
"cellid_000053897-1","0"
"cellid_000053898-1","0"
"cellid_000053900-1","0"
"cellid_000053901-1","0"
"cellid_000053902-1","24"
"cellid_000053903-1","0"
"cellid_000053904-1","0"
"cellid_000053906-1","0"
"cellid_000053907-1","0"
"cellid_000053908-1","0"
"cellid_000053909-1","6"
"cellid_000053910-1","0"
"cellid_000053911-1","0"
"cellid_000053912-1","24"
"cellid_000053913-1","24"
"cellid_000053914-1","3"
"cellid_000053916-1","0"
"cellid_000053917-1","3"
"cellid_000053918-1","0"
"cellid_000053919-1","0"
"cellid_000053920-1","0"
"cellid_000053921-1","24"
"cellid_000053922-1","0"
"cellid_000053923-1","0"
"cellid_000053924-1","6"
"cellid_000053925-1","0"
"cellid_000053926-1","0"
"cellid_000053927-1","0"
"cellid_000053928-1","24"
"cellid_000053929-1","24"
"cellid_000053930-1","0"
"cellid_000053931-1","0"
"cellid_000053933-1","6"
"cellid_000053935-1","0"
"cellid_000053936-1","0"
"cellid_000053937-1","0"
"cellid_000053938-1","6"
"cellid_000053939-1","0"
"cellid_000053940-1","0"
"cellid_000053942-1","0"
"cellid_000053943-1","24"
"cellid_000053944-1","3"
"cellid_000053945-1","0"
"cellid_000053947-1","0"
"cellid_000053948-1","0"
"cellid_000053949-1","0"
"cellid_000053951-1","0"
"cellid_000053952-1","5"
"cellid_000053953-1","0"
"cellid_000053954-1","0"
"cellid_000053955-1","0"
"cellid_000053956-1","6"
"cellid_000053957-1","0"
"cellid_000053958-1","0"
"cellid_000053959-1","0"
"cellid_000053960-1","0"
"cellid_000053961-1","3"
"cellid_000053962-1","3"
"cellid_000053963-1","0"
"cellid_000053964-1","0"
"cellid_000053965-1","0"
"cellid_000053966-1","24"
"cellid_000053968-1","0"
"cellid_000053969-1","0"
"cellid_000053970-1","0"
"cellid_000053971-1","3"
"cellid_000053972-1","0"
"cellid_000053973-1","0"
"cellid_000053974-1","24"
"cellid_000053975-1","3"
"cellid_000053976-1","0"
"cellid_000053978-1","3"
"cellid_000053979-1","0"
"cellid_000053980-1","0"
"cellid_000053981-1","24"
"cellid_000053982-1","6"
"cellid_000053983-1","3"
"cellid_000053984-1","0"
"cellid_000053987-1","0"
"cellid_000053988-1","3"
"cellid_000053989-1","0"
"cellid_000053990-1","0"
"cellid_000053991-1","0"
"cellid_000053992-1","0"
"cellid_000053993-1","0"
"cellid_000053994-1","0"
"cellid_000053995-1","6"
"cellid_000053996-1","24"
"cellid_000053998-1","0"
"cellid_000054000-1","0"
"cellid_000054001-1","0"
"cellid_000054002-1","0"
"cellid_000054003-1","0"
"cellid_000054004-1","24"
"cellid_000054006-1","0"
"cellid_000054007-1","0"
"cellid_000054008-1","0"
"cellid_000054009-1","0"
"cellid_000054010-1","6"
"cellid_000054011-1","0"
"cellid_000054012-1","6"
"cellid_000054013-1","0"
"cellid_000054014-1","0"
"cellid_000054015-1","0"
"cellid_000054017-1","0"
"cellid_000054019-1","0"
"cellid_000054020-1","0"
"cellid_000054022-1","0"
"cellid_000054023-1","3"
"cellid_000054024-1","0"
"cellid_000054025-1","0"
"cellid_000054026-1","0"
"cellid_000054028-1","3"
"cellid_000054029-1","0"
"cellid_000054030-1","0"
"cellid_000054032-1","3"
"cellid_000054033-1","24"
"cellid_000054034-1","0"
"cellid_000054035-1","0"
"cellid_000054036-1","24"
"cellid_000054037-1","0"
"cellid_000054039-1","0"
"cellid_000054040-1","24"
"cellid_000054041-1","0"
"cellid_000054042-1","0"
"cellid_000054044-1","3"
"cellid_000054045-1","0"
"cellid_000054046-1","0"
"cellid_000054047-1","0"
"cellid_000054048-1","0"
"cellid_000054049-1","0"
"cellid_000054050-1","24"
"cellid_000054051-1","0"
"cellid_000054052-1","3"
"cellid_000054053-1","0"
"cellid_000054055-1","0"
"cellid_000054057-1","3"
"cellid_000054058-1","0"
"cellid_000054059-1","0"
"cellid_000054060-1","24"
"cellid_000054061-1","0"
"cellid_000054062-1","24"
"cellid_000054063-1","0"
"cellid_000054064-1","24"
"cellid_000054065-1","0"
"cellid_000054066-1","24"
"cellid_000054067-1","0"
"cellid_000054068-1","0"
"cellid_000054069-1","5"
"cellid_000054070-1","0"
"cellid_000054071-1","24"
"cellid_000054072-1","3"
"cellid_000054073-1","24"
"cellid_000054074-1","0"
"cellid_000054075-1","0"
"cellid_000054076-1","24"
"cellid_000054078-1","0"
"cellid_000054079-1","0"
"cellid_000054080-1","0"
"cellid_000054081-1","0"
"cellid_000054082-1","0"
"cellid_000054083-1","0"
"cellid_000054084-1","0"
"cellid_000054085-1","3"
"cellid_000054086-1","0"
"cellid_000054087-1","0"
"cellid_000054088-1","0"
"cellid_000054089-1","24"
"cellid_000054090-1","0"
"cellid_000054091-1","0"
"cellid_000054092-1","0"
"cellid_000054093-1","0"
"cellid_000054094-1","0"
"cellid_000054095-1","0"
"cellid_000054096-1","0"
"cellid_000054097-1","0"
"cellid_000054099-1","0"
"cellid_000054100-1","0"
"cellid_000054101-1","24"
"cellid_000054102-1","0"
"cellid_000054103-1","0"
"cellid_000054104-1","0"
"cellid_000054105-1","0"
"cellid_000054106-1","0"
"cellid_000054107-1","0"
"cellid_000054108-1","0"
"cellid_000054109-1","24"
"cellid_000054110-1","0"
"cellid_000054112-1","0"
"cellid_000054113-1","0"
"cellid_000054114-1","0"
"cellid_000054115-1","0"
"cellid_000054116-1","0"
"cellid_000054117-1","0"
"cellid_000054118-1","0"
"cellid_000054119-1","0"
"cellid_000054120-1","24"
"cellid_000054121-1","3"
"cellid_000054122-1","0"
"cellid_000054124-1","3"
"cellid_000054125-1","24"
"cellid_000054127-1","3"
"cellid_000054128-1","0"
"cellid_000054130-1","6"
"cellid_000054131-1","0"
"cellid_000054132-1","0"
"cellid_000054133-1","0"
"cellid_000054134-1","0"
"cellid_000054136-1","6"
"cellid_000054137-1","3"
"cellid_000054138-1","24"
"cellid_000054139-1","0"
"cellid_000054140-1","0"
"cellid_000054141-1","0"
"cellid_000054142-1","0"
"cellid_000054143-1","0"
"cellid_000054144-1","0"
"cellid_000054146-1","0"
"cellid_000054147-1","24"
"cellid_000054148-1","0"
"cellid_000054149-1","3"
"cellid_000054151-1","0"
"cellid_000054152-1","0"
"cellid_000054153-1","0"
"cellid_000054154-1","24"
"cellid_000054155-1","3"
"cellid_000054156-1","0"
"cellid_000054157-1","0"
"cellid_000054159-1","0"
"cellid_000054161-1","22"
"cellid_000054162-1","0"
"cellid_000054163-1","0"
"cellid_000054164-1","0"
"cellid_000054165-1","0"
"cellid_000054166-1","0"
"cellid_000054168-1","0"
"cellid_000054169-1","0"
"cellid_000054170-1","3"
"cellid_000054171-1","0"
"cellid_000054172-1","3"
"cellid_000054173-1","24"
"cellid_000054174-1","0"
"cellid_000054176-1","24"
"cellid_000054177-1","0"
"cellid_000054178-1","3"
"cellid_000054179-1","3"
"cellid_000054180-1","0"
"cellid_000054181-1","0"
"cellid_000054182-1","0"
"cellid_000054183-1","0"
"cellid_000054184-1","0"
"cellid_000054185-1","24"
"cellid_000054186-1","3"
"cellid_000054187-1","6"
"cellid_000054188-1","3"
"cellid_000054189-1","0"
"cellid_000054190-1","0"
"cellid_000054191-1","0"
"cellid_000054192-1","0"
"cellid_000054193-1","0"
"cellid_000054194-1","0"
"cellid_000054195-1","0"
"cellid_000054198-1","0"
"cellid_000054199-1","0"
"cellid_000054202-1","0"
"cellid_000054203-1","0"
"cellid_000054205-1","24"
"cellid_000054206-1","0"
"cellid_000054207-1","0"
"cellid_000054210-1","0"
"cellid_000054211-1","0"
"cellid_000054212-1","0"
"cellid_000054213-1","0"
"cellid_000054214-1","0"
"cellid_000054216-1","24"
"cellid_000054217-1","0"
"cellid_000054218-1","0"
"cellid_000054219-1","0"
"cellid_000054220-1","0"
"cellid_000054221-1","0"
"cellid_000054222-1","0"
"cellid_000054224-1","0"
"cellid_000054225-1","3"
"cellid_000054226-1","0"
"cellid_000054228-1","0"
"cellid_000054230-1","3"
"cellid_000054232-1","0"
"cellid_000054234-1","0"
"cellid_000054235-1","3"
"cellid_000054236-1","0"
"cellid_000054238-1","5"
"cellid_000054239-1","3"
"cellid_000054240-1","3"
"cellid_000054241-1","0"
"cellid_000054242-1","0"
"cellid_000054243-1","0"
"cellid_000054244-1","3"
"cellid_000054245-1","0"
"cellid_000054246-1","6"
"cellid_000054248-1","0"
"cellid_000054250-1","3"
"cellid_000054251-1","3"
"cellid_000054252-1","6"
"cellid_000054253-1","3"
"cellid_000054254-1","0"
"cellid_000054255-1","0"
"cellid_000054256-1","6"
"cellid_000054257-1","3"
"cellid_000054258-1","24"
"cellid_000054259-1","24"
"cellid_000054261-1","0"
"cellid_000054262-1","0"
"cellid_000054263-1","0"
"cellid_000054265-1","0"
"cellid_000054266-1","24"
"cellid_000054267-1","0"
"cellid_000054268-1","24"
"cellid_000054269-1","0"
"cellid_000054272-1","0"
"cellid_000054273-1","6"
"cellid_000054275-1","0"
"cellid_000054276-1","24"
"cellid_000054277-1","0"
"cellid_000054278-1","0"
"cellid_000054280-1","6"
"cellid_000054282-1","0"
"cellid_000054283-1","0"
"cellid_000054284-1","3"
"cellid_000054286-1","0"
"cellid_000054287-1","0"
"cellid_000054288-1","0"
"cellid_000054289-1","24"
"cellid_000054290-1","0"
"cellid_000054291-1","6"
"cellid_000054292-1","3"
"cellid_000054293-1","24"
"cellid_000054294-1","0"
"cellid_000054296-1","0"
"cellid_000054297-1","24"
"cellid_000054298-1","0"
"cellid_000054299-1","3"
"cellid_000054301-1","3"
"cellid_000054302-1","0"
"cellid_000054303-1","0"
"cellid_000054304-1","0"
"cellid_000054305-1","0"
"cellid_000054306-1","22"
"cellid_000054307-1","24"
"cellid_000054308-1","0"
"cellid_000054309-1","3"
"cellid_000054310-1","0"
"cellid_000054311-1","0"
"cellid_000054312-1","5"
"cellid_000054313-1","0"
"cellid_000054314-1","0"
"cellid_000054315-1","24"
"cellid_000054316-1","0"
"cellid_000054317-1","0"
"cellid_000054318-1","3"
"cellid_000054319-1","0"
"cellid_000054320-1","0"
"cellid_000054322-1","0"
"cellid_000054323-1","0"
"cellid_000054324-1","3"
"cellid_000054325-1","5"
"cellid_000054326-1","3"
"cellid_000054327-1","0"
"cellid_000054328-1","0"
"cellid_000054329-1","0"
"cellid_000054330-1","6"
"cellid_000054331-1","0"
"cellid_000054332-1","24"
"cellid_000054333-1","6"
"cellid_000054334-1","0"
"cellid_000054335-1","0"
"cellid_000054337-1","0"
"cellid_000054338-1","24"
"cellid_000054339-1","0"
"cellid_000054340-1","0"
"cellid_000054341-1","0"
"cellid_000054342-1","0"
"cellid_000054343-1","3"
"cellid_000054344-1","24"
"cellid_000054346-1","0"
"cellid_000054347-1","0"
"cellid_000054348-1","24"
"cellid_000054349-1","24"
"cellid_000054350-1","3"
"cellid_000054352-1","0"
"cellid_000054354-1","0"
"cellid_000054356-1","0"
"cellid_000054357-1","6"
"cellid_000054358-1","0"
"cellid_000054359-1","3"
"cellid_000054360-1","0"
"cellid_000054361-1","0"
"cellid_000054362-1","0"
"cellid_000054364-1","0"
"cellid_000054365-1","24"
"cellid_000054366-1","0"
"cellid_000054367-1","3"
"cellid_000054368-1","3"
"cellid_000054369-1","0"
"cellid_000054370-1","3"
"cellid_000054372-1","0"
"cellid_000054373-1","24"
"cellid_000054374-1","0"
"cellid_000054375-1","0"
"cellid_000054376-1","5"
"cellid_000054378-1","24"
"cellid_000054379-1","0"
"cellid_000054382-1","3"
"cellid_000054383-1","0"
"cellid_000054384-1","0"
"cellid_000054385-1","0"
"cellid_000054386-1","0"
"cellid_000054387-1","0"
"cellid_000054388-1","0"
"cellid_000054389-1","5"
"cellid_000054390-1","0"
"cellid_000054391-1","6"
"cellid_000054392-1","24"
"cellid_000054393-1","0"
"cellid_000054394-1","0"
"cellid_000054395-1","3"
"cellid_000054397-1","0"
"cellid_000054399-1","0"
"cellid_000054400-1","0"
"cellid_000054401-1","3"
"cellid_000054403-1","3"
"cellid_000054404-1","24"
"cellid_000054405-1","0"
"cellid_000054406-1","24"
"cellid_000054407-1","0"
"cellid_000054408-1","5"
"cellid_000054409-1","24"
"cellid_000054410-1","0"
"cellid_000054411-1","0"
"cellid_000054413-1","0"
"cellid_000054414-1","0"
"cellid_000054415-1","0"
"cellid_000054416-1","0"
"cellid_000054417-1","0"
"cellid_000054418-1","0"
"cellid_000054419-1","24"
"cellid_000054421-1","0"
"cellid_000054424-1","3"
"cellid_000054425-1","22"
"cellid_000054426-1","0"
"cellid_000054427-1","0"
"cellid_000054428-1","0"
"cellid_000054431-1","0"
"cellid_000054432-1","0"
"cellid_000054433-1","24"
"cellid_000054434-1","3"
"cellid_000054435-1","24"
"cellid_000054436-1","3"
"cellid_000054437-1","24"
"cellid_000054438-1","24"
"cellid_000054440-1","24"
"cellid_000054441-1","22"
"cellid_000054442-1","3"
"cellid_000054443-1","24"
"cellid_000054444-1","24"
"cellid_000054445-1","0"
"cellid_000054446-1","0"
"cellid_000054447-1","0"
"cellid_000054448-1","0"
"cellid_000054449-1","0"
"cellid_000054450-1","0"
"cellid_000054451-1","0"
"cellid_000054452-1","0"
"cellid_000054453-1","6"
"cellid_000054454-1","0"
"cellid_000054455-1","0"
"cellid_000054456-1","0"
"cellid_000054457-1","0"
"cellid_000054458-1","0"
"cellid_000054459-1","0"
"cellid_000054460-1","0"
"cellid_000054461-1","0"
"cellid_000054462-1","0"
"cellid_000054464-1","0"
"cellid_000054465-1","0"
"cellid_000054466-1","3"
"cellid_000054467-1","24"
"cellid_000054468-1","0"
"cellid_000054469-1","0"
"cellid_000054471-1","0"
"cellid_000054473-1","3"
"cellid_000054474-1","0"
"cellid_000054475-1","0"
"cellid_000054476-1","3"
"cellid_000054477-1","0"
"cellid_000054478-1","3"
"cellid_000054480-1","0"
"cellid_000054481-1","0"
"cellid_000054482-1","3"
"cellid_000054483-1","3"
"cellid_000054484-1","0"
"cellid_000054485-1","0"
"cellid_000054486-1","0"
"cellid_000054487-1","3"
"cellid_000054488-1","0"
"cellid_000054490-1","5"
"cellid_000054491-1","0"
"cellid_000054492-1","0"
"cellid_000054493-1","0"
"cellid_000054494-1","0"
"cellid_000054495-1","0"
"cellid_000054496-1","0"
"cellid_000054498-1","24"
"cellid_000054499-1","0"
"cellid_000054500-1","0"
"cellid_000054501-1","0"
"cellid_000054502-1","0"
"cellid_000054503-1","0"
"cellid_000054506-1","0"
"cellid_000054507-1","0"
"cellid_000054508-1","24"
"cellid_000054509-1","0"
"cellid_000054510-1","0"
"cellid_000054511-1","0"
"cellid_000054512-1","0"
"cellid_000054513-1","5"
"cellid_000054514-1","0"
"cellid_000054516-1","24"
"cellid_000054517-1","0"
"cellid_000054518-1","0"
"cellid_000054519-1","0"
"cellid_000054520-1","0"
"cellid_000054522-1","0"
"cellid_000054523-1","0"
"cellid_000054524-1","0"
"cellid_000054525-1","0"
"cellid_000054526-1","0"
"cellid_000054527-1","0"
"cellid_000054528-1","0"
"cellid_000054529-1","0"
"cellid_000054530-1","0"
"cellid_000054531-1","0"
"cellid_000054532-1","0"
"cellid_000054533-1","0"
"cellid_000054534-1","3"
"cellid_000054535-1","3"
"cellid_000054536-1","0"
"cellid_000054537-1","24"
"cellid_000054540-1","24"
"cellid_000054541-1","0"
"cellid_000054542-1","0"
"cellid_000054544-1","3"
"cellid_000054545-1","0"
"cellid_000054546-1","0"
"cellid_000054547-1","0"
"cellid_000054548-1","0"
"cellid_000054549-1","3"
"cellid_000054550-1","24"
"cellid_000054551-1","0"
"cellid_000054552-1","3"
"cellid_000054553-1","0"
"cellid_000054554-1","0"
"cellid_000054556-1","0"
"cellid_000054557-1","24"
"cellid_000054558-1","0"
"cellid_000054559-1","0"
"cellid_000054562-1","0"
"cellid_000054564-1","0"
"cellid_000054565-1","0"
"cellid_000054566-1","24"
"cellid_000054567-1","3"
"cellid_000054568-1","24"
"cellid_000054569-1","0"
"cellid_000054570-1","0"
"cellid_000054571-1","0"
"cellid_000054572-1","24"
"cellid_000054573-1","0"
"cellid_000054574-1","3"
"cellid_000054575-1","0"
"cellid_000054576-1","0"
"cellid_000054577-1","0"
"cellid_000054578-1","0"
"cellid_000054579-1","24"
"cellid_000054580-1","0"
"cellid_000054581-1","0"
"cellid_000054582-1","3"
"cellid_000054584-1","6"
"cellid_000054585-1","0"
"cellid_000054586-1","0"
"cellid_000054587-1","0"
"cellid_000054588-1","0"
"cellid_000054589-1","0"
"cellid_000054590-1","5"
"cellid_000054591-1","0"
"cellid_000054592-1","0"
"cellid_000054593-1","3"
"cellid_000054594-1","0"
"cellid_000054595-1","0"
"cellid_000054596-1","0"
"cellid_000054597-1","3"
"cellid_000054598-1","0"
