gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	0	10	11	12	13	14	15	16	17	18	19	1_0	1_1	1_2	1_3	1_4	1_5	2	20	21	22	23	24	25	26	3	4	5	6	7	8	9
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	ALDH1A2	0.0	0.0	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.121	0.0	0.0	0.497	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.013	0.0	0.111	0.0	0.022
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	ALDH1A2	0.0	0.0	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.121	0.0	0.0	0.497	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.013	0.0	0.111	0.0	0.022
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	ALDH1A2	0.0	0.0	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.121	0.0	0.0	0.497	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.013	0.0	0.111	0.0	0.022
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	ALDH1A2	0.0	0.0	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.121	0.0	0.0	0.497	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.013	0.0	0.111	0.0	0.022
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	ALDH1A2	0.0	0.0	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.121	0.0	0.0	0.497	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.013	0.0	0.111	0.0	0.022
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	ALDH1A2	0.0	0.0	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.121	0.0	0.0	0.497	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.013	0.0	0.111	0.0	0.022
