gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	6_0	6_1	6_2	6_3
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A11	CPI-CC0D3BD85F0	GAD1	0.217	0.686	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A11	CPI-CC0C7DAF2F3	GAD1	0.217	0.686	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A11	CPI-CC0E67ABF53	GAD1	0.217	0.686	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS0E715A989	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS04368D963	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC07643D38C	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0489A8F45	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC07774ECF6	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0604DCB2A	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC036F9ABD3	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC002C86EAE	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0195F6CE4	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC07936BEBD	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC01C3B4299	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0EB1A69E6	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC025A561B8	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0F677619F	SLC6A13	0.098	0.0	0.0	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC040318B79	SLC6A13	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS0E715A989	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS04368D963	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC07643D38C	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0489A8F45	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC07774ECF6	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0604DCB2A	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC036F9ABD3	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC002C86EAE	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0195F6CE4	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC07936BEBD	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC01C3B4299	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0EB1A69E6	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC025A561B8	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0F677619F	GAD1	0.098	0.0	0.0	0.0
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC040318B79	GAD1	0.098	0.0	0.0	0.0
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0946F123A	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC05D2522F1	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC089C08005	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03AA4B30D	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC026E0AF6E	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC041DC21EE	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03B91D668	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC02C92DB0C	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0D7414489	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0F9339AD3	SLC6A6	0.694	0.686	0.169	0.659
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC00289947C	SLC6A6	0.694	0.686	0.169	0.659
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	GAD1	0.694	0.686	0.169	0.659
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	GAD1	0.694	0.686	0.169	0.659
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0946F123A	GAD1	0.694	0.686	0.169	0.659
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC05D2522F1	GAD1	0.694	0.686	0.169	0.659
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC089C08005	GAD1	0.694	0.686	0.169	0.659
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03AA4B30D	GAD1	0.694	0.686	0.169	0.659
