"","gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","warning","error","av_q","interaction_q","positive_q"
"3447","LOC111580237",0.119794474874004,0.364561188537768,0.146968487500878,0.584303597635793,0.977434186262309,0.580588688920712,0.0210771715141909,0.00104926722874369,0.0221264387429346,0.347339770974427,0.0941359918802313,0.365605835510725,-0.0337747546938153,0.0665308239143712,0.0400537642575137,NA,NA,0.328123782368098,0.97152091344809,0.823852054381797
"3448","sart1",0.119750879572336,0.494509407991955,0.0538962681071006,0.230577363249453,0.930472612192486,0.211345967021506,0.0494160337144294,0.00307538761458633,0.0524914213290158,0.16306386375179,0.0651965666693588,0.495199654777093,-0.0473195851721795,0.06407357214458,-0.0369853722557729,NA,NA,0.328123782368098,0.748761983905706,0.873925656945016
"3449","pcm1",0.264803226631992,0.208766534809053,0.65029902967487,0.248838849351842,0.123455332424144,0.826199558975965,0.0472783695764995,-0.0562642384716453,-0.0089858688951458,0.080586680788336,0.51149877859251,0.210627043160329,0.0635866000631748,0.0222916899615973,0.0650820307871799,NA,NA,0.328785314472663,0.999775367666602,0.750180140016355
"3450","asah1b",0.184460295123061,0.290224344883458,0.808314241882553,0.32645028927112,0.271210631108718,0.91961594297296,0.0839230298561849,-0.0898044401452001,-0.00588141028901524,0.287443970449652,0.413022166496337,0.291192371272762,0.150203218040624,0.0526608182615525,0.08634784145374,NA,NA,0.328123782368098,0.999775367666602,0.787793485269887
"3451","frg1",0.226503438711759,0.608300386434306,0.796008972152573,0.108140039486009,0.132582480560108,0.829832422894296,0.0640442438768381,-0.0560020397470925,0.00804220412974563,0.22229277198153,0.5949085951703,0.608995258123264,0.0515851274207932,0.0168744309724013,0.0218474868286576,NA,NA,0.328123782368098,0.999775367666602,0.90829511681884
"3452","fat1a",0.425654352635052,0.675298805154349,0.491341136317035,0.077235777597197,0.215265515760255,0.569947940542765,0.0581439587083382,-0.0395072872285651,0.0186366714797731,0.199745055177112,0.427343256229713,0.676050851465647,0.0307301519051633,0.0204488978176192,-0.0113820376185113,NA,NA,0.44529948904371,0.999775367666602,0.931558194455103
"3453","mtnr1aa",0.302526076650417,0.734043993669474,0.397977430317108,0.0509136987036624,0.0816271139831356,0.857128298930312,0.0821096113142479,-0.0744300361747939,0.00767957513945397,0.200106333292716,0.675821825330992,0.734890214151873,0.0580323829972289,-0.020135878354275,-0.0152928019166968,NA,NA,0.346195100062395,0.999775367666602,0.951239224058993
"3455","sorbs2a",0.433559083094024,0.859636390317394,0.260737477713597,0.071741755297301,0.195148317028316,0.56375849846508,0.0600611829290066,-0.0412599398448841,0.0188012430841225,0.0371480525889701,0.0565333168708116,0.859829774577075,0.0490914354343812,0.042116850659839,-0.00464360954511554,NA,NA,0.452424540799481,0.999775367666602,0.973256364037624
"3456","pdlim3b",0.202835225214215,0.964695876463048,0.872765037290531,0.280056969995459,0.355646057029365,0.735737679490617,0.0928955037575107,-0.0739099469798446,0.0189855567776661,0.564905013822374,0.788160177813353,0.964770014740139,0.0814584546324973,0.014589756644033,-0.00365169820849257,NA,NA,0.328123782368098,0.999775367666602,0.996888798634718
"3458","plrg1",0.224080573280068,0.276021593640308,0.285175527381395,0.237030129619488,0.044948322725662,0.433404038688544,0.0641707363669055,-0.108544384649944,-0.0443736482830385,0.0965985477554889,0.583622898154026,0.27718064404541,0.106005979065113,-0.0385864445953597,0.0775457372518193,NA,NA,0.328123782368098,0.999775367666602,0.77946724034416
"3460","dchs2",0.199799724666886,0.90965927482805,0.967102806624256,0.318645359015137,0.460261835516767,0.759165807421269,0.0663890580032728,-0.0490327220190685,0.0173563359842043,0.693713032722015,0.752638478992266,0.90977622043511,0.0394161563295281,0.0222998119906094,0.00807387409484039,NA,NA,0.328123782368098,0.999775367666602,0.986918064073942
"3461","LOC129348682",0.201394251616551,0.352846940213562,0.858173040435159,0.919408712924309,0.60366724358124,0.729297568072702,0.00868747010966425,-0.0444508256246116,-0.0357633555149474,0.573814055061496,0.792244724064014,0.353861482866027,0.0464843219217269,0.0371827356306569,0.131001270314499,NA,NA,0.328123782368098,0.999775367666602,0.819628747563674
"3464","fam193a",0.228421137530146,0.674164276955768,0.930189109640545,0.132742057976504,0.206451857831525,0.732077090132076,0.0591134721126275,-0.0457509427400103,0.0133625293726172,0.268058841003515,0.434517118030168,0.674750381943725,0.0410240659924295,0.0275504261102389,0.019476269532298,NA,NA,0.328123782368098,0.999775367666602,0.93119813622862
"3465","arfip1",0.122653743610975,0.034451090138593,0.387407247955826,0.666617451981785,0.499421893827476,0.829596348924091,0.0166398475396142,-0.0252403123790035,-0.00860046483938927,0.682148102959595,0.228631036074971,0.0354365887829208,0.0156242794961056,0.0500036090906061,0.0984079020613591,NA,NA,0.328123782368098,0.999775367666602,0.53042862791092
"3466","fhdc1",0.211616231422305,0.838911125947884,0.969470722477104,0.362421018061839,0.464164416856515,0.930292621318296,0.0498738255625323,-0.0574365838995981,-0.00756275833706579,0.722735980510927,0.887910038629327,0.839712111355897,0.0163893037342998,-0.0198622908167921,0.0172324502552886,NA,NA,0.328123782368098,0.999775367666602,0.967933315139234
"3467","trim2a",0.277789928169293,0.91613909227235,0.568821614261325,0.076415005750185,0.391397161043586,0.366903114851654,0.0675815465368353,-0.0318535718010061,0.0357279747358292,0.15282283549021,0.116018297957616,0.916425262021058,0.0489964226206975,0.0629042245296053,0.00438539051411903,NA,NA,0.332810404464312,0.999775367666602,0.989499102292654
"3469","tmem131l",0.315289058923165,0.936771142817798,0.642715008258992,0.0721777930725268,0.134650413058522,0.665768067939802,0.065415225168072,-0.0501715469241333,0.0152436782439388,0.183428781284301,0.628005229602961,0.937098823656716,0.0402201291283471,0.0124683068851177,-0.00307382226310737,NA,NA,0.3546971048188,0.999775367666602,0.994951383850475
"3470","LOC118469118",0.248570419448845,0.96201210996604,0.183296445593327,0.146317324470268,0.024220981548369,0.560904313765146,0.0847174707981451,-0.118576938965754,-0.033859468167609,0.239766695696072,0.156383327480428,0.962066405295159,0.0758959927356045,-0.0900173480513023,0.00388831208348964,NA,NA,0.328123782368098,0.999775367666602,0.996888798634718
"3475","LOC111580855",0.24977588849048,0.546158445644129,0.802294806702242,0.129068124697541,0.151148957488288,0.897180902642339,0.0517682593575516,-0.0474133416483149,0.00435491770923672,0.438151847025618,0.945691526895827,0.546676497098648,0.0215646135845231,-0.00179774706453259,0.0188249428251404,NA,NA,0.328123782368098,0.999775367666602,0.890744678155632
"3476","LOC111580856",0.35399090647059,0.083894323391274,0.0254923493352462,0.0103908302932513,0.151322735146533,0.178652731697283,0.0939503638811592,-0.0467201041926964,0.0472302596884628,0.0568205186593186,0.0938517451533092,0.0852072369013576,0.0562096579646144,0.0425290105820598,-0.0649067835595874,NA,NA,0.383721654953971,0.590457323378904,0.630320305998978
"3477","LOC111580853",0.235525976761177,0.289933984518368,0.0165866707937719,0.0193468868765921,0.418739178134184,0.102040558234337,0.0871761652547347,-0.0279192846351752,0.0592568806195594,0.0978215179980111,0.0018779454865924,0.290747728169277,0.057332200883719,0.0953042508174556,-0.0380228835832378,NA,NA,0.328123782368098,0.510495124636788,0.787793485269887
"3479","cacng3a",0.242319127872039,0.634681244448259,0.742947141668561,0.180405700646065,0.789027461118704,0.395736415201796,0.0643113510833959,-0.0144871290517934,0.0498242220316026,0.196295153667656,0.179148050188576,0.635210474630293,0.0618233863294288,0.110175449565293,0.03027721767181,NA,NA,0.328123782368098,0.999775367666602,0.917895607084032
"3480","LOC111581447",0.335052965576654,0.276166954748531,0.813414287135921,0.108208717232654,0.229898149574915,0.642470408313705,0.0488323834776108,-0.0349448326922132,0.0138875507853976,0.0657346928577461,0.0249664106650093,0.27754476133007,0.0411172167359678,0.0490716790639602,0.0276346588859666,NA,NA,0.369154460078895,0.999775367666602,0.77946724034416
"3482","LOC129348715",0.183823029582237,0.533749499638217,0.998855084213358,0.366812471419005,0.479101096286495,0.804708085532393,0.0522238276697716,-0.0397239314666753,0.0124998962030963,0.617356077597816,0.451300074880808,0.534358061393338,0.0408975159533608,0.0437389041176019,0.0397237431751522,NA,NA,0.328123782368098,0.999920826329251,0.88583995681362
"3483","LOC111569158",0.330174576431921,0.762251390550284,0.654788407041928,0.0835621930671992,0.205922597679294,0.59660381079574,0.0564799437717578,-0.0395402758999837,0.016939667871774,0.119588960131755,0.103087741311247,0.762898622479355,0.0379289267201412,0.0371920123096766,0.0082272172466861,NA,NA,0.36569224045376,0.999775367666602,0.95633442566101
"3485","LOC111579505",0.24964002952371,0.802092669705041,0.872495628056077,0.106570226011886,0.195213180602335,0.674243710565008,0.061642879346554,-0.0457488594130262,0.0158940199335279,0.249004685413362,0.433911147605922,0.802954846037256,0.0396206444229817,0.0253516318383369,0.0109496835594608,NA,NA,0.328123782368098,0.999775367666602,0.96578048711534
"3486","chtf18",0.299161399809787,0.307128020728264,0.149847001918447,0.0137605546049038,0.0647304793330946,0.391868298585893,0.119076888294904,-0.0784187856785855,0.040658102616319,0.0784921697236748,0.998974877541882,0.308649713356757,0.0856459862050611,-5.88036538026887e-05,-0.0657415943543005,NA,NA,0.344181764237353,0.97152091344809,0.7935076192084
"3490","brat1",0.225990939982607,0.207009205026668,0.47150680475072,0.0846958691205896,0.649945687697665,0.248026972461361,0.100230934238041,-0.0262980084912002,0.0739329257468407,0.994100098932633,0.719094749847376,0.208057953364656,0.00046965694757771,0.0296091373091778,-0.103194668347723,NA,NA,0.328123782368098,0.999775367666602,0.749285284767863
"3491","eif3ba",0.237783129306423,0.644117580582094,0.97589743860225,0.191823899194696,0.296636232863705,0.808225532763311,0.054594321667509,-0.0433355117957291,0.0112588098717798,0.317351815737358,0.632063735345735,0.644566643449844,0.0372553191827339,0.0258243331987895,0.0251299290967736,NA,NA,0.328123782368098,0.999775367666602,0.92132679334072
"3492","LOC111579493",0.21916879799245,0.550067114822986,0.974900813731299,0.675214102485109,0.47722626783417,0.99303016917579,0.0332401312565919,-0.0339544068087234,-0.000714275552131549,0.297636443574707,0.308726069110497,0.551147073640383,0.0535478537315787,0.0643026433488956,0.0846977364005336,NA,NA,0.328123782368098,0.999775367666602,0.890953208742619
"3493","ern2",0.211371888849139,0.949440560113425,0.956047426345085,0.238707974802386,0.313343145842538,0.881917393203888,0.0602187065414624,-0.0532413837895195,0.00697732275194292,0.81624488212295,0.855823328833519,0.949507077551547,0.0166082922197342,-0.010555819606224,-0.00324429587262816,NA,NA,0.328123782368098,0.999775367666602,0.996411876727619
"3495","sdk1b",0.185682467336366,0.12120705716797,0.635477802433964,0.125611741039796,0.176668375599579,0.817196588323435,0.0480432831596454,-0.040922665713732,0.00712061744591338,0.461209381651522,0.669974224719944,0.123060859543982,0.0165353582414393,0.00896564718581995,0.0402193195609259,NA,NA,0.328123782368098,0.999775367666602,0.69654067121316
"3496","LOC111562404",0.191870649672579,0.661992875933073,0.901847778718672,0.406885171092175,0.346075647868198,0.919298229097236,0.0376608575807412,-0.0426573027045442,-0.00499644512380301,0.937002965826393,0.888720814348453,0.662474146206719,-0.0036145889399355,-0.0081958658327147,0.0256413987099941,NA,NA,0.328123782368098,0.999775367666602,0.927265312194625
"3499","gpank1",0.192818102647421,0.459397969073335,0.921164156698584,0.329325295964597,0.546621569366808,0.71982743526644,0.0433217693289509,-0.026636023790222,0.0166857455387289,0.629475805522256,0.335020033861654,0.459841664777762,0.023128885402775,0.0519546807782068,0.0400018595681233,NA,NA,0.328123782368098,0.999775367666602,0.854914570123768
"3501","LOC111586508",0.238941800490858,0.0414977404877675,0.212575786423193,0.109601957981213,0.676519465640677,0.19472348589978,0.0655171944274747,-0.0154568216937702,0.0500603727337045,0.201412125645054,0.964843025433889,0.042842069837659,0.0563437628269615,-0.00142773171580005,0.0921078279161746,NA,NA,0.328123782368098,0.999775367666602,0.561270637227728
"3502","LOC129348704",0.248129731938417,0.792347974721933,0.336231062430387,0.140690203234841,0.0971532741612781,0.879046230384908,0.0486213181557898,-0.0536897397791626,-0.00506842162337285,0.998054184262734,0.0919078908397439,0.79276190517547,5.82410593566868e-05,-0.0438283193589058,0.00814617710443979,NA,NA,0.328123782368098,0.999775367666602,0.962380879080118
"3503","glra3",0.22661686260535,0.966282438593946,0.895853453589193,0.382957642730265,0.737658433586671,0.585500482557128,0.0714821702087826,-0.0218245912648595,0.0496575789439231,0.431237806531768,0.394635315625207,0.966347712760662,0.0503798214317549,0.0860961495834471,0.00597310069542881,NA,NA,0.328123782368098,0.999775367666602,0.996888798634718
"3505","wdr17",0.252885659898736,0.700924133266724,0.845417684421797,0.123849356544888,0.156011617812142,0.865123044088802,0.0528386115236104,-0.0471120583270022,0.00572655319660825,0.547029562589318,0.875746966293603,0.701580265393724,0.0176268158114287,-0.00412601024128785,0.0119527364567959,NA,NA,0.328123782368098,0.999775367666602,0.942665334488937
"3506","hmgb2a",0.187933028411687,0.261792291777916,0.771116963316321,0.507422430048291,0.308914397004287,0.720854573178707,0.0598498585934016,-0.0830212746912808,-0.0231714160978792,0.36548285025886,0.49163293823604,0.263076008257195,0.128223635663506,0.0437097687200117,0.112432407686402,NA,NA,0.328123782368098,0.999775367666602,0.770913076550905
"3507","pmm2",0.215796726005939,0.0524343678603466,0.206175319719414,0.946147908108712,0.099928992474586,0.125666371163928,-0.00435670768778073,-0.133837383615801,-0.138194091303582,0.199510794294097,0.42576188656697,0.0533899315985397,0.08164379369688,-0.111890702699126,0.193534045523441,NA,NA,0.328123782368098,0.999775367666602,0.582080322495905
"3509","mtmr7b",0.111671620815751,0.138305029175526,0.215678066581404,0.659794864534815,0.505375981950233,0.872213539538057,0.0162961245637146,-0.0223565758532909,-0.0060604512895763,0.448345098111705,0.358326960213952,0.139158942727688,-0.0228108616318948,0.0280656387850694,0.0650481569428255,NA,NA,0.328123782368098,0.999775367666602,0.705779664540509
"3510","LOC111585880",0.164511406873267,0.32699028124788,0.624453053812936,0.136066086384459,0.186427476900679,0.825625363809261,0.0477886334923797,-0.0408342556180823,0.00695437787429747,0.787929795307984,0.955289660424559,0.328122752162834,-0.0062330485525465,-0.00116272884189942,0.0255043137874342,NA,NA,0.328123782368098,0.999775367666602,0.80400378259173
"3511","LOC129348769",0.221743716360346,0.0189674651393687,0.258461476142956,0.0427370622233349,0.373958330683648,0.25302064289943,0.208978273595027,-0.0913288126416236,0.117649460953404,0.951958999936287,0.426949893740287,0.0195282201612702,-0.00853961946021442,-0.111621629085155,-0.329011395214415,NA,NA,0.328123782368098,0.999775367666602,0.438860457001032
"3512","LOC111585881",0.232611038615756,0.212614542771384,0.181972644717316,0.278119357175903,0.035026751540688,0.423500712730153,0.0596078764407789,-0.100182063382003,-0.0405741869412237,0.0866645078068521,0.665867847592836,0.21538637188565,0.109265096327202,-0.0195354541529385,0.0914240713544849,NA,NA,0.328123782368098,0.999775367666602,0.75336501015072
"3513","patl1",0.24819951926555,0.793459450634137,0.739242986921257,0.105538200701788,0.140109759592508,0.814376310852943,0.0677928130210971,-0.0580220917348351,0.009770721286262,0.524813947552257,0.717946155250847,0.794116228088842,0.0266774512564612,-0.0146610812190568,-0.0129173966226547,NA,NA,0.328123782368098,0.999775367666602,0.963099836512176
"3514","LOC111585847",0.237109859244538,0.4784661315921,0.547651498486159,0.26397272563076,0.136238391721616,0.720127573528938,0.0743003131387368,-0.0929520868623076,-0.0186517737235708,0.996720858513031,0.0351315863803529,0.479406660841084,-0.000409342054534204,-0.114055813800991,-0.0504678126661992,NA,NA,0.328123782368098,0.999775367666602,0.865954744879536
"3517","hap1",0.268886625993315,0.986167438786049,0.250537871814074,0.0903843180743318,0.0378465717182524,0.806118919135879,0.0748963317149643,-0.0855209149895419,-0.0106245832745775,0.226135692396165,0.256150154743832,0.986193713311612,0.0556082907150458,-0.0477001233066231,0.000946948820034628,NA,NA,0.33011417069322,0.999775367666602,0.998048137111567
"3518","LOC111566305",0.119616687478516,0.697020295540555,0.103655370287945,0.90730350677452,0.710490197714853,0.814557718299758,-0.00517112902978076,0.0154565867556411,0.0102854577258603,0.030423775361307,0.640822338614182,0.697281200372138,-0.105605779980971,0.0207429707560612,0.021000115467511,NA,NA,0.328123782368098,0.902975927614292,0.940477575912689
"3521","slc2a15b",0.179589966490611,0.55097629553474,0.643741147948505,0.963781804836721,0.666212086118784,0.70549516838901,-0.00468167936885268,0.0388406934806101,0.0341590141117574,0.839195500341729,0.182016229939789,0.551708243357805,-0.0286327219129005,0.133186822139094,0.0840064344775403,NA,NA,0.328123782368098,0.999775367666602,0.890953208742619
"3522","fgf8b",0.223228452184591,0.729564826942592,0.0110182280490076,0.376042606523061,0.0024180763592904,0.0317146390033375,0.0907613004593017,-0.311720066975624,-0.220958766516322,0.35667105700624,0.00278005758021816,0.730249235481584,0.129069528649493,-0.420113237568231,0.0486178294404931,NA,NA,0.328123782368098,0.425475392268801,0.950562256787571
"3523","dpcd",0.183074784267475,0.826963878036853,0.78108776520569,0.583135056861092,0.881351761733502,0.580614801988652,0.0449892430367857,0.0121769284968803,0.057166171533666,0.483924079701428,0.652100092221107,0.827391059248472,-0.0451226715264469,0.0635751398058346,-0.0310307806403546,NA,NA,0.328123782368098,0.999775367666602,0.966461250053702
"3524","poll",0.223100888536512,0.319004251786029,0.696802730721828,0.443635047484706,0.979613392741794,0.487880069748267,0.0426663268921495,0.00141706246119004,0.0440833893533395,0.226056529434553,0.0660090634630193,0.319955811059345,0.0668880793296021,0.149100779369512,0.0811152760189865,NA,NA,0.328123782368098,0.999775367666602,0.798761735559755
"3525","wbp1lb",0.259470173650306,0.340069254130083,0.716275910392786,0.0821428373341069,0.145769291033758,0.655760403713334,0.069485581082644,-0.0518262356429555,0.0176593454396886,0.931441646941703,0.311570783536512,0.340854357859292,-0.00292723313160766,-0.0328484992870639,-0.0460572922275782,NA,NA,0.328383421616128,0.999775367666602,0.814805830725924
"3526","as3mt",0.19222750418361,0.584593842736738,0.992009919592809,0.352494913744776,0.370083762047448,0.904741321692266,0.0482966599016873,-0.0425694738067834,0.00572718609490384,0.654795851850732,0.602537382588638,0.58534223761292,0.0286232933867295,0.0249663657649831,0.0351135025450451,NA,NA,0.328123782368098,0.999920826329251,0.901461347486642
"3527","cnnm2b",0.234587065437481,0.922343123390378,0.893677212050803,0.120656754749301,0.200238461271291,0.70370080233035,0.0624663934053092,-0.0475074862614338,0.0149589071438754,0.553208014601707,0.854921112829778,0.922496075091813,0.0235852994503892,0.00645823518357388,-0.0045249575409386,NA,NA,0.328123782368098,0.999775367666602,0.990157274924276
"3530","nt5c2b",0.355305877502949,0.65182026180305,0.819069540613613,0.104543176642015,0.180029773217652,0.745627658534925,0.0533468892435232,-0.0427422403396848,0.0106046489038385,0.208607496174213,0.679505758043356,0.652788331524462,0.0303200829797445,0.0102466126833756,0.0125294803345389,NA,NA,0.384769614046729,0.999775367666602,0.922646256730679
"3531","inab",0.258379171433513,0.547646444010309,0.542572832112973,0.0999054220986581,0.0913901908806851,0.887193282290665,0.05786892191707,-0.0632531002568561,-0.00538417833978615,0.218664202475819,0.641293697489096,0.549457291952483,0.0391832476948818,-0.0202897995580554,0.0210440083018106,NA,NA,0.328383421616128,0.999775367666602,0.890953208742619
"3532","taf5",0.22864528289136,0.808130676736087,0.612047036397164,0.111483817993789,0.201586203428423,0.609884356365719,0.106030126027466,-0.0719317817138448,0.0340983443136214,0.198459781277662,0.727389001810102,0.808422593156695,0.0911908580643726,0.0247919850848442,-0.0242552902815907,NA,NA,0.328123782368098,0.999775367666602,0.965864524939083
"3533","atp5md",0.215144868777636,0.887348820007658,0.989008827533626,0.16863757198086,0.218349749346125,0.806447931798063,0.0522396273882751,-0.043223174656089,0.00901645273218609,0.795014358881555,0.936609337516956,0.887492805463975,0.00931795838434345,0.00239182299860695,0.00580999953921591,NA,NA,0.328123782368098,0.999920826329251,0.979961501416398
"3534","pdcd11",0.194634119332099,0.160010575930715,0.511509873185639,0.815620911405194,0.194885158434913,0.447706993759958,0.01249943525549,-0.0522930343056978,-0.0397935990502078,0.445867251919105,0.80011165418885,0.161212795483783,0.0364606518553849,0.010110548921666,0.11520069800656,NA,NA,0.328123782368098,0.999775367666602,0.716229557029261
"3535","zgc:175214",0.139327617313182,0.00983820117868403,0.253741123456276,0.12954104156894,0.103030670997162,0.914544447094244,0.0504272546256855,-0.0539298847325221,-0.00350263010683667,0.0751676239713612,0.700946890196461,0.0102550658962696,0.0513392068732343,0.0102624769679978,0.0736636996341564,NA,NA,0.328123782368098,0.999775367666602,0.344696975443405
"3538","LOC111570439",0.28299162090621,0.222961667680748,0.179228302816159,0.0148575890484555,0.186035575372245,0.397916657161746,0.124707658598784,-0.0767214851677859,0.0479861734309985,0.164566675571078,0.887598449425921,0.22405221347795,0.089102918420418,0.0114944266651661,-0.0712964538838545,NA,NA,0.33470446353568,0.999775367666602,0.756989686397472
"3540","mettl26",0.274121916262559,0.680412556617262,0.181726515011118,0.0347081615208302,0.0282360447032536,0.979169638558512,0.104329512138634,-0.105579506102894,-0.00124999396426003,0.121130630740138,0.364896617421712,0.680923893008132,0.0919355628900412,-0.0491572618210215,-0.0241242666120271,NA,NA,0.331536514792066,0.999775367666602,0.932734647944172
"3541","LOC111570438",0.19858650129739,0.829283322009121,0.978117420280381,0.645144806595355,0.495952533327192,0.945975673505047,0.0418956113669785,-0.0477211781988328,-0.00582556683185432,0.903636694851168,0.973959124999538,0.82961948339787,0.0123309224172305,-0.0026621289318814,0.0305215093091663,NA,NA,0.328123782368098,0.999775367666602,0.966461250053702
"3543","cep170ab",0.274448485540429,0.560107823250446,0.878353465613859,0.104766088580555,0.236606654446154,0.61589401172897,0.0561507892398838,-0.0386627847638087,0.0174880044760751,0.119963288261116,0.162140229468391,0.561166140587333,0.0425945578270122,0.0407290705189669,0.0209080992921563,NA,NA,0.33162108112197,0.999775367666602,0.89366957065523
"3544","bcl11ab",0.249186087955308,0.817324531696713,0.931755394432906,0.119002451791537,0.171995544965344,0.801579225949119,0.0516352362452713,-0.0434808088959669,0.00815442734930439,0.716849114255741,0.900725821442778,0.817873378479528,0.00957270861658834,-0.00291503628074807,0.00680133170613019,NA,NA,0.328123782368098,0.999775367666602,0.965864524939083
"3545","ccdc85al",0.161943597233791,0.0590786952872811,0.230909196320508,0.895781889085718,0.185845164049154,0.334115602818126,0.00551161746743983,-0.0472752908673112,-0.0417636733998713,0.721668488311899,0.885979546876436,0.0604181818547831,0.0122754103110112,-0.00525659019205461,0.112118336712605,NA,NA,0.328123782368098,0.999775367666602,0.593571085817422
"3546","sec23b",0.271657752392586,0.00567563143085052,0.0222218927520832,0.00277414487064853,0.375400605402295,0.0400449367092061,0.164262593154494,-0.0476059369512749,0.116656656203219,0.474072889217643,0.672245716959647,0.00596910100439931,0.0460005057750577,0.0296622210300214,-0.196077256174476,NA,NA,0.33093517655769,0.566993764447024,0.265713461051222
"3547","LOC111570430",0.190227508926333,0.954779372834133,0.804364129147369,0.672408974584913,0.987739478542465,0.679666937233096,0.0363554550682804,0.00107132322835065,0.0374267782966311,0.643272898481447,0.637744672006669,0.954852719977907,-0.0382891571499347,0.0469932044585589,-0.00800200961459457,NA,NA,0.328123782368098,0.999775367666602,0.996411876727619
"3548","nomo",0.222195091446351,0.626163644190824,0.874241762818135,0.157971765456258,0.162852514481335,0.929592215291686,0.0535158339586378,-0.0501695148507341,0.0033463191079037,0.43072561025828,0.932522028074932,0.627192729822199,0.0279870905086748,0.00293969821631168,0.0209786478796235,NA,NA,0.328123782368098,0.999775367666602,0.914033856259836
"3549","LOC111570442",0.328955524482425,0.629923752238183,0.796185074454391,0.093441056979086,0.189536802960942,0.660960507661598,0.0543221811901423,-0.0403447289733054,0.0139774522168369,0.107883994484051,0.150412442983334,0.6305101892515,0.0386728281206616,0.0329013776401605,0.0139281869377884,NA,NA,0.364674032195558,0.999775367666602,0.915968691254327
"3550","LOC129348838",0.225709345245554,0.155839987694593,0.823034147199902,0.772614257410858,0.347697272978506,0.651209274433573,0.0247144387539977,-0.0656479340088964,-0.0409334952548987,0.0696341542151893,0.341892528182095,0.157105149050226,0.150052129356931,0.0956391290373512,0.199496951805135,NA,NA,0.328123782368098,0.999775367666602,0.715332487842571
"3551","rps15a",0.458185986381206,0.141765982936689,0.199269351340529,0.042013614582918,0.141279351692365,0.499758281757809,0.0708333482298168,-0.0481710122641552,0.0226623359656617,0.296955992468594,0.958085103208048,0.143135323536685,0.0280003178759076,-0.00127215065701274,-0.0449453019532866,NA,NA,0.474674866173808,0.999775367666602,0.707875974208995
"3555","LOC111581308",0.176340565338461,0.969142137814353,0.64681810607576,0.618409719451771,0.930800971484672,0.501397245905458,0.0377572428829835,0.00548217425361224,0.0432394171365957,0.817575602931945,0.203017976700739,0.969249706217837,-0.0230667230132292,0.0742896877757282,0.00393578251971254,NA,NA,0.328123782368098,0.999775367666602,0.996888798634718
"3556","cep20",0.25410139793975,0.75877635783813,0.48190357067136,0.0666874342700397,0.544654074684013,0.292620616291229,0.0865394719436202,-0.0314108019722621,0.0551286699713581,0.0859214112452868,0.124486534417849,0.75921143914634,0.0947560813348651,0.108714136242383,0.0166997119385989,NA,NA,0.328123782368098,0.999775367666602,0.955203083020308
"3558","LOC111581297",0.18307371132792,0.761526474531301,0.84786808013445,0.674963985787182,0.547004564359573,0.891186710084737,0.0237486567569068,-0.0320519823678331,-0.00830332561092635,0.575066637184763,0.840044590429317,0.761921388337853,-0.0331245084576638,-0.014544260352283,0.0249059623130546,NA,NA,0.328123782368098,0.999775367666602,0.956137894446805
"3560","LOC111581288",0.124533563339204,0.095739104400999,0.832213141835672,0.368282669435771,0.446454393625181,0.886786029687955,0.0377014399214162,-0.0322252433992732,0.00547619652214305,0.622921387868939,0.256563713689664,0.09756871934384,0.0268603431552391,0.0476394634928519,0.0674203428691233,NA,NA,0.328123782368098,0.999775367666602,0.661307238411432
"3561","bmerb1",0.284566741388412,0.194179851905536,0.50159939059036,0.0469507256501881,0.176523240959455,0.458892996622105,0.0766967673075874,-0.0484893258294042,0.0282074414781832,0.787467983468761,0.737176403591457,0.194949348834532,0.00962236637374794,-0.0113314409713357,-0.0548127709631012,NA,NA,0.335375162125261,0.999775367666602,0.740675459935375
"3563","ntan1",0.211429560676431,0.89348807398099,0.366493181483892,0.135029241280156,0.0762828158697808,0.560938946022996,0.122216056292305,-0.159922900445636,-0.0377068441533308,0.335130700759837,0.284971332994037,0.893706561575071,0.136237372745444,-0.106621363840641,-0.00860310224344079,NA,NA,0.328123782368098,0.999775367666602,0.981716091688613
"3564","LOC111581294",0.263014901136771,0.107719020571324,0.216839061524586,0.147854356747181,0.14026246254462,0.986631734645853,0.0467689164024654,-0.04623500647661,0.000533909925855461,0.19095883078045,0.583278384346847,0.108497513468557,0.0305998501013171,-0.0120353547875852,0.0432966350905347,NA,NA,0.328778815918454,0.999775367666602,0.677266214219792
"3565","LOC111581293",0.232469868332434,0.943990601127025,0.637006375054855,0.267674606273972,0.132676614708389,0.831031555539226,0.0704250041523055,-0.0853733902446705,-0.0149483860923649,0.397089728172346,0.579967655863351,0.944089245521704,0.0497883847985292,-0.0454104772307429,0.00703639382126917,NA,NA,0.328123782368098,0.999775367666602,0.996411876727619
"3566","micall1a",0.240712728266587,0.897070708217691,0.85385737701321,0.124223652491206,0.259476926491155,0.629732696217583,0.0684426907092961,-0.0469220277073971,0.0215206630018991,0.472228157814958,0.696744443047735,0.897369232901748,0.0333227147415802,0.0177121324117247,-0.00714627591790856,NA,NA,0.328123782368098,0.999775367666602,0.983841612963355
