"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","error_msg","av_q.value","cluster"
"15342","dlgap2a",0.397532183135244,0.227237167589671,0.261547437596434,0.474735636102011,-0.13598474553881,0.638912161245956,0.479765798210974,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15343","LOC111569657",-0.56427250382251,0.430621987411016,-33.5002125439998,0.999996779032068,-32.9359400401773,0.999996833285564,0.733027052134963,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15344","zgc:193593",0.303274116666816,0.804585979481799,-0.215121844620961,0.883934979710694,-0.518395961287777,0.670470499687712,0.904985975188472,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15345","si:ch211-195o20.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(maxstephalfit) PIRLS step-halvings failed to reduce deviance in pwrssUpdate",NA,"cckb+ 6_poa_mixed"
"15346","LOC111569636",34.5006063583284,0.999997573272988,-3590.64620909663,0.999815555303477,-3625.14681545495,0.99972740633341,0.999999941634552,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15347","LOC129347698",36.1767867445147,0.999997491987928,-744.405405000287,0.999962057732097,-780.582191744802,0.999941303959122,0.999999997289186,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15348","tmem30aa",-0.325893473509201,0.669789104278919,-0.237700097341358,0.778394752500555,0.0881933761678431,0.906818482457069,0.911995044701893,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15349","tfb1m",1.25112945761604,0.0538147604773566,0.437045480422259,0.556843175308478,-0.814083977193777,0.102587439216837,0.0663073051658628,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15350","LOC111569654",0.0892537559765622,0.902549397485381,-1.33936596763567,0.258745759449367,-1.42861972361223,0.189333571718888,0.418667603958079,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15351","tiam2a",0.00296875845034454,0.994790609399837,-0.41055280736726,0.451287113191354,-0.413521565817605,0.376407843312527,0.651502481073367,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15352","scaf8",0.107961433230409,0.816796736503977,-0.122093979435862,0.819120337191052,-0.230055412666271,0.602246919448284,0.870590713155662,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15353","qpct",0.302170345887655,0.512888147347204,-0.191818819513538,0.724928998773518,-0.493989165401193,0.266374932971638,0.505228542823873,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15354","mocs3",-32.6850983100147,0.999996392752751,1.32448591617413,0.241785480968039,34.0095842261888,0.999996246577631,0.504051496551055,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15355","prkd3",32.2847932483258,0.999997745409196,32.8348109551672,0.999997706999011,0.550017706841409,0.701732240965437,0.929211720874819,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15356","nkx2.2a",32.3854945305861,0.999997771394947,32.928801393284,0.999997734007331,0.543306862697904,0.704129866580092,0.930386733346713,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15357","kiz",0.311172102648237,0.713951593946196,0.959151023959399,0.258915793254391,0.647978921311162,0.284240204286587,0.409562200808908,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15358","ralgapa2",0.594719666078928,0.146419550165487,0.028067085542335,0.953025270169576,-0.566652580536593,0.12606637681983,0.170152748035642,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15359","insm1b",0.711034780572258,0.131719821043824,-0.838473793612691,0.210252156785406,-1.54950857418495,0.00618451267727365,0.0137650014941634,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15360","gale",27.7127433914622,0.999980014979941,-1.9864297127876,0.999999440799121,-29.6991731042498,0.999990918880144,0.999999999621542,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15361","zbtb8a",32.7215539159696,0.999997698409183,-264.651616252812,0.999986405347496,-297.373170168782,0.999977638962366,0.999999999603128,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15362","hmgcl",21.9598416349488,0.99982755874862,-22.1893485434479,0.999998331543797,-44.1491901783967,0.999996680192424,0.999999976636756,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15363","LOC129347755",17.0815425801564,0.998820300471338,-21.369168223166,0.999998393141885,-38.4507108033225,0.999997108690771,0.999998906961697,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15364","LOC129347803",33.5601736174588,0.999997673388708,-2.24843347951089,0.999999885397574,-35.8086070969697,0.999997307364311,0.999999999990054,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15365","ppie",-11.5389523448607,0.999999333101603,35.7137762580539,0.999997505948051,47.2527286029146,0.999995134609557,0.999999999976523,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15366","LOC111578469",0.923246351252836,0.420027172969757,-23.9256209948925,0.999863299345195,-24.8488673461453,0.999858024314734,0.722440933915432,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15367","fam167b",-30.1472390757334,0.99999631935783,-28.1747741698155,0.999993271572694,1.97246490591786,0.999999785580089,0.999999999953804,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15368","srrm1",0.692709316007932,0.0846624014187884,0.56495585467925,0.197633218598764,-0.127753461328682,0.6882206151384,0.225494970178857,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15369","clic4",0.539739896277537,0.430341098687129,0.696428223689014,0.334401754360081,0.156688327411477,0.757007290905224,0.623907967254616,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15370","runx3",31.4815050131849,0.999997420340026,-5506.67134447069,0.999694914129326,-5538.15284948387,0.999583557458758,0.999999863787573,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15371","syf2",0.00310000864177419,0.996598206832744,-1.36915048335097,0.24569450171949,-1.37225049199275,0.207988595895905,0.437605476559054,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15372","rsrp1",-0.167712863961406,0.758269513852625,0.10191764572128,0.86020341729887,0.269630509682686,0.582318553881373,0.854688750852426,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15373","mgst3b",-0.524267076551661,0.365746530356339,-2.07547218178294,0.0604106474284864,-1.55120510523128,0.150347105229771,0.161722535777498,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15374","tmem50a",-0.456126705351984,0.267187081052967,-0.382369387938658,0.404083087802555,0.0737573174133258,0.858323800099323,0.521667416954433,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15375","maco1b",0.0149352864482414,0.985106591151902,0.2098188716768,0.804267395152682,0.194883585228558,0.779792528779082,0.953535952028978,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15376","ldlrap1b",-1.29902604372005,0.0886018395221779,-0.754722041202424,0.328014014465977,0.544304002517625,0.515940057532359,0.22307143591253,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15377","LOC129347780",28.6377158488174,0.999998014645757,-202.84579863732,0.999989660970238,-231.483514486138,0.999982593548785,0.999999999758941,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15378","fndc5a",0.963612416263658,0.0895453031403658,-0.543255527257836,0.471386817004883,-1.50686794352149,0.0134493060842929,0.0209751023975409,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15379","LOC129347787",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"15380","bsdc1",-0.278400140327665,0.715162256530015,0.411452085886531,0.584673387611786,0.689852226214197,0.281001285823908,0.555546117097581,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15381","marcksl1a",-0.0277192561983877,0.930394985655399,0.407171325066574,0.224536707396745,0.434890581264961,0.112964863717466,0.247704355129027,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15382","LOC111581701",1.40873691105695,0.187438309368685,0.404304519797473,0.745327779441608,-1.00443239125948,0.213437331032561,0.237079084457727,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15383","LOC111581699",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"15384","sdsl",31.8914892368594,0.999997724974732,32.4643150606321,0.999997684111378,0.572825823772625,0.689992895743387,0.92390428918869,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15385","syt14a",-0.718237118792432,0.0486248035036513,-0.430799031176318,0.276318736165731,0.287438087616114,0.43133325936808,0.143060047336403,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15386","sertad4",-0.313071967285175,0.607454846104345,-0.689020986313731,0.343710072867226,-0.375949019028556,0.572525306469341,0.638444006856487,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15387","LOC129347689",0.22047355582277,0.851526045347106,-0.313137213856727,0.82810330872497,-0.533610769679496,0.654774033648805,0.902440192847722,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15388","gnmt",32.3179148575579,0.999997569847643,-6.3370967429972,0.999999663049962,-38.6550116005551,0.99999709332833,0.999999999988726,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15389","LOC111562579",-23677.6642616482,0.998638380812117,33.2101721213047,0.999997697653106,23710.8744337695,0.997558606978443,0.999995318705061,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15390","tpo",-1.5644032936518,0.216831398996021,-0.950362302143603,0.44570227665786,0.614040991508197,0.67067798430277,0.43641583162022,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15391","sntg2",-0.604135617186597,0.159188916968124,-0.342291059413673,0.470716281636049,0.261844557772925,0.527851047853369,0.368480452158448,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15392","kiaa1109",-0.413814629481913,0.217599976331126,-0.501158086193621,0.192586317628553,-0.0873434567117083,0.800779703180476,0.352358476794662,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15393","c9orf72",-1.47824788561659,0.0134220839621554,-1.42602485022979,0.0432403361952642,0.052223035386799,0.945112622143868,0.0209163721967168,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15394","lingo2b",0.621508086743211,0.145175382649716,0.7164649765989,0.118932584081168,0.0949568898556883,0.78056243661106,0.261415513256583,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15395","eif4eb",-0.83532198596539,0.413423715478955,-34.691873667135,0.999997391337314,-33.8565516811696,0.999997454149525,0.715719673644152,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15396","metap1",0.427361310847957,0.610721795303982,0.615740050357784,0.485350237465829,0.188378739509827,0.765551218693926,0.783948607177719,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15397","LOC111562593",33.3782502579071,0.999997669048226,-6420.88226730822,0.99967143880033,-6454.26051756613,0.99951467056235,0.999999814999381,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15398","sptlc2a",-0.519209458602108,0.380765080906196,0.437438048005395,0.440655274273082,0.956647506607503,0.0599107039232986,0.170292931170725,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15399","LOC129347723",-34.9001729495954,0.999996405428825,-35.904242012942,0.999997300173023,-1.00406906334664,0.99999993902101,0.999999999984127,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15400","LOC111564080",-0.047078782251636,0.847067888571046,0.420369588987769,0.108038112835903,0.467448371239405,0.0303715228254388,0.0789322925747578,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15401","LOC118469829",-923.102056037392,0.999946648945007,34.1765340633179,0.999997613300515,957.27859010071,0.999901433541938,0.999999992365111,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15402","LOC118471422",31.6622972700666,0.999997757064562,32.2076246868046,0.999997718433941,0.545327416738029,0.70415529632204,0.930294100349029,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15403","LOC118471421",17.0811055474774,0.998820161124269,-21.4283402607838,0.999998388692434,-38.5094458082612,0.99999710427418,0.999998906703442,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15404","galcb",34.4988241768958,0.999997608315296,35.0467376585695,0.999997570330341,0.547913481673675,0.702818933496699,0.92974687599095,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15405","ak7b",32.4365228057536,0.999997718457894,-21.1592897450235,0.999998913087343,-53.5958125507772,0.999995969851682,0.999999999983155,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15406","vrk1",33.998134003781,0.999997677946479,-330.864772439404,0.999983272299676,-364.862906443185,0.999972564057555,0.999999999404572,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15407","bcl11ba",0.159108231765719,0.904124916973907,1.5404265989305,0.214242934482824,1.38131836716478,0.13157858666508,0.222402101131309,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15408","setd3",1.44642366070341,0.20501704868298,2.13728370528858,0.0594640167735081,0.690860044585176,0.251451166669684,0.133277759550053,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15409","dio2",-0.881367943154252,0.401857578246119,-0.250316425637844,0.809582637779197,0.631051517516409,0.545032690066029,0.68860465758094,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15410","nrxn3a",0.257997491536698,0.609569040186064,0.315391033857395,0.576692837428443,0.0573935423206962,0.902418748213629,0.837313479469919,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15411","adck1",0.0892292310697451,0.890636066928078,-0.82531578321393,0.302682669092658,-0.914545014283675,0.201772994597737,0.425813674847253,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15412","slirp",-0.365175232893224,0.594974903506133,-34.3775139235802,0.999997370398441,-34.012338690687,0.999997398331391,0.868210665604069,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15413","alkbh1",28.1280829015461,0.99998358924549,28.0021579911938,0.999983662713803,-0.125924910352275,0.918977214763109,0.994840100278282,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15414","syne1b",0.433726918416784,0.305772958279891,0.249490186690838,0.596553679840346,-0.184236731725946,0.611781408621068,0.577679303448466,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15415","rmnd1",-0.837053236657984,0.558937873825851,-0.291044613554943,0.839826592410155,0.546008623103041,0.703818218698397,0.838466079922368,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15416","akap12a",-0.415585237495387,0.657399170970205,0.113013323647992,0.904964631300571,0.528598561143379,0.531563698213185,0.807910306702008,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15417","fbxo30a",13.4462025586412,0.994670376747778,-117.026688251411,0.999991200153895,-130.472890810052,0.999990189063727,0.99997769069772,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15418","si:dkeyp-110a12.4",-23677.6642616482,0.998638380812117,33.2101721213047,0.999997697653106,23710.8744337695,0.997558606978443,0.999995318705061,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15419","shprh",-0.839250656434609,0.41642767745935,-34.4171231919423,0.999997411997234,-33.5778725355076,0.999997475104862,0.718789041627797,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15420","grm1b",0.768347864401853,0.495108264865787,-0.266263371852951,0.853497843664823,-1.0346112362548,0.356327868805157,0.568723724860349,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15421","rab32b",-450.515759088464,0.9999739622603,33.5780268556541,0.999997655096937,484.093785944118,0.999950155147692,0.999999998044352,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15422","stxbp5b",0.57920587559098,0.30629718415414,-0.0366650496333597,0.956087439533101,-0.61587092522434,0.23796464303811,0.376576865731644,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15423","LOC111578560",18.4459953001065,0.999059290001778,19.7446812408072,0.998993059569516,1.29868594070065,0.303447266640461,0.588903918269908,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15424","ddo",0.297108152052309,0.801673647713826,0.426810598647837,0.734518359483723,0.129702446595528,0.890274069134874,0.94398332585333,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15425","zbtb24",-0.189442736499931,0.879316097491875,-0.295195176543831,0.836755604353751,-0.1057524400439,0.932844758560757,0.978130598873539,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15426","LOC118470922",-0.822306059191891,0.565367962744705,-0.307081814708358,0.831975486808904,0.515224244483533,0.72070831756312,0.844568328211556,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15427","LOC111586871",-34.3077685578705,0.999996467490995,-46.1573043818002,0.999996529191857,-11.8495358239297,0.999999280429717,0.999999999980738,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15428","LOC129347779",19.8684840300233,0.975525902529037,19.5331696498563,0.975938830262363,-0.335314380167006,0.62442390896356,0.886637480330283,"Model is nearly unidentifiable: large eigenvalue r",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15429","foxo3a",-0.279731255853404,0.731961963836116,-0.236822222205748,0.797096901125628,0.0429090336476555,0.957053626219737,0.940729917721574,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15430","afg1la",-0.136857888459143,0.914357728972478,0.472386601137434,0.708930033195787,0.609244489596578,0.555433456582791,0.83113297311853,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15431","scml4",-0.269300727975401,0.724662566796537,0.0234020467360507,0.976883800685526,0.292702774711452,0.676519395600463,0.897807060053589,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15432","vsnl1b",0.0461779401051263,0.894750179450202,0.482122756742103,0.188407530420725,0.435944816636976,0.139277693258728,0.259571459418554,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15433","smc6",-70.5530702931838,0.999995942739122,31.2077580436983,0.99999783647358,101.760828336882,0.999989522167791,0.999999999910099,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15434","adgrf3a",30.8539969449875,0.959254401899829,31.8830915165578,0.9578966741275,1.02909457157026,0.593280191797289,0.865918297303125,"Model is nearly unidentifiable: large eigenvalue r",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15435","slc5a6b",-1.2971852793351,0.426975540045813,0.00547913530310769,0.996988247701211,1.30266441463821,0.401716150396923,0.65605616785883,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15436","cenpo",32.3861189283328,0.999997705789532,32.918168922133,0.999997668099475,0.532049993800214,0.711030788507501,0.933581101709487,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15437","LOC111578615",-0.125024876440773,0.889626240063697,0.146541938871961,0.877558020612968,0.271566815312734,0.732966317328862,0.943401453326587,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15438","fuca2",-1.48064758867622,0.0957513897724346,0.183333002935082,0.807244617098758,1.66398059161131,0.0482595622519466,0.121995470437644,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15439","hivep2b",0.553841625463644,0.431163622053991,-0.229669059133513,0.791205943164188,-0.783510684597157,0.254938181443316,0.450404681832179,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15440","LOC111578618",-181.007794985291,0.999989590873335,31.5529302712993,0.999997812543978,212.56072525659,0.999978113625355,0.999999999620026,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15441","LOC111578622",-35.7520276603762,0.999996318782452,-47.4796674195913,0.999996429756492,-11.7276397592151,0.999999287831929,0.999999999979346,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15442","dusp23b",0.767467255736626,0.490537242416377,-31.1592006426611,0.999995083053771,-31.9266678983977,0.999994961946838,0.788459834148425,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15443","gng2",-0.329034902182821,0.42646336543588,-0.0180614015260287,0.9672928539584,0.310973500656793,0.419462640643748,0.630823073383588,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15444","LOC111584723",-0.37441061082974,0.596573306421947,0.623292311642531,0.357100183708347,0.99770292247227,0.0866524636529616,0.220467964521812,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15445","tmx1",-0.750148018711105,0.186682012654167,-0.612128128305413,0.333371285172662,0.138019890405691,0.821248719649623,0.390304564101337,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15446","LOC111584722",0.230123281698365,0.540261679118286,-0.0284409143300805,0.946921883256543,-0.258564196028445,0.456732257617754,0.698312327826201,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15447","LOC111584725",20.5943643718948,0.975933472221684,21.8273764908799,0.974493042159394,1.23301211898513,0.332525897124477,0.62499710097401,"Model is nearly unidentifiable: large eigenvalue r",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15448","LOC129347777",-40.5484150712033,0.999996186168615,29.8432694692102,0.999993101534852,70.3916845404135,0.999992752100474,0.999999999921365,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15449","LOC118469141",-0.865456895408099,0.202206928070105,-0.30564700761941,0.655661544870852,0.559809887788689,0.409903335934248,0.43207701901125,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15450","pygl",-0.873331241002491,0.54665169074321,-32.6488645141133,0.99999736171954,-31.7755332731108,0.99999743229145,0.833872379324628,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15451","nin",34.0031837119612,0.999997625406342,-760.639162181017,0.999961077541652,-794.642345892979,0.999940246702897,0.999999997191341,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15452","sav1",-6.55110868461432,0.99998833161454,19.9927898751419,0.999374773739176,26.5438985597562,0.999952644959184,0.999999691220401,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15453","atl1",-0.427513556316721,0.290459300225703,-0.279100860474008,0.529810903610205,0.148412695842713,0.709445002176351,0.571461912983418,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15454","map4k5",1.15540146317128,0.289761297077339,0.846560977655172,0.472863017277895,-0.308840485516106,0.665448123063646,0.556587474269442,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15455","cdkl1",-0.828458092943832,0.563898043958965,-33.5978069521886,0.999997473605889,-32.7693488592448,0.999997535901969,0.846622923704464,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15456","dmac2l",-0.862358539627491,0.548019952350464,-0.29293976673454,0.838420226717598,0.56941877289295,0.692344081417061,0.829892177265351,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15457","l2hgdh",-0.121769492602164,0.92247982805296,-0.256567324580118,0.858529462880929,-0.134797831977954,0.913659069951686,0.984211020866513,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15458","sos2",0.790661996656982,0.238088983241121,0.0229648688447232,0.977123932158121,-0.767697127812259,0.19999753035905,0.284343067517287,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15459","cdkn3",0.237739803230788,0.840425452402216,0.438971315904019,0.724392192910703,0.201231512673231,0.830367891945289,0.937783397564865,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15460","cnih1",-0.845108792387815,0.118187676658395,-0.25917594551617,0.634810344574453,0.585932846871645,0.273193225788884,0.2738811455906,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15461","gmfb",-0.480971138841813,0.26781825885347,-1.47761772404396,0.0205040095199703,-0.996646585202143,0.0993789009402259,0.0673720589554945,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15462","lgals3a",-0.366866934216709,0.746670771065059,-0.216760354622288,0.856198959727717,0.150106579594421,0.892203369032255,0.949153880190262,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15463","synj2bp",-0.174016756668851,0.815986094208888,-0.0789157488826841,0.923277539617761,0.0951010077861665,0.892462102225708,0.971853307145775,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15464","LOC111579402",1.11808057777955,0.305767510577236,1.12393958647587,0.325485270644175,0.00585900869632083,0.992923034757175,0.574625746527878,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15465","srsf5a",0.369189050089857,0.406870750461167,0.354461106024229,0.465920592026399,-0.0147279440656281,0.968684717122213,0.691027366533277,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15466","pacs2",-0.249919645143168,0.459507385761127,-0.0789140447473299,0.8312965806926,0.171005600395838,0.590805462068487,0.729650513046633,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15467","dcaf5",0.635004805610983,0.411952247379171,0.681508286755812,0.402011303280102,0.0465034811448287,0.93919273106678,0.668084874287271,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15468","actn1",-0.11477215783491,0.776419795863998,-0.0208048299284463,0.96257256287668,0.0939673279064639,0.802185420989711,0.948221148395983,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15469","LOC111579404",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"15470","slc8a3",0.12311891448611,0.597242775468773,-0.243544802698843,0.360806564697707,-0.366663717184953,0.100110093573653,0.258743876321396,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15471","map3k9",-0.281589602456941,0.663006111329831,-0.761175810167122,0.291858107460986,-0.47958620771018,0.47338944737593,0.56813676092447,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15472","LOC111579393",0.632057883241503,0.627072295246774,0.588849004293144,0.674766448158163,-0.0432088789483587,0.96659962819845,0.883754765773988,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15473","med6",0.818595521988136,0.466632876851276,-31.7048853083584,0.999996247730583,-32.5234808303465,0.9999961508499,0.767229688208847,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15474","pcnx1",0.00644182200743089,0.992746465074948,0.0952810760870799,0.899241849751689,0.088839254079649,0.887222443493037,0.987825657823988,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15475","lgmn",0.571151192879787,0.48452940105241,1.158311224356,0.157937699708198,0.587160031476213,0.27053053694539,0.294333496729777,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15476","chp1",-0.433092740591906,0.644235295323171,0.981381438611307,0.239590695939899,1.41447417920321,0.0499861604163343,0.118357055818658,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15477","oip5",-0.804095983231289,0.574815402830483,-32.5658403852626,0.999997315371731,-31.7617444020313,0.999997381658944,0.854408554739128,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15478","nusap1",6.83925361636123,0.999999610735672,42.4895045852297,0.999997097990622,35.6502509688685,0.999996329261918,0.999999999982803,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15479","ndufaf1",28.2142498751292,0.999988748641993,28.7675399358098,0.999988527999425,0.553290060680595,0.699093052500381,0.928018337201209,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15480","rtf1",1.28040722907968,0.0989386501072137,1.08316352875984,0.188914337545703,-0.197243700319832,0.680265152154728,0.255569952712293,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15481","golga5",-0.701942192614206,0.430252290305435,-1.2775542714592,0.293534700764026,-0.575612078844992,0.626799729319424,0.531610318921504,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15482","trip11",-0.0709442633499405,0.923390755205167,0.580401513962633,0.429791969086262,0.651345777312573,0.26878476643669,0.504222749167316,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
