id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3
CPI-CC0F35FBFA4	GABA_byGAD2_and_SLC6A11_GABA-A_a5b3g2S_complex	complex:GABA_byGAD2_and_SLC6A11	complex:GABA-A_a5b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	1.125																
CPI-CC040C320D0	GABA_byGAD2_and_SLC6A1_GABA-A_a5b3g2S_complex	complex:GABA_byGAD2_and_SLC6A1	complex:GABA-A_a5b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	1.125																
CPI-CS00CF3D781	Glutamate_byGLS_and_SLC17A7_GRIA2	complex:Glutamate_byGLS_and_SLC17A7	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0356E30C4	Glutamate_byGLS_and_SLC17A6_GRIA2	complex:Glutamate_byGLS_and_SLC17A6	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0C04EA74D	Glutamate_byGLS2_and_SLC1A6_GRIA1	complex:Glutamate_byGLS2_and_SLC1A6	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0933776AC	Glutamate_byGLS2_and_SLC1A1_GRIA1	complex:Glutamate_byGLS2_and_SLC1A1	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D1727332	Glutamate_byGLS2_and_SLC17A7_GRIA1	complex:Glutamate_byGLS2_and_SLC17A7	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D0DD65C8	Glutamate_byGLS2_and_SLC17A6_GRIA1	complex:Glutamate_byGLS2_and_SLC17A6	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0AC140137	Glutamate_byGLS_and_SLC1A6_GRIA1	complex:Glutamate_byGLS_and_SLC1A6	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D5D712A6	Glutamate_byGLS_and_SLC1A1_GRIA1	complex:Glutamate_byGLS_and_SLC1A1	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS05A9AB39B	Glutamate_byGLS_and_SLC17A7_GRIA1	complex:Glutamate_byGLS_and_SLC17A7	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0E30DD72A	Glutamate_byGLS_and_SLC17A6_GRIA1	complex:Glutamate_byGLS_and_SLC17A6	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-SS0EAF7B072	NMB_NMBR	simple:P08949	simple:P28336	NMB	NMBR	True	False	True	curated	False	Ligand-Receptor	Signaling by Neuromedin	1.125																
CPI-SC0BEEB7AB4	GAL_GALR1	simple:P22466	complex:GALR1	GAL		True	False	True	curated	False	Ligand-Receptor	Signaling by Galanin	1.125																
CPI-SS0BE567EFB	GAL_GALR1	simple:P22466	simple:P47211	GAL	GALR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Galanin	1.125																
CPI-CC01D5E0271	GABA_byGAD2_and_SLC6A6_GABA-A_a6b3g2S_complex	complex:GABA_byGAD2_and_SLC6A6	complex:GABA-A_a6b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	1.125																
CPI-CC0BCA2ED1E	GABA_byGAD2_and_SLC6A11_GABA-A_a6b3g2S_complex	complex:GABA_byGAD2_and_SLC6A11	complex:GABA-A_a6b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	1.125																
CPI-CC0B15D50A3	GABA_byGAD2_and_SLC6A1_GABA-A_a6b3g2S_complex	complex:GABA_byGAD2_and_SLC6A1	complex:GABA-A_a6b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	1.125																
CPI-CS0AB7504CD	Glutamate_byGLS_and_SLC17A7_GRIA4	complex:Glutamate_byGLS_and_SLC17A7	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0DEADB0E8	Glutamate_byGLS_and_SLC17A6_GRIA4	complex:Glutamate_byGLS_and_SLC17A6	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0F46608E1	Glutamate_byGLS2_and_SLC1A6_GRIA3	complex:Glutamate_byGLS2_and_SLC1A6	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0899E9304	Glutamate_byGLS2_and_SLC1A1_GRIA3	complex:Glutamate_byGLS2_and_SLC1A1	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0FBD9A478	Glutamate_byGLS2_and_SLC17A7_GRIA3	complex:Glutamate_byGLS2_and_SLC17A7	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0C36883CF	Glutamate_byGLS2_and_SLC17A6_GRIA3	complex:Glutamate_byGLS2_and_SLC17A6	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS068F11B5E	Glutamate_byGLS_and_SLC1A6_GRIA3	complex:Glutamate_byGLS_and_SLC1A6	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0921FDCC0	Glutamate_byGLS_and_SLC1A1_GRIA3	complex:Glutamate_byGLS_and_SLC1A1	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS09715A1FF	Glutamate_byGLS_and_SLC17A7_GRIA3	complex:Glutamate_byGLS_and_SLC17A7	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS029D39F39	Glutamate_byGLS_and_SLC17A6_GRIA3	complex:Glutamate_byGLS_and_SLC17A6	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS096A4BF1B	Glutamate_byGLS2_and_SLC1A6_GRIA2	complex:Glutamate_byGLS2_and_SLC1A6	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0E5DBD27E	Glutamate_byGLS2_and_SLC1A1_GRIA2	complex:Glutamate_byGLS2_and_SLC1A1	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS07CF0C9B9	Glutamate_byGLS2_and_SLC17A7_GRIA2	complex:Glutamate_byGLS2_and_SLC17A7	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS09B438562	Glutamate_byGLS2_and_SLC17A6_GRIA2	complex:Glutamate_byGLS2_and_SLC17A6	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D4790CB0	Glutamate_byGLS_and_SLC1A6_GRIA2	complex:Glutamate_byGLS_and_SLC1A6	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D893EB03	Glutamate_byGLS_and_SLC1A1_GRIA2	complex:Glutamate_byGLS_and_SLC1A1	simple:P42262		GRIA2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC00A1F0EC7	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC020E8A4A3	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS03EEE6D2D	Glutamate_byGLS2_and_SLC1A6_GRIK1	complex:Glutamate_byGLS2_and_SLC1A6	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0DD8D3E0E	Glutamate_byGLS2_and_SLC1A1_GRIK1	complex:Glutamate_byGLS2_and_SLC1A1	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0AB98CF4B	Glutamate_byGLS2_and_SLC17A7_GRIK1	complex:Glutamate_byGLS2_and_SLC17A7	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0E1FAC826	Glutamate_byGLS2_and_SLC17A6_GRIK1	complex:Glutamate_byGLS2_and_SLC17A6	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0603C3490	Glutamate_byGLS_and_SLC1A6_GRIK1	complex:Glutamate_byGLS_and_SLC1A6	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS070ACE5CB	Glutamate_byGLS_and_SLC1A1_GRIK1	complex:Glutamate_byGLS_and_SLC1A1	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0F73C1DA9	Glutamate_byGLS_and_SLC17A7_GRIK1	complex:Glutamate_byGLS_and_SLC17A7	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0FDF3EF86	Glutamate_byGLS_and_SLC17A6_GRIK1	complex:Glutamate_byGLS_and_SLC17A6	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS013047C58	Glutamate_byGLS2_and_SLC1A6_GRIA4	complex:Glutamate_byGLS2_and_SLC1A6	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS06451E34A	Glutamate_byGLS2_and_SLC1A1_GRIA4	complex:Glutamate_byGLS2_and_SLC1A1	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS08AE2D9A9	Glutamate_byGLS2_and_SLC17A7_GRIA4	complex:Glutamate_byGLS2_and_SLC17A7	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0EC1843D0	Glutamate_byGLS2_and_SLC17A6_GRIA4	complex:Glutamate_byGLS2_and_SLC17A6	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0BCE841D5	Glutamate_byGLS_and_SLC1A6_GRIA4	complex:Glutamate_byGLS_and_SLC1A6	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0C53F30BC	Glutamate_byGLS_and_SLC1A1_GRIA4	complex:Glutamate_byGLS_and_SLC1A1	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS009D94220	Glutamate_byGLS_and_SLC17A7_GRIK2	complex:Glutamate_byGLS_and_SLC17A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS061474E36	Glutamate_byGLS_and_SLC17A6_GRIK2	complex:Glutamate_byGLS_and_SLC17A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0C4BEF4C8	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC08EE84AE8	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0145A96BC	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0274F636A	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC096C28605	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC00F486A57	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0ACAF2735	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC088FD6274	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_1_5_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_1_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC01450B2FA	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC007CF847B	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC047030A36	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0355B4C89	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC007D5C2B3	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC08C4BCAED	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC04062A92F	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC056BCA025	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0ACDCA68F	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC05A802EBC	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC032282108	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0B3501BF1	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0BF385067	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC052F5C918	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0476711B8	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC05DB41C4E	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D9BFD8AF	Glutamate_byGLS2_and_SLC1A6_GRIK2	complex:Glutamate_byGLS2_and_SLC1A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS048A34709	Glutamate_byGLS2_and_SLC1A1_GRIK2	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0940331BF	Glutamate_byGLS2_and_SLC17A7_GRIK2	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS026AD4940	Glutamate_byGLS2_and_SLC17A6_GRIK2	complex:Glutamate_byGLS2_and_SLC17A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0792FFF91	Glutamate_byGLS_and_SLC1A6_GRIK2	complex:Glutamate_byGLS_and_SLC1A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS07D0E4897	Glutamate_byGLS_and_SLC1A1_GRIK2	complex:Glutamate_byGLS_and_SLC1A1	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0535DCAC1	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC00DB97EEF	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0A195F101	Glutamate_byGLS2_and_SLC1A6_GRIK3	complex:Glutamate_byGLS2_and_SLC1A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS01D65FEFD	Glutamate_byGLS2_and_SLC1A1_GRIK3	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0D1DC5DFD	Glutamate_byGLS2_and_SLC17A7_GRIK3	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS01DE5E362	Glutamate_byGLS2_and_SLC17A6_GRIK3	complex:Glutamate_byGLS2_and_SLC17A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0827BB954	Glutamate_byGLS_and_SLC1A6_GRIK3	complex:Glutamate_byGLS_and_SLC1A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS044A80E08	Glutamate_byGLS_and_SLC1A1_GRIK3	complex:Glutamate_byGLS_and_SLC1A1	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS09A7E9FE7	Glutamate_byGLS_and_SLC17A7_GRIK3	complex:Glutamate_byGLS_and_SLC17A7	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CS0C3746C9B	Glutamate_byGLS_and_SLC17A6_GRIK3	complex:Glutamate_byGLS_and_SLC17A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0FF085B8B	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC086C2B918	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC08CAFBA94	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC08F46E2BA	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0DB5AB2C4	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0EAD8AFBF	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0456B9A93	Glutamate_byGLS_and_SLC17A7_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0638AC67E	Glutamate_byGLS_and_SLC17A6_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0567FF312	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0E8B3C37F	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC032B985F7	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC046773FBE	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0E5CBF38E	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0699D36D3	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC093B33AB4	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC02346F1A9	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC00939F2D1	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0160048A0	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC00FD66B07	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC07424146E	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
CPI-CC0C8B25F6D	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.125																
