,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
ftcdnl1,0.024014087,0.004585761,0.005617646,0.0061889943,0.011514575,0.0061214627,0.0043919873,0.0024829826,0.017295232,0.009119,0.0049820277,0.0021526327,0.004289758,0.005056861,0.009764469,0.004567696,0.0030111836,0.0062760743,0.026341591,0.0071358276,0.0069549973,0.03299754,0.026797619,0.0034461427,0.031062275,0.01416456,0.024996322
c11h2orf69,0.05668279,0.015484394,0.048133433,0.017645232,0.038326044,0.030476047,0.017598731,0.02384899,0.051949024,0.013947103,0.010897048,0.0063075023,0.011833223,0.013344133,0.016691113,0.012338111,0.020889048,0.03607255,0.02905988,0.028704045,0.014742259,0.033826016,0.077122554,0.029364314,0.038621597,0.030969433,0.032362785
stk17b,0.025189204,0.04721654,0.2872513,0.025070617,0.0033791566,0.024881257,0.035356075,0.008124903,0.012701574,0.01626108,0.022663034,0.13707198,0.032957025,0.034606926,0.028092766,0.027341414,0.023509009,0.03730431,0.014996419,0.05045646,0.115482196,0.013422983,0.025840325,0.03308291,0.056916706,0.020293321,0.07240285
hecw2a,0.49912024,0.0026860253,0.09080914,0.25589174,0.26290601,0.4061575,0.1455616,0.11067975,0.10773691,0.117530815,0.04293673,0.044774767,0.17267764,0.14918286,0.2723659,0.06305643,0.049797107,0.24689709,0.24244349,0.12716833,0.050343446,0.22745493,0.4282038,0.031053199,0.2586833,0.21194002,0.026339438
LOC129350090,0.00068608363,0.001666194,0.0022496795,0.003263729,0.006107898,0.004731604,0.0051918463,0.007030634,0.0074053286,0.0058794175,0.008907131,0.0071632606,0.008701969,0.008217557,0.013258778,0.02162544,0.011752088,0.013246594,0.015495482,0.017586842,0.041606184,0.06504236,0.016238568,0.021395907,0.027183468,0.033872757,0.02677382
LOC111578935,0.04233366,0.019249529,0.0057600336,0.025449937,0.048850637,0.029933995,0.023440478,0.013963625,0.037695915,0.0079227965,0.007281742,0.0077215596,0.009311683,0.016495837,0.025513409,0.008983861,0.018256888,0.025464887,0.018581964,0.015000311,0.007492596,0.028766297,0.040995922,0.00902218,0.03689074,0.015490794,0.042841095
LOC111585171,0.0006190196,0.0012555277,0.0017499839,0.0028062891,0.0040122666,0.004174086,0.0046055736,0.0058680694,0.0058726845,0.0062255813,0.0073352414,0.0071292194,0.006730932,0.0073244753,0.00757878,0.011090475,0.0094995275,0.013253061,0.009028466,0.013852882,0.027933573,0.03543574,0.0307186,0.0631881,0.056048527,0.025059985,0.029307595
pgap1,0.22812128,0.0359321,0.018609194,0.17303163,0.14229712,0.17791732,0.18469071,0.05307209,0.12293453,0.087330185,0.045217972,0.023273604,0.066751495,0.0898648,0.15194707,0.03951223,0.06208785,0.11425752,0.15123789,0.11705841,0.035006218,0.24065617,0.21031965,0.07243476,0.12043965,0.14062983,0.09936375
maip1,0.02299481,0.0032910001,0.0026889949,0.012630718,0.013939567,0.02211262,0.008686471,0.005315149,0.015607316,0.0076029045,0.0048759244,0.004064347,0.010873137,0.0029778762,0.010109096,0.0067562,0.011958066,0.013153684,0.021572521,0.009316681,0.0036322142,0.0190567,0.01931326,0.014110528,0.018111449,0.030346053,0.018990923
tyw5,0.017011225,0.001576516,0.001858087,0.009544147,0.008557643,0.0072997757,0.011765375,0.0058705215,0.00912998,0.0041727745,0.006250143,0.0026887564,0.007633464,0.004780245,0.008887257,0.004730757,0.011199618,0.0041484213,0.013072986,0.0071433787,0.005048284,0.0100367395,0.025953548,0.0064138263,0.02066895,0.016103849,0.019137984
lrrfip1a,0.019625789,0.002023567,0.0010562533,0.026279517,0.028093275,0.025123933,0.10097039,0.030856175,0.2232394,0.015631897,0.021667818,0.17565484,0.0034503748,0.046397466,0.014768215,0.09228008,0.004519346,0.026444681,0.17319559,0.008212996,0.3023061,0.01509945,0.47886035,0.0143618835,0.020277483,0.039360512,0.08168286
mlphb,0.0011986818,0.008122681,0.0005823547,0.0022551983,0.002178832,0.0012713436,0.0019000522,0.001565243,0.0010668532,0.0012285948,0.0011804354,0.00081036054,0.0013000201,0.0018446099,0.0046709464,0.0025420196,0.0015499512,0.0018787045,0.0028213135,0.0018895123,0.0035171027,0.002517511,0.017085783,0.002800054,0.0100883795,0.006149711,0.02103252
col6a3,0.0007816363,0.15774667,0.0006004438,0.0057509723,0.055525474,0.001489268,0.0014198817,0.028165728,0.0009822717,0.0027790405,0.002076784,0.0057765115,0.0013634474,0.0020493898,0.003143427,0.15343516,0.0024427054,0.0035123294,0.0022858584,0.0039853496,0.008106813,0.007800334,0.0063860966,0.010108895,0.016536357,0.008942893,0.019141799
cops8,0.1533172,0.034048308,0.029643489,0.09078038,0.10505697,0.09280127,0.06441557,0.043510374,0.09637625,0.039112803,0.03916551,0.045376647,0.04142547,0.047264077,0.0630901,0.035323646,0.043381747,0.071023054,0.103835955,0.08610873,0.037148766,0.13619,0.18499047,0.032801203,0.11873561,0.09581659,0.025986167
trim63b,0.0027036725,0.0015094916,0.0017283685,0.0039196727,0.00252812,0.0041836654,0.0015438809,0.0024073885,0.0033058403,0.0021668312,0.004481022,0.0012377354,0.002176593,0.0035445816,0.002496294,0.0030444693,0.0025107814,0.0038171464,0.0038415368,0.0035929878,0.00509974,0.004943258,0.0108012445,0.004994233,0.0070925504,0.013357053,0.01925995
LOC111575552,0.36929595,0.0080494955,0.6290787,0.5188924,0.04124607,0.19567135,0.095468655,0.007269226,0.008549664,0.08322195,0.77391833,0.040799245,0.07073982,0.012314526,0.24448863,0.045505345,0.011091672,0.03899779,0.06127662,0.029776404,0.14111896,0.4594621,0.054776624,0.019684128,0.0879351,0.027838552,0.057388738
LOC111575549,3.8474665,0.16644862,0.11493662,1.8474908,0.50458366,2.334749,1.9746658,0.26676705,0.8887307,0.85405385,0.85729223,0.59049475,0.85125566,1.0688648,1.5200704,0.7203677,0.84079593,0.8786743,0.8964341,2.2806883,0.44639874,2.6313412,4.439606,0.5692509,2.6845663,1.3136398,0.24950998
LOC111564208,0.17930122,0.027804608,0.04231794,0.105412185,0.113372885,0.114205785,0.07403388,0.040505268,0.13637611,0.053275723,0.034462526,0.13054517,0.06820132,0.061209276,0.11297265,0.033515487,0.058215007,0.09237674,0.108158976,0.09366558,0.122015014,0.12566952,0.23948471,0.060337152,0.14551115,0.06803083,0.035130925
LOC111564380,0.015473708,0.0036841477,0.0012845319,0.00568645,0.007845869,0.0062070126,0.0066763945,0.0026282952,0.0068929484,0.0059693167,0.0027146607,0.0033282165,0.010637489,0.0057985852,0.007966706,0.007834962,0.005035657,0.009491196,0.00698863,0.008084728,0.0055891806,0.021998547,0.037401743,0.018979365,0.011391562,0.022428874,0.02396542
ddx18,0.062128585,0.019348495,0.009081839,0.019689552,0.04371018,0.046619773,0.036030937,0.015229119,0.038640264,0.014659523,0.012182814,0.012979666,0.013349489,0.020871086,0.039578337,0.02003719,0.02487333,0.03508031,0.03780179,0.047560245,0.016020989,0.039575208,0.09670111,0.03304209,0.04684562,0.08052818,0.078649595
LOC111564220,0.0036114044,0.0068093035,0.0007299964,0.0013741902,0.00092010025,0.0038179266,0.002714345,0.000973479,0.006787492,0.00215003,0.0010034131,0.0026580999,0.0010745906,0.009879148,0.0060679065,0.0042835358,0.0049433215,0.0021128745,0.001877772,0.019453917,0.0024690076,0.0027286543,0.034075186,0.014981934,0.0052384958,0.0065896506,0.08553065
si:dkey-219c10.4,0.0007896889,0.0003286396,0.00046344422,0.0014734322,0.0006463508,0.0010669734,0.0344665,0.0013145454,0.000731022,0.0025904416,0.0010149147,0.00090049056,0.0010835734,0.001026438,0.0018297352,0.0034905267,0.14741932,0.0014606368,0.0019312786,0.0018603274,0.0034081305,0.0035697687,0.010247883,0.5478252,0.0077169947,0.0055627245,0.023056693
nifk,0.015474343,0.0030888447,0.0013468692,0.0036115225,0.0043500606,0.0065597733,0.0039071194,0.0035255486,0.012597951,0.0032084049,0.0023794281,0.002630944,0.0024908762,0.0059556128,0.0106983315,0.0074914577,0.0031583966,0.0025009194,0.009633903,0.009220624,0.0043291,0.014419228,0.03678555,0.002844423,0.004701767,0.02572655,0.029031051
LOC111564385,0.0010758712,0.0009050662,0.001488774,0.15196618,0.0011942597,0.001942558,0.002315842,0.0016116265,0.003211799,0.002056849,0.002584161,0.09661248,0.00206235,0.007987799,0.002564479,0.0027662767,0.003970442,0.0031206198,0.0027753273,0.0025891045,0.030209431,0.0051350943,0.0071832896,0.010024661,0.009715808,0.011564595,0.07962226
LOC111564373,0.0005154695,0.00045898647,0.0006471536,0.0011061502,0.0012385852,0.0011287493,0.0015661721,0.0012447153,0.0026108152,0.0013733133,0.0020740111,0.0016927094,0.0015389376,0.0024812447,0.0027466759,0.00340513,0.0034677244,0.0034721892,0.0035928325,0.0029330363,0.0076165693,0.0062463875,0.0074901665,0.008872378,0.0076645175,0.016549073,0.022898879
LOC111564115,2.4061317,0.8776812,0.15599568,1.5019815,1.789357,2.2674637,1.6893508,0.839994,1.9732938,0.92592967,0.9635291,0.7573649,1.3473608,1.5891113,1.4436179,1.0528752,1.1155823,1.5500396,1.6758596,0.917856,1.1584936,1.5014077,3.1595867,1.8098208,1.9309825,6.426864,1.0341653
lonrf2,0.23597147,0.13496958,0.100160375,0.21794376,0.1523954,0.18116133,0.17923966,0.09697563,0.27873072,0.09280593,0.068699144,0.061444245,0.09604664,0.09725623,0.10452589,0.11314115,0.075253114,0.15693317,0.20879208,0.11541067,0.080793254,0.20298105,0.43755367,0.10171057,0.19524485,0.3190634,0.11596898
nms,0.013306092,0.0005767413,0.00058586564,0.0023114618,0.0007701465,0.0068060453,0.012431568,0.0009900288,0.0013919905,0.0017235423,0.0012422991,0.0013232518,0.0010504756,0.0011708108,0.0016652052,0.0021874153,0.0014058215,0.0022994296,0.0016912061,0.0019348579,0.0024971024,0.006571395,0.009885482,0.0046241554,0.009677889,0.005519399,0.024126166
pdcl3,0.0555549,0.0065976097,0.005816813,0.029149305,0.032583658,0.03230556,0.029928712,0.012093562,0.037264597,0.016813569,0.0058745476,0.014936323,0.009007474,0.019426523,0.034372102,0.013333727,0.018855952,0.03436953,0.012817936,0.04495513,0.020326598,0.049416896,0.075090215,0.009483997,0.039352503,0.02207452,0.02959004
LOC111564344,0.10764464,0.06677111,0.0106863445,0.08843691,0.054276712,0.13030963,0.076181896,0.042344533,0.20461746,0.050930366,0.0184101,0.40735924,0.028991405,0.103616975,0.05798611,0.07828603,0.02149307,0.02443388,0.08721957,0.027683925,0.13648914,0.08325754,0.102280594,0.030798454,0.08620879,0.049831077,0.044193286
neb,0.052463733,0.0024622283,0.0017764356,0.0564867,0.068465285,0.054861058,0.055020105,0.0424617,0.08928575,0.024895268,0.015771292,0.0087003345,0.00877918,0.0100059835,0.043969814,0.008668749,0.027932018,0.11107573,0.11062617,0.018197378,0.04565481,0.032337468,0.0437398,0.02909854,0.06740062,0.04629625,0.020112833
arl5a,0.08988067,0.016448393,0.014817043,0.058479853,0.053781424,0.06042443,0.042110063,0.035294637,0.09921646,0.038502105,0.019762201,0.018909749,0.037236948,0.032514628,0.06315241,0.03635275,0.036795165,0.079937994,0.09389998,0.048798352,0.017019214,0.07643659,0.072871946,0.04048087,0.08525515,0.095944226,0.030589452
cacnb4a,0.518845,0.045466155,0.049514778,0.5722129,0.9037494,0.59753925,0.83067477,0.686765,3.6648142,0.28226042,0.47154143,0.10567018,0.22635977,0.1609511,0.5098992,0.11283588,0.6980573,0.97720325,1.8697304,0.41861594,0.16993135,0.40562484,0.62554914,0.9845545,0.7858739,0.56999665,0.15714021
stam2,0.09453929,0.03081496,0.027600395,0.067833364,0.068103835,0.0772918,0.06284026,0.025358977,0.08836949,0.031402133,0.03481721,0.036633816,0.033626966,0.043327555,0.0451421,0.022852842,0.04066151,0.055772044,0.061455626,0.07647028,0.045733877,0.06925683,0.092782766,0.05350888,0.08146559,0.058518175,0.059572417
hacd2,0.096828274,0.034770828,0.102253474,0.06854371,0.14963503,0.09014381,0.060688414,0.036659684,0.13174409,0.03501607,0.050698258,0.018591223,0.029825972,0.05334238,0.07174549,0.037846733,0.0511763,0.05686714,0.06902467,0.057376944,0.04776598,0.05429094,0.11247452,0.056670327,0.06516707,0.075309925,0.08809791
adcy5,1.401623,0.43949187,0.50519246,1.2964348,1.205749,1.3313636,1.2091718,0.51944965,1.7309016,0.52352744,4.4467,0.91849107,0.4658239,0.7175581,1.091342,0.34772876,0.6347188,0.9736838,1.0773523,1.0859051,0.31515446,1.0135648,1.1951139,0.69356614,1.2101463,0.81756395,0.32253122
sec22a,0.19760574,0.041700605,0.026406182,0.12808636,0.13704135,0.16165064,0.14171967,0.07951122,0.21473664,0.059293285,0.04097898,0.04207482,0.0632667,0.06004139,0.14109415,0.039829277,0.08382069,0.14151874,0.1567286,0.12324907,0.046574097,0.16343656,0.3075912,0.07381017,0.16029121,0.1881393,0.044814266
pdia5,0.3556147,0.09609154,0.064396046,0.24175145,0.23242927,0.22535698,0.2570676,0.108122855,0.33369008,0.09790763,0.07886815,0.12299683,0.07452157,0.064670324,0.15713547,0.11531565,0.15487649,0.279241,0.36649755,0.19774364,0.08132461,0.27615252,0.59687984,0.13947879,0.2901472,0.17276655,0.38078105
sema5ba,3.254868,1.9000884,0.07340336,2.3959644,0.9722611,1.9276534,2.0254424,0.29033774,2.8693912,1.160421,0.4172177,0.5261466,0.9880365,1.7689221,0.47951558,1.4224405,0.58007956,1.5825201,2.0313787,0.5449375,0.50653446,1.3553569,2.8393767,1.7958566,1.8551844,0.5205328,1.5498643
LOC118470605,0.039539628,0.017354492,0.0048567103,0.03893796,0.044113927,0.045121484,0.028521307,0.017498046,0.07836995,0.017052365,0.032977913,0.0145261,0.01843352,0.002932676,0.014532693,0.012711013,0.032621447,0.04329707,0.022802435,0.014489966,0.012383104,0.021175532,0.030570962,0.059967913,0.024069536,0.013710401,0.07682062
slc49a4,0.26657948,0.1385118,0.084545925,0.2186962,0.14642063,0.17699812,0.20563576,0.10364998,0.27016774,0.11156579,0.0697167,0.15212713,0.07789783,0.153995,0.17412676,0.08921992,0.13786781,0.18470417,0.19452895,0.15530716,0.1571115,0.26109308,0.45273796,0.09345957,0.28811407,0.15306877,0.3131374
LOC118470608,0.01599241,0.00895366,0.0029844313,0.01730072,0.008090234,0.011691561,0.011978391,0.0048691905,0.0188304,0.006453372,0.0082415845,0.011436489,0.0034636727,0.0073311203,0.015170847,0.011116278,0.003122208,0.011278576,0.012504456,0.013204878,0.009957735,0.010416699,0.048442565,0.008709822,0.016671024,0.021660296,0.034675915
hspbap1,0.035555568,0.035482094,0.06606311,0.025746346,0.033242762,0.030481124,0.03053993,0.01480605,0.052561108,0.019326262,0.008912828,0.06773959,0.013896603,0.054348703,0.030790662,0.035978194,0.0072419457,0.032831874,0.02677656,0.019614825,0.036240496,0.013510609,0.052786592,0.023321835,0.029824287,0.049209874,0.09125207
slc15a2,0.007022312,0.13194536,0.0038296652,0.0020195518,0.0055598444,0.0048860544,0.0027470596,0.009588623,0.0043191654,0.0051615,0.0020211793,0.00319516,0.0026761545,0.028929012,0.0043376414,0.047661718,0.003269933,0.008329639,0.0019433598,0.0151353115,0.0049856864,0.015337337,0.0025238348,0.00592902,0.015749209,0.006188166,0.0460787
LOC118470604,0.073963955,0.010240206,0.0071724826,0.021249847,0.01897564,0.015007284,0.059528455,0.006813277,0.061004393,0.023770683,0.01770752,0.0061287973,0.028717315,0.0024177728,0.044398017,0.03437849,0.037515484,0.029512342,0.009771436,0.021420226,0.0044208085,0.046587687,0.1250237,0.042760726,0.037083942,0.020708608,0.018460171
LOC111565441,0.00046435298,0.00056195597,0.00069132936,0.0009645726,0.0013364935,0.0025294167,0.0013745304,0.0014420663,0.001566254,0.0018450639,0.0014895779,0.0023193583,0.0014038398,0.0014433718,0.0019962618,0.0029506637,0.0020147134,0.002743422,0.0028810038,0.004033265,0.0039846245,0.0062487274,0.007860697,0.005649101,0.0052487412,0.014572805,0.07627423
LOC111583934,0.0009941591,0.0016985685,0.0032324803,0.003216316,0.0051447065,0.0069915634,0.009093743,0.0097645195,0.010126514,0.009750971,0.008885361,0.011090453,0.012048631,0.011204716,0.02039195,0.014802891,0.015473987,0.016914971,0.02082786,0.016935857,0.048344005,0.024775641,0.09047898,0.021951653,0.10062593,0.027808156,0.26815173
LOC111565447,0.027728533,0.005819267,0.0019769666,0.01262038,0.00913536,0.016502364,0.009053478,0.008319103,0.025698915,0.0051968177,0.0060363323,0.007279862,0.008522105,0.004743343,0.014687516,0.0078118993,0.011020595,0.022718646,0.021221194,0.008583106,0.007643166,0.018566776,0.04541565,0.00817254,0.025015775,0.03074773,0.017369486
LOC118470606,0.00070498214,0.0012069902,0.00048238534,0.00079352787,0.0007654271,0.0015394103,0.0012013892,0.0014139076,0.001724758,0.0011838515,0.0016468072,0.0014260942,0.0018671964,0.001613966,0.002122045,0.0022305814,0.002231113,0.0039982316,0.0043369792,0.0040850565,0.005991726,0.004741126,0.0045233564,0.005745812,0.007094603,0.018287983,0.021848649
LOC118470607,0.09692197,0.20127171,0.016594348,0.091347076,0.038906995,0.07372622,0.15931627,0.02008808,0.056411497,0.040862467,0.026505254,0.022373455,0.05024443,0.06826681,0.08229432,0.1252858,0.13584402,0.08171899,0.108708836,0.042103224,0.021086214,0.10568872,0.07704252,0.109024726,0.047040217,0.032170568,0.03512722
si:dkey-91i10.3,0.1226103,0.22675204,0.071158856,0.081865236,0.10531192,0.07898323,0.09023724,0.03769261,0.18073098,0.044722058,0.041295346,0.06508383,0.063137986,0.080131136,0.09894565,0.10377302,0.073180385,0.06943741,0.09208012,0.0776847,0.04642535,0.12954824,0.13380197,0.068014115,0.119814664,0.127774,0.12989774
LOC118471098,0.08837883,0.14309292,0.07189503,0.06145462,0.1785101,0.061078202,0.05630537,0.10207836,0.2238046,0.05300274,0.051481146,0.030347062,0.05055123,0.22157751,0.0631343,0.15717742,0.09995417,0.11093172,0.16132973,0.06910603,0.014742973,0.035313256,0.14723036,0.093145385,0.1078651,0.08189613,0.060027894
LOC111572775,0.31218538,0.12971567,0.0630735,0.19757102,0.16940428,0.24059454,0.22341773,0.11426682,0.2662581,0.15148623,0.06666358,0.13010694,0.07824662,0.12700316,0.27622533,0.1248738,0.14440788,0.17444192,0.24072959,0.19831736,0.10994472,0.20078515,0.47536978,0.1124821,0.24231371,0.16260362,0.5019179
slc37a1,0.7041568,0.14676285,0.1437027,0.48064944,0.3864017,0.4911371,0.42720383,0.21069668,0.59056646,0.21831705,0.14476496,0.2511477,0.21345717,0.30002236,0.5222647,0.18455055,0.25518855,0.4185293,0.41337568,0.5586836,0.34583732,0.5797023,0.94981045,0.15233354,0.63110024,0.6077414,0.2250887
pde9aa,0.25772452,0.0060860976,0.010235423,0.67365426,0.009714464,0.274206,0.4073919,0.0072163963,0.041653566,0.121808656,0.07209883,0.03683062,0.056004092,0.015900489,0.056410775,0.04552387,0.026369998,0.1021575,0.015766436,0.009087539,0.11585844,0.17809464,0.24410869,0.21994872,0.123137705,0.0326971,0.028626043
LOC129350048,0.0010966539,0.0006713689,0.00053163816,0.0016043182,0.0010978546,0.0013481246,0.001565988,0.0013099632,0.0018825335,0.0013113681,0.0017235455,0.001529499,0.001515844,0.001643414,0.002891661,0.0026515936,0.0027378204,0.0028618097,0.003993444,0.003528314,0.004294328,0.005070437,0.0054740766,0.008130241,0.0066438955,0.018836653,0.027369808
wdr4,0.043910198,0.016875528,0.009288064,0.027484031,0.021446858,0.04660905,0.033104345,0.014199984,0.04031554,0.014308007,0.012008024,0.020206098,0.007320165,0.020239547,0.036384378,0.010750347,0.025946088,0.022974344,0.021212973,0.020159723,0.018801842,0.036751978,0.056022923,0.010948404,0.053026874,0.045439977,0.11559835
si:ch211-140m22.7,0.1744897,0.087695286,0.033143163,0.14061552,0.084139876,0.12165083,0.070059925,0.037419543,0.17144063,0.059015,0.059193283,0.03391936,0.03327506,0.056176182,0.097279765,0.059165265,0.08592378,0.13620801,0.1307937,0.07544525,0.05728081,0.07964253,0.24610606,0.061005853,0.16826372,0.21389434,0.07972527
ndufv3,0.2174017,0.08630967,0.03241857,0.12655333,0.100767836,0.13059871,0.07719555,0.051591292,0.13432243,0.07152084,0.047041513,0.06267407,0.061638817,0.0485215,0.14865908,0.07813512,0.08645391,0.1524925,0.09023053,0.120325856,0.03670221,0.17948467,0.44612396,0.063511066,0.13791093,0.18255787,0.06882757
pknox1.1,0.079276145,0.030934183,0.04553299,0.059562497,0.051175985,0.05672389,0.054692917,0.02603781,0.0355239,0.028777564,0.04198141,0.036149625,0.048531674,0.029270839,0.037057526,0.03359425,0.04789572,0.06873226,0.040492777,0.039230213,0.02926687,0.04186254,0.12038638,0.040913153,0.10537686,0.21315387,0.045105096
tmprss3a,0.002165105,0.0018469348,0.0005208878,0.0077524115,0.0030093354,0.0018243823,0.02483204,0.0015518878,0.003548312,0.0077831345,0.0013919447,0.002044293,0.0017656853,0.0023554866,0.0036462562,0.005893643,0.0017770781,0.020958032,0.0032138904,0.013335682,0.0042071217,0.007254909,0.015633442,0.008690922,0.0056057293,0.013149,0.054788448
ccdc93,0.54687417,0.35524577,0.23930514,0.40221083,0.37058133,0.38638043,0.31891972,0.29769495,0.4918477,0.20965745,0.24000667,0.2501056,0.2254528,0.36964425,0.41488576,0.23406066,0.262006,0.41055048,0.46491447,0.42744318,0.2054384,0.47015697,0.6032514,0.12432241,0.47162163,0.35758194,0.3716994
si:dkey-251i10.3,0.064449385,0.0126336645,0.005833967,0.03909251,0.030803388,0.04167265,0.032086402,0.01867171,0.0688369,0.015573166,0.009414588,0.017701417,0.010185472,0.007894025,0.04268388,0.011243594,0.019883998,0.035924662,0.06964894,0.038605537,0.015852617,0.061228573,0.06839043,0.029839482,0.064038485,0.084687546,0.07606451
insig2,0.16212112,0.06536712,0.03268728,0.13618702,0.1133639,0.15941942,0.097101144,0.062085424,0.15439314,0.045454867,0.044986375,0.033898886,0.0597573,0.07381196,0.12895717,0.06502193,0.06376755,0.08842133,0.09150456,0.10541347,0.043817427,0.10191001,0.16126542,0.04183209,0.17504045,0.08227242,0.05978386
marco,0.00054937124,0.00085315463,0.00052060286,0.08065282,0.00092767144,0.0011377425,0.0013992126,0.0008792154,0.0017349902,0.0020761488,0.0011161374,0.31532556,0.0017534079,0.004465579,0.004137495,0.0026073486,0.0024624502,0.0035172675,0.0030140302,0.0036145581,0.021844504,0.002566121,0.0024508345,0.0054104887,0.0029022002,0.008985411,0.02214089
LOC129350097,0.0014003834,0.0005981493,0.0010715396,0.001501878,0.0007612231,0.0016083333,0.004432237,0.0017927813,0.0015586688,0.0018923549,0.00182229,0.0018672164,0.0011587563,0.0023377324,0.0028584434,0.001935659,0.004918934,0.0042857607,0.0046593365,0.0030420392,0.0033998415,0.002603748,0.0050437334,0.0048916903,0.003323465,0.008225387,0.018736739
LOC111588595,0.0041775717,0.000446543,0.00039901203,0.001572525,0.00078001956,0.0048906,0.0030144986,0.0019742039,0.0033625094,0.0026280645,0.0012763507,0.001260016,0.0013565426,0.0013156714,0.0028879922,0.0023438248,0.0021333066,0.002383997,0.0024831053,0.0027637589,0.0043804934,0.009893516,0.0067558987,0.0070004356,0.0084630335,0.015945511,0.15794916
c11h2orf76,0.06065068,0.04628048,0.016014155,0.045344066,0.029597376,0.04691832,0.040029787,0.014377198,0.037532765,0.023511678,0.02092081,0.031470556,0.010503419,0.057518035,0.050903436,0.032088965,0.022850929,0.024882423,0.027344799,0.055317897,0.01798969,0.04605589,0.072888516,0.027456751,0.06037452,0.044212405,0.122840054
LOC111588338,0.52711034,0.14979191,0.12449783,0.2636323,0.23959602,0.33078623,0.21113384,0.1442977,0.33844757,0.14137268,0.12520708,0.09958035,0.11109902,0.29017153,0.24487849,0.12324527,0.16142032,0.32970396,0.25324905,0.33172452,0.101899505,0.33792967,0.76700705,0.14011423,0.28835312,0.4111619,0.20157996
mmadhcb,0.07562125,0.04209567,0.011101524,0.056841742,0.0387319,0.054659214,0.046069738,0.025694856,0.06643818,0.027228799,0.020070491,0.020614877,0.032142527,0.022914,0.052472807,0.02433822,0.029447744,0.042179078,0.045453355,0.04455375,0.01770053,0.04545673,0.115448534,0.043334335,0.045378696,0.0816024,0.04564615
ifngr2,0.11286982,0.08817535,0.06691886,0.07601919,0.061323944,0.111587025,0.08453299,0.044698264,0.10383596,0.03510899,0.04649443,0.14449224,0.048421573,0.092423856,0.08196828,0.06070697,0.052766796,0.0949001,0.07629117,0.047005046,0.116869695,0.111951366,0.17181154,0.046049915,0.09937019,0.08913964,0.13166839
LOC111588648,0.33602458,0.08923683,0.094010286,0.22739731,0.17668705,0.25856328,0.20135055,0.115775615,0.26776788,0.10811349,0.10328545,0.0916482,0.1478869,0.17759795,0.2543388,0.080609985,0.13958296,0.20655645,0.21611826,0.20600675,0.08107072,0.2961463,0.30408323,0.12461374,0.27862483,0.3137898,0.10929048
LOC129350053,0.03033052,0.008374416,0.0013470019,0.02293319,0.016164532,0.035927773,0.010877165,0.0039551803,0.026594827,0.010029976,0.004608179,0.008315363,0.012523003,0.010945212,0.011413742,0.007090018,0.013966484,0.0036688456,0.01073552,0.0073384214,0.0053024,0.024983788,0.032640904,0.010098829,0.019054659,0.03272897,0.017220363
il10rb,0.24116674,0.054222614,0.030410279,0.17216732,0.12692979,0.18790083,0.1483172,0.07691077,0.21040551,0.080394275,0.04976542,0.28634512,0.061663575,0.09073468,0.15990411,0.050297514,0.05647809,0.110692576,0.14994079,0.16403078,0.12182164,0.19995722,0.2334992,0.06306206,0.18906361,0.17288028,0.058110643
LOC111588470,0.20263432,0.0034118125,0.00154814,0.020154506,0.11735753,0.087383315,0.07171221,0.024602896,0.250198,0.05143999,0.014428239,0.07012822,0.002287527,0.05968139,0.04200154,0.13996343,0.0060641593,0.11201484,0.106194496,0.048833296,0.09727319,0.10315368,0.8828694,0.022294652,0.05720727,0.19742423,0.04932619
LOC111588602,0.00029741926,0.0030936436,0.00056433945,0.000706507,0.0008737526,0.00070184714,0.0010260142,0.0011940585,0.0015944826,0.0012028788,0.0012867802,0.0029654223,0.0016103662,0.007843963,0.0021884635,0.0031574932,0.0014925497,0.0024967038,0.0020185155,0.00440543,0.024932945,0.0032035066,0.00526492,0.0038943426,0.0044132103,0.008275668,0.03767373
LOC111588460,0.14392704,0.100714855,0.0695988,0.1339104,0.08462242,0.12589777,0.10585256,0.052286446,0.10523452,0.057507027,0.07283558,0.13336216,0.0484388,0.11979065,0.08707852,0.09554656,0.095975496,0.08670154,0.07545151,0.07174098,0.2392261,0.07978069,0.1877428,0.085745126,0.12702398,0.11580701,0.06320714
LOC111588622,0.0043949434,0.004832798,0.00073625584,0.002283006,0.009230039,0.0023524836,0.002158969,0.008086263,0.0019983402,0.001799068,0.0009924924,0.008630318,0.0015543533,0.0031196778,0.0016119613,0.0069277454,0.0019592813,0.005022048,0.003202643,0.0030378131,0.014378133,0.0033178548,0.007636478,0.0059375544,0.006268984,0.007607483,0.04065905
crfb4,0.010079649,0.002100024,0.0005431502,0.00518699,0.0012208432,0.010372085,0.0070844158,0.0059674303,0.0013361467,0.001608394,0.0012301416,0.024463523,0.0021610938,0.007604759,0.0020952243,0.013708404,0.002996277,0.0027497695,0.0032598337,0.008462598,0.034519337,0.007375114,0.0041890275,0.012049447,0.013370241,0.0055495086,0.032606605
LOC129350083,0.00051586796,0.00063198176,0.0007584705,0.002267704,0.0017746431,0.0023294121,0.00233106,0.0022485338,0.0022671714,0.0024396547,0.0025220125,0.0027610227,0.004584864,0.0028396228,0.0052851425,0.004683874,0.005173443,0.0058097583,0.0066715037,0.0065495954,0.011155842,0.011942873,0.014381161,0.020172678,0.029824957,0.0569295,0.17570533
